Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation_alpha	speciation_beta
10	-57792.34	-57809.98	17.63994	0.00817583	0.00817583	0.00817583	0.00817583	0.0110493	0.0110493	0.0110493	0.0110493	-4.806573	0.3011876	0.004098544	0.1358449	0.009444312	0.0007540843	0.0232023	0.01002787	0.01406773	0.006939768	0.06719412	5.250314e-05	0.00819705	0.1904	0.247671	0.0539846	0.138792	0.299863	0.0128312	0.04826	0.0553059	0.0553059	0.0553059	0.0553059	0.258578	0.258578	0.258578	0.258578	-2.894875	1.542318
11	-57875.08	-57894.29	19.20901	0.046449	0.046449	0.046449	0.046449	0.0233807	0.0233807	0.0233807	0.0233807	-3.0694	-0.6864449	0.004098544	0.1245652	0.009444312	0.00315657	0.03453189	0.004931988	0.009757238	0.005412304	0.06719412	5.250314e-05	0.00819705	0.1904	0.247671	0.0539846	0.138792	0.299863	0.0128312	0.04826	0.05542	0.05542	0.05542	0.05542	0.269871	0.269871	0.269871	0.269871	-2.892815	1.583005
12	-57856.71	-57874.96	18.246	0.046449	0.046449	0.046449	0.046449	0.0233807	0.0233807	0.0233807	0.0233807	-3.0694	-0.6864449	0.006213968	0.1176486	0.00973454	0.00315657	0.0235879	0.002748593	0.04397368	0.01649775	0.02462311	0.0002917817	0.0104497	0.242726	0.040918	0.0688205	0.176935	0.382271	0.0163575	0.0615227	0.0564969	0.0564969	0.0564969	0.0564969	0.222491	0.222491	0.222491	0.222491	-2.873569	1.370698
13	-57827.07	-57840.9	13.83313	0.0147568	0.0147568	0.0147568	0.0147568	0.00125662	0.00125662	0.00125662	0.00125662	-4.216054	-2.463274	0.004756498	0.1151895	0.00973454	0.003351271	0.02603108	0.002748593	0.04189286	0.01649775	0.01529234	0.001287441	0.0104497	0.242726	0.040918	0.0688205	0.176935	0.382271	0.0163575	0.0615227	0.0622949	0.0622949	0.0622949	0.0622949	0.245323	0.245323	0.245323	0.245323	-2.775876	1.370698
14	-57793.08	-57806.96	13.87448	0.0211254	0.0211254	0.0211254	0.0211254	0.00179895	0.00179895	0.00179895	0.00179895	-3.857277	-2.463274	0.0005810704	0.128631	0.00737339	0.00550433	0.02957388	0.007307205	0.04189286	0.01207251	0.01529234	0.001287441	0.00928598	0.215694	0.036361	0.0772811	0.252473	0.339698	0.0145358	0.054671	0.0682091	0.0682091	0.0682091	0.0682091	0.246765	0.246765	0.246765	0.246765	-2.685177	1.285856
15	-57808.9	-57818.45	9.556547	0.0080646	0.0080646	0.0080646	0.0080646	0.000328503	0.000328503	0.000328503	0.000328503	-4.820271	-3.200695	0.001097575	0.1208478	0.01638565	0.00550433	0.02957388	0.007307205	0.04189286	0.01207251	0.03165307	0.001287441	0.0111592	0.259204	0.0436959	0.0928705	0.303403	0.2065	0.017468	0.0656995	0.0607197	0.0607197	0.0607197	0.0607197	0.21967	0.21967	0.21967	0.21967	-2.801487	1.285856
16	-57828.4	-57840.78	12.37871	0.019921	0.019921	0.019921	0.019921	0.000811462	0.000811462	0.000811462	0.000811462	-3.915978	-3.200695	0.0008269775	0.1322397	0.01575267	0.00550433	0.01795412	0.007552635	0.02179778	0.002297246	0.04971387	0.0008224754	0.00900663	0.209205	0.0352672	0.0749562	0.244878	0.114324	0.0140985	0.298265	0.0671072	0.0671072	0.0671072	0.0671072	0.236886	0.236886	0.236886	0.236886	-2.701464	1.261289
17	-57857.45	-57870.98	13.53493	0.019921	0.019921	0.019921	0.019921	0.000811462	0.000811462	0.000811462	0.000811462	-3.915978	-3.200695	0.002315975	0.1596665	0.007346293	0.002436862	0.02678144	0.007552635	0.006990039	0.001827283	0.04971387	0.0008224754	0.0111554	0.259116	0.043681	0.0928389	0.3033	0.134259	0.017462	0.138188	0.059923	0.059923	0.059923	0.059923	0.226496	0.226496	0.226496	0.226496	-2.814695	1.329667
18	-57849.33	-57861.98	12.64967	0.0186585	0.0186585	0.0186585	0.0186585	0.000760032	0.000760032	0.000760032	0.000760032	-3.981456	-3.200695	0.001228676	0.1581108	0.00886722	0.001872377	0.02678144	0.00390541	0.01139097	0.001827283	0.02425536	0.01112784	0.0137648	0.0212187	0.0688023	0.127012	0.353501	0.18368	0.0195609	0.21246	0.0632987	0.0632987	0.0632987	0.0632987	0.244637	0.244637	0.244637	0.244637	-2.759891	1.351911
19	-57832.52	-57844.67	12.15207	0.0215044	0.0215044	0.0215044	0.0215044	0.000875959	0.000875959	0.000875959	0.000875959	-3.839497	-3.200695	0.00383104	0.129329	0.009398299	0.001843124	0.01776507	0.009903998	0.01158041	0.001827283	0.05002188	0.009368222	0.011199	0.0194284	0.0629972	0.116296	0.323675	0.168182	0.103688	0.194534	0.0579206	0.0579206	0.0579206	0.0579206	0.239935	0.239935	0.239935	0.239935	-2.848683	1.421294
20	-57826.71	-57838.66	11.95132	0.00615451	0.00615451	0.00615451	0.00615451	0.000603758	0.000603758	0.000603758	0.000603758	-5.090569	-2.321768	0.006450242	0.1300273	0.006059843	0.004443452	0.01776507	0.009903998	0.01158041	0.001827283	0.05203162	0.02175071	0.011199	0.0194284	0.0629972	0.116296	0.323675	0.168182	0.103688	0.194534	0.0579206	0.0579206	0.0579206	0.0579206	0.239935	0.239935	0.239935	0.239935	-2.848683	1.421294
21	-57871.62	-57888.83	17.20763	0.0247562	0.0247562	0.0247562	0.0247562	0.00790723	0.00790723	0.00790723	0.00790723	-3.698677	-1.141301	0.01240632	0.1666501	0.006059843	0.007805097	0.02712212	0.00385515	0.008720583	0.001827283	0.08609414	0.001694833	0.0107624	0.0146942	0.0605409	0.154729	0.311055	0.161624	0.0996451	0.186949	0.0630885	0.0630885	0.0630885	0.0630885	0.261343	0.261343	0.261343	0.261343	-2.763216	1.421294
22	-57889.06	-57905.25	16.1848	0.0247562	0.0247562	0.0247562	0.0247562	0.0080365	0.0080365	0.0080365	0.0080365	-3.698677	-1.125084	0.01923288	0.1651923	0.006059843	0.007805097	0.02712212	0.00385515	0.008720583	0.00755647	0.1424212	0.001694833	0.0107624	0.0146942	0.0605409	0.154729	0.311055	0.161624	0.0996451	0.186949	0.0608308	0.0608308	0.0608308	0.0608308	0.25199	0.25199	0.25199	0.25199	-2.799658	1.421294
23	-57836.23	-57850.92	14.69265	0.00885358	0.00885358	0.00885358	0.00885358	0.0028741	0.0028741	0.0028741	0.0028741	-4.726933	-1.125084	0.0195824	0.2152383	0.004065059	0.007805097	0.02806908	0.005609993	0.01750966	0.007214674	0.09067407	0.001694833	0.0679752	0.0138936	0.0572424	0.146299	0.294107	0.149503	0.0942161	0.176764	0.0631704	0.0631704	0.0631704	0.0631704	0.25603	0.25603	0.25603	0.25603	-2.761919	1.399459
24	-57802.43	-57817.17	14.73995	0.00885358	0.00885358	0.00885358	0.00885358	0.0225004	0.0225004	0.0225004	0.0225004	-4.726933	0.9327093	0.008984147	0.1384295	0.007809311	0.007805097	0.02645919	0.007845501	0.00996316	0.01483022	0.06708275	0.001694833	0.0660544	0.013501	0.241458	0.142165	0.285796	0.145279	0.0942066	0.01154	0.0631704	0.0631704	0.0631704	0.0631704	0.223677	0.223677	0.223677	0.223677	-2.761919	1.264368
25	-57815.51	-57830.97	15.45847	0.012568	0.012568	0.012568	0.012568	0.0319401	0.0319401	0.0319401	0.0319401	-4.376602	0.9327093	0.002914061	0.07160685	0.01225731	0.002572629	0.02645919	0.007845501	0.00996316	0.0241231	0.06708275	0.001694833	0.0721876	0.0108943	0.263878	0.0663746	0.312333	0.158768	0.102954	0.0126115	0.0631704	0.0631704	0.0631704	0.0631704	0.223677	0.223677	0.223677	0.223677	-2.761919	1.264368
26	-57864.76	-57880.72	15.95345	0.0111909	0.0111909	0.0111909	0.0111909	0.037324	0.037324	0.037324	0.037324	-4.492655	1.204536	0.004799145	0.07160685	0.009103838	0.002572629	0.02645919	0.007845501	0.00996316	0.005711897	0.06708275	0.001694833	0.0818876	0.0123582	0.299336	0.0752936	0.12761	0.272421	0.116788	0.0143061	0.074485	0.074485	0.074485	0.074485	0.255571	0.255571	0.255571	0.255571	-2.597158	1.232904
27	-57776.67	-57793.63	16.96118	0.0154555	0.0154555	0.0154555	0.0154555	0.0134481	0.0134481	0.0134481	0.0134481	-4.169793	-0.1391271	0.0002912325	0.1252379	0.009103838	0.002145289	0.02645919	0.005690263	0.00996316	0.009935611	0.06708275	0.002047648	0.0622719	0.0118893	0.287978	0.0724368	0.179221	0.262085	0.112357	0.0117617	0.0715693	0.0715693	0.0715693	0.0715693	0.245567	0.245567	0.245567	0.245567	-2.637089	1.232904
28	-57870.02	-57886.62	16.59266	0.0235844	0.0235844	0.0235844	0.0235844	0.0155655	0.0155655	0.0155655	0.0155655	-3.747172	-0.4155247	0.003417507	0.1925151	0.004712277	0.002145289	0.01777608	0.007214946	0.00996316	0.008100146	0.06708275	0.02220281	0.0622719	0.0118893	0.287978	0.0724368	0.179221	0.262085	0.112357	0.0117617	0.0696273	0.0696273	0.0696273	0.0696273	0.246466	0.246466	0.246466	0.246466	-2.664599	1.26407
29	-57798.38	-57813.19	14.81381	0.0132194	0.0132194	0.0132194	0.0132194	0.00872472	0.00872472	0.00872472	0.00872472	-4.326071	-0.4155247	0.006964309	0.1935214	0.00837979	0.004363438	0.02641665	0.007214946	0.01201798	0.01901375	0.03708758	0.02220281	0.0622719	0.0118893	0.287978	0.0724368	0.179221	0.262085	0.112357	0.0117617	0.0727578	0.0727578	0.0727578	0.0727578	0.257548	0.257548	0.257548	0.257548	-2.62062	1.26407
30	-57800.96	-57816.21	15.24534	0.0132194	0.0132194	0.0132194	0.0132194	0.00872472	0.00872472	0.00872472	0.00872472	-4.326071	-0.4155247	0.01025914	0.1709689	0.00837979	0.001800483	0.02641665	0.008114224	0.01676394	0.01679231	0.03010441	0.02220281	0.071729	0.0136948	0.179846	0.0834376	0.206438	0.301887	0.12942	0.0135479	0.0716395	0.0716395	0.0716395	0.0716395	0.247135	0.247135	0.247135	0.247135	-2.636109	1.238289
31	-57838.43	-57857.5	19.07242	0.023334	0.023334	0.023334	0.023334	0.0165371	0.0165371	0.0165371	0.0165371	-3.757845	-0.3443051	0.008718074	0.1785004	0.009861143	0.0006297263	0.02641665	0.007986098	0.01751395	0.01679231	0.03010441	0.0001101129	0.061989	0.0138385	0.181733	0.0843131	0.208604	0.305054	0.130778	0.0136901	0.0689389	0.0689389	0.0689389	0.0689389	0.237819	0.237819	0.237819	0.237819	-2.674535	1.238289
32	-57863.44	-57880.98	17.54565	0.023334	0.023334	0.023334	0.023334	0.021831	0.021831	0.021831	0.021831	-3.757845	-0.06658026	0.008718074	0.1785004	0.006133534	0.0006297263	0.02641665	0.004312788	0.01751395	0.01014262	0.02413153	0.01685163	0.142822	0.0120778	0.152478	0.0735856	0.182063	0.266241	0.152093	0.0186405	0.0752646	0.0752646	0.0752646	0.0752646	0.259641	0.259641	0.259641	0.259641	-2.586746	1.238289
33	-57831.48	-57851.37	19.88569	0.0549917	0.0549917	0.0549917	0.0549917	0.0290253	0.0290253	0.0290253	0.0290253	-2.900572	-0.6390152	0.006162931	0.188292	0.006133534	0.0006297263	0.02482682	0.005431258	0.01751395	0.008348692	0.06759142	0.0001215342	0.142822	0.0120778	0.152478	0.0735856	0.182063	0.266241	0.152093	0.0186405	0.0773182	0.0773182	0.0773182	0.0773182	0.273654	0.273654	0.273654	0.273654	-2.559826	1.263934
34	-57844.15	-57863.26	19.10725	0.0324215	0.0324215	0.0324215	0.0324215	0.0171124	0.0171124	0.0171124	0.0171124	-3.428934	-0.6390152	0.007526759	0.1452095	0.003283343	0.0006297263	0.02482682	0.005431258	0.02705904	0.008348692	0.06759142	0.0004813291	0.150065	0.0126903	0.160211	0.0266019	0.191296	0.279744	0.159806	0.0195858	0.080188	0.080188	0.080188	0.080188	0.256905	0.256905	0.256905	0.256905	-2.523382	1.164335
35	-57876.01	-57890.68	14.67354	0.0182816	0.0182816	0.0182816	0.0182816	0.00275046	0.00275046	0.00275046	0.00275046	-4.001859	-1.894129	0.01102949	0.1608849	0.003283343	0.0006297263	0.02482682	0.008722061	0.03559752	0.02921018	0.1264105	0.002564921	0.198083	0.016751	0.211475	0.0351141	0.0636773	0.0825909	0.210942	0.181367	0.080188	0.080188	0.080188	0.080188	0.256905	0.256905	0.256905	0.256905	-2.523382	1.164335
36	-57855.77	-57870.2	14.43179	0.0188593	0.0188593	0.0188593	0.0188593	0.0228627	0.0228627	0.0228627	0.0228627	-3.97075	0.1925004	0.009008439	0.2106613	0.0105672	0.004354615	0.02482682	0.01280116	0.03559752	0.02921018	0.1264105	0.004080114	0.185589	0.0156944	0.198136	0.0328992	0.0645559	0.0575236	0.0765413	0.369061	0.0871943	0.0871943	0.0871943	0.0871943	0.286509	0.286509	0.286509	0.286509	-2.439617	1.189631
37	-57896.38	-57912	15.62347	0.0325864	0.0325864	0.0325864	0.0325864	0.0395037	0.0395037	0.0395037	0.0395037	-3.423861	0.1925004	0.02325172	0.2490346	0.008486797	0.004354615	0.02482682	0.0110555	0.01342756	0.02921018	0.1264105	0.004080114	0.147435	0.0124679	0.157403	0.119106	0.0512842	0.0456977	0.173419	0.293188	0.0871943	0.0871943	0.0871943	0.0871943	0.286509	0.286509	0.286509	0.286509	-2.439617	1.189631
38	-57839.62	-57855.65	16.03339	0.0325864	0.0325864	0.0325864	0.0325864	0.0800997	0.0800997	0.0800997	0.0800997	-3.423861	0.899378	0.001895186	0.1417439	0.008486797	0.004354615	0.03064099	0.0110555	0.01426268	0.02771822	0.03604423	0.004080114	0.147435	0.0124679	0.157403	0.119106	0.0512842	0.0456977	0.173419	0.293188	0.0931145	0.0931145	0.0931145	0.0931145	0.28833	0.28833	0.28833	0.28833	-2.373926	1.130276
39	-57824.01	-57836.98	12.9686	0.00361692	0.00361692	0.00361692	0.00361692	0.00613432	0.00613432	0.00613432	0.00613432	-5.622133	0.5282765	0.004092683	0.1470583	0.01059882	0.003391653	0.03180838	0.008165003	0.01426268	0.02771822	0.03604423	0.004080114	0.135699	0.0910755	0.144873	0.109625	0.047202	0.0420601	0.159615	0.26985	0.0864828	0.0864828	0.0864828	0.0864828	0.253936	0.253936	0.253936	0.253936	-2.44781	1.077137
40	-57817.52	-57831.13	13.60773	0.00361692	0.00361692	0.00361692	0.00361692	0.00613432	0.00613432	0.00613432	0.00613432	-5.622133	0.5282765	0.00600417	0.1530254	0.0127302	0.002384587	0.02160529	0.008165003	0.01426268	0.01492266	0.03604423	0.004080114	0.149418	0.100284	0.159521	0.120708	0.0519743	0.0141091	0.106852	0.297133	0.0842603	0.0842603	0.0842603	0.0842603	0.237622	0.237622	0.237622	0.237622	-2.473845	1.036772
41	-57760.61	-57774.72	14.11664	0.00361692	0.00361692	0.00361692	0.00361692	0.00174088	0.00174088	0.00174088	0.00174088	-5.622133	-0.731231	0.006482994	0.1613474	0.009196647	0.003591029	0.02160529	0.009636909	0.0144204	0.01492266	0.04936285	0.0004311409	0.177476	0.075337	0.123831	0.127365	0.0548405	0.0148872	0.112745	0.313519	0.0727358	0.0727358	0.0727358	0.0727358	0.239918	0.239918	0.239918	0.239918	-2.620922	1.193464
42	-57811.97	-57827.73	15.75985	0.00594194	0.00594194	0.00594194	0.00594194	0.00220299	0.00220299	0.00220299	0.00220299	-5.12572	-0.992221	0.01272757	0.1306511	0.009196647	0.007097891	0.02638328	0.01106898	0.0144204	0.01492266	0.02707714	6.503817e-05	0.148353	0.176331	0.103511	0.106465	0.0965791	0.0124443	0.0942441	0.262072	0.0727358	0.0727358	0.0727358	0.0727358	0.241305	0.241305	0.241305	0.241305	-2.620922	1.199227
43	-57827.69	-57844.42	16.72489	0.0185067	0.0185067	0.0185067	0.0185067	0.00686141	0.00686141	0.00686141	0.00686141	-3.989621	-0.992221	0.00643795	0.1529325	0.005344705	0.007097891	0.02638328	0.01401585	0.004943703	0.01492266	0.08839296	0.0004116527	0.172106	0.204562	0.120083	0.0167708	0.0586769	0.0144367	0.109333	0.304031	0.0769974	0.0769974	0.0769974	0.0769974	0.255443	0.255443	0.255443	0.255443	-2.563983	1.199227
44	-57853.12	-57867.6	14.48154	0.0169676	0.0169676	0.0169676	0.0169676	0.0273984	0.0273984	0.0273984	0.0273984	-4.07645	0.4791788	0.006312309	0.1301897	0.008425239	0.007097891	0.02638328	0.01401585	0.0600413	0.01492266	0.05160238	0.004920595	0.153239	0.182137	0.106919	0.0149323	0.161869	0.012854	0.0973474	0.270702	0.0638491	0.0638491	0.0638491	0.0638491	0.215178	0.215178	0.215178	0.215178	-2.751233	1.214941
45	-57833.53	-57850.25	16.72528	0.0256135	0.0256135	0.0256135	0.0256135	0.0413594	0.0413594	0.0413594	0.0413594	-3.664634	0.4791788	0.003980501	0.1278953	0.008425239	0.007097891	0.01783639	0.01401585	0.0600413	0.01492266	0.05160238	0.0001893724	0.171754	0.204144	0.119838	0.0167365	0.0606021	0.0144071	0.109109	0.303409	0.0674179	0.0674179	0.0674179	0.0674179	0.245891	0.245891	0.245891	0.245891	-2.696845	1.293977
46	-57851.9	-57867.06	15.15594	0.0256135	0.0256135	0.0256135	0.0256135	0.0164746	0.0164746	0.0164746	0.0164746	-3.664634	-0.4413042	0.008566024	0.1847358	0.008582021	0.004531758	0.01877601	0.02195597	0.0600413	0.01492266	0.04530111	0.005331801	0.161605	0.192082	0.112757	0.00248628	0.0816358	0.06129	0.102662	0.285482	0.0772136	0.0772136	0.0772136	0.0772136	0.257954	0.257954	0.257954	0.257954	-2.561179	1.206206
47	-57840.3	-57855.57	15.26828	0.0234646	0.0234646	0.0234646	0.0234646	0.0150924	0.0150924	0.0150924	0.0150924	-3.752263	-0.4413042	0.003788448	0.1797302	0.008582021	0.001808732	0.01877601	0.02195597	0.04790663	0.02653849	0.05399361	0.005331801	0.430543	0.133668	0.0784664	0.00173017	0.0568095	0.042651	0.0714417	0.18469	0.0772136	0.0772136	0.0772136	0.0772136	0.257954	0.257954	0.257954	0.257954	-2.561179	1.206206
48	-57789.55	-57805.84	16.28677	0.0234646	0.0234646	0.0234646	0.0234646	0.0150924	0.0150924	0.0150924	0.0150924	-3.752263	-0.4413042	0.002870182	0.1775814	0.006428299	0.004166976	0.02044795	0.009181355	0.04503206	0.004779588	0.05399361	0.005331801	0.469377	0.145724	0.0363195	0.00188623	0.0184388	0.046498	0.160373	0.121384	0.0772136	0.0772136	0.0772136	0.0772136	0.265452	0.265452	0.265452	0.265452	-2.561179	1.23486
49	-57855.33	-57871.59	16.25757	0.0636311	0.0636311	0.0636311	0.0636311	0.0409273	0.0409273	0.0409273	0.0409273	-2.754653	-0.4413042	0.005642834	0.2273791	0.006428299	0.004166976	0.02432682	0.009181355	0.01778174	0.004857573	0.05399361	0.03812598	0.431196	0.215214	0.0333651	0.00173279	0.0169389	0.0427157	0.147327	0.11151	0.0917853	0.0917853	0.0917853	0.0917853	0.332345	0.332345	0.332345	0.332345	-2.388303	1.28672
50	-57857.54	-57872.13	14.59288	0.00924925	0.00924925	0.00924925	0.00924925	0.00347393	0.00347393	0.00347393	0.00347393	-4.683213	-0.9792553	0.005642834	0.2321498	0.01654842	0.004166976	0.02432682	0.009181355	0.01796879	0.003028725	0.05399361	0.007497059	0.320908	0.160169	0.0925122	0.0012896	0.240965	0.0317902	0.109645	0.0427202	0.085241	0.085241	0.085241	0.085241	0.280142	0.280142	0.280142	0.280142	-2.462272	1.189812
51	-57882.4	-57896	13.59529	0.00924925	0.00924925	0.00924925	0.00924925	0.00241879	0.00241879	0.00241879	0.00241879	-4.683213	-1.341275	0.01468538	0.2185169	0.02060233	0.004166976	0.02783076	0.008727224	0.01796879	0.003028725	0.07126993	0.007497059	0.247431	0.207154	0.119651	0.0016679	0.311652	0.0411159	0.0160766	0.0552521	0.0743525	0.0743525	0.0743525	0.0743525	0.312539	0.312539	0.312539	0.312539	-2.598938	1.435912
52	-57891.71	-57907.84	16.12821	0.0400646	0.0400646	0.0400646	0.0400646	0.0104774	0.0104774	0.0104774	0.0104774	-3.217261	-1.341275	0.01468538	0.2654853	0.01760624	0.005354053	0.02610745	0.007580878	0.01504694	0.001398523	0.04337035	0.007116642	0.210664	0.389649	0.101871	0.00142006	0.18245	0.0350063	0.0318968	0.047042	0.0743525	0.0743525	0.0743525	0.0743525	0.312539	0.312539	0.312539	0.312539	-2.598938	1.435912
53	-57879.57	-57895.29	15.7241	0.0400646	0.0400646	0.0400646	0.0400646	0.0104774	0.0104774	0.0104774	0.0104774	-3.217261	-1.341275	0.01468538	0.2316768	0.01760624	0.004989566	0.02610745	0.00365683	0.03065805	0.002816294	0.04337035	0.009062828	0.231876	0.428883	0.0114375	0.00156305	0.200822	0.0385311	0.0351085	0.0517787	0.0757607	0.0757607	0.0757607	0.0757607	0.318458	0.318458	0.318458	0.318458	-2.580176	1.435912
54	-57815.69	-57830.64	14.94809	0.0246808	0.0246808	0.0246808	0.0246808	0.0166373	0.0166373	0.0166373	0.0166373	-3.701729	-0.3943774	0.006160708	0.2063618	0.0132281	0.004989566	0.02610745	0.003210833	0.03303232	0.01655791	0.04337035	0.0237568	0.268693	0.49698	0.0132536	0.00181122	0.0739303	0.044649	0.0406829	0.06	0.0732617	0.0732617	0.0732617	0.0732617	0.307954	0.307954	0.307954	0.307954	-2.613718	1.435912
55	-57804.67	-57820.4	15.7267	0.0246808	0.0246808	0.0246808	0.0246808	0.0166373	0.0166373	0.0166373	0.0166373	-3.701729	-0.3943774	0.006160708	0.1333628	0.004848679	0.004989566	0.02610745	0.003210833	0.03380735	0.01655791	0.03954226	0.02458865	0.0898697	0.616546	0.0120188	0.00224697	0.0443101	0.0553909	0.0504706	0.129147	0.0747259	0.0747259	0.0747259	0.0747259	0.264566	0.264566	0.264566	0.264566	-2.593929	1.264264
