Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_alpha[4]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_alpha[4]	speciation_beta[1]	speciation_beta[2]
0	-57756.55	-57757.95	1.403044	0.0119044	0.0264299	0.0350157	0.0510886	0.00343936	0.00763601	0.0101166	0.0147603	-4.43085	-3.63326	-3.35196	-2.97419	-1.24162	-1.27509	0.005100564	0.1603508	0.008285159	0.00329067	0.02224187	0.008692985	0.01841729	0.01184622	0.04343457	0.0004920492	0.0472881	0.047374	0.393591	0.0526643	0.100091	0.0127489	0.0368344	0.309407	0.0742947	0.0800162	0.0699144	0.0680718	0.269456	0.290207	0.253569	0.246886	-2.59972	-2.52553	-2.66048	-2.68719	1.28836	5.09396
1	-57762.11	-57760.69	-1.423152	0.00997678	0.0186111	0.0551658	0.0651356	0.00591487	0.0110338	0.0327057	0.0386165	-4.60749	-3.984	-2.89741	-2.73128	-0.522792	2.5674	0.002518667	0.1703598	0.00732648	0.005075065	0.02224187	0.01023217	0.01841729	0.01417957	0.04343457	0.001081084	0.0489322	0.0490211	0.407276	0.0544954	0.103571	0.0131922	0.00334676	0.320165	0.0742947	0.0786662	0.0699144	0.070424	0.25642	0.271508	0.241302	0.243061	-2.59972	-2.54254	-2.66048	-2.65322	1.23878	5.09396
2	-57762.19	-57768.45	6.267158	0.0099397	0.053386	0.0551658	0.0774474	0.00764135	0.0410416	0.0424098	0.0595392	-4.61122	-2.93021	-2.89741	-2.55816	-0.262963	-0.320392	0.002768309	0.1703598	0.01190787	0.003667254	0.02224187	0.008811386	0.01841729	0.01490414	0.04343457	0.0001023233	0.0488594	0.0489482	0.40667	0.0544143	0.103417	0.0146603	0.00334178	0.319689	0.0742947	0.0803343	0.0750923	0.0721849	0.285165	0.308347	0.288227	0.277067	-2.59972	-2.52156	-2.58904	-2.62852	1.34503	2.72312
3	-57751.93	-57756.05	4.124452	0.00975217	0.0138024	0.0478237	0.0774474	0.0047846	0.00677173	0.0234633	0.0379972	-4.63027	-4.28291	-3.04023	-2.55816	-0.712087	-0.320392	0.003086655	0.1530381	0.009288978	0.005934248	0.02224187	0.008837331	0.01578161	0.01440592	0.04343457	0.0002489327	0.0736753	0.0738093	0.123308	0.0640581	0.155943	0.0221064	0.00503909	0.48206	0.0668352	0.073605	0.061806	0.0742209	0.2622	0.288759	0.24247	0.291175	-2.70553	-2.60904	-2.78375	-2.60071	1.36688	2.72312
4	-57747.58	-57756.94	9.360391	0.0122972	0.0138024	0.0246337	0.0774474	0.00650099	0.00729671	0.0130227	0.0409429	-4.39838	-4.28291	-3.70364	-2.55816	-0.637421	0.229721	0.004046777	0.1515606	0.007505248	0.003138781	0.02145309	0.008837331	0.02053256	0.01440592	0.03153741	1.770749e-06	0.0736753	0.0738093	0.123308	0.0640581	0.155943	0.0221064	0.00503909	0.48206	0.0656481	0.073605	0.0722262	0.0687574	0.24669	0.27659	0.271409	0.258374	-2.72345	-2.60904	-2.62795	-2.67717	1.32382	0.445661
5	-57748.53	-57755.59	7.05556	0.0122972	0.0130751	0.00637597	0.0774474	0.00650099	0.00691222	0.00337069	0.0409429	-4.39838	-4.33704	-5.05522	-2.55816	-0.637421	0.229721	0.004277391	0.1685229	0.006700383	0.004052304	0.0273004	0.008837331	0.02053256	0.01440592	0.04315369	1.25151e-06	0.038648	0.405786	0.0786252	0.0408455	0.0994346	0.0236673	0.00561631	0.307377	0.0713371	0.073605	0.0722262	0.0687574	0.272687	0.281356	0.276085	0.262825	-2.64034	-2.60904	-2.62795	-2.67717	1.34091	0.445661
6	-57756.92	-57760.85	3.929674	0.00836622	0.0171017	0.0357918	0.0242391	0.00364694	0.00745487	0.0156021	0.0105661	-4.78355	-4.06857	-3.33004	-3.71979	-0.830312	0.229721	0.002567606	0.1417403	0.006700383	0.004052304	0.02560478	0.007869835	0.02053256	0.01440592	0.06032159	0.002802044	0.0396128	0.415916	0.080588	0.0217002	0.0950681	0.0242581	0.00780646	0.31505	0.0682989	0.0748237	0.0534651	0.0687233	0.261073	0.286014	0.204371	0.262695	-2.68386	-2.59262	-2.92873	-2.67767	1.34091	0.783786
7	-57749.57	-57753.87	4.304756	0.0118834	0.0171017	0.0247095	0.0398871	0.00358008	0.0051522	0.00744416	0.0120167	-4.43261	-4.06857	-3.70057	-3.2217	-1.19976	0.229721	0.002588853	0.1538448	0.006700383	0.005291761	0.02560478	0.007869835	0.02053256	0.01489311	0.03944368	0.002802044	0.0528606	0.196127	0.107539	0.0404267	0.126862	0.0453554	0.0104172	0.420413	0.0703253	0.0703392	0.0705249	0.0537565	0.268819	0.268872	0.269582	0.205485	-2.65462	-2.65443	-2.65179	-2.92329	1.34091	0.783786
8	-57754.78	-57759.25	4.470767	0.0166252	0.0147909	0.0159624	0.0453057	0.00556947	0.004955	0.00534744	0.0151775	-4.09684	-4.21374	-4.13752	-3.09432	-1.09362	0.229721	0.002377065	0.1669782	0.008016996	0.003737079	0.02560478	0.007869835	0.01558501	0.01489311	0.03944368	0.002802044	0.0544035	0.201851	0.110678	0.0416066	0.101377	0.0466793	0.0107212	0.432684	0.0637145	0.0706127	0.0750224	0.0641785	0.262738	0.291184	0.309368	0.264651	-2.75334	-2.65055	-2.58997	-2.74609	1.41674	0.783786
9	-57763.69	-57767.39	3.701046	0.0166252	0.0071298	0.0461498	0.0453057	0.00556947	0.0023885	0.0154603	0.0151775	-4.09684	-4.94347	-3.07586	-3.09432	-1.09362	0.229721	0.002377065	0.1805117	0.008016996	0.003630782	0.02756877	0.007869835	0.01558501	0.01489311	0.05761717	0.002802044	0.0631062	0.234141	0.128383	0.0482624	0.117593	0.0541464	0.0124363	0.341932	0.0668337	0.0706127	0.0771815	0.0533121	0.2756	0.291184	0.318271	0.219842	-2.70555	-2.65055	-2.5616	-2.93159	1.41674	1.05409
10	-57766.16	-57768.69	2.529889	0.0213516	0.0071298	0.0461498	0.0542426	0.00715284	0.0023885	0.0154603	0.0181714	-3.84663	-4.94347	-3.07586	-2.91429	-1.09362	2.00301	0.008829183	0.1732112	0.007501247	0.003621379	0.02333895	0.008807551	0.01525976	0.01489311	0.04288625	0.001145063	0.0737065	0.0794493	0.149948	0.0824157	0.137346	0.0632417	0.0145253	0.399367	0.0598919	0.0706127	0.0726951	0.0533121	0.246974	0.291184	0.299771	0.219842	-2.81521	-2.65055	-2.62148	-2.93159	1.41674	1.27709
11	-57769.26	-57770.39	1.126434	0.00407933	0.00745861	0.0461498	0.0542426	0.00136659	0.00249865	0.0154603	0.0181714	-5.50182	-4.89839	-3.07586	-2.91429	-1.09362	1.81018	0.008829183	0.1829441	0.008365468	0.002874744	0.01953338	0.0143948	0.01560304	0.01847464	0.04288625	0.001145063	0.105049	0.108314	0.204425	0.19848	0.187245	0.0862179	0.0198024	0.090466	0.0602684	0.0752333	0.067639	0.0620615	0.247463	0.308909	0.277727	0.254826	-2.80895	-2.58716	-2.69357	-2.77963	1.41245	0.135563
12	-57757.78	-57755.96	-1.825327	0.00191201	0.0180322	0.0461498	0.00914332	0.000640528	0.00604082	0.0154603	0.00306303	-6.2596	-4.0156	-3.07586	-4.69473	-1.09362	0.37137	0.003526406	0.1522268	0.01178691	0.003611062	0.02098871	0.009211446	0.01560304	0.01434517	0.04523379	0.001145063	0.105049	0.108314	0.204425	0.19848	0.187245	0.0862179	0.0198024	0.090466	0.0629663	0.0650856	0.0621688	0.0492257	0.258541	0.267243	0.255266	0.202122	-2.76516	-2.73205	-2.7779	-3.01134	1.41245	2.04167
13	-57767.23	-57763.94	-3.292476	0.0020896	0.0180322	0.0362433	0.0120978	0.000243812	0.00210397	0.00422883	0.00141156	-6.17078	-4.0156	-3.3175	-4.41473	-2.14833	-0.710948	0.006148094	0.15373	0.01178691	0.003611062	0.02388182	0.009211446	0.01950308	0.01303314	0.03505596	0.006901619	0.105049	0.108314	0.204425	0.19848	0.187245	0.0862179	0.0198024	0.090466	0.0604111	0.0672464	0.0511667	0.0512529	0.248049	0.276115	0.210091	0.210446	-2.80658	-2.69939	-2.97267	-2.97098	1.41245	1.19839
