Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_alpha[4]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_alpha[4]	speciation_beta[1]	speciation_beta[2]
20	-57794.1	-57798.77	4.674174	0.0185064	0.0200951	0.0452093	0.0377496	0.00612689	0.00665286	0.0149674	0.0124977	-3.98964	-3.90728	-3.09645	-3.27678	-1.10543	-0.914434	0.001297995	0.1218606	0.007857724	0.001728803	0.01975737	0.005643216	0.02960327	0.01825672	0.08811979	0.0007929366	0.0749083	0.156531	0.0829319	0.16667	0.0572743	0.0980894	0.18878	0.174816	0.0699039	0.0809749	0.0778465	0.0672372	0.242863	0.281326	0.270457	0.233598	-2.66063	-2.51362	-2.55302	-2.69953	1.24538	2.30022
21	-57829.85	-57838.64	8.793059	0.0304513	0.0641095	0.0641662	0.0972261	0.0100815	0.0212246	0.0212434	0.0321885	-3.49163	-2.74716	-2.74628	-2.33072	-1.10543	-0.914434	0.001992267	0.1392995	0.007857724	0.002234801	0.01975737	0.005643216	0.02960327	0.01825672	0.05222333	1.421865e-05	0.0749083	0.156531	0.0829319	0.16667	0.0572743	0.0980894	0.18878	0.174816	0.0706651	0.0809749	0.130352	0.099948	0.232839	0.26681	0.429505	0.329326	-2.6498	-2.51362	-2.03752	-2.30311	1.1924	2.30022
22	-57798.92	-57808.83	9.915214	0.0541568	0.0345538	0.0281279	0.0451842	0.0256441	0.0163618	0.013319	0.0213954	-2.91587	-3.36524	-3.57099	-3.09701	-0.747571	-0.914434	0.002051897	0.1463406	0.007857724	0.00178792	0.02405901	0.005643216	0.02960327	0.01825672	0.08994536	5.821894e-06	0.0749083	0.156531	0.0829319	0.16667	0.0572743	0.0980894	0.18878	0.174816	0.0717865	0.0889305	0.0658171	0.0646358	0.236534	0.293023	0.216865	0.212973	-2.63406	-2.4199	-2.72088	-2.73899	1.1924	0.878307
23	-57774.21	-57780.4	6.185239	0.00901169	0.0475352	0.0150172	0.0524508	0.00344265	0.0181594	0.00573687	0.0200373	-4.70923	-3.04629	-4.19856	-2.94788	-0.962281	0.0548888	0.003378766	0.1508169	0.007857724	0.00685651	0.02114512	0.006090552	0.03007508	0.01825672	0.04710653	8.624659e-05	0.0762114	0.159254	0.0843746	0.16957	0.0582706	0.0997958	0.192064	0.160461	0.0717865	0.0889305	0.0658171	0.0866595	0.236534	0.293023	0.216865	0.28554	-2.63406	-2.4199	-2.72088	-2.44577	1.1924	0.878307
24	-57797.51	-57804.29	6.779436	0.0300316	0.0656408	0.0565662	0.0524508	0.0114727	0.0250761	0.0216095	0.0200373	-3.50551	-2.72356	-2.87234	-2.94788	-0.962281	0.517739	0.003378766	0.1581015	0.00957744	0.00685651	0.02114512	0.006090552	0.03007508	0.0154251	0.06481503	0.004725032	0.0782514	0.163517	0.0866331	0.174109	0.0330626	0.102467	0.197205	0.164756	0.0717865	0.0907821	0.0974206	0.0866595	0.236534	0.299124	0.320998	0.28554	-2.63406	-2.39929	-2.32872	-2.44577	1.1924	0.878307
25	-57793.19	-57800.83	7.644703	0.0300316	0.0656408	0.018863	0.0524508	0.0343247	0.0750245	0.0215595	0.0599488	-3.50551	-2.72356	-3.97056	-2.94788	0.133616	-1.22287	0.003378766	0.1513587	0.00957744	0.00685651	0.02114512	0.008834437	0.03007508	0.02009353	0.03719344	6.29081e-05	0.0761358	0.159096	0.0842909	0.169401	0.0592043	0.0996968	0.191873	0.160302	0.0777209	0.0786949	0.0765942	0.0562616	0.286692	0.290285	0.282536	0.207534	-2.55463	-2.54218	-2.56923	-2.87774	1.30528	0.878307
26	-57829.43	-57836.77	7.348605	0.0359727	0.055395	0.033874	0.0571176	0.0408778	0.0629484	0.0384928	0.0649059	-3.32499	-2.89327	-3.38511	-2.86264	0.127826	-0.388508	0.001262251	0.1620241	0.01146004	0.00685651	0.02196607	0.008834437	0.03007508	0.006005376	0.03719344	0.003171346	0.0836744	0.252869	0.0926369	0.00913976	0.0650664	0.109568	0.210871	0.176174	0.0777209	0.0970678	0.0519181	0.0716497	0.281674	0.35179	0.18816	0.259671	-2.55463	-2.33235	-2.95809	-2.63597	1.28762	1.06734
27	-57829.05	-57833.9	4.850016	0.00957231	0.0423226	0.0124809	0.0571176	0.0108775	0.0480935	0.0141827	0.0649059	-4.64888	-3.16243	-4.38356	-2.86264	0.127826	-0.388508	0.001709404	0.191528	0.01512489	0.005558081	0.02196607	0.008834437	0.02758866	0.02748603	0.05268114	0.0009715695	0.0766341	0.231593	0.0848425	0.00837074	0.0595917	0.100349	0.193129	0.24549	0.0833422	0.0970678	0.0519181	0.0608069	0.302046	0.35179	0.18816	0.220374	-2.4848	-2.33235	-2.95809	-2.80005	1.28762	0.251242
28	-57853.26	-57859.59	6.329029	0.0144872	0.0201837	0.0526027	0.221134	0.0164626	0.0229358	0.0597753	0.251287	-4.23449	-3.90288	-2.94499	-1.50899	0.127826	-0.388508	0.0002913287	0.1784864	0.01512489	0.001822668	0.02196607	0.008834437	0.01634051	0.02881628	0.02305282	0.01153225	0.0927502	0.280297	0.102685	0.0101311	0.0721239	0.121453	0.233744	0.0868162	0.0765583	0.0783957	0.083828	0.107648	0.27746	0.284119	0.303807	0.390136	-2.5697	-2.54599	-2.47899	-2.22889	1.28762	0.247581
29	-57853.55	-57857.77	4.213903	0.00748966	0.0201837	0.026291	0.104019	0.00851092	0.0229358	0.0298759	0.118203	-4.89423	-3.90288	-3.63853	-2.26318	0.127826	-0.388508	0.00164215	0.1716556	0.01512489	0.008019901	0.0251654	0.008834437	0.01634051	0.02881628	0.03564471	0.01153225	0.0873334	0.190491	0.170221	0.00953943	0.0679117	0.0815488	0.0997254	0.293229	0.0925505	0.0771109	0.096653	0.0756097	0.319492	0.266193	0.333654	0.261011	-2.38	-2.56251	-2.33663	-2.58217	1.23898	0.0413607
30	-57881.06	-57882.8	1.747655	0.0399659	0.0488194	0.0150885	0.393998	0.0020908	0.00255396	0.000789345	0.0206118	-3.21973	-3.01963	-4.19382	-0.931409	-2.95048	-0.992996	0.003337601	0.268734	0.01512489	0.008019901	0.01920822	0.01487963	0.01634051	0.02881628	0.02757467	0.002223467	0.0873334	0.190491	0.170221	0.00953943	0.0679117	0.0815488	0.0997254	0.293229	0.0925505	0.0938111	0.096653	0.113508	0.319492	0.323844	0.333654	0.391838	-2.38	-2.36647	-2.33663	-2.17588	1.23898	0.0413607
31	-57810.1	-57814.56	4.466759	0.055183	0.0488194	0.103165	0.168105	0.00411928	0.00364426	0.007701	0.0125487	-2.8971	-3.01963	-2.27143	-1.78316	-2.59498	-0.992996	0.0004526598	0.2313714	0.01279417	0.006119647	0.02672253	0.01487963	0.02069318	0.0223963	0.03533038	0.002223467	0.0873334	0.190491	0.170221	0.00953943	0.0679117	0.0815488	0.0997254	0.293229	0.0908667	0.0910199	0.0794836	0.080799	0.313679	0.314208	0.274384	0.278925	-2.39836	-2.39668	-2.53221	-2.51579	1.23898	0.293298
32	-57855.65	-57863.84	8.181393	0.0383881	0.04406	0.119006	0.140715	0.0137366	0.0157662	0.0425843	0.0503527	-3.26001	-3.1222	-2.12858	-1.96102	-1.02768	-0.122146	0.01132662	0.2553829	0.01279417	0.006119647	0.02445429	0.01487963	0.006257041	0.01227954	0.0224763	0.00665551	0.0873334	0.190491	0.170221	0.00953943	0.0679117	0.0815488	0.0997254	0.293229	0.0931668	0.103355	0.0872074	0.0797425	0.331944	0.368243	0.310711	0.284114	-2.37336	-2.26959	-2.43947	-2.52895	1.27057	0.293298
33	-57832.95	-57839.91	6.958912	0.0463721	0.0205916	0.119006	0.1554	0.0245381	0.0108962	0.0629726	0.082231	-3.07106	-3.88287	-2.12858	-1.86175	-0.636472	-0.122146	0.003595206	0.2586825	0.007737849	0.006119647	0.02307445	0.01487963	0.01022131	0.03010891	0.0224763	0.002467161	0.0873334	0.190491	0.170221	0.00953943	0.0679117	0.0815488	0.0997254	0.293229	0.096334	0.0877279	0.0872074	0.0797425	0.362707	0.330304	0.328344	0.300238	-2.33993	-2.43352	-2.43947	-2.52895	1.32577	1.2916
34	-57848.55	-57854.39	5.840444	0.0463721	0.00892922	0.116232	0.156118	0.0245381	0.00472495	0.0615047	0.0826111	-3.07106	-4.71843	-2.15217	-1.85714	-0.636472	-0.122146	0.006505974	0.2581724	0.007737849	0.008926574	0.02307445	0.01487963	0.01022131	0.02648774	0.05337838	0.002467161	0.0703258	0.153394	0.137072	0.00768169	0.0546864	0.0656678	0.113403	0.39777	0.0959635	0.091386	0.0872074	0.110787	0.361312	0.344077	0.328344	0.417123	-2.34379	-2.39266	-2.43947	-2.20015	1.32577	0.634264
35	-57822.45	-57830	7.547473	0.0463721	0.024698	0.059446	0.156118	0.0245381	0.0130691	0.0314562	0.0826111	-3.07106	-3.70103	-2.82269	-1.85714	-0.636472	0.122155	0.00431444	0.187505	0.005889274	0.008926574	0.0232641	0.007907957	0.01022131	0.03591961	0.05337838	0.002467161	0.110949	0.221832	0.198228	0.011109	0.133502	0.0548993	0.163998	0.105483	0.0818465	0.0940637	0.0945245	0.0688054	0.285964	0.32865	0.33026	0.2404	-2.50291	-2.36378	-2.3589	-2.67647	1.25102	0.634264
36	-57839.5	-57847.68	8.188461	0.064109	0.0434484	0.0419633	0.214181	0.0339237	0.022991	0.0222052	0.113335	-2.74717	-3.13618	-3.17096	-1.54093	-0.636472	-0.14405	0.003387681	0.20392	0.006101748	0.008926574	0.02601311	0.007907957	0.01244194	0.02788625	0.02360685	0.002467161	0.167919	0.128003	0.209178	0.0117226	0.140876	0.0579321	0.173058	0.11131	0.0729866	0.0785959	0.0765881	0.0964682	0.255008	0.274607	0.267592	0.337051	-2.61748	-2.54344	-2.56931	-2.33854	1.25102	0.634264
37	-57806.29	-57812.5	6.212183	0.0147892	0.0452088	0.0419633	0.214181	0.0078258	0.0239225	0.0222052	0.113335	-4.21386	-3.09646	-3.17096	-1.54093	-0.636472	-0.332299	0.0008780296	0.1627429	0.01328129	0.008926574	0.0266275	0.007907957	0.01244194	0.02788625	0.04347165	0.002467161	0.206023	0.15705	0.0763073	0.0447851	0.172844	0.0710779	0.135344	0.136569	0.0805553	0.0835794	0.0634863	0.10477	0.282646	0.293257	0.222756	0.36761	-2.51881	-2.48196	-2.75693	-2.25599	1.25525	0.634264
38	-57827.14	-57833.61	6.469669	0.0257803	0.0322235	0.0419633	0.214181	0.0136418	0.0170512	0.0222052	0.113335	-3.65814	-3.43506	-3.17096	-1.54093	-0.636472	1.20227	0.002233771	0.1693987	0.01328129	0.008926574	0.02354525	0.003972781	0.01694233	0.02788625	0.04743091	0.001420749	0.135972	0.175528	0.0852857	0.0266851	0.193181	0.079441	0.151269	0.152638	0.0673641	0.0835794	0.0912834	0.105595	0.236362	0.293257	0.320288	0.370504	-2.69764	-2.48196	-2.39379	-2.24814	1.25525	0.634264
39	-57810.71	-57816.81	6.095202	0.042278	0.0325526	0.0694582	0.0943489	0.00761556	0.00586371	0.0125115	0.0169951	-3.16349	-3.4249	-2.66703	-2.36076	-1.71407	1.20227	0.0003315291	0.1693987	0.01328129	0.008926574	0.02354525	0.009316696	0.01694233	0.007898898	0.04227832	0.001420749	0.135972	0.175528	0.0852857	0.0266851	0.193181	0.079441	0.151269	0.152638	0.0706762	0.0835794	0.0642525	0.0537889	0.259365	0.306716	0.235791	0.197392	-2.64965	-2.48196	-2.74493	-2.92269	1.30013	0.634264
40	-57828.44	-57833.1	4.660348	0.0417184	0.0325526	0.0225805	0.0943489	0.00751476	0.00586371	0.00406744	0.0169951	-3.17681	-3.4249	-3.79067	-2.36076	-1.71407	0.861019	0.001721859	0.1693987	0.01144749	0.008926574	0.02764693	0.009316696	0.01670605	0.01345318	0.04227832	0.009407865	0.151492	0.210491	0.0950204	0.029731	0.173373	0.0885086	0.162339	0.0890457	0.0804813	0.0745176	0.0958786	0.0809407	0.295347	0.273462	0.351851	0.297033	-2.51973	-2.59672	-2.34467	-2.51404	1.30013	0.634264
41	-57815.63	-57817.52	1.892671	0.0228097	0.0325526	0.0481479	0.157867	0.00124979	0.00178362	0.00263812	0.00864987	-3.78057	-3.4249	-3.03348	-1.846	-2.90421	0.861019	0.003031859	0.1792575	0.007016446	0.008015597	0.02520121	0.009316696	0.01670605	0.01479878	0.04227832	0.00487816	0.168528	0.234161	0.105706	0.0330744	0.19287	0.0984617	0.07849	0.0887095	0.0804813	0.0640142	0.0958786	0.0684914	0.295347	0.234917	0.351851	0.251347	-2.51973	-2.74865	-2.34467	-2.68105	1.30013	1.21959
42	-57790.31	-57789.55	-0.7624187	0.0364196	0.00557315	0.0202345	0.0733812	0.00549879	0.000841459	0.00305509	0.0110794	-3.31265	-5.1898	-3.90037	-2.61209	-1.89058	2.43423	0.002113718	0.1691532	0.007016446	0.008015597	0.02957725	0.005121198	0.02171525	0.01243318	0.08469615	0.00487816	0.168528	0.234161	0.105706	0.0330744	0.19287	0.0984617	0.07849	0.0887095	0.0714181	0.075952	0.0679062	0.0684914	0.262087	0.278725	0.249199	0.251347	-2.6392	-2.57765	-2.68963	-2.68105	1.30013	0.669005
43	-57829.53	-57830.66	1.129459	0.0247913	0.0148497	0.0197558	0.12539	0.0037431	0.00224207	0.00298283	0.0189319	-3.69726	-4.20978	-3.92431	-2.07633	-1.89058	1.35856	0.002113718	0.1840408	0.005355635	0.008015597	0.02957725	0.01064215	0.05080402	0.01243318	0.08469615	0.001219361	0.150869	0.209626	0.0946299	0.0296088	0.172661	0.192926	0.0702658	0.0794145	0.0723784	0.0715793	0.0707196	0.0851379	0.265611	0.262679	0.259524	0.312436	-2.62585	-2.63695	-2.64903	-2.46348	1.30013	2.19768
44	-57862.34	-57863.63	1.284681	0.0277394	0.00980876	0.0225103	0.0344445	0.00499801	0.00176732	0.00405585	0.00620612	-3.5849	-4.62448	-3.79378	-3.36841	-1.71381	-0.41723	0.01126526	0.1619284	0.00862664	0.008015597	0.03173393	0.01064215	0.05080402	0.01718697	0.08469615	0.01963265	0.138448	0.274697	0.086839	0.0271711	0.158446	0.177042	0.0644808	0.0728763	0.0723784	0.0715793	0.0602516	0.0902064	0.245351	0.242642	0.204243	0.305785	-2.62585	-2.63695	-2.80923	-2.40566	1.22078	0.633149
45	-57799.5	-57802.39	2.885436	0.0277394	0.0259562	0.0146923	0.0307632	0.00499801	0.00467673	0.00264722	0.00554284	-3.5849	-3.65134	-4.22043	-3.48144	-1.71381	-0.41723	0.008070496	0.140553	0.00862664	0.006034633	0.03173393	0.01027417	0.02667368	0.01718697	0.08469615	0.009172681	0.123107	0.244258	0.0772165	0.0241603	0.140888	0.157424	0.168145	0.0648009	0.0674509	0.0715793	0.0738884	0.0715586	0.228647	0.242642	0.250469	0.242572	-2.69636	-2.63695	-2.6052	-2.63724	1.22078	0.633149
