Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_alpha[4]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_alpha[4]	speciation_beta[1]	speciation_beta[2]
10	-57754.07	-57759.59	5.522659	0.0148377	0.012184	0.0524457	0.0567097	0.00427699	0.00351206	0.0151175	0.0163466	-4.21058	-4.40763	-2.94798	-2.86981	-1.24392	0.828139	0.003233157	0.1748821	0.008406017	0.004862812	0.02975093	0.007852679	0.01658533	0.01523761	0.04323871	0.0001721115	0.155672	0.0172959	0.155898	0.0897385	0.0154436	0.234743	0.306847	0.0243626	0.0686783	0.0789283	0.0721218	0.0712725	0.251499	0.289034	0.264109	0.260999	-2.67832	-2.53922	-2.6294	-2.64124	1.29801	1.21863
11	-57754.17	-57758.1	3.927676	0.027075	0.0412495	0.0524457	0.0785794	0.003063	0.00466656	0.00593319	0.0088897	-3.60915	-3.18812	-2.94798	-2.54365	-2.17922	-0.632666	0.001586624	0.1633606	0.007561738	0.004862812	0.02185885	0.009484007	0.01658533	0.01523761	0.04323871	0.00170536	0.117643	0.0130707	0.117813	0.0678161	0.0116709	0.177397	0.476178	0.018411	0.0686783	0.0833217	0.0674787	0.0688215	0.238718	0.289617	0.234548	0.239216	-2.67832	-2.48505	-2.69594	-2.67624	1.24585	2.47313
12	-57764.66	-57767.67	3.011546	0.011709	0.0412495	0.0494103	0.0233312	0.00465732	0.0164073	0.0196533	0.00928017	-4.4474	-3.18812	-3.0076	-3.75796	-0.921913	1.51702	0.004504811	0.1667416	0.008011854	0.00496838	0.02185885	0.008543889	0.02446709	0.01356312	0.04323871	0.00170536	0.129918	0.0144345	0.130106	0.0748922	0.0128886	0.0915651	0.525864	0.0203321	0.0677149	0.0773501	0.082445	0.0688215	0.235369	0.26886	0.286569	0.239216	-2.69245	-2.55941	-2.49562	-2.67624	1.24585	2.47313
13	-57759.42	-57764.29	4.876773	0.0157506	0.0412495	0.0483744	0.047108	0.00351394	0.00920272	0.0107923	0.0105098	-4.15088	-3.18812	-3.02879	-3.05531	-1.50014	-0.0368404	0.004504811	0.1667416	0.007032599	0.002441867	0.02185885	0.008543889	0.02446709	0.01531736	0.04367113	0.001256181	0.165727	0.011885	0.107126	0.0616645	0.0106122	0.214846	0.411399	0.016741	0.0692499	0.0785694	0.082445	0.0607644	0.249434	0.283002	0.296961	0.21887	-2.67003	-2.54377	-2.49562	-2.80075	1.28147	2.47313
14	-57761.73	-57764.28	2.551676	0.0129034	0.0412495	0.0483744	0.0633338	0.00287873	0.00920272	0.0107923	0.0141297	-4.35027	-3.18812	-3.02879	-2.75934	-1.50014	-2.28866	0.004504811	0.1734038	0.007032599	0.004398974	0.02006648	0.008648088	0.02446709	0.01531736	0.03801943	0.0003524671	0.156834	0.0112473	0.101378	0.0583558	0.0100428	0.203318	0.389324	0.0694993	0.0678416	0.0793974	0.0843052	0.0607644	0.244361	0.285984	0.303662	0.21887	-2.69058	-2.53329	-2.47331	-2.80075	1.28147	2.47313
15	-57758.57	-57765.77	7.196447	0.0129034	0.0349695	0.0152942	0.0456767	0.00978399	0.0265156	0.0115968	0.0346344	-4.35027	-3.35328	-4.18028	-3.08617	-0.276741	-0.222814	0.004504811	0.1634404	0.007032599	0.005352332	0.02106987	0.00713531	0.02446709	0.02292544	0.06040836	0.0001337082	0.156834	0.0112473	0.101378	0.0583558	0.0100428	0.203318	0.389324	0.0694993	0.0696936	0.0775459	0.082707	0.0612946	0.251032	0.279315	0.297905	0.220779	-2.66365	-2.55688	-2.49245	-2.79206	1.28147	0.183535
16	-57762.96	-57769.63	6.668821	0.0129034	0.0349695	0.031144	0.0380981	0.00978399	0.0265156	0.023615	0.0288879	-4.35027	-3.35328	-3.46913	-3.26759	-0.276741	2.47698	0.004504811	0.1488155	0.009911005	0.004948916	0.02432414	0.00713531	0.02499067	0.0167173	0.04199811	5.160447e-06	0.156834	0.0112473	0.101378	0.0583558	0.0100428	0.203318	0.389324	0.0694993	0.0696936	0.0858783	0.082707	0.0612946	0.257206	0.316937	0.305233	0.22621	-2.66365	-2.45482	-2.49245	-2.79206	1.30577	0.108191
17	-57763.2	-57771.81	8.612708	0.0080567	0.034708	0.0582574	0.0271378	0.014813	0.0638137	0.107112	0.0498952	-4.82125	-3.36079	-2.84288	-3.60683	0.608999	0.0468365	0.003463034	0.1488155	0.008067508	0.00277247	0.02432414	0.00713531	0.02226117	0.0167173	0.04133834	1.341331e-05	0.156834	0.0112473	0.101378	0.0583558	0.0100428	0.203318	0.389324	0.0694993	0.0659165	0.0858783	0.0864341	0.0575086	0.253491	0.330257	0.332394	0.221157	-2.71937	-2.45482	-2.44837	-2.85582	1.34694	0.323184
18	-57757.14	-57763.77	6.632014	0.00607214	0.034708	0.0206286	0.0271378	0.0111642	0.0638137	0.0379276	0.0498952	-5.10404	-3.36079	-3.88108	-3.60683	0.608999	-1.111	0.003463034	0.1520425	0.008067508	0.00277247	0.02302913	0.00636252	0.02226117	0.01494299	0.04798731	2.407572e-06	0.143139	0.0102652	0.0925256	0.05326	0.00916582	0.272886	0.355328	0.0634304	0.0654969	0.0851045	0.0812622	0.0576662	0.251878	0.327281	0.312505	0.221763	-2.72575	-2.46388	-2.51007	-2.85308	1.34694	1.26725
19	-57755.19	-57762.21	7.02489	0.006452	0.034708	0.0167785	0.0402118	0.0118626	0.0638137	0.0308488	0.0739331	-5.04337	-3.36079	-4.08766	-3.21359	0.608999	-1.111	0.004741093	0.1525785	0.008067508	0.00277247	0.02380066	0.007759921	0.02226117	0.0190027	0.04798731	2.407572e-06	0.118249	0.0105634	0.0952133	0.0548071	0.00943207	0.280813	0.365649	0.065273	0.0650654	0.0878353	0.0670721	0.0698147	0.255298	0.344641	0.263172	0.273933	-2.73236	-2.43229	-2.70199	-2.66191	1.36704	0.815741
20	-57750.93	-57756.8	5.864883	0.00516756	0.00950943	0.0323885	0.0540202	0.00950103	0.017484	0.0595491	0.0993209	-5.26535	-4.65547	-3.42995	-2.9184	0.608999	-1.111	0.002924513	0.1373146	0.006931677	0.00277247	0.02167632	0.01164603	0.02226117	0.0190027	0.04798731	2.433953e-06	0.118249	0.0105634	0.0952133	0.0548071	0.00943207	0.280813	0.365649	0.065273	0.0650654	0.0758072	0.0754552	0.0802145	0.237981	0.27727	0.275982	0.29339	-2.73236	-2.57956	-2.58422	-2.52305	1.2968	0.815741
21	-57752.54	-57756.08	3.545198	0.00516756	0.00950943	0.0323885	0.0536027	0.00950103	0.017484	0.0595491	0.0985534	-5.26535	-4.65547	-3.42995	-2.92616	0.608999	1.55563	0.002418483	0.1162027	0.008761313	0.003561156	0.02177593	0.01064712	0.02226117	0.01976134	0.04798731	4.170299e-05	0.155555	0.013896	0.125252	0.0720981	0.0124078	0.0539178	0.481007	0.0858658	0.0640245	0.0733656	0.0610199	0.0684099	0.234174	0.268339	0.223184	0.250213	-2.74849	-2.6123	-2.79656	-2.68224	1.2968	0.815741
22	-57759.29	-57760.02	0.7329882	0.0136916	0.00950943	0.0251823	0.0106212	0.0228331	0.0158586	0.0419957	0.0177126	-4.29097	-4.65547	-3.68161	-4.5449	0.511425	1.22972	0.00186915	0.1177088	0.008761313	0.003561156	0.02177593	0.01064712	0.02226117	0.01228485	0.04978282	0.0006944022	0.155012	0.0138474	0.413085	0.0718462	0.0123644	0.0537294	0.19455	0.0855658	0.0616226	0.0590466	0.0610199	0.0475174	0.245895	0.235616	0.24349	0.18961	-2.78673	-2.82943	-2.79656	-3.04666	1.38388	2.4913
23	-57752.61	-57751.34	-1.269321	0.0123659	0.0149548	0.012655	0.00421214	0.00682826	0.00825777	0.00698787	0.00232587	-4.39281	-4.20273	-4.3697	-5.46978	-0.593875	0.0287973	0.00186915	0.1261315	0.008761313	0.003561156	0.02570853	0.007392477	0.02226117	0.01186967	0.04978282	0.0006944022	0.155012	0.0138474	0.413085	0.0718462	0.0123644	0.0537294	0.19455	0.0855658	0.0616226	0.0590466	0.0610199	0.0513865	0.245895	0.235616	0.24349	0.20505	-2.78673	-2.82943	-2.79656	-2.96838	1.38388	3.23747
24	-57758.72	-57760.05	1.33054	0.00742212	0.0125084	0.012655	0.0663297	0.00409837	0.00690692	0.00698787	0.0366261	-4.90329	-4.38136	-4.3697	-2.71312	-0.593875	0.0287973	0.00733901	0.1260318	0.008761313	0.002837431	0.02570853	0.007392477	0.02161917	0.01811883	0.02986379	0.0006944022	0.155994	0.0139351	0.415701	0.0659676	0.0124427	0.0540697	0.195783	0.0861077	0.0588594	0.0659826	0.0576026	0.0502073	0.234869	0.263293	0.229854	0.200344	-2.8326	-2.71836	-2.85419	-2.9916	1.38388	3.23747
25	-57762.44	-57763.29	0.8436881	0.00704132	0.0105202	0.0239347	0.0265428	0.00520839	0.00778165	0.0177042	0.0196334	-4.95596	-4.55446	-3.73243	-3.629	-0.301526	0.234929	0.003643247	0.1515885	0.008761313	0.002837431	0.02570853	0.01176998	0.02161917	0.01498437	0.02986379	0.001408768	0.167001	0.0149184	0.445033	0.00455395	0.0133207	0.0578849	0.209597	0.0876911	0.0644838	0.0635208	0.0576026	0.0549565	0.257312	0.253469	0.229854	0.219295	-2.74134	-2.75639	-2.85419	-2.90121	1.38388	3.23747
26	-57762.37	-57760.87	-1.506513	0.00459583	0.0260386	0.0442007	0.028645	0.00215096	0.0121867	0.020687	0.0134066	-5.38261	-3.64818	-3.11901	-3.55278	-0.759233	-1.38888	0.00379168	0.1515885	0.008761313	0.003385818	0.02242468	0.005983139	0.02161917	0.01498437	0.03682173	0.001408768	0.0985994	0.0363506	0.26611	0.0110963	0.0324576	0.141044	0.0347869	0.379556	0.0644838	0.0636254	0.0619894	0.0549565	0.257312	0.253887	0.247359	0.219295	-2.74134	-2.75474	-2.78079	-2.90121	1.38388	5.50537
27	-57764.35	-57762.59	-1.75813	0.00837298	0.0280998	0.0306743	0.0923853	0.00192297	0.00645352	0.00704478	0.0212176	-4.78275	-3.57199	-3.48433	-2.38179	-1.47114	-1.77764	0.002076769	0.1438794	0.008761313	0.007555346	0.01983807	0.005983139	0.02213189	0.01222581	0.0514381	0.001408768	0.0990807	0.036528	0.267409	0.0111504	0.032616	0.141732	0.0300756	0.381409	0.0644838	0.0633998	0.0619894	0.0549565	0.253842	0.249574	0.244022	0.216337	-2.74134	-2.7583	-2.78079	-2.90121	1.3703	5.50537
28	-57771.63	-57768.4	-3.227385	0.0049196	0.0383846	0.00695565	0.0923853	0.000528977	0.00412729	0.000747902	0.00993369	-5.31453	-3.2601	-4.9682	-2.38179	-2.23004	-1.77764	0.002845261	0.1370806	0.008761313	0.006736828	0.01983807	0.00811928	0.03127954	0.007206802	0.03847588	0.001408768	0.0698856	0.0377117	0.276074	0.0115118	0.0336729	0.146325	0.0310503	0.393768	0.0644838	0.0640251	0.0619894	0.0549565	0.259367	0.257522	0.249334	0.221046	-2.74134	-2.74848	-2.78079	-2.90121	1.39183	2.84669
29	-57770.34	-57772.26	1.914603	0.0049196	0.0383846	0.00695565	0.0923853	0.00214526	0.0167382	0.00303311	0.0402859	-5.31453	-3.2601	-4.9682	-2.38179	-0.829967	-1.77764	0.002845261	0.1224927	0.007654393	0.005797688	0.02197642	0.006701208	0.03127954	0.007206802	0.02988342	0.001408768	0.0716875	0.038684	0.283192	0.0118086	0.0408641	0.117992	0.0318508	0.403921	0.0554484	0.0625671	0.0619894	0.0651534	0.217097	0.244969	0.242707	0.255095	-2.8923	-2.77152	-2.78079	-2.73101	1.36489	0.211486
30	-57762.18	-57764.35	2.171959	0.00709572	0.0383846	0.00788429	0.0923853	0.00309419	0.0167382	0.00343805	0.0402859	-4.94826	-3.2601	-4.84288	-2.38179	-0.829967	-1.77764	0.004536352	0.1418081	0.007654393	0.005327881	0.02197642	0.006620182	0.03127954	0.007206802	0.03326346	0.001408768	0.0635577	0.0338634	0.251077	0.0104694	0.150069	0.104611	0.0282388	0.358114	0.0623372	0.0680729	0.0619894	0.0667279	0.244069	0.266526	0.242707	0.26126	-2.7752	-2.68718	-2.78079	-2.70713	1.36489	0.984206
31	-57756.52	-57760.8	4.281837	0.00709572	0.0446322	0.0115056	0.0632801	0.00309419	0.0194625	0.00501718	0.0275942	-4.94826	-3.1093	-4.46492	-2.76018	-0.829967	0.039628	0.003222226	0.1400032	0.007654393	0.004408632	0.02197642	0.006133584	0.03265577	0.01255325	0.03278191	0.001408768	0.0647175	0.0344813	0.255658	0.0106604	0.152807	0.10652	0.0105072	0.364649	0.0603292	0.0733717	0.0593112	0.0722076	0.232835	0.283171	0.228906	0.278678	-2.80794	-2.61222	-2.82496	-2.62821	1.35051	0.984206
32	-57753.42	-57757.13	3.709716	0.00709572	0.0402225	0.00753503	0.02648	0.00309419	0.0175396	0.00328576	0.011547	-4.94826	-3.21333	-4.88819	-3.63137	-0.829967	0.039628	0.003222226	0.1579147	0.009123751	0.003100668	0.02225913	0.006133584	0.03127084	0.01797397	0.03453339	0.001408768	0.0844228	0.0449803	0.333501	0.0139064	0.199334	0.138953	0.0137065	0.171195	0.0687038	0.0807031	0.0698151	0.0574765	0.250422	0.294159	0.254473	0.209499	-2.67795	-2.51698	-2.6619	-2.85638	1.29334	0.180467
33	-57756.1	-57760.01	3.903258	0.00605275	0.018498	0.0208206	0.02648	0.00345218	0.0105503	0.011875	0.0151028	-5.10724	-3.99009	-3.87181	-3.63137	-0.561507	0.039628	0.001966888	0.1579147	0.009722194	0.004681789	0.02235539	0.005388853	0.03127084	0.01797397	0.05462237	0.001408768	0.0847352	0.0451467	0.334735	0.0230788	0.200072	0.139467	0.000935945	0.171829	0.061477	0.0720633	0.0698151	0.0523422	0.239405	0.28063	0.271875	0.203832	-2.78909	-2.63021	-2.6619	-2.94995	1.35949	0.0718887
34	-57749.37	-57753.69	4.320222	0.00852371	0.0261176	0.0123492	0.0290506	0.00991236	0.0303726	0.0143611	0.0337835	-4.7649	-3.64514	-4.39416	-3.53871	0.150931	0.713181	0.003565843	0.1191639	0.01022744	0.004681789	0.02235539	0.008119972	0.02198416	0.01339683	0.05462237	0.001408768	0.0949568	0.0505927	0.375115	0.0258628	0.224207	0.156291	0.00104885	0.0719262	0.061477	0.0670567	0.0570444	0.0518683	0.235764	0.257162	0.218765	0.198915	-2.78909	-2.70222	-2.86392	-2.95905	1.34417	0.0383485
35	-57756.08	-57760.56	4.474149	0.00852371	0.0261176	0.0212744	0.0186877	0.00991236	0.0303726	0.0247404	0.0217323	-4.7649	-3.64514	-3.85025	-3.97989	0.150931	0.718058	0.006172778	0.1560677	0.01022744	0.004681789	0.02235539	0.008119972	0.0294348	0.01339683	0.05462237	0.001408768	0.074923	0.0399188	0.295974	0.0204063	0.176904	0.334295	0.000827564	0.0567514	0.0679924	0.0761559	0.0608767	0.0518683	0.256977	0.287831	0.230083	0.196036	-2.68836	-2.57497	-2.79891	-2.95905	1.32959	0.0383485
36	-57751.51	-57753.54	2.031267	0.00386957	0.0261176	0.0212744	0.0241372	0.000904018	0.00610166	0.00497018	0.00563898	-5.55461	-3.64514	-3.85025	-3.724	-1.45405	0.426158	0.001483863	0.1503539	0.009818318	0.003799141	0.02235539	0.008119972	0.0294348	0.02057587	0.05462237	0.0006858814	0.0720461	0.038386	0.284609	0.0580211	0.170111	0.321459	0.000795787	0.0545722	0.0679924	0.0753654	0.0608767	0.0557256	0.243813	0.270252	0.218297	0.199825	-2.68836	-2.58541	-2.79891	-2.88732	1.277	0.617223
37	-57756.54	-57761.58	5.044849	0.00613863	0.0261176	0.0212744	0.085948	0.00216863	0.00922674	0.00751575	0.0303634	-5.09315	-3.64514	-3.85025	-2.45401	-1.04051	0.426158	0.00426041	0.1454963	0.009818318	0.003994442	0.02990362	0.005306191	0.0294348	0.01882795	0.0450721	0.0005214299	0.0720461	0.038386	0.284609	0.0580211	0.170111	0.321459	0.000795787	0.0545722	0.0635947	0.0753654	0.0780789	0.0583251	0.241979	0.286766	0.297091	0.221928	-2.75523	-2.58541	-2.55004	-2.84172	1.33632	0.170552
38	-57749.77	-57752.47	2.699065	0.00613863	0.00889072	0.0235444	0.0829803	0.00234927	0.0034025	0.0090105	0.0317567	-5.09315	-4.72275	-3.74887	-2.48915	-0.960498	1.23064	0.002683508	0.1506947	0.007383012	0.005126099	0.02990362	0.008367993	0.03175872	0.01882795	0.0450721	0.0005214299	0.0877894	0.139318	0.3468	0.0706997	0.207283	0.080642	0.00096968	0.0664971	0.0641663	0.077002	0.0787289	0.0618393	0.244154	0.292994	0.299565	0.2353	-2.74628	-2.56392	-2.54175	-2.78322	1.33632	0.349218
39	-57744.39	-57745.62	1.22886	0.00319823	0.00889072	0.020742	0.0829803	0.00135246	0.00375967	0.00877129	0.0350904	-5.74516	-4.72275	-3.8756	-2.48915	-0.860676	1.23064	0.001800304	0.1525548	0.009045969	0.005126099	0.02883797	0.008367993	0.02414735	0.01882795	0.0450721	0.0005214299	0.0817995	0.141982	0.323138	0.0658759	0.19314	0.1312	0.000903519	0.06196	0.06605	0.0722516	0.0632264	0.0710592	0.25108	0.274654	0.240346	0.270122	-2.71734	-2.6276	-2.76103	-2.64424	1.33536	0.349218
40	-57742.58	-57744.5	1.921608	0.00479072	0.0284872	0.0113771	0.0313905	0.00202588	0.0120465	0.00481111	0.0132743	-5.34108	-3.5583	-4.47615	-3.46125	-0.860676	-0.4787	0.001800304	0.1530735	0.009045969	0.003612916	0.02424928	0.007043104	0.02414735	0.01378708	0.05353239	0.001422432	0.255201	0.115169	0.262114	0.0534352	0.156666	0.106423	0.00073289	0.0502589	0.0652938	0.0722516	0.0656646	0.0614534	0.248206	0.274654	0.249615	0.233607	-2.72886	-2.6276	-2.7232	-2.78948	1.33536	1.39404
41	-57769.66	-57772.39	2.722733	0.0231791	0.0284872	0.00823901	0.0147521	0.0177562	0.0218224	0.00631143	0.0113007	-3.7645	-3.5583	-4.79887	-4.21637	-0.266519	0.746177	0.008289086	0.1530735	0.009045969	0.00226061	0.02424928	0.008317693	0.02414735	0.01995134	0.05353239	0.00438926	0.309392	0.139625	0.173113	0.064782	0.189933	0.061335	0.000888515	0.0609312	0.0690257	0.0787012	0.0741464	0.0614534	0.262392	0.299172	0.281857	0.233607	-2.67328	-2.5421	-2.60171	-2.78948	1.33536	1.39404
42	-57758.39	-57757.56	-0.8353324	0.00774345	0.0133848	0.00456657	0.0167476	0.0109961	0.0190072	0.00648479	0.0237826	-4.86091	-4.31363	-5.38899	-4.0895	0.350696	0.746177	0.00166636	0.1468342	0.009045969	0.00338581	0.02414527	0.008317693	0.02347546	0.01240031	0.05353239	0.00438926	0.0584359	0.147305	0.182636	0.280566	0.20038	0.0654573	0.000937388	0.0642827	0.0678155	0.0779103	0.0711438	0.0501258	0.260245	0.298984	0.273017	0.19236	-2.69096	-2.5522	-2.64305	-2.99322	1.34483	1.39404
43	-57753.22	-57753.19	-0.0320356	0.0110067	0.0111431	0.00630211	0.0177245	0.0046801	0.00473809	0.00267967	0.00753651	-4.50925	-4.49693	-5.06687	-4.03281	-0.85519	0.746177	0.002500004	0.1344644	0.009045969	0.003081026	0.02447633	0.008317693	0.02842533	0.01224676	0.04153667	0.00438926	0.080937	0.15822	0.389556	0.0156988	0.215228	0.0703076	0.00100685	0.0690459	0.0683439	0.0659189	0.0638008	0.0501258	0.262273	0.252967	0.244838	0.19236	-2.6832	-2.71933	-2.75199	-2.99322	1.34483	1.39404
44	-57764.43	-57768.23	3.801063	0.0125977	0.0210592	0.0381921	0.048788	0.0129218	0.021601	0.0391746	0.0500431	-4.37424	-3.86042	-3.26513	-3.02027	0.0253997	0.746177	0.00270952	0.1621406	0.007430981	0.005230969	0.02447633	0.008317693	0.01465013	0.02152869	0.05938111	0.008078663	0.0962725	0.188198	0.463367	0.0186733	0.0665343	0.083629	0.00119762	0.0821283	0.0683439	0.0739438	0.0638008	0.0692124	0.262273	0.283763	0.244838	0.265605	-2.6832	-2.60445	-2.75199	-2.67058	1.34483	1.80371
45	-57746.25	-57747.69	1.439977	0.0039339	0.010754	0.016285	0.0443432	0.00081796	0.00223603	0.00338607	0.0092201	-5.53813	-4.53248	-4.11751	-3.1158	-1.57057	0.973832	0.003065402	0.1593647	0.007430981	0.00453125	0.02447633	0.008317693	0.01667284	0.02152869	0.04401302	0.0004530829	0.0962725	0.188198	0.463367	0.0186733	0.0665343	0.083629	0.00119762	0.0821283	0.0683439	0.0739438	0.0668044	0.0692124	0.262273	0.283763	0.256365	0.265605	-2.6832	-2.60445	-2.70599	-2.67058	1.34483	0.324869
