Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_alpha[4]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_alpha[4]	speciation_beta[1]	speciation_beta[2]
10	-57761.68	-57759.67	-2.010248	0.00196279	0.0257526	0.049165	0.0264598	0.000220197	0.00288908	0.00551562	0.00296842	-6.23339	-3.65922	-3.01257	-3.63213	-2.1876	1.65612	0.002507769	0.153456	0.01052586	0.002872061	0.02344709	0.01226164	0.01718718	0.01255067	0.05728921	0.001630845	0.0735505	0.0210405	0.0937669	0.189667	0.100489	0.0641102	0.0865304	0.370845	0.0621319	0.0719227	0.0571165	0.0454231	0.252714	0.292538	0.232315	0.184754	-2.7785	-2.63216	-2.86266	-3.09173	1.403	0.691926
11	-57755.53	-57753.53	-1.995245	0.00596611	0.0124748	0.049165	0.0184173	0.000239342	0.000500449	0.00197235	0.000738846	-5.12166	-4.38405	-3.01257	-3.99446	-3.21596	-0.14117	0.005653821	0.1504904	0.01052586	0.002872061	0.02344709	0.01226164	0.0197772	0.01255067	0.05071844	0.001630845	0.0716967	0.0205102	0.0914036	0.184886	0.0979566	0.0624943	0.109554	0.361498	0.0601241	0.0647984	0.0571165	0.050746	0.244548	0.26356	0.232315	0.206404	-2.81134	-2.73647	-2.86266	-2.98092	1.403	0.691926
12	-57750.58	-57751.21	0.6377221	0.00941953	0.0179283	0.0102921	0.0436626	0.00127231	0.0024216	0.00139018	0.00589759	-4.66497	-4.02138	-4.57637	-3.13126	-2.00195	-0.780025	0.00369464	0.1456186	0.009626722	0.002872061	0.02234476	0.008883915	0.02354796	0.01255067	0.05071844	0.004151913	0.0716967	0.0205102	0.0914036	0.184886	0.0979566	0.0624943	0.109554	0.361498	0.0574496	0.0647984	0.0581867	0.0616394	0.238816	0.269365	0.24188	0.256233	-2.85685	-2.73647	-2.8441	-2.78645	1.42479	1.11514
13	-57756.46	-57759.53	3.070013	0.012486	0.0179283	0.0180435	0.0328115	0.00402796	0.0057836	0.00582076	0.0105849	-4.38314	-4.02138	-4.01497	-3.41698	-1.13135	-0.358497	0.003387824	0.1558282	0.009626722	0.003136274	0.02234476	0.008883915	0.02427221	0.01867555	0.03988539	0.004151913	0.0670964	0.0191942	0.0855388	0.173023	0.0618612	0.152458	0.102525	0.338303	0.0574496	0.0647984	0.0581867	0.0496038	0.237545	0.267931	0.240593	0.205104	-2.85685	-2.73647	-2.8441	-3.00369	1.41945	1.11514
14	-57761.07	-57760.72	-0.3492201	0.00668441	0.0221481	0.0180435	0.0850194	0.000621416	0.00205899	0.00167741	0.00790382	-5.00798	-3.81	-4.01497	-2.46488	-2.37553	1.84375	0.002279449	0.1394467	0.009626722	0.004149519	0.0277126	0.005010959	0.02455661	0.02058905	0.05952443	0.004151913	0.0647912	0.0528919	0.0825999	0.167079	0.0597359	0.14722	0.0990024	0.32668	0.0558401	0.0647984	0.0581867	0.0549856	0.235648	0.273452	0.245551	0.232042	-2.88526	-2.73647	-2.8441	-2.90068	1.43985	0.109465
15	-57764.22	-57764.53	0.3045167	0.00470936	0.0389919	0.0166528	0.12079	0.000837784	0.00693657	0.0029625	0.0214883	-5.3582	-3.2444	-4.09518	-2.1137	-1.72655	-0.166417	0.002279449	0.1392746	0.01086767	0.004885115	0.0277126	0.006480495	0.02455661	0.02344059	0.04079199	0.004151913	0.0655429	0.0535056	0.0835582	0.157415	0.0604289	0.148928	0.100151	0.33047	0.0585112	0.0597517	0.0537036	0.0549856	0.24692	0.252155	0.226632	0.232042	-2.83854	-2.81756	-2.92427	-2.90068	1.43985	1.95831
16	-57766.74	-57768.87	2.130196	0.0109952	0.0125677	0.0226701	0.0529817	0.00469656	0.00536825	0.00968342	0.0226309	-4.51029	-4.37662	-3.78671	-2.93781	-0.850632	-0.166417	0.002864751	0.1063783	0.01060387	0.004885115	0.0277126	0.006480495	0.02455661	0.01951085	0.04079199	0.004151913	0.0822774	0.0671667	0.104893	0.031335	0.0758578	0.186953	0.125722	0.325796	0.0569244	0.0597517	0.0504836	0.0501856	0.235927	0.247645	0.209233	0.207998	-2.86603	-2.81756	-2.98611	-2.99203	1.4218	1.95831
17	-57751.08	-57752.18	1.097035	0.0109952	0.00702555	0.0142433	0.100184	0.00469656	0.00300093	0.00608396	0.0427933	-4.51029	-4.9582	-4.25147	-2.30074	-0.850632	-0.166417	0.002811417	0.1263467	0.006666832	0.004885115	0.02751044	0.007233162	0.02455661	0.0128952	0.03135302	0.006778033	0.0846675	0.0400692	0.10794	0.0322452	0.0780613	0.192384	0.129374	0.33526	0.0569244	0.0632577	0.056226	0.0564254	0.235927	0.262176	0.233033	0.233859	-2.86603	-2.76054	-2.87838	-2.87484	1.4218	1.95831
18	-57764.51	-57765.18	0.6723719	0.0109952	0.0044782	0.0270535	0.0941616	0.00488092	0.00198793	0.0120094	0.0417995	-4.51029	-5.40853	-3.60994	-2.36274	-0.812128	-0.166417	0.0006290528	0.1381817	0.006666832	0.006047519	0.03036823	0.008805113	0.02439577	0.0128952	0.03220391	0.007137814	0.0886238	0.123058	0.112983	0.033752	0.081709	0.201373	0.135419	0.223081	0.0555863	0.0632577	0.0548325	0.0662588	0.230381	0.262176	0.227257	0.274614	-2.88982	-2.76054	-2.90347	-2.71419	1.4218	1.95831
19	-57764.68	-57768.8	4.122319	0.0194322	0.0117185	0.0157829	0.0796143	0.00862617	0.00520199	0.00700623	0.0353418	-3.94083	-4.44659	-4.14883	-2.53056	-0.812128	-0.54229	0.001041723	0.1263178	0.008501372	0.006047519	0.0283759	0.01065173	0.02439577	0.01697116	0.03702	0.007137814	0.0253088	0.111632	0.102492	0.0306179	0.167558	0.0167092	0.343316	0.202367	0.0632685	0.0657929	0.05939	0.0625066	0.262221	0.272683	0.246146	0.259063	-2.76037	-2.72124	-2.82363	-2.77248	1.4218	0.0424928
20	-57750.23	-57752.92	2.686737	0.0088065	0.0117185	0.0184988	0.0796143	0.00390932	0.00520199	0.00821185	0.0353418	-4.73226	-4.44659	-3.99005	-2.53056	-0.812128	-0.552054	0.001768767	0.1463428	0.006391851	0.003655101	0.02824052	0.01065173	0.02862087	0.02362905	0.03702	0.000411032	0.0169979	0.136942	0.0688357	0.0205636	0.216082	0.174089	0.230577	0.135913	0.0628471	0.0730882	0.064251	0.0632492	0.251285	0.292232	0.256898	0.252892	-2.76705	-2.61609	-2.74496	-2.76067	1.38588	2.16491
21	-57755.45	-57757.54	2.090626	0.00460299	0.0117185	0.0301753	0.0814662	0.00218472	0.00556197	0.0143222	0.0386664	-5.38105	-4.44659	-3.50073	-2.50757	-0.745218	-1.51298	0.003486274	0.1439743	0.006391851	0.003655101	0.02625851	0.008038426	0.02793048	0.02362905	0.04198953	0.002711069	0.0195085	0.180412	0.079003	0.0236009	0.247998	0.199803	0.0936864	0.155988	0.0670993	0.0667526	0.0598932	0.0686868	0.264789	0.263421	0.236352	0.271054	-2.70158	-2.70676	-2.81519	-2.6782	1.37276	0.235209
22	-57747.67	-57750.6	2.927552	0.006967	0.0117185	0.0335915	0.0969369	0.00302795	0.00509302	0.0145993	0.0421301	-4.96657	-4.44659	-3.39348	-2.33369	-0.833299	-1.40621	0.003486274	0.1553534	0.006391851	0.005927174	0.02625851	0.008038426	0.0219553	0.02362905	0.04198953	0.002711069	0.0195085	0.180412	0.079003	0.0236009	0.247998	0.199803	0.0936864	0.155988	0.0646553	0.0711165	0.0641226	0.0620263	0.246893	0.271566	0.244859	0.236854	-2.73869	-2.64344	-2.74696	-2.7802	1.33989	0.346508
23	-57754.19	-57757.8	3.611792	0.006967	0.0133219	0.0335915	0.0969369	0.00430204	0.00822614	0.0207424	0.0598575	-4.96657	-4.31834	-3.39348	-2.33369	-0.482094	-1.63679	0.003486274	0.1530655	0.009932769	0.006625534	0.02534692	0.01080328	0.01367482	0.01432877	0.03996607	0.001000894	0.0195085	0.180412	0.079003	0.0236009	0.247998	0.199803	0.0936864	0.155988	0.0646553	0.0669859	0.0652602	0.0622261	0.246893	0.255793	0.249203	0.237617	-2.73869	-2.70327	-2.72937	-2.77698	1.33989	0.346508
24	-57745.77	-57750.99	5.222518	0.013345	0.0133219	0.0335915	0.071362	0.00711503	0.00710275	0.0179097	0.0380475	-4.31662	-4.31834	-3.39348	-2.63999	-0.62893	-1.0233	0.004304348	0.1365621	0.009932769	0.004248809	0.02378654	0.01080328	0.01426474	0.01797558	0.04666545	0.0002966078	0.0183596	0.169786	0.0656538	0.0898036	0.233392	0.188035	0.0881686	0.146801	0.0646553	0.0669859	0.0671489	0.0649375	0.246893	0.255793	0.256415	0.247971	-2.73869	-2.70327	-2.70084	-2.73433	1.33989	1.20915
25	-57745.52	-57748.46	2.942323	0.0159024	0.00483706	0.0335915	0.0957276	0.00483042	0.00146928	0.0102036	0.0290777	-4.14129	-5.33145	-3.39348	-2.34625	-1.19153	-1.0233	0.002987029	0.1390981	0.009932769	0.004248809	0.02378654	0.01080328	0.01562343	0.01797558	0.04666545	0.0002966078	0.0160802	0.148707	0.0575027	0.0786542	0.22716	0.16469	0.105441	0.201765	0.0646553	0.0753819	0.0619262	0.0649375	0.246893	0.287854	0.236472	0.247971	-2.73869	-2.58519	-2.78181	-2.73433	1.33989	1.37087
26	-57747.14	-57751.07	3.930313	0.0159024	0.010549	0.0327979	0.0957276	0.00483042	0.00320429	0.00996252	0.0290777	-4.14129	-4.55173	-3.41739	-2.34625	-1.19153	-1.0233	0.001624551	0.1506032	0.01088412	0.004248809	0.02446719	0.01243039	0.0199991	0.01897656	0.04666545	0.0002966078	0.00863912	0.178604	0.0690633	0.0944672	0.272829	0.0135196	0.12664	0.236238	0.0645778	0.0705636	0.0619262	0.0597889	0.246597	0.269455	0.236472	0.22831	-2.73989	-2.65124	-2.78181	-2.81694	1.33989	1.50627
27	-57752.05	-57756.7	4.647712	0.0149478	0.0192926	0.0326852	0.0520533	0.00551768	0.00712147	0.0120651	0.0192144	-4.20319	-3.94804	-3.42083	-2.95549	-0.996605	-1.0233	0.001426485	0.1289923	0.01088412	0.005824247	0.02435559	0.009297378	0.0199991	0.01897656	0.04431015	0.0004622141	0.00886012	0.183172	0.0708299	0.0968837	0.254228	0.0138654	0.129879	0.242281	0.0663121	0.0705636	0.0716835	0.0564383	0.242053	0.257572	0.261659	0.206011	-2.71338	-2.65124	-2.6355	-2.87461	1.29478	1.50627
28	-57752.31	-57755.14	2.826304	0.0149478	0.0192926	0.029882	0.0477459	0.00644707	0.00832099	0.0128883	0.0205931	-4.20319	-3.94804	-3.5105	-3.04186	-0.840938	-1.0233	0.0007950867	0.1337516	0.01162585	0.003162228	0.02405238	0.009297378	0.0199991	0.01897656	0.04431015	0.001967845	0.009868	0.204009	0.0788872	0.107905	0.283148	0.0154427	0.0308984	0.269842	0.0663121	0.0726095	0.0641387	0.0570728	0.24979	0.273511	0.241603	0.214986	-2.71338	-2.62266	-2.74671	-2.86343	1.32625	2.8534
29	-57755.93	-57755.85	-0.07530976	0.00977129	0.0192926	0.00871398	0.0540825	0.00421442	0.00832099	0.00375839	0.0233261	-4.62831	-3.94804	-4.74283	-2.91724	-0.840938	-1.24607	0.002235267	0.1337516	0.01162585	0.003162228	0.02405238	0.01075683	0.0199991	0.01820628	0.04431015	0.003180564	0.010044	0.207647	0.0802941	0.0919955	0.288197	0.0157181	0.0314495	0.274654	0.0663121	0.0726487	0.0641387	0.0692956	0.24979	0.273659	0.241603	0.261028	-2.71338	-2.62212	-2.74671	-2.66937	1.32625	3.0652
30	-57748.06	-57749.45	1.390804	0.00735972	0.0197466	0.02593	0.0540825	0.00317429	0.00851683	0.0111838	0.0233261	-4.91173	-3.92477	-3.65235	-2.91724	-0.840938	-1.24607	0.003074029	0.1372778	0.007828091	0.003379235	0.02282799	0.01075683	0.02109269	0.01820628	0.04431015	0.001951879	0.0113087	0.233795	0.0904048	0.10358	0.198566	0.0176973	0.0354096	0.309239	0.059119	0.0726487	0.0628794	0.052988	0.223868	0.275102	0.238108	0.200652	-2.8282	-2.62212	-2.76654	-2.93769	1.33151	2.8741
31	-57760.42	-57760	-0.41526	0.00541711	0.00356845	0.0310068	0.0869655	0.00364641	0.00240203	0.0208716	0.0585389	-5.21819	-5.63562	-3.47355	-2.44224	-0.395819	-1.24607	0.003074029	0.1288322	0.01090911	0.005505525	0.02282799	0.01075683	0.02355653	0.01820628	0.03296749	7.319377e-05	0.0103036	0.213016	0.0823699	0.0943738	0.180918	0.0161245	0.12114	0.281755	0.0650105	0.0678274	0.0628794	0.052988	0.260121	0.271392	0.251594	0.212016	-2.73321	-2.69079	-2.76654	-2.93769	1.3866	2.8741
32	-57753.89	-57753.22	-0.6689183	0.0195374	0.00356845	0.0222989	0.124328	0.00468183	0.000855126	0.00534359	0.0297933	-3.93543	-5.63562	-3.80322	-2.08483	-1.42864	-1.24607	0.003327571	0.1325158	0.006760368	0.006989615	0.02699345	0.007031796	0.02355653	0.01678247	0.03296749	0.001518179	0.00879056	0.383115	0.0702739	0.0805151	0.0998193	0.0137566	0.103351	0.240379	0.0650105	0.0678274	0.0659961	0.0626125	0.244101	0.254678	0.247802	0.235097	-2.73321	-2.69079	-2.71816	-2.77079	1.32303	2.8741
33	-57761.74	-57760.31	-1.425202	0.0038637	0.0112566	0.0239472	0.124328	0.00104126	0.00303364	0.00645374	0.0335062	-5.55613	-4.4868	-3.7319	-2.08483	-1.31119	-1.06785	0.003723711	0.1523336	0.008221083	0.008346079	0.02873521	0.00852353	0.02080462	0.01107748	0.03296749	0.004707454	0.00879056	0.383115	0.0702739	0.0805151	0.0998193	0.0137566	0.103351	0.240379	0.0650105	0.0681189	0.0659961	0.0626125	0.244101	0.255773	0.247802	0.235097	-2.73321	-2.6865	-2.71816	-2.77079	1.32303	2.8741
34	-57749.52	-57750.95	1.435832	0.00524671	0.00829006	0.0239472	0.114429	0.00141398	0.00223416	0.00645374	0.0308384	-5.25015	-4.7927	-3.7319	-2.1678	-1.31119	-0.633465	0.003723711	0.1483606	0.008221083	0.007188486	0.02873521	0.00852353	0.02080462	0.01600075	0.03543476	0.004707454	0.00948774	0.203824	0.206213	0.0869007	0.107736	0.0148476	0.111547	0.259444	0.0645192	0.0681189	0.0585591	0.0620694	0.26186	0.27647	0.23767	0.251917	-2.74079	-2.6865	-2.83772	-2.7795	1.40085	0.292543
35	-57744.35	-57746.63	2.287221	0.00524671	0.00829006	0.0167115	0.0693142	0.00141398	0.00223416	0.00450373	0.0186801	-5.25015	-4.7927	-4.09166	-2.66911	-1.31119	-0.111607	0.001302879	0.1359843	0.008221083	0.003811746	0.02873521	0.00852353	0.02080462	0.01517275	0.05370205	0.0007885371	0.00788944	0.169487	0.254122	0.0722614	0.0895868	0.0123464	0.227976	0.16633	0.0656635	0.0746038	0.0538312	0.0549014	0.247952	0.281711	0.203272	0.207313	-2.72321	-2.59556	-2.9219	-2.90222	1.32869	0.233143
36	-57743.48	-57745.29	1.813859	0.0082095	0.00549057	0.0167115	0.0693142	0.00211896	0.00141718	0.00431343	0.0178908	-4.80246	-5.20472	-4.09166	-2.66911	-1.35436	-0.261633	0.003126906	0.1522757	0.006112177	0.005033085	0.02760545	0.00852353	0.02080462	0.01517275	0.04263297	0.002478224	0.00881716	0.189418	0.284005	0.0807587	0.100121	0.0285755	0.254784	0.0535214	0.0612039	0.0645404	0.0651705	0.05993	0.249673	0.263284	0.265854	0.244477	-2.79354	-2.74046	-2.73075	-2.81458	1.40594	0.233143
37	-57750.28	-57751.86	1.577133	0.0082095	0.00920261	0.0167115	0.0693142	0.0018486	0.00207222	0.00376306	0.015608	-4.80246	-4.68827	-4.09166	-2.66911	-1.49087	-1.15672	0.004050335	0.1354456	0.008476768	0.007339172	0.02569913	0.008696913	0.02194558	0.01517275	0.04884619	0.002478224	0.010248	0.220155	0.167816	0.0938638	0.116369	0.0332125	0.296129	0.0622066	0.0609039	0.0626861	0.0688455	0.05993	0.243901	0.251038	0.275705	0.240001	-2.79846	-2.76962	-2.67589	-2.81458	1.38747	0.233143
38	-57749.89	-57750.47	0.5785919	0.00758023	0.0123101	0.0167115	0.0820886	0.000979258	0.0015903	0.00215889	0.0106047	-4.88221	-4.39733	-4.09166	-2.49996	-2.0465	-1.15672	0.001917798	0.1416867	0.008476768	0.007339172	0.0232096	0.008696913	0.02194558	0.01517275	0.04790774	0.003695573	0.00849366	0.182468	0.139089	0.0777957	0.100852	0.027527	0.245436	0.218339	0.0594596	0.0626861	0.0545701	0.0475993	0.24778	0.261225	0.227404	0.198356	-2.82246	-2.76962	-2.90827	-3.04494	1.42724	0.233143
39	-57750.26	-57752.6	2.338459	0.0104714	0.0123101	0.0120127	0.119081	0.00283602	0.00333403	0.00325348	0.0322515	-4.55911	-4.39733	-4.42179	-2.12795	-1.30624	0.0310127	0.001207082	0.129712	0.008476768	0.007339172	0.02337934	0.008696913	0.01955302	0.01711412	0.04997657	0.003695573	0.00849366	0.182468	0.139089	0.0777957	0.100852	0.027527	0.245436	0.218339	0.0610768	0.0684792	0.0545701	0.0597941	0.246496	0.276371	0.220236	0.241319	-2.79562	-2.68122	-2.90827	-2.81685	1.39521	0.634723
40	-57755.57	-57758.75	3.182774	0.0104714	0.0110467	0.00774825	0.119081	0.00521035	0.00549663	0.00385538	0.0592526	-4.55911	-4.50562	-4.86029	-2.12795	-0.697997	-0.937167	0.001912472	0.1504667	0.00883242	0.004890298	0.02845637	0.008696913	0.01912243	0.01610638	0.04997657	0.0005037084	0.00945535	0.203128	0.0416126	0.0866041	0.112271	0.0306438	0.273225	0.24306	0.0610768	0.0756257	0.0545701	0.0602941	0.236783	0.293186	0.211558	0.233749	-2.79562	-2.58196	-2.90827	-2.80852	1.35501	0.22277
41	-57749.76	-57753.42	3.657877	0.0139536	0.0110467	0.00873511	0.119081	0.00298564	0.00236366	0.00186905	0.0254798	-4.27202	-4.50562	-4.7404	-2.12795	-1.54192	-0.529623	0.003440058	0.1265093	0.00883242	0.005379964	0.02845637	0.006580688	0.01912243	0.01610638	0.03979494	0.0005037084	0.00968021	0.207959	0.0188206	0.0886637	0.114941	0.0313725	0.279723	0.248841	0.0610092	0.0751006	0.0592725	0.0602941	0.225274	0.277306	0.218862	0.222634	-2.79673	-2.58893	-2.82561	-2.80852	1.30629	0.0742288
42	-57749.89	-57748.27	-1.615172	0.00468352	0.0065996	0.00873511	0.0672937	0.0018706	0.00263588	0.00348881	0.0268771	-5.36371	-5.02075	-4.7404	-2.69869	-0.917791	-1.73518	0.0004300067	0.14369	0.007304427	0.005379964	0.02845637	0.006580688	0.02071414	0.01610638	0.03979494	0.001329824	0.00697671	0.14988	0.0135643	0.0639016	0.0828399	0.0516798	0.201602	0.429556	0.0654199	0.0722134	0.0592725	0.0602941	0.250236	0.276222	0.226722	0.230629	-2.72693	-2.62813	-2.82561	-2.80852	1.34158	1.34848
43	-57752	-57753.1	1.101709	0.0180289	0.00967429	0.00568117	0.0560672	0.00411434	0.00220775	0.00129649	0.012795	-4.01578	-4.63828	-5.1706	-2.88121	-1.4775	-0.329169	0.005992413	0.1482713	0.007304427	0.005379964	0.02845637	0.006580688	0.02071414	0.01610638	0.04361813	0.002012845	0.00684918	0.14714	0.0133164	0.0627335	0.0813256	0.0690148	0.197916	0.421704	0.0678061	0.0705269	0.0592725	0.0633113	0.246244	0.256124	0.215253	0.22992	-2.6911	-2.65176	-2.82561	-2.75969	1.28967	1.34848
44	-57750.1	-57751.9	1.804757	0.0119699	0.012279	0.00945091	0.0659936	0.00273163	0.00280217	0.00215677	0.0150603	-4.42536	-4.39987	-4.66164	-2.7182	-1.4775	-0.329169	0.001850728	0.1415033	0.006158941	0.003943983	0.02498532	0.006596046	0.03663429	0.01657354	0.04246608	0.002470179	0.00591757	0.0666444	0.0112103	0.301902	0.0702639	0.0596276	0.120089	0.364345	0.0678061	0.0705269	0.0587009	0.0559252	0.245474	0.255324	0.212511	0.202462	-2.6911	-2.65176	-2.8353	-2.88374	1.28654	1.34848
45	-57752.36	-57755.83	3.465945	0.0119699	0.0272229	0.00945091	0.0616198	0.00273163	0.00621249	0.00215677	0.0140621	-4.42536	-3.6037	-4.66164	-2.78677	-1.4775	-0.600767	0.004059223	0.1369246	0.006158941	0.003943983	0.02674222	0.006596046	0.03663429	0.01657354	0.04246608	0.0004296868	0.0104689	0.025226	0.0146842	0.144923	0.0920378	0.0781054	0.157304	0.477251	0.0622623	0.0730442	0.0688547	0.0672716	0.225404	0.264437	0.24927	0.243539	-2.7764	-2.61669	-2.67576	-2.69902	1.28654	1.4527
