Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation_alpha	speciation_beta
17	-57971.17	-57987.52	16.35048	0.0332807	0.0332807	0.0332807	0.0332807	0.213884	0.213884	0.213884	0.213884	-3.402777	1.860457	0.01158329	0.2303055	0.005924639	0.005479507	0.03763648	0.008128205	0.03040372	0.000235767	0.06325152	0.002371375	0.182446	0.00204376	0.218889	0.0941486	0.103227	0.0254373	0.302106	0.0717022	0.101803	0.101803	0.101803	0.101803	0.456541	0.456541	0.456541	0.456541	-2.284716	1.500639
18	-57902.73	-57919.01	16.28006	0.02529	0.02529	0.02529	0.02529	0.16253	0.16253	0.16253	0.16253	-3.677347	1.860457	0.005243708	0.2725645	0.005924639	0.003568333	0.02526537	0.008128205	0.03040372	0.01665852	0.06325152	4.974157e-05	0.168729	0.0018901	0.202433	0.0792948	0.0954664	0.0235249	0.279392	0.14927	0.11486	0.11486	0.11486	0.11486	0.515098	0.515098	0.515098	0.515098	-2.164037	1.500639
19	-57969.78	-57989.35	19.56451	0.0255987	0.0255987	0.0255987	0.0255987	0.0300983	0.0300983	0.0300983	0.0300983	-3.665214	0.1619289	0.005243708	0.4244314	0.01328015	0.003568333	0.01338533	0.007627807	0.03040372	0.01665852	0.03040198	4.249957e-06	0.199768	0.0022378	0.239671	0.0368124	0.113028	0.0278524	0.330788	0.0498425	0.11486	0.11486	0.11486	0.11486	0.453744	0.453744	0.453744	0.453744	-2.164037	1.373815
20	-57998.45	-58013	14.55098	0.0255987	0.0255987	0.0255987	0.0255987	0.00893002	0.00893002	0.00893002	0.00893002	-3.665214	-1.053123	0.006533837	0.288773	0.01490919	0.003568333	0.01338533	0.007627807	0.03040372	0.01665852	0.04279306	0.02494317	0.196466	0.00220081	0.23571	0.0527315	0.11116	0.0273921	0.325321	0.0490187	0.11486	0.11486	0.11486	0.11486	0.453744	0.453744	0.453744	0.453744	-2.164037	1.373815
21	-57876.52	-57890.96	14.44386	0.0255987	0.0255987	0.0255987	0.0255987	0.0677854	0.0677854	0.0677854	0.0677854	-3.665214	0.9738052	0.02023097	0.2886561	0.01067223	0.003568333	0.02309698	0.01033782	0.03040372	0.01665852	0.04279306	0.02494317	0.153046	0.00251949	0.115324	0.0603668	0.127256	0.0313584	0.372426	0.137703	0.0906117	0.0906117	0.0906117	0.0906117	0.328335	0.328335	0.328335	0.328335	-2.401172	1.287451
22	-57935.34	-57953.49	18.15429	0.0255987	0.0255987	0.0255987	0.0255987	0.0583503	0.0583503	0.0583503	0.0583503	-3.665214	0.8239233	0.05969239	0.2703471	0.01067223	0.002172621	0.02309698	0.01033782	0.03040372	0.008143054	0.04279306	6.362448e-05	0.222487	0.00366264	0.167649	0.0877569	0.184995	0.0455865	0.134354	0.153509	0.0733059	0.0733059	0.0733059	0.0733059	0.265627	0.265627	0.265627	0.265627	-2.613114	1.287451
23	-58009	-58023.44	14.4435	0.0227407	0.0227407	0.0227407	0.0227407	0.0518358	0.0518358	0.0518358	0.0518358	-3.783597	0.8239233	0.03600302	0.2703471	0.005937595	0.002172621	0.02309698	0.01033782	0.09909515	0.009830593	0.09930838	0.01364131	0.246925	0.00288222	0.131927	0.0690579	0.145577	0.177105	0.105726	0.120799	0.0814665	0.0814665	0.0814665	0.0814665	0.295197	0.295197	0.295197	0.295197	-2.507564	1.287451
24	-58055.34	-58071.64	16.29888	0.0122567	0.0122567	0.0122567	0.0122567	0.0279382	0.0279382	0.0279382	0.0279382	-4.401685	0.8239233	0.01879775	0.1508903	0.006760768	9.675746e-05	0.04057321	0.007166513	0.09909515	0.004401752	0.02589172	0.01364131	0.246925	0.00288222	0.131927	0.0690579	0.145577	0.177105	0.105726	0.120799	0.0739149	0.0739149	0.0739149	0.0739149	0.267834	0.267834	0.267834	0.267834	-2.60484	1.287451
25	-58016.49	-58031.78	15.29641	0.0122567	0.0122567	0.0122567	0.0122567	0.0279382	0.0279382	0.0279382	0.0279382	-4.401685	0.8239233	0.01879775	0.1384556	0.00776203	9.675746e-05	0.04022613	0.01794478	0.09909515	0.004401752	0.07087687	0.01139598	0.179591	0.00209627	0.095952	0.295532	0.133264	0.12881	0.0768956	0.0878587	0.0671697	0.0671697	0.0671697	0.0671697	0.243392	0.243392	0.243392	0.243392	-2.700533	1.287451
26	-57930.67	-57948.43	17.7539	0.00377301	0.00377301	0.00377301	0.00377301	0.00110939	0.00110939	0.00110939	0.00110939	-5.579882	-1.224064	0.02191585	0.1223879	0.00776203	9.675746e-05	0.01678784	0.001702424	0.01715441	0.02264816	0.07087687	1.324197e-05	0.169624	0.00197992	0.0906266	0.27913	0.125867	0.177161	0.0726279	0.0829825	0.0640578	0.0640578	0.0640578	0.0640578	0.235177	0.235177	0.235177	0.235177	-2.747969	1.300553
27	-57892.61	-57910.96	18.34389	0.00343313	0.00343313	0.00343313	0.00343313	0.00548679	0.00548679	0.00548679	0.00548679	-5.674281	0.4688688	0.01073215	0.1223879	0.01009391	2.734378e-05	0.01300785	0.01961277	0.03886672	0.02264816	0.07087687	1.107225e-06	0.16094	0.00187856	0.149496	0.26484	0.119424	0.168092	0.0689097	0.0664207	0.0557026	0.0557026	0.0557026	0.0557026	0.200986	0.200986	0.200986	0.200986	-2.887728	1.283206
28	-57937.94	-57948.3	10.35484	0.00137922	0.00137922	0.00137922	0.00137922	0.00220425	0.00220425	0.00220425	0.00220425	-6.586238	0.4688688	0.0284941	0.1223879	0.01009391	0.0002582721	0.02946613	0.02197207	0.03886672	0.0395896	0.07087687	0.001328856	0.145623	0.00169978	0.135268	0.239636	0.108058	0.124744	0.153573	0.0913978	0.0557026	0.0557026	0.0557026	0.0557026	0.200986	0.200986	0.200986	0.200986	-2.887728	1.283206
29	-57866.58	-57883.48	16.89307	0.0097148	0.0097148	0.0097148	0.0097148	0.00641942	0.00641942	0.00641942	0.00641942	-4.634105	-0.4143232	0.01062556	0.1848856	0.01009391	0.0001447482	0.03206082	0.003792673	0.03886672	0.00509843	0.07087687	0.001328856	0.14516	0.00487398	0.134838	0.238874	0.107715	0.124347	0.153085	0.0911072	0.0580175	0.0580175	0.0580175	0.0580175	0.288138	0.288138	0.288138	0.288138	-2.84701	1.602694
30	-57933.98	-57949.68	15.69773	0.0110976	0.0110976	0.0110976	0.0110976	0.00395898	0.00395898	0.00395898	0.00395898	-4.501024	-1.030744	0.015328	0.1405304	0.005545898	0.002549566	0.03206082	0.001069079	0.07094668	0.0158575	0.07087687	0.001328856	0.123343	0.00414144	0.114572	0.190781	0.0915254	0.268146	0.130077	0.0774141	0.0580175	0.0580175	0.0580175	0.0580175	0.192923	0.192923	0.192923	0.192923	-2.84701	1.201547
31	-57937.37	-57953.1	15.73274	0.0110976	0.0110976	0.0110976	0.0110976	0.0247968	0.0247968	0.0247968	0.0247968	-4.501024	0.8039823	0.015328	0.07028099	0.01201936	0.007680654	0.03775826	0.001069079	0.03630077	0.007072458	0.07087687	0.001328856	0.116345	0.00390647	0.108072	0.179957	0.0863327	0.252932	0.122697	0.129758	0.0598665	0.0598665	0.0598665	0.0598665	0.199071	0.199071	0.199071	0.199071	-2.815639	1.201547
32	-57987.68	-58002.18	14.5066	0.0110976	0.0110976	0.0110976	0.0110976	0.0247968	0.0247968	0.0247968	0.0247968	-4.501024	0.8039823	0.0499994	0.2184462	0.01201936	0.006358145	0.03775826	0.001069079	0.07058745	0.007072458	0.09720855	0.001449332	0.116345	0.00390647	0.108072	0.179957	0.0863327	0.252932	0.122697	0.129758	0.0493672	0.0493672	0.0493672	0.0493672	0.260309	0.260309	0.260309	0.260309	-3.008469	1.662584
33	-57932.89	-57949.58	16.68222	0.0401131	0.0401131	0.0401131	0.0401131	0.0320924	0.0320924	0.0320924	0.0320924	-3.216052	-0.2230833	0.01461452	0.2309919	0.009746079	0.006358145	0.02458012	0.00633657	0.07058745	0.00064946	0.06387517	0.004285407	0.114827	0.00385548	0.119715	0.177608	0.0852057	0.24963	0.121095	0.128064	0.0590496	0.0590496	0.0590496	0.0590496	0.311364	0.311364	0.311364	0.311364	-2.829377	1.662584
34	-57907.43	-57921.65	14.22676	0.0195103	0.0195103	0.0195103	0.0195103	0.0156092	0.0156092	0.0156092	0.0156092	-3.936815	-0.2230833	0.004466935	0.167313	0.009746079	0.006088306	0.0232464	0.01040651	0.07058745	0.002447604	0.08028632	0.013902	0.207982	0.00369881	0.114851	0.0627613	0.0817433	0.239487	0.116174	0.173303	0.0455533	0.0455533	0.0455533	0.0455533	0.280268	0.280268	0.280268	0.280268	-3.088873	1.816863
35	-57972.66	-57990.04	17.37908	0.0441862	0.0441862	0.0441862	0.0441862	0.0353511	0.0353511	0.0353511	0.0353511	-3.119343	-0.2230833	0.01935424	0.1748875	0.009746079	0.004903794	0.02106117	0.001409999	0.07058745	0.002448803	0.08028632	0.00151404	0.173349	0.0154828	0.095726	0.0523104	0.0681316	0.199608	0.250947	0.144445	0.0475585	0.0475585	0.0475585	0.0475585	0.253755	0.253755	0.253755	0.253755	-3.045794	1.674406
36	-58021.04	-58037.94	16.90505	0.0441862	0.0441862	0.0441862	0.0441862	0.0465823	0.0465823	0.0465823	0.0465823	-3.119343	0.05280878	0.03145966	0.201022	0.009746079	0.004903794	0.008828736	0.001189511	0.02005393	0.007248889	0.06396046	0.01798274	0.140644	0.0125617	0.247845	0.0656119	0.0552774	0.157266	0.203601	0.117193	0.0475585	0.0475585	0.0475585	0.0475585	0.253755	0.253755	0.253755	0.253755	-3.045794	1.674406
37	-58025.05	-58039.54	14.48933	0.0283173	0.0283173	0.0283173	0.0283173	0.0298529	0.0298529	0.0298529	0.0298529	-3.564282	0.05280878	0.03145966	0.1994667	0.02124378	0.00950378	0.02654795	0.001328828	0.04414642	0.007248889	0.06834203	0.03546203	0.229903	0.0157009	0.193591	0.0661515	0.0690916	0.0245981	0.254483	0.146481	0.0577879	0.0577879	0.0577879	0.0577879	0.309011	0.309011	0.309011	0.309011	-2.850976	1.676597
38	-58168.46	-58182.57	14.11391	0.0713746	0.0713746	0.0713746	0.0713746	0.0181199	0.0181199	0.0181199	0.0181199	-2.639813	-1.370931	0.03145966	0.1884508	0.02124378	0.008547303	0.005408324	0.001328828	0.04414642	0.04691936	0.06834203	0.03546203	0.254112	0.0173542	0.213976	0.0731172	0.0763669	0.0271883	0.241478	0.096406	0.0577879	0.0577879	0.0577879	0.0577879	0.272083	0.272083	0.272083	0.272083	-2.850976	1.549329
39	-57927.89	-57940.78	12.89023	0.00828774	0.00828774	0.00828774	0.00828774	0.00177599	0.00177599	0.00177599	0.00177599	-4.792978	-1.540421	0.004524564	0.1408716	0.01278452	0.008547303	0.005408324	0.004942844	0.02495548	0.007286834	0.06834203	0.03546203	0.259146	0.0172371	0.212533	0.0726238	0.0758516	0.0270048	0.239849	0.0957555	0.0728893	0.0728893	0.0728893	0.0728893	0.28449	0.28449	0.28449	0.28449	-2.618814	1.361757
40	-57964.63	-57977.5	12.87071	0.00828774	0.00828774	0.00828774	0.00828774	0.00177599	0.00177599	0.00177599	0.00177599	-4.792978	-1.540421	0.007299446	0.1662682	0.01223412	0.008547303	0.005408324	0.001424864	0.04386225	0.01159655	0.05830088	0.0504573	0.258606	0.0149842	0.184754	0.0631318	0.163308	0.0234753	0.2085	0.0832401	0.0728893	0.0728893	0.0728893	0.0728893	0.28449	0.28449	0.28449	0.28449	-2.618814	1.361757
41	-58040.37	-58056.15	15.78057	0.0464614	0.0464614	0.0464614	0.0464614	0.0890874	0.0890874	0.0890874	0.0890874	-3.069134	0.6509972	0.007442086	0.1284817	0.01223412	0.01214889	0.005408324	0.001209771	0.04386225	0.01159655	0.05830088	0.0504573	0.0643112	0.0189111	0.233172	0.0796766	0.206105	0.0296274	0.263142	0.105055	0.0728893	0.0728893	0.0728893	0.0728893	0.291375	0.291375	0.291375	0.291375	-2.618814	1.385671
42	-58099.9	-58116.17	16.26533	0.0464614	0.0464614	0.0464614	0.0464614	0.0890874	0.0890874	0.0890874	0.0890874	-3.069134	0.6509972	0.0553827	0.2426067	0.01667285	0.002415042	0.00707716	0.001513718	0.02817192	0.01159655	0.05830088	0.0504573	0.100687	0.0181759	0.224108	0.0765791	0.198093	0.0284756	0.252912	0.100971	0.0728893	0.0728893	0.0728893	0.0728893	0.291375	0.291375	0.291375	0.291375	-2.618814	1.385671
43	-57916.8	-57930.49	13.68504	0.00898013	0.00898013	0.00898013	0.00898013	0.017219	0.017219	0.017219	0.017219	-4.712741	0.6509972	0.02103069	0.1768827	0.01667285	0.002182441	0.00707716	0.008061191	0.02817192	0.01707328	0.06172346	0.03363557	0.102336	0.0184736	0.17008	0.0778332	0.201337	0.0702629	0.257054	0.102624	0.0728893	0.0728893	0.0728893	0.0728893	0.291375	0.291375	0.291375	0.291375	-2.618814	1.385671
44	-57887.24	-57902.58	15.34456	0.00898013	0.00898013	0.00898013	0.00898013	0.00520505	0.00520505	0.00520505	0.00520505	-4.712741	-0.5453851	0.01536472	0.1810756	0.01667285	0.002950601	0.0105896	0.008061191	0.04119749	0.009745768	0.06172346	0.001457249	0.102336	0.0184736	0.17008	0.0778332	0.201337	0.0702629	0.257054	0.102624	0.0728893	0.0728893	0.0728893	0.0728893	0.223518	0.223518	0.223518	0.223518	-2.618814	1.120551
45	-57814.49	-57830.76	16.26826	0.0211024	0.0211024	0.0211024	0.0211024	0.0122313	0.0122313	0.0122313	0.0122313	-3.85837	-0.5453851	0.001903199	0.1084193	0.01667285	0.001437905	0.02540608	0.008061191	0.04119749	0.01306217	0.06172346	0.001966096	0.102336	0.0184736	0.17008	0.0778332	0.201337	0.0702629	0.257054	0.102624	0.0761572	0.0761572	0.0761572	0.0761572	0.233539	0.233539	0.233539	0.233539	-2.574956	1.120551
46	-57875.5	-57892.08	16.58399	0.0211024	0.0211024	0.0211024	0.0211024	0.0222085	0.0222085	0.0222085	0.0222085	-3.85837	0.05108963	0.003232905	0.1578478	0.00521037	0.01362617	0.02540608	0.008061191	0.0206724	0.01306217	0.03004009	0.001966096	0.0608289	0.0109808	0.101096	0.398119	0.111559	0.0417645	0.214651	0.0610002	0.0785884	0.0785884	0.0785884	0.0785884	0.240995	0.240995	0.240995	0.240995	-2.543532	1.120551
47	-58068.79	-58082.8	14.00715	0.0154118	0.0154118	0.0154118	0.0154118	0.0162197	0.0162197	0.0162197	0.0162197	-4.172619	0.05108963	0.02234594	0.2406922	0.006283915	0.00921466	0.02540608	0.008061191	0.01736308	0.04551444	0.03004009	0.03941053	0.0522734	0.00943634	0.0868773	0.342124	0.236516	0.0358905	0.184461	0.0524207	0.105623	0.105623	0.105623	0.105623	0.360744	0.360744	0.360744	0.360744	-2.247878	1.228293
48	-58172.39	-58189.21	16.82154	0.0154118	0.0154118	0.0154118	0.0154118	0.0162197	0.0162197	0.0162197	0.0162197	-4.172619	0.05108963	0.03501358	0.3127675	0.0221022	0.00921466	0.02760677	0.009726695	0.0142297	0.04551444	0.03004009	3.310287e-05	0.0460014	0.00830413	0.0764533	0.301075	0.316284	0.0315842	0.174167	0.046131	0.105623	0.105623	0.105623	0.105623	0.360744	0.360744	0.360744	0.360744	-2.247878	1.228293
49	-57915.2	-57934.41	19.21704	0.0156092	0.0156092	0.0156092	0.0156092	0.0701555	0.0701555	0.0701555	0.0701555	-4.159893	1.502852	0.0106045	0.1664447	0.01147731	0.002788308	0.02760677	0.008970924	0.0142297	0.01144791	0.0317778	1.202194e-06	0.0388095	0.00700585	0.0645005	0.254004	0.266836	0.182987	0.146938	0.0389188	0.105623	0.105623	0.105623	0.105623	0.360744	0.360744	0.360744	0.360744	-2.247878	1.228293
50	-57913.84	-57930.34	16.49228	0.0102489	0.0102489	0.0102489	0.0102489	0.00272314	0.00272314	0.00272314	0.00272314	-4.580584	-1.325387	0.004429032	0.2420622	0.01808273	0.002788308	0.01859375	0.005966363	0.04087145	0.01144791	0.02912739	5.145207e-05	0.0402573	0.167776	0.053535	0.210822	0.221472	0.151878	0.121957	0.0323024	0.0977822	0.0977822	0.0977822	0.0977822	0.359845	0.359845	0.359845	0.359845	-2.325013	1.302931
51	-57976.87	-57990.71	13.84348	0.006165	0.006165	0.006165	0.006165	0.00163804	0.00163804	0.00163804	0.00163804	-5.088868	-1.325387	0.003166478	0.2549888	0.007370828	0.01879989	0.01859375	0.005966363	0.04087145	0.0320531	0.09202554	5.145207e-05	0.0402573	0.167776	0.053535	0.210822	0.221472	0.151878	0.121957	0.0323024	0.0760643	0.0760643	0.0760643	0.0760643	0.279922	0.279922	0.279922	0.279922	-2.576177	1.302931
52	-58104.22	-58119.11	14.8905	0.0132261	0.0132261	0.0132261	0.0132261	0.00351418	0.00351418	0.00351418	0.00351418	-4.325563	-1.325387	0.02627547	0.2549888	0.003834772	0.01879989	0.01917211	0.01179159	0.04087145	0.0004853605	0.09202554	0.005643211	0.0383409	0.159788	0.0509864	0.200786	0.258535	0.144648	0.116151	0.0307646	0.0908057	0.0908057	0.0908057	0.0908057	0.339405	0.339405	0.339405	0.339405	-2.399033	1.318472
53	-58110.68	-58128.38	17.70577	0.0633362	0.0633362	0.0633362	0.0633362	0.0765457	0.0765457	0.0765457	0.0765457	-2.759298	0.1894311	0.02115254	0.2528365	0.005574528	0.01879989	0.01917211	0.005854573	0.04087145	0.0004853605	0.09202554	0.003799414	0.0385648	0.160722	0.0512842	0.201958	0.254788	0.145493	0.116246	0.0309442	0.115918	0.115918	0.115918	0.115918	0.356858	0.356858	0.356858	0.356858	-2.154875	1.124457
54	-58106.15	-58124.64	18.49032	0.0633362	0.0633362	0.0633362	0.0633362	0.0283467	0.0283467	0.0283467	0.0283467	-2.759298	-0.8039476	0.02115254	0.2291893	0.004317214	0.001406549	0.01917211	0.005854573	0.0277517	0.000589579	0.1691859	0.004713685	0.0385648	0.160722	0.0512842	0.201958	0.254788	0.145493	0.116246	0.0309442	0.0879669	0.0879669	0.0879669	0.0879669	0.27081	0.27081	0.27081	0.27081	-2.430795	1.124457
55	-58023.42	-58038.72	15.30792	0.0242791	0.0242791	0.0242791	0.0242791	0.00360729	0.00360729	0.00360729	0.00360729	-3.71814	-1.906659	0.002354529	0.2237493	0.005492197	0.01426784	0.01917211	0.001382844	0.03528144	0.000589579	0.1691859	0.004713685	0.0385648	0.160722	0.0512842	0.201958	0.254788	0.145493	0.116246	0.0309442	0.0696553	0.0696553	0.0696553	0.0696553	0.300178	0.300178	0.300178	0.300178	-2.664196	1.460816
