Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_alpha[4]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_alpha[4]	speciation_beta[1]	speciation_beta[2]
10	-57779.79	-57784.5	4.715195	0.0285573	0.00921877	0.0118749	0.086249	0.0161681	0.00521935	0.00672318	0.0488312	-3.55584	-4.68651	-4.43332	-2.45052	-0.568869	-1.4953	0.006800673	0.1831721	0.006700829	0.004233488	0.02424218	0.01042513	0.01684946	0.008400639	0.04524043	0.0009784402	0.22554	0.315462	0.11537	0.0189504	0.0977927	0.0717906	0.0322335	0.122861	0.0749165	0.0835644	0.0627594	0.0800377	0.26665	0.29743	0.223379	0.284878	-2.59138	-2.48214	-2.76845	-2.52526	1.26956	0.359427
11	-57799.18	-57807.09	7.901147	0.0258498	0.0490278	0.062507	0.086249	0.0107568	0.0204019	0.0260109	0.0358907	-3.65545	-3.01537	-2.77248	-2.45052	-0.876761	0.649274	0.001357695	0.1794444	0.01008987	0.00180549	0.03085957	0.01042513	0.01702836	0.01701192	0.03409949	0.003721981	0.22554	0.315462	0.11537	0.0189504	0.0977927	0.0717906	0.0322335	0.122861	0.0749165	0.0810009	0.0627594	0.0694085	0.26665	0.288306	0.223379	0.247045	-2.59138	-2.5133	-2.76845	-2.66775	1.26956	0.359427
12	-57782.93	-57786.55	3.622428	0.0289552	0.0111957	0.0289163	0.0655884	0.00608628	0.0023533	0.00607809	0.0137864	-3.542	-4.49222	-3.54335	-2.72436	-1.55971	0.649274	0.003290591	0.169792	0.01008987	0.001953219	0.03015757	0.009064132	0.03151407	0.01701192	0.03806234	0.00508381	0.268808	0.18414	0.137503	0.0225859	0.116553	0.085563	0.0384172	0.14643	0.0806653	0.0810009	0.0720692	0.0617494	0.289063	0.290266	0.258259	0.221279	-2.51745	-2.5133	-2.63013	-2.78467	1.27634	1.36959
13	-57788.42	-57793.48	5.059548	0.0289552	0.0111957	0.0647121	0.0655884	0.0211259	0.00816847	0.0472144	0.0478537	-3.542	-4.49222	-2.73781	-2.72436	-0.31525	-2.01026	0.0005240699	0.1330793	0.009695002	0.003625942	0.03015757	0.004792266	0.02179431	0.01701192	0.03806234	0.00508381	0.272739	0.186833	0.12489	0.0229162	0.118258	0.0868142	0.038979	0.148572	0.0785125	0.072296	0.0823929	0.0733194	0.270406	0.248996	0.283771	0.252521	-2.5445	-2.62699	-2.49626	-2.61293	1.23667	0.123615
14	-57776.88	-57777.62	0.7383411	0.0289552	0.0028388	0.0167778	0.023262	0.0248671	0.002438	0.014409	0.0199777	-3.542	-5.86437	-4.0877	-3.76093	-0.152205	1.19928	0.002395915	0.1435854	0.009489202	0.001912388	0.03015757	0.00513061	0.02690453	0.01701192	0.05494382	0.0006429534	0.103044	0.102805	0.0846073	0.0126096	0.0650714	0.132324	0.417787	0.0817516	0.0744703	0.075576	0.0823929	0.0733194	0.256485	0.260293	0.283771	0.252521	-2.59736	-2.58262	-2.49626	-2.61293	1.23667	2.17893
15	-57774.58	-57777.26	2.685708	0.00898543	0.00740987	0.0243468	0.100777	0.00194317	0.00160244	0.00526519	0.021794	-4.71215	-4.90494	-3.71536	-2.29484	-1.53128	1.46701	0.007339754	0.1362454	0.007177466	0.004581126	0.03015757	0.00513061	0.02690453	0.01593991	0.05494382	0.0006429534	0.0882636	0.0880584	0.0724713	0.0108009	0.0557376	0.113344	0.501299	0.0700253	0.0747766	0.075576	0.0648375	0.0733194	0.242919	0.245515	0.21063	0.238185	-2.59325	-2.58262	-2.73587	-2.61293	1.17822	0.242511
16	-57789.58	-57793.7	4.12765	0.0429744	0.0356349	0.0234385	0.082551	0.00864416	0.00716784	0.00471457	0.0166049	-3.14715	-3.33443	-3.75338	-2.49434	-1.60372	2.08839	0.002719937	0.1669006	0.007177466	0.004581126	0.03130455	0.00513061	0.02690453	0.01593991	0.03944853	0.008497431	0.0881589	0.0879539	0.0723853	0.0107881	0.0556714	0.114396	0.500704	0.0699421	0.0761863	0.0830168	0.0648375	0.0604473	0.241325	0.262961	0.205377	0.191471	-2.57457	-2.48871	-2.73587	-2.80598	1.15296	0.242511
17	-57798.38	-57805.78	7.401321	0.0429744	0.0546879	0.0770067	0.0878013	0.00864416	0.0110003	0.0154896	0.0176609	-3.14715	-2.90611	-2.56386	-2.43268	-1.60372	0.0391915	0.005097906	0.1651181	0.01102631	0.004581126	0.03130455	0.00513061	0.02874421	0.00991873	0.03906585	0.008497431	0.0792491	0.0790648	0.0650697	0.00969779	0.050045	0.2039	0.450101	0.0628734	0.0761863	0.0830168	0.0812057	0.0769505	0.241325	0.262961	0.257224	0.243745	-2.57457	-2.48871	-2.51077	-2.56459	1.15296	0.242511
18	-57792.1	-57797.44	5.340305	0.0119099	0.0546879	0.0770067	0.0878013	0.0047465	0.021795	0.0306898	0.0349918	-4.43038	-2.90611	-2.56386	-2.43268	-0.919963	0.0391915	0.002767507	0.1866594	0.01098842	0.004581126	0.0282649	0.008454484	0.01238175	0.01788014	0.0291978	0.003729239	0.0743487	0.0655767	0.163855	0.00909812	0.0469504	0.191291	0.422268	0.0266113	0.0692533	0.0802723	0.0812057	0.0802324	0.251386	0.291384	0.294772	0.291239	-2.66998	-2.52233	-2.51077	-2.52283	1.28922	2.13092
19	-57780.58	-57784.58	4.00273	0.021731	0.0179204	0.0632671	0.0878013	0.0132103	0.0108938	0.0384601	0.0533745	-3.82902	-4.02182	-2.76039	-2.43268	-0.497744	0.0391915	0.0006331781	0.1271057	0.00677938	0.006219909	0.02469508	0.00600685	0.0210429	0.01482598	0.04998053	0.003729239	0.0870635	0.0767913	0.136226	0.010654	0.0549797	0.10864	0.494483	0.0311622	0.0671421	0.0802723	0.0933267	0.0712042	0.239849	0.286753	0.333386	0.254359	-2.70094	-2.52233	-2.37165	-2.6422	1.2732	3.50792
20	-57772.12	-57776.23	4.110284	0.021731	0.0425975	0.0655259	0.0878013	0.0132103	0.0258951	0.0398333	0.0533745	-3.82902	-3.15596	-2.72531	-2.43268	-0.497744	0.482444	0.0007854857	0.1635809	0.00677938	0.006219909	0.02469508	0.006921853	0.02453384	0.01482598	0.05086627	0.007729947	0.0939763	0.0284231	0.147043	0.0115	0.03441	0.117266	0.533745	0.0336365	0.0671421	0.0802723	0.0774242	0.0712042	0.239849	0.286753	0.276579	0.254359	-2.70094	-2.52233	-2.55846	-2.6422	1.2732	3.50792
21	-57783.04	-57790.03	6.993293	0.021731	0.0171791	0.0655259	0.191155	0.0162765	0.0128672	0.049079	0.143175	-3.82902	-4.06406	-2.72531	-1.65467	-0.289016	0.482444	0.002005404	0.1432222	0.00677938	0.006219909	0.03633648	0.006921853	0.02453384	0.01482598	0.02405431	0.004334459	0.156995	0.039567	0.245647	0.0192117	0.065666	0.160018	0.256702	0.0561926	0.0673989	0.0802723	0.0774242	0.0831884	0.240766	0.286753	0.276579	0.29717	-2.69713	-2.52233	-2.55846	-2.48665	1.2732	0.239487
22	-57787.45	-57793.22	5.77245	0.0110653	0.0171882	0.0655259	0.0690553	0.00828789	0.012874	0.049079	0.0517225	-4.50394	-4.06353	-2.72531	-2.67285	-0.289016	-0.282769	0.002005404	0.1294079	0.009182927	0.006219909	0.02657454	0.01047768	0.02453384	0.008827592	0.07237115	0.004334459	0.0833981	0.0382512	0.237478	0.0185728	0.165114	0.154697	0.248165	0.0543238	0.0718615	0.0753687	0.0776017	0.0930795	0.256707	0.269236	0.277213	0.332503	-2.63301	-2.58536	-2.55617	-2.3743	1.2732	0.239487
23	-57781.5	-57787.92	6.419446	0.00914157	0.0578987	0.106888	0.133399	0.00266385	0.0168717	0.0311471	0.0388724	-4.69492	-2.84906	-2.23598	-2.01441	-1.23306	-0.282769	0.004356871	0.1436356	0.008739927	0.006219909	0.02149848	0.009612317	0.02300382	0.01255795	0.03619776	0.004334459	0.0905659	0.0415387	0.171942	0.020169	0.179305	0.167993	0.269494	0.0589927	0.0718615	0.0844124	0.0776017	0.0738505	0.23521	0.276291	0.253999	0.24172	-2.63301	-2.47204	-2.55617	-2.60571	1.18574	0.110804
24	-57751.42	-57756.17	4.754843	0.00688235	0.0261972	0.0223185	0.0670002	0.00200552	0.00763385	0.0065036	0.0195239	-4.97879	-3.6421	-3.80234	-2.70306	-1.23306	-0.282769	0.0006586168	0.1271777	0.007784433	0.006219909	0.02149848	0.009089904	0.02300382	0.01255795	0.04536611	0.002154219	0.0898813	0.0412247	0.170642	0.0200166	0.17795	0.174282	0.267457	0.0585468	0.06959	0.0782614	0.0615555	0.0620023	0.227775	0.256158	0.201478	0.20294	-2.66513	-2.5477	-2.78782	-2.78058	1.18574	0.110804
25	-57760.23	-57762.61	2.384631	0.00688235	0.0261972	0.013069	0.111473	0.00340549	0.0129628	0.00646673	0.0551587	-4.97879	-3.6421	-4.33751	-2.19397	-0.70357	-0.706005	0.003777561	0.1480531	0.007784433	0.006219909	0.02149848	0.009089904	0.02300382	0.02127183	0.026313	0.002990615	0.0898813	0.0412247	0.170642	0.0200166	0.17795	0.174282	0.267457	0.0585468	0.0760019	0.0808404	0.0610098	0.0762496	0.260538	0.277125	0.209145	0.261387	-2.577	-2.51528	-2.79672	-2.57374	1.23199	2.01323
26	-57767.05	-57767.94	0.8847223	0.0241313	0.00354495	0.013069	0.111473	0.00675517	0.000992351	0.00365845	0.0312052	-3.72425	-5.64223	-4.33751	-2.19397	-1.2732	0.796186	0.00800812	0.162238	0.007784433	0.006219909	0.02970333	0.008665107	0.02300382	0.02116792	0.04975574	0.009114266	0.0898813	0.0412247	0.170642	0.0200166	0.17795	0.174282	0.267457	0.0585468	0.065115	0.0748864	0.0610098	0.0640143	0.247211	0.284309	0.231626	0.243033	-2.7316	-2.59178	-2.79672	-2.74865	1.33409	0.0968819
27	-57774.47	-57773.22	-1.248779	0.00957478	0.00354495	0.0359264	0.0896412	0.00626359	0.00231902	0.0235022	0.0586411	-4.64862	-5.64223	-3.32628	-2.41194	-0.424379	-1.34529	0.002277058	0.1371624	0.006578872	0.005882137	0.03451336	0.008665107	0.02744626	0.02116792	0.02812587	0.009114266	0.125634	0.057623	0.0547944	0.0279787	0.248734	0.320302	0.0414323	0.123501	0.065115	0.0748864	0.0628564	0.0724538	0.247211	0.284309	0.238637	0.275073	-2.7316	-2.59178	-2.7669	-2.62481	1.33409	2.54493
28	-57762.59	-57764.29	1.694097	0.0190113	0.00354495	0.017999	0.0896412	0.00715675	0.00133448	0.00677566	0.0337451	-3.96272	-5.64223	-4.01744	-2.41194	-0.976978	1.20166	0.004581929	0.131494	0.006578872	0.005882137	0.02783919	0.008665107	0.02744626	0.02116792	0.02627048	4.964837e-05	0.134706	0.0617839	0.058751	0.0281417	0.266695	0.0441358	0.273368	0.132418	0.0705323	0.0701632	0.0687053	0.0622464	0.247814	0.246517	0.241395	0.218702	-2.65168	-2.65693	-2.67793	-2.77665	1.25661	2.54493
29	-57751.04	-57751.67	0.6297537	0.0113375	0.00516578	0.0248783	0.0896412	0.00426796	0.00194464	0.00936535	0.0337451	-4.47964	-5.2657	-3.69376	-2.41194	-0.976978	1.20166	0.001184357	0.1328187	0.006578872	0.005275446	0.02783919	0.008665107	0.02744626	0.02116792	0.05466558	0.0005514692	0.130387	0.184847	0.0568674	0.0272394	0.258144	0.0427208	0.171621	0.128173	0.0654279	0.078482	0.0623453	0.0622464	0.22988	0.275746	0.219049	0.218702	-2.72681	-2.54489	-2.77507	-2.77665	1.25661	2.54493
30	-57780.3	-57779.53	-0.7627438	0.0310455	0.00516578	0.0334211	0.0896412	0.011687	0.00194464	0.0125813	0.0337451	-3.4723	-5.2657	-3.39857	-2.41194	-0.976978	3.36256	0.006494269	0.182724	0.006578872	0.005275446	0.02783919	0.009080783	0.02744626	0.02116792	0.03916464	1.366115e-05	0.0465685	0.144401	0.019167	0.032026	0.303507	0.0502278	0.20178	0.202324	0.0762096	0.0804145	0.0623453	0.0750345	0.262637	0.277128	0.214857	0.258587	-2.57427	-2.52056	-2.77507	-2.58981	1.23728	2.54493
31	-57782.57	-57781.95	-0.6263562	0.00742245	0.0237569	0.00609609	0.0395766	0.000690183	0.00220906	0.00056685	0.00368006	-4.90325	-3.73988	-5.10011	-3.22952	-2.37531	2.34264	0.004273815	0.1657168	0.005571429	0.005275446	0.03096946	0.005507566	0.02744626	0.02116792	0.03916464	1.366115e-05	0.0378621	0.117404	0.0155836	0.212998	0.246763	0.0408373	0.164055	0.164497	0.070097	0.083418	0.0623453	0.0700907	0.245648	0.29233	0.218483	0.245626	-2.65788	-2.48389	-2.77507	-2.65796	1.25402	1.02137
32	-57761.89	-57768.15	6.258966	0.0133324	0.0237569	0.0291567	0.102761	0.00105732	0.00188404	0.00231226	0.00814943	-4.31756	-3.73988	-3.53507	-2.27535	-2.53446	-0.76218	0.004154088	0.1719624	0.01001243	0.005750597	0.02808511	0.005507566	0.02813866	0.023329	0.03916464	7.024522e-07	0.0408903	0.0468125	0.0168299	0.230034	0.2665	0.0441035	0.177176	0.177654	0.071579	0.082998	0.0640146	0.0656002	0.250852	0.29087	0.224342	0.229899	-2.63695	-2.48894	-2.74864	-2.72418	1.25406	0.866428
33	-57761.05	-57769.19	8.133268	0.0304225	0.0347448	0.061626	0.102761	0.00786567	0.0089832	0.0159333	0.0265686	-3.49257	-3.35973	-2.78667	-2.27535	-1.35267	1.02499	0.004154088	0.1662254	0.009614428	0.005726006	0.02143175	0.0105045	0.01285358	0.02342748	0.0411713	2.680129e-06	0.0408903	0.0468125	0.0168299	0.230034	0.2665	0.0441035	0.177176	0.177654	0.0730164	0.082998	0.0712909	0.0656002	0.255889	0.29087	0.249842	0.229899	-2.61707	-2.48894	-2.64099	-2.72418	1.25406	2.38903
34	-57778.21	-57785.36	7.150355	0.0304225	0.0403568	0.0303092	0.158968	0.00786567	0.0104342	0.00783637	0.0411007	-3.49257	-3.21	-3.49631	-1.83905	-1.35267	-0.427193	0.004154088	0.1495464	0.007809321	0.009530814	0.02414831	0.0105045	0.02872655	0.01913211	0.0411713	7.143779e-06	0.0449658	0.0514782	0.0185073	0.153293	0.293061	0.0484992	0.194835	0.19536	0.0666769	0.082998	0.0712909	0.0656002	0.231745	0.288471	0.247782	0.228003	-2.7079	-2.48894	-2.64099	-2.72418	1.24578	2.38903
35	-57775.46	-57783.74	8.283633	0.0304225	0.0092141	0.0332196	0.0873972	0.0101642	0.00307844	0.0110987	0.0291995	-3.49257	-4.68702	-3.40462	-2.43729	-1.09631	-0.427193	0.001291614	0.1518626	0.007066027	0.008968687	0.02362862	0.008198893	0.02872655	0.01276931	0.04439177	7.102677e-06	0.0449658	0.0514782	0.0185073	0.153293	0.293061	0.0484992	0.194835	0.19536	0.0760204	0.082998	0.0702398	0.0656002	0.262706	0.286818	0.24273	0.226696	-2.57675	-2.48894	-2.65584	-2.72418	1.24003	0.396728
36	-57762.4	-57767.28	4.882349	0.0304225	0.0092141	0.0414618	0.0751398	0.00503682	0.00152551	0.00686451	0.0124403	-3.49257	-4.68702	-3.18298	-2.5884	-1.79841	0.428674	0.002884783	0.1649118	0.007066027	0.003923739	0.03106574	0.007728828	0.02495859	0.0183559	0.04439177	7.045172e-05	0.0527805	0.0604247	0.0217238	0.179934	0.170201	0.056928	0.228696	0.229312	0.0781203	0.0734447	0.065612	0.0656002	0.269962	0.253805	0.226737	0.226696	-2.54951	-2.61122	-2.724	-2.72418	1.24003	1.91146
37	-57755.85	-57761.26	5.407836	0.0328872	0.0377816	0.0402668	0.061855	0.00544488	0.00625521	0.00666667	0.0102409	-3.41467	-3.27593	-3.21223	-2.78296	-1.79841	0.428674	0.0008269342	0.1601982	0.007066027	0.003103729	0.02399395	0.009445816	0.02495859	0.01851078	0.04439177	0.001011456	0.0528519	0.0605065	0.0217532	0.0565873	0.170431	0.179242	0.229005	0.229623	0.0692708	0.0740239	0.0724233	0.0748536	0.246221	0.263116	0.257427	0.266065	-2.66973	-2.60337	-2.62523	-2.59222	1.26821	1.91146
38	-57796.74	-57802.48	5.741632	0.0412876	0.0141785	0.012542	0.163224	0.0144202	0.00495203	0.00438045	0.0570083	-3.18719	-4.25603	-4.37867	-1.81263	-1.05193	-0.480119	0.001347977	0.1380675	0.007066027	0.005382989	0.02399395	0.009445816	0.03038584	0.02948962	0.08146542	0.0001401213	0.0276246	0.350794	0.0113699	0.029577	0.0890806	0.0936861	0.119696	0.278172	0.0692708	0.0740239	0.0909991	0.0779409	0.246221	0.263116	0.323454	0.277039	-2.66973	-2.60337	-2.39691	-2.5518	1.26821	0.571686
39	-57805.75	-57812.42	6.667505	0.0412876	0.0169608	0.012542	0.0397286	0.0277414	0.0113961	0.00842705	0.0266939	-3.18719	-4.07685	-4.37867	-3.22569	-0.397635	-0.480119	0.008447437	0.1380675	0.005194598	0.003514867	0.03068404	0.005079695	0.03056755	0.02140302	0.04603059	0.001362178	0.0311976	0.396167	0.0128406	0.0334026	0.100603	0.105804	0.135178	0.184807	0.0754518	0.0740239	0.0909991	0.0871697	0.240541	0.235989	0.290106	0.277898	-2.58426	-2.60337	-2.39691	-2.4399	1.1594	0.189989
40	-57798.77	-57806.18	7.412328	0.0113039	0.032526	0.012542	0.037551	0.014359	0.0413166	0.0159316	0.0476997	-4.48261	-3.42572	-4.37867	-3.28206	0.239225	-0.666133	0.002721954	0.1166051	0.01021693	0.003514867	0.02292299	0.004633309	0.03056755	0.02280012	0.0310923	3.131075e-05	0.0311976	0.396167	0.0128406	0.0334026	0.100603	0.105804	0.135178	0.184807	0.0754518	0.0741566	0.0909991	0.0792683	0.240541	0.236413	0.290106	0.252709	-2.58426	-2.60158	-2.39691	-2.53492	1.1594	0.539793
41	-57789.39	-57794.28	4.889613	0.0335175	0.0244912	0.0129301	0.0218221	0.0261861	0.0191342	0.0101018	0.0170489	-3.39569	-3.70944	-4.3482	-3.82483	-0.246839	1.33842	0.00342002	0.1287249	0.009314308	0.003856259	0.02292299	0.005864265	0.03056755	0.02280012	0.0520097	0.0001738113	0.0740465	0.378645	0.0122726	0.0319252	0.0961532	0.101124	0.129199	0.176633	0.0746371	0.0885575	0.0909991	0.0618213	0.240159	0.28495	0.292807	0.198922	-2.59512	-2.4241	-2.39691	-2.78351	1.16866	1.65198
42	-57752.3	-57759.11	6.807718	0.0225767	0.0169413	0.0240932	0.0339191	0.0123027	0.00923185	0.0131291	0.0184836	-3.79084	-4.078	-3.72583	-3.38378	-0.607096	-0.275955	0.001487901	0.1287249	0.006856396	0.003856259	0.02292299	0.01058219	0.03035841	0.01804595	0.0520097	0.0001392842	0.0527445	0.269715	0.008742	0.0227409	0.117525	0.310682	0.0920309	0.125819	0.069824	0.0775347	0.071082	0.0613238	0.237501	0.263728	0.24178	0.208588	-2.66178	-2.55703	-2.64392	-2.79159	1.22419	0.805282
43	-57763.8	-57767.61	3.807289	0.0225767	0.0163287	0.0102859	0.0112012	0.0110803	0.00801387	0.00504818	0.00549739	-3.79084	-4.11483	-4.57698	-4.49173	-0.71175	-0.275955	0.002123325	0.1478592	0.009256102	0.003856259	0.02292299	0.01058219	0.03035841	0.01270187	0.0520097	0.0003087877	0.0590318	0.301866	0.00978407	0.0254516	0.0929586	0.127991	0.103001	0.279916	0.069824	0.0718873	0.0626801	0.0613238	0.239283	0.246354	0.214801	0.210153	-2.66178	-2.63266	-2.76971	-2.79159	1.23167	0.805282
44	-57793.02	-57793.9	0.8832754	0.0166547	0.0265364	0.0127858	0.0049002	0.00817386	0.0130237	0.00627508	0.00240494	-4.09506	-3.62924	-4.35942	-5.31848	-0.71175	-0.275955	0.002908419	0.1528444	0.01658561	0.003856259	0.01906565	0.01019615	0.03035841	0.01759086	0.0520097	0.005995879	0.0562666	0.287726	0.00932576	0.0242594	0.0848913	0.121995	0.0981764	0.317359	0.069824	0.0701906	0.0636614	0.0613238	0.252518	0.253844	0.230231	0.221777	-2.66178	-2.65654	-2.75418	-2.79159	1.28551	0.805282
45	-57779.18	-57782.22	3.039856	0.0166547	0.0198973	0.0390414	0.0615316	0.00817386	0.00976528	0.0191609	0.0301988	-4.09506	-3.91717	-3.24313	-2.7882	-0.71175	1.4014	0.0008723019	0.1229614	0.006002876	0.003856259	0.0219455	0.01082544	0.02409615	0.02002045	0.06453956	0.005995879	0.0524977	0.268453	0.0087011	0.0660805	0.0792051	0.113824	0.0916003	0.319638	0.0679657	0.0854045	0.0636614	0.0550966	0.225039	0.28278	0.210787	0.182429	-2.68875	-2.46036	-2.75418	-2.89867	1.19727	2.24632
