Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_alpha[4]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_alpha[4]	speciation_beta[1]	speciation_beta[2]
0	-57757.03	-57759.47	2.441162	0.0129419	0.0236359	0.0118903	0.0921084	0.00343414	0.00627178	0.0031551	0.0244409	-4.34728	-3.74499	-4.43203	-2.38479	-1.32671	-1.58754	0.005564943	0.1400745	0.006222757	0.004560122	0.0289617	0.005902779	0.02456614	0.01842264	0.05326019	0.001944024	0.0827226	0.03293	0.172752	0.178299	0.241147	0.103654	0.00518476	0.18331	0.0652147	0.0725038	0.0638467	0.0676402	0.233517	0.259618	0.228619	0.242202	-2.73007	-2.62412	-2.75127	-2.69355	1.27557	1.24923
1	-57754.41	-57757.29	2.880386	0.0129419	0.0109548	0.0264613	0.0921084	0.00335502	0.00283987	0.00685971	0.0238778	-4.34728	-4.51398	-3.63207	-2.38479	-1.35002	-1.48951	0.001153964	0.1346891	0.006222757	0.004475735	0.022857	0.005902779	0.02456614	0.01842264	0.02816931	0.002737614	0.0912927	0.0363416	0.190649	0.196771	0.090062	0.114393	0.00572189	0.274769	0.0678237	0.0733877	0.0646617	0.0646505	0.23916	0.25878	0.228011	0.227971	-2.69084	-2.612	-2.73859	-2.73876	1.26022	1.24923
2	-57760.82	-57766.67	5.845077	0.0199904	0.034171	0.022119	0.0921084	0.00495785	0.00847481	0.00548578	0.022844	-3.9125	-3.37638	-3.81132	-2.38479	-1.39428	-1.16248	0.003486779	0.1480355	0.007564718	0.004475735	0.02353103	0.005902779	0.02456614	0.01051148	0.02816931	0.002737614	0.105339	0.0357799	0.187702	0.19373	0.0886699	0.112625	0.00563345	0.270522	0.0672104	0.0768532	0.0753942	0.0784891	0.236998	0.271	0.265856	0.276769	-2.69993	-2.56586	-2.58502	-2.5448	1.26022	0.640431
3	-57767.52	-57773.29	5.764083	0.0199904	0.034171	0.0205512	0.0921084	0.00434399	0.00742549	0.00446587	0.0200155	-3.9125	-3.37638	-3.88483	-2.38479	-1.52646	-1.16248	0.001409729	0.1677216	0.007564718	0.004475735	0.02093295	0.01110679	0.02456614	0.0113781	0.02816931	0.0007694071	0.105339	0.0357799	0.187702	0.19373	0.0886699	0.112625	0.00563345	0.270522	0.0750177	0.0810053	0.0599908	0.0598039	0.270859	0.292478	0.216603	0.215928	-2.59003	-2.51324	-2.81356	-2.81669	1.28387	0.640431
4	-57770.88	-57774.58	3.702443	0.0236444	0.0223059	0.0205512	0.0921084	0.00351871	0.00331951	0.00305839	0.0137074	-3.74463	-3.8029	-3.88483	-2.38479	-1.90503	-1.3069	0.003078193	0.1635343	0.007564718	0.007257596	0.02572542	0.008020076	0.02456614	0.0113781	0.02816931	0.002042267	0.10988	0.0373225	0.171968	0.202082	0.0749916	0.11748	0.00408935	0.282186	0.0743875	0.0810053	0.0825253	0.051352	0.261677	0.284957	0.290304	0.180644	-2.59847	-2.51324	-2.49465	-2.96905	1.25782	1.02998
5	-57785.54	-57790.27	4.724837	0.00750695	0.0418941	0.051917	0.116923	0.00111717	0.00623459	0.00772617	0.0174002	-4.89193	-3.17261	-2.95811	-2.14624	-1.90503	0.0271326	0.000838059	0.1659772	0.00427678	0.007257596	0.02572542	0.00720607	0.02191495	0.01072996	0.02816931	0.004165592	0.130268	0.0447762	0.0178058	0.239577	0.0889055	0.139278	0.00484809	0.334542	0.0743875	0.0787975	0.0809226	0.063297	0.26559	0.281336	0.288923	0.225993	-2.59847	-2.54087	-2.51426	-2.75992	1.27267	0.601388
6	-57788.02	-57795.58	7.553385	0.0341501	0.0418941	0.028558	0.116923	0.0119397	0.0146472	0.00998455	0.040879	-3.37699	-3.17261	-3.55582	-2.14624	-1.0509	-0.308658	0.0009449379	0.1447734	0.00427678	0.007257596	0.02572542	0.00720607	0.02191495	0.009203797	0.02757529	0.00438632	0.127357	0.043776	0.0397471	0.234225	0.0869195	0.136166	0.00473978	0.327069	0.0732762	0.0777042	0.0637696	0.063297	0.261623	0.277432	0.227681	0.225993	-2.61352	-2.55485	-2.75248	-2.75992	1.27267	0.601388
7	-57796.33	-57801.07	4.740712	0.0138931	0.0418941	0.0243165	0.116923	0.00485736	0.0146472	0.00850161	0.040879	-4.27636	-3.17261	-3.7166	-2.14624	-1.0509	-1.45813	0.001219786	0.1447734	0.00427678	0.007257596	0.02498411	0.00720607	0.03080213	0.01315062	0.03347036	0.00438632	0.127357	0.043776	0.0397471	0.234225	0.0869195	0.136166	0.00473978	0.327069	0.0732762	0.0691535	0.0590036	0.0527977	0.261623	0.246903	0.210665	0.188507	-2.61352	-2.67143	-2.83016	-2.94129	1.27267	0.687704
8	-57785.77	-57786.05	0.2850985	0.0173459	0.0418941	0.0243165	0.059869	0.00196164	0.00473778	0.00274993	0.00677054	-4.0544	-3.17261	-3.7166	-2.8156	-2.17958	-2.51316	0.002712894	0.1338085	0.00427678	0.007257596	0.02498411	0.00720607	0.03080213	0.01315062	0.03347036	0.005333985	0.149759	0.0514761	0.0467386	0.274806	0.102208	0.160118	0.0171895	0.197704	0.0696224	0.0720605	0.0704017	0.0570154	0.239151	0.247526	0.241828	0.195847	-2.66467	-2.63025	-2.65354	-2.86443	1.23401	1.47713
9	-57762.32	-57762.26	-0.06423494	0.0173459	0.00863214	0.0212501	0.0346888	0.00364378	0.00181331	0.0044639	0.00728691	-4.0544	-4.75226	-3.8514	-3.36134	-1.56034	-2.51316	0.001485525	0.1256585	0.007942967	0.003106366	0.0272597	0.00911602	0.01803087	0.01328797	0.05167134	0.005333985	0.128003	0.170395	0.0588254	0.234884	0.0873602	0.136857	0.0146923	0.168983	0.0705812	0.0780609	0.0704017	0.0495199	0.24042	0.265897	0.239808	0.168679	-2.65099	-2.55027	-2.65354	-3.00538	1.22562	0.612488
