Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_alpha[4]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_alpha[4]	speciation_beta[1]	speciation_beta[2]
35	-57760.54	-57765.71	5.172358	0.0053712	0.0479386	0.0260596	0.0725838	0.00406399	0.0362716	0.0197174	0.0549188	-5.2267	-3.03783	-3.64737	-2.62301	-0.278886	0.619448	0.0007894021	0.1448329	0.009716467	0.002746122	0.0192639	0.008486079	0.02685642	0.01694876	0.04501029	0.001347749	0.246448	0.0127725	0.0124657	0.0703407	0.229745	0.133218	0.14725	0.14776	0.0571752	0.0744289	0.0739964	0.0611107	0.228113	0.29695	0.295224	0.243814	-2.86164	-2.59791	-2.60374	-2.79507	1.38372	0.541798
36	-57751.86	-57755.31	3.4562	0.00381494	0.0479386	0.0198963	0.0298553	0.00288648	0.0362716	0.015054	0.0225893	-5.56883	-3.03783	-3.91722	-3.51139	-0.278886	0.0573354	0.0010436	0.1428139	0.0103911	0.004868872	0.0192639	0.008486079	0.02360126	0.01819034	0.04929784	0.003357553	0.226352	0.0235479	0.0108492	0.0612195	0.305332	0.115943	0.128156	0.1286	0.0642161	0.0692248	0.0654967	0.0611107	0.256204	0.276187	0.261313	0.243814	-2.7455	-2.6704	-2.72576	-2.79507	1.38372	0.108064
37	-57749.52	-57754.33	4.805217	0.0119706	0.0248012	0.0113914	0.0549534	0.0088366	0.0183081	0.00840905	0.0405662	-4.4253	-3.69686	-4.4749	-2.90127	-0.303551	0.298998	0.005533648	0.1462142	0.0103911	0.00442746	0.02431318	0.008486079	0.02360126	0.01864713	0.04585733	0.003357553	0.158127	0.270736	0.00757919	0.0427675	0.213303	0.12812	0.0895286	0.0898389	0.0642161	0.0705627	0.0763668	0.0647098	0.246326	0.27067	0.292934	0.248219	-2.7455	-2.65125	-2.57221	-2.73784	1.3444	0.108064
38	-57747.06	-57751.29	4.23661	0.00781699	0.0178279	0.0283648	0.0764699	0.00577044	0.0131604	0.0209386	0.0564495	-4.85146	-4.02699	-3.56261	-2.57086	-0.303551	0.330737	0.001059252	0.1461016	0.009435149	0.004429181	0.02431318	0.008486079	0.02360126	0.01855194	0.04484553	0.003357553	0.146867	0.251456	0.00703946	0.269745	0.0393022	0.118996	0.083153	0.0834413	0.063297	0.0716596	0.0780681	0.0637225	0.2428	0.274878	0.299461	0.244432	-2.75992	-2.63583	-2.55017	-2.75322	1.3444	0.873052
39	-57751.78	-57755.1	3.324142	0.00629128	0.0178279	0.0229622	0.0316735	0.00464417	0.0131604	0.0169506	0.0233812	-5.06859	-4.02699	-3.7739	-3.45227	-0.303551	0.330737	0.001706426	0.1458448	0.006845701	0.00371306	0.02321439	0.00692594	0.02968473	0.01855194	0.06035019	0.002662912	0.145627	0.249333	0.00698002	0.267468	0.0389703	0.0721051	0.118087	0.10143	0.0702672	0.0716596	0.0710093	0.0637225	0.269537	0.274878	0.272384	0.244432	-2.65545	-2.63583	-2.64494	-2.75322	1.3444	0.938046
40	-57754.06	-57754.99	0.9274249	0.00629128	0.0216985	0.0416217	0.0250928	0.000655973	0.00226244	0.00433977	0.00261635	-5.06859	-3.83051	-3.17913	-3.68517	-2.2608	0.330737	0.002014209	0.1524747	0.006845701	0.00379331	0.02336847	0.007952708	0.02589578	0.01855194	0.06035019	0.006385251	0.149434	0.255852	0.00716251	0.274461	0.0138438	0.0739903	0.121175	0.104082	0.0672769	0.0748842	0.0710093	0.0637225	0.24399	0.27158	0.257527	0.2311	-2.69894	-2.59181	-2.64494	-2.75322	1.28831	0.938046
41	-57758.03	-57761.82	3.785368	0.0155026	0.0216985	0.0130395	0.0197973	0.00726623	0.0101703	0.00611177	0.00927923	-4.16675	-3.83051	-4.33977	-3.92221	-0.757767	0.330737	0.001868257	0.1487299	0.008225229	0.00379331	0.0198273	0.007952708	0.02393198	0.01855194	0.04851002	0.0005360148	0.122482	0.209707	0.00587069	0.224959	0.011347	0.0606455	0.0993199	0.265669	0.0645748	0.0781319	0.0710015	0.0720094	0.227937	0.275791	0.250622	0.25418	-2.73993	-2.54936	-2.64505	-2.63096	1.26124	1.84255
42	-57752.23	-57756.41	4.179469	0.0155026	0.0187497	0.0253611	0.026114	0.00698282	0.00844544	0.0114234	0.0117625	-4.16675	-3.97658	-3.67454	-3.64528	-0.797553	0.870758	0.003619218	0.1504296	0.009886358	0.002976022	0.0198273	0.009806783	0.02298009	0.01673864	0.05524089	0.0006747866	0.122562	0.209843	0.0058745	0.225105	0.0107056	0.0606848	0.0993843	0.265841	0.0675004	0.0781319	0.0710015	0.0686287	0.238264	0.275791	0.250622	0.242246	-2.69562	-2.54936	-2.64505	-2.67904	1.26124	1.84255
43	-57753.16	-57758.33	5.166898	0.0155026	0.0244448	0.0253611	0.0143692	0.00698282	0.0110107	0.0114234	0.0064723	-4.16675	-3.71134	-3.67454	-4.24267	-0.797553	-0.396889	0.003222448	0.1427381	0.009886358	0.002976022	0.0198273	0.009806783	0.02298009	0.01579778	0.05524089	0.001921959	0.16748	0.226241	0.00633357	0.108488	0.0115422	0.0554634	0.137836	0.286616	0.0688533	0.080339	0.0699886	0.0535998	0.24471	0.285531	0.248745	0.190498	-2.67578	-2.5215	-2.65942	-2.92621	1.26809	0.16951
44	-57750.8	-57754.05	3.247816	0.0048828	0.0244448	0.0385175	0.0226413	0.00246847	0.0123579	0.0194723	0.0114462	-5.32204	-3.71134	-3.25664	-3.78798	-0.682121	-1.17611	0.003435938	0.1438247	0.01198543	0.003487146	0.02038473	0.009806783	0.02298009	0.01579778	0.05524089	0.001921959	0.208115	0.281134	0.00787028	0.13481	0.0143426	0.0689204	0.171279	0.113529	0.0660816	0.0719833	0.0699886	0.0550322	0.239956	0.261386	0.254143	0.199833	-2.71686	-2.63132	-2.65942	-2.89984	1.28956	0.199976
45	-57761.79	-57765.02	3.226851	0.00640533	0.0183256	0.00809109	0.0987277	0.00307841	0.0088073	0.00388859	0.0474487	-5.05063	-3.99946	-4.81699	-2.31539	-0.732717	-1.38887	0.002383491	0.146413	0.01221114	0.003487146	0.0184982	0.009806783	0.02180104	0.02836787	0.05524089	4.124483e-05	0.0491639	0.408189	0.0114272	0.195736	0.0236174	0.100068	0.0469616	0.164837	0.0660816	0.0808	0.0699886	0.0686716	0.244614	0.299098	0.259077	0.254202	-2.71686	-2.51578	-2.65942	-2.67842	1.30879	0.757617
