Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_alpha[4]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_alpha[4]	speciation_beta[1]	speciation_beta[2]
0	-57831.72	-57834.4	2.675871	0.00371758	0.0272991	0.0558973	0.137327	0.00244284	0.0179384	0.0367304	0.0902385	-5.59468	-3.6009	-2.88424	-1.98539	-0.41991	1.40197	0.004543123	0.127898	0.01442407	0.005810995	0.01439585	0.01192893	0.01787556	0.04118782	0.06996319	7.90539e-05	0.0730204	0.0492018	0.136714	0.0935829	0.309591	0.094184	0.157001	0.0867053	0.0705874	0.0731622	0.0839179	0.0725315	0.252036	0.26123	0.299634	0.258978	-2.6509	-2.61508	-2.47792	-2.62373	1.27272	2.0563
1	-57813.03	-57813.73	0.7020168	0.00528978	0.0136688	0.039347	0.0708735	0.00347594	0.00898181	0.0258552	0.0465714	-5.24198	-4.29264	-3.23533	-2.64686	-0.41991	1.40197	0.007465223	0.127898	0.008766626	0.007590719	0.02292455	0.006787653	0.02556928	0.03556432	0.0326529	0.004296851	0.0731113	0.048018	0.136885	0.0936995	0.309976	0.0943013	0.157196	0.0868133	0.058102	0.0731622	0.0679459	0.0506287	0.207457	0.26123	0.242605	0.180773	-2.84555	-2.61508	-2.68904	-2.98324	1.27272	2.0563
2	-57788.98	-57789.89	0.9109438	0.00528978	0.00662347	0.0290003	0.0708735	0.00538937	0.00674817	0.0295463	0.0722079	-5.24198	-5.01714	-3.54045	-2.64686	0.0186524	-0.232837	0.01487075	0.1370602	0.008096603	0.004429349	0.02292455	0.006787653	0.02556928	0.01642039	0.04937632	0.004296851	0.0561879	0.036903	0.150652	0.0720104	0.2491	0.0724729	0.295956	0.0667182	0.058102	0.0731622	0.069029	0.0814346	0.207457	0.26123	0.246472	0.290767	-2.84555	-2.61508	-2.67323	-2.50796	1.27272	2.0563
3	-57769.17	-57776.95	7.77645	0.0281238	0.0355299	0.0290003	0.0708735	0.0286533	0.0361988	0.0295463	0.0722079	-3.57114	-3.33738	-3.54045	-2.64686	0.0186524	-0.0526227	0.003143367	0.1370602	0.008096603	0.004184635	0.02718991	0.004981101	0.02556928	0.02045762	0.04937632	0.004296851	0.0549359	0.0360807	0.147295	0.0704058	0.24355	0.070858	0.289361	0.0875141	0.0672503	0.0758523	0.0817404	0.0814346	0.252743	0.285072	0.307201	0.306051	-2.69933	-2.57897	-2.50421	-2.50796	1.32395	0.0476238
4	-57793.72	-57797.02	3.302433	0.0281238	0.0101961	0.0151827	0.0254007	0.0286533	0.010388	0.0154685	0.025879	-3.57114	-4.58575	-4.1876	-3.67298	0.0186524	-0.0526227	0.004196375	0.1505934	0.008096603	0.002780801	0.02718991	0.008776835	0.02556928	0.01377295	0.03993669	0.004296851	0.0457904	0.0300742	0.122774	0.058685	0.203005	0.0590619	0.241189	0.239421	0.0792239	0.0758523	0.100237	0.0983347	0.277079	0.265287	0.350571	0.343917	-2.53548	-2.57897	-2.30021	-2.31938	1.25202	2.03551
5	-57821.34	-57827.75	6.41242	0.047372	0.0101961	0.0289083	0.0245586	0.0482639	0.010388	0.0294526	0.025021	-3.04972	-4.58575	-3.54363	-3.70669	0.0186524	-0.0526227	0.004196375	0.237227	0.008096603	0.002780801	0.02718991	0.008776835	0.0150275	0.01092989	0.03993669	0.005345664	0.0457904	0.0300742	0.122774	0.058685	0.203005	0.0590619	0.241189	0.239421	0.0978929	0.0973996	0.0932353	0.0857236	0.342372	0.340647	0.326083	0.299811	-2.32388	-2.32893	-2.37263	-2.45663	1.25202	0.224124
6	-57839.75	-57845.29	5.537641	0.026609	0.0082524	0.0339154	0.041445	0.009384	0.00291031	0.0119607	0.0146161	-3.6265	-4.79725	-3.38389	-3.18339	-1.04225	0.265166	0.009026112	0.1820835	0.008096603	0.002217548	0.02718991	0.007752312	0.01253387	0.01092989	0.08408128	0.005345664	0.0434159	0.0225815	0.174196	0.0556418	0.192478	0.0559992	0.228682	0.227005	0.0855505	0.0855801	0.0932353	0.0584968	0.299205	0.299309	0.326083	0.204588	-2.45865	-2.4583	-2.37263	-2.83878	1.25202	0.0886531
7	-57819.32	-57825.99	6.671623	0.0654367	0.0202153	0.0406131	0.0269864	0.0531374	0.0164157	0.0329796	0.0219141	-2.72667	-3.90131	-3.20366	-3.61242	-0.208203	0.265166	0.001235346	0.1806667	0.008096603	0.007055839	0.02661516	0.007752312	0.01842145	0.01082219	0.08408128	0.01023029	0.0572672	0.157353	0.229771	0.0733937	0.0611046	0.0738651	0.0478161	0.299429	0.0874685	0.0824718	0.0932353	0.0614208	0.303158	0.28584	0.323145	0.212879	-2.43648	-2.4953	-2.37263	-2.79001	1.24298	0.0886531
8	-57795.71	-57802.3	6.597964	0.0450243	0.00903112	0.0514089	0.0700606	0.0172699	0.00346404	0.0197188	0.026873	-3.10055	-4.70708	-2.96794	-2.65839	-0.958241	0.0122132	0.001235346	0.1715186	0.007258814	0.00642037	0.02661516	0.01037595	0.01370498	0.009777449	0.04587437	0.004854324	0.0436619	0.11997	0.175183	0.0559572	0.081536	0.0563166	0.0364562	0.430919	0.0807838	0.0824718	0.0931351	0.0973347	0.27999	0.28584	0.322798	0.337354	-2.51598	-2.4953	-2.3737	-2.3296	1.24298	0.0953778
9	-57802.27	-57809.02	6.749968	0.00983246	0.0534836	0.0651583	0.12376	0.00377141	0.0205146	0.0249926	0.0474704	-4.62207	-2.92838	-2.73094	-2.08941	-0.958241	0.0122132	0.003669368	0.1463092	0.009634793	0.00642037	0.02661516	0.01037595	0.01556889	0.00603577	0.03113583	0.004854324	0.0534763	0.0988687	0.0697355	0.0604719	0.151504	0.0608603	0.0393975	0.465686	0.0709498	0.0750685	0.0656907	0.0878805	0.232807	0.246322	0.21555	0.288362	-2.64578	-2.58935	-2.7228	-2.43178	1.18824	0.508542
10	-57782.95	-57790.46	7.513407	0.00983246	0.032192	0.0470489	0.0540595	0.00377141	0.0123478	0.0180464	0.0207355	-4.62207	-3.43604	-3.05657	-2.91767	-0.958241	0.0122132	0.003669368	0.1512489	0.006752361	0.00474806	0.02661516	0.01037595	0.01556889	0.00603577	0.03113583	0.0005989206	0.182971	0.0400729	0.173967	0.0245101	0.0614067	0.0246676	0.303656	0.188749	0.0743921	0.0854518	0.0590762	0.0692114	0.244102	0.280392	0.193846	0.227103	-2.59841	-2.4598	-2.82893	-2.67059	1.18824	0.508542
11	-57799.43	-57803.28	3.850294	0.0102231	0.0117788	0.0891657	0.017045	0.00392123	0.00451795	0.034201	0.00653791	-4.58311	-4.44146	-2.41726	-4.0719	-0.958241	0.0122132	0.004937314	0.1447931	0.006752361	0.004102781	0.02514861	0.01529308	0.0249958	0.01277966	0.03113583	0.004246467	0.229821	0.0503339	0.218512	0.0307861	0.0771303	0.0309839	0.125352	0.23708	0.0743921	0.088241	0.0590762	0.059163	0.245487	0.291187	0.194946	0.195232	-2.59841	-2.42768	-2.82893	-2.82746	1.19389	0.508542
12	-57806.14	-57811.4	5.261104	0.0102231	0.0384594	0.0540123	0.0152528	0.00392123	0.0147518	0.0207173	0.00585048	-4.58311	-3.25815	-2.91854	-4.18299	-0.958241	0.0122132	0.004937314	0.1619287	0.01224743	0.004102781	0.02514861	0.01058539	0.02715894	0.01277966	0.04189797	0.004246467	0.229821	0.0503339	0.218512	0.0307861	0.0771303	0.0309839	0.125352	0.23708	0.0733717	0.0829234	0.0801668	0.0886326	0.217236	0.245517	0.237355	0.26242	-2.61222	-2.48984	-2.52365	-2.42326	1.08545	0.0752309
13	-57797.44	-57800.92	3.475626	0.0102231	0.0275503	0.0311067	0.0250428	0.00392123	0.0105674	0.0119315	0.00960558	-4.58311	-3.59174	-3.47033	-3.68717	-0.958241	0.0122132	0.0003595996	0.09494973	0.01065946	0.003029598	0.02514861	0.01058539	0.02715894	0.01412454	0.04189797	0.004422541	0.210007	0.0459943	0.199673	0.0281319	0.156696	0.0283126	0.114545	0.21664	0.0682456	0.0811179	0.0791905	0.0824335	0.217203	0.258171	0.252037	0.262358	-2.68464	-2.51185	-2.5359	-2.49576	1.15772	1.94385
14	-57807.62	-57812.23	4.613607	0.00954113	0.0275503	0.0183649	0.0205425	0.00365966	0.0105674	0.00704416	0.00787944	-4.65214	-3.59174	-3.99732	-3.88526	-0.958241	-0.408073	0.002739315	0.1055102	0.00702881	0.003499253	0.02514861	0.004915291	0.01493511	0.01412454	0.04189797	0.009374558	0.210913	0.0418814	0.200534	0.0282532	0.157372	0.0284346	0.115039	0.217574	0.0682456	0.0903007	0.0791905	0.0496723	0.217203	0.287397	0.252037	0.15809	-2.68464	-2.40461	-2.5359	-3.00231	1.15772	0.152335
15	-57841.58	-57845.06	3.471836	0.0161643	0.0275503	0.0903327	0.0203735	0.00140099	0.00238785	0.00782935	0.00176582	-4.12495	-3.59174	-2.40426	-3.89352	-2.44562	0.26528	0.003419058	0.1055102	0.004921566	0.002414797	0.02514861	0.007254963	0.03325419	0.01422387	0.04189797	0.009374558	0.259923	0.00533983	0.147109	0.0348184	0.107865	0.0350421	0.14177	0.268132	0.0708393	0.0903007	0.0643611	0.0820584	0.212783	0.271239	0.193324	0.246482	-2.64734	-2.40461	-2.74325	-2.50032	1.09986	0.540793
16	-57821.82	-57826.27	4.445002	0.0117681	0.0275503	0.0903327	0.0198666	0.0151882	0.035557	0.116585	0.0256404	-4.44236	-3.59174	-2.40426	-3.91871	0.255125	0.26528	0.003419058	0.1006655	0.004921566	0.00484617	0.02514861	0.007254963	0.03325419	0.01422387	0.04467705	0.00555985	0.259923	0.00533983	0.147109	0.0348184	0.107865	0.0350421	0.14177	0.268132	0.071593	0.0833693	0.0914477	0.0699995	0.225298	0.262357	0.287779	0.220283	-2.63676	-2.48447	-2.39199	-2.65927	1.14643	1.91026
17	-57793.01	-57797.14	4.130298	0.0144225	0.0312908	0.0585743	0.0570043	0.00297426	0.00645292	0.0120794	0.0117557	-4.23897	-3.46443	-2.83746	-2.86463	-1.57879	-0.901006	0.001583805	0.1770365	0.004921566	0.007267108	0.02514861	0.01158809	0.03325419	0.01422387	0.06169344	0.003731444	0.248549	0.00510616	0.195347	0.0332948	0.103145	0.0335087	0.154903	0.226146	0.071593	0.0820629	0.0914477	0.0699995	0.261065	0.299244	0.333465	0.255254	-2.63676	-2.50027	-2.39199	-2.65927	1.29377	1.13292
