Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_alpha[4]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_alpha[4]	speciation_beta[1]	speciation_beta[2]
13	-57745.51	-57748.01	2.496796	0.0047858	0.00983674	0.0130457	0.0738815	0.00291925	0.00600023	0.00795765	0.0450663	-5.3421	-4.62163	-4.33929	-2.60529	-0.494327	0.820495	0.003777878	0.1227789	0.00828683	0.002554501	0.02256111	0.0116131	0.02231009	0.02262893	0.04454787	0.001000383	0.0569806	0.267307	0.0594915	0.1483	0.0685614	0.0903169	0.263686	0.0453562	0.0568365	0.0657242	0.0540617	0.0575882	0.226411	0.261816	0.215358	0.229406	-2.86758	-2.72229	-2.91763	-2.85444	1.38217	0.00547764
14	-57743.41	-57738.55	-4.858633	0.00130126	0.00805053	0.014347	0.0549527	0.000557226	0.0034474	0.00614368	0.0235319	-6.64442	-4.82202	-4.24421	-2.90128	-0.848117	2.64454	0.002776911	0.122824	0.009519703	0.00414938	0.02213956	0.01028976	0.02334727	0.01650952	0.04454787	0.0009011812	0.0574548	0.269531	0.0599866	0.149534	0.0608112	0.0910684	0.26588	0.0457336	0.0601115	0.0657242	0.0540617	0.0581677	0.239457	0.261816	0.215358	0.231714	-2.81155	-2.72229	-2.91763	-2.84443	1.38217	0.160138
15	-57747.15	-57745.51	-1.636943	0.0030058	0.00805053	0.0144665	0.101141	0.000430999	0.00115436	0.00207433	0.0145026	-5.80721	-4.82202	-4.23592	-2.29124	-1.94219	0.769225	0.001545681	0.122824	0.009519703	0.005605799	0.02213956	0.008597963	0.03089562	0.02406489	0.04454787	0.0004507575	0.059107	0.277282	0.0617116	0.125078	0.0625599	0.0936872	0.273526	0.0470488	0.0591377	0.0609137	0.0613766	0.0534445	0.231839	0.238802	0.240616	0.20952	-2.82789	-2.7983	-2.79073	-2.92911	1.36618	1.06567
16	-57745.11	-57745.4	0.2917153	0.0030058	0.00805053	0.0144665	0.120519	0.000641733	0.00171877	0.00308856	0.0257305	-5.80721	-4.82202	-4.23592	-2.11595	-1.54413	0.443323	0.001323011	0.1273208	0.007053623	0.005605799	0.02213956	0.006655913	0.03089562	0.02406489	0.03808108	0.0004507575	0.059107	0.277282	0.0617116	0.125078	0.0625599	0.0936872	0.273526	0.0470488	0.0596815	0.0700974	0.0613766	0.0560846	0.233971	0.274805	0.240616	0.21987	-2.81873	-2.65787	-2.79073	-2.88089	1.36618	0.443408
17	-57746.21	-57747.59	1.38038	0.00561179	0.00805053	0.0151011	0.120519	0.0011981	0.00171877	0.00322404	0.0257305	-5.18289	-4.82202	-4.19299	-2.11595	-1.54413	0.981662	0.003699621	0.1466303	0.009540724	0.00576513	0.02432571	0.006655913	0.01860033	0.02475514	0.03808108	0.0004507575	0.039874	0.406624	0.147456	0.0843783	0.0422034	0.063202	0.184522	0.0317394	0.0610859	0.0700974	0.0554298	0.0550869	0.239477	0.274805	0.217303	0.215959	-2.79547	-2.65787	-2.89264	-2.89884	1.36618	0.443408
18	-57750.55	-57748.3	-2.250955	0.00561179	0.00503227	0.0151011	0.120519	0.000350765	0.000314543	0.000943894	0.00753306	-5.18289	-5.29189	-4.19299	-2.11595	-2.77251	1.25393	0.003795575	0.1456533	0.009540724	0.00582951	0.02236796	0.006535429	0.01927744	0.02365103	0.03808108	0.0003208834	0.0161125	0.416687	0.151106	0.0864666	0.0432478	0.0647662	0.189089	0.0325249	0.0610859	0.0714368	0.0563152	0.0583061	0.239477	0.280056	0.220774	0.228579	-2.79547	-2.63894	-2.87679	-2.84205	1.36618	0.443408
19	-57749.9	-57748.74	-1.157716	0.00561179	0.0177443	0.00837064	0.0781178	0.000350765	0.00110911	0.000523208	0.00488276	-5.18289	-4.03169	-4.78302	-2.54954	-2.77251	1.25393	0.003720836	0.1668988	0.008466226	0.00438168	0.02495895	0.006535429	0.02864556	0.02297794	0.03815175	0.0001086338	0.0182516	0.512937	0.171166	0.0696294	0.0200092	0.0733644	0.097799	0.0368429	0.066175	0.0707337	0.0618058	0.0484619	0.270116	0.288724	0.252281	0.197814	-2.71545	-2.64883	-2.78376	-3.02698	1.40655	0.967916
20	-57747.25	-57750.14	2.890699	0.00599519	0.0181708	0.0255633	0.0922963	0.000667206	0.00202223	0.00284494	0.0102717	-5.1168	-4.00794	-3.6666	-2.38275	-2.19561	0.20517	0.003720836	0.1653219	0.008466226	0.004149816	0.02495895	0.006535429	0.02864556	0.01598474	0.04428505	0.0001086338	0.0189897	0.533682	0.178089	0.0724454	0.0208185	0.035888	0.101754	0.0383329	0.0609125	0.0712705	0.057944	0.0518344	0.248635	0.290915	0.236518	0.21158	-2.79832	-2.64127	-2.84828	-2.9597	1.40655	0.967916
21	-57747.08	-57745.92	-1.158385	0.00599519	0.00723636	0.00653183	0.0690958	0.000667206	0.000805336	0.000726929	0.00768969	-5.1168	-4.92864	-5.03107	-2.67226	-2.19561	0.20517	0.002866856	0.1504436	0.01027856	0.004429077	0.02265662	0.006535429	0.01998312	0.01860509	0.04999499	0.0003755396	0.0215392	0.505194	0.201998	0.0821716	0.0185569	0.0116454	0.115415	0.0434793	0.0609125	0.0716098	0.0634293	0.0586257	0.248635	0.2923	0.258908	0.239301	-2.79832	-2.63652	-2.75783	-2.83658	1.40655	0.967916
22	-57744.92	-57747.36	2.436984	0.0167686	0.00846457	0.0205979	0.0690958	0.00155888	0.000786904	0.00191487	0.00642345	-4.08825	-4.77187	-3.88257	-2.67226	-2.37554	0.20517	0.002522161	0.1548093	0.008362788	0.004429077	0.02265662	0.006535429	0.01998312	0.01559598	0.04942088	0.0003755396	0.0207435	0.486532	0.231476	0.0791362	0.0178714	0.0112152	0.111152	0.0418732	0.0644144	0.0716098	0.0621142	0.0586257	0.257528	0.286295	0.248332	0.234385	-2.74242	-2.63652	-2.77878	-2.83658	1.38579	0.967916
23	-57750.15	-57752.06	1.919609	0.0122661	0.00846457	0.0247639	0.0690958	0.00128657	0.00088783	0.00259743	0.00724731	-4.40091	-4.77187	-3.69837	-2.67226	-2.25486	1.03539	0.002522161	0.1422137	0.006948537	0.002996413	0.02314449	0.006535429	0.01998312	0.01559598	0.03735167	0.001016836	0.0219621	0.456369	0.245074	0.0837851	0.0189213	0.0118741	0.117682	0.044333	0.0591528	0.0674218	0.0621142	0.0656467	0.232034	0.26447	0.24365	0.257507	-2.82763	-2.69679	-2.77878	-2.72347	1.36676	0.967916
24	-57745.89	-57746.11	0.2145508	0.00655116	0.0056257	0.0247639	0.0588882	0.000687136	0.000590067	0.00259743	0.00617665	-5.02811	-5.18041	-3.69837	-2.83211	-2.25486	-0.715975	0.001370942	0.1141608	0.006836448	0.004734285	0.02314449	0.006535429	0.01998312	0.01722487	0.04275661	0.001016836	0.0219621	0.456369	0.245074	0.0837851	0.0189213	0.0118741	0.117682	0.044333	0.0591528	0.0674218	0.062006	0.0528963	0.229736	0.26185	0.240817	0.205437	-2.82763	-2.69679	-2.78052	-2.93942	1.35681	0.634786
25	-57743.15	-57742.77	-0.3799482	0.00318679	0.00913416	0.00901117	0.0938084	0.00104753	0.0030025	0.00296207	0.0308358	-5.74874	-4.69573	-4.70929	-2.3665	-1.11258	-0.715975	0.002731618	0.1180081	0.007221368	0.004854488	0.02314449	0.009972961	0.01998312	0.01886733	0.04275661	0.001016836	0.023748	0.49348	0.265003	0.0905983	0.0204599	0.0128396	0.045933	0.0479381	0.0591528	0.0602648	0.060461	0.0541526	0.235728	0.240159	0.240941	0.215802	-2.82763	-2.80901	-2.80576	-2.91595	1.38256	0.81391
26	-57742.5	-57742.42	-0.07582033	0.00278274	0.0100337	0.0118386	0.0938084	0.000914718	0.00329818	0.00389148	0.0308358	-5.88432	-4.60181	-4.43639	-2.3665	-1.11258	-0.868974	0.001991913	0.1244695	0.009274554	0.004438077	0.02131231	0.009972961	0.01998312	0.02196634	0.03631386	0.001016836	0.0239096	0.496838	0.266807	0.0844096	0.0205992	0.012927	0.0462456	0.0482644	0.0591528	0.064048	0.0490137	0.0566268	0.235728	0.255236	0.195323	0.225662	-2.82763	-2.74812	-3.01566	-2.87127	1.38256	0.562861
27	-57739.64	-57739.74	0.1001098	0.00313841	0.0100337	0.0205688	0.0938084	0.000522403	0.00167015	0.00342377	0.0156148	-5.76404	-4.60181	-3.88398	-2.3665	-1.79303	-0.640291	0.001407695	0.1343904	0.009274554	0.004901213	0.02221694	0.009972961	0.01998312	0.02004013	0.03631386	0.001016836	0.0266164	0.553084	0.183804	0.0939653	0.0229311	0.0143905	0.051481	0.0537282	0.0583415	0.064048	0.0533694	0.054073	0.240857	0.264416	0.22033	0.223235	-2.84144	-2.74812	-2.93052	-2.91742	1.41789	0.562861
28	-57742.7	-57743.09	0.3919023	0.00313841	0.0101219	0.0205688	0.0876858	0.000522403	0.00168483	0.00342377	0.0145957	-5.76404	-4.59306	-3.88398	-2.43399	-1.79303	0.0483539	0.004623481	0.1363303	0.009274554	0.00400684	0.02144314	0.009972961	0.01655563	0.01910205	0.04333014	0.001016836	0.0266164	0.553084	0.183804	0.0939653	0.0229311	0.0143905	0.051481	0.0537282	0.0593432	0.0611446	0.0533694	0.0481631	0.244993	0.252429	0.22033	0.198837	-2.82442	-2.79451	-2.93052	-3.03316	1.41789	0.562861
29	-57753.14	-57749.37	-3.773544	0.00332407	0.00413739	0.00529648	0.0584216	0.000553307	0.000688688	0.000881625	0.00972456	-5.70657	-5.48769	-5.24071	-2.84007	-1.79303	-0.908446	0.006296158	0.1347958	0.01081043	0.004146895	0.02467309	0.009972961	0.01655563	0.0273358	0.04333014	0.0007006122	0.034923	0.43071	0.241166	0.106188	0.0300877	0.0188815	0.0675476	0.0704962	0.0562356	0.0638035	0.0570154	0.0481631	0.232163	0.263406	0.235382	0.198837	-2.8782	-2.75195	-2.86443	-3.03316	1.41789	0.239278
30	-57761.8	-57753.98	-7.824967	0.00840235	0.0167592	0.00281757	0.0584216	0.00185799	0.00370593	0.000623042	0.0129186	-4.77924	-4.08881	-5.87188	-2.84007	-1.50902	-0.908446	0.006296158	0.1323197	0.01081043	0.003636096	0.02343627	0.009557937	0.01655563	0.02449486	0.05062885	0.001975688	0.0410624	0.298921	0.283563	0.124855	0.0353769	0.0539113	0.0794221	0.0828891	0.0547776	0.0646987	0.0534598	0.0550986	0.224461	0.265115	0.219061	0.225777	-2.90447	-2.73801	-2.92883	-2.89863	1.41042	7.35926
31	-57754.72	-57759.16	4.439411	0.00724418	0.0167592	0.0153862	0.0584216	0.00160189	0.00370593	0.00340231	0.0129186	-4.92756	-4.08881	-4.17428	-2.84007	-1.50902	-0.908446	0.006677742	0.1421486	0.01081043	0.002726331	0.02525853	0.00926879	0.01655563	0.02150185	0.05903641	7.555873e-06	0.042094	0.306431	0.290687	0.127992	0.0111418	0.0552658	0.0814175	0.0849716	0.0547776	0.0608733	0.0552533	0.0550986	0.244124	0.27129	0.246244	0.245555	-2.90447	-2.79896	-2.89583	-2.89863	1.49439	0.942863
32	-57750.63	-57753.5	2.869261	0.00500571	0.00782233	0.0316474	0.059754	0.000609039	0.000951734	0.00385051	0.0072702	-5.29718	-4.85077	-3.4531	-2.81752	-2.10645	0.819146	0.002748166	0.1372224	0.01081043	0.002726331	0.02231266	0.009474551	0.01655563	0.0180525	0.05903641	1.191198e-06	0.0408378	0.297286	0.282012	0.124172	0.040653	0.0536164	0.0789877	0.0824357	0.0547776	0.0581834	0.0522336	0.0550986	0.239447	0.254334	0.228326	0.24085	-2.90447	-2.84415	-2.95203	-2.89863	1.47505	1.4179
33	-57750.52	-57754.24	3.72166	0.00781495	0.00733591	0.0316474	0.0103364	0.00281205	0.00263968	0.0113877	0.00371934	-4.85172	-4.91497	-3.4531	-4.57209	-1.02212	0.819146	0.003812849	0.1364347	0.00875211	0.002726331	0.02231266	0.01144054	0.0257719	0.0180525	0.05903641	8.19192e-07	0.0408378	0.297286	0.282012	0.124172	0.040653	0.0536164	0.0789877	0.0824357	0.0547776	0.0583888	0.0544287	0.0551298	0.239447	0.255232	0.237922	0.240986	-2.90447	-2.84063	-2.91086	-2.89806	1.47505	1.26622
34	-57752.53	-57751.83	-0.6961354	0.00779958	0.00733591	0.00733172	0.0114379	0.00280652	0.00263968	0.00263817	0.0041157	-4.85369	-4.91497	-4.91554	-4.47082	-1.02212	-0.346516	0.003712146	0.133225	0.00875211	0.004801239	0.02157095	0.01104743	0.0257719	0.01518072	0.0658751	8.19192e-07	0.0510844	0.312251	0.207055	0.155328	0.0508532	0.0670694	0.053239	0.10312	0.0547776	0.0625967	0.0544287	0.0476534	0.239447	0.273626	0.237922	0.208305	-2.90447	-2.77104	-2.91086	-3.0438	1.47505	3.87372
35	-57750.91	-57752.81	1.903938	0.00489777	0.0215932	0.00733172	0.0279633	0.00176237	0.00776986	0.00263817	0.010062	-5.31897	-3.83538	-4.91554	-3.57686	-1.02212	1.1349	0.003712146	0.133225	0.009728433	0.00581321	0.02157095	0.009453397	0.0257719	0.01556394	0.06521404	6.195078e-06	0.0525247	0.321054	0.184699	0.159708	0.052287	0.0689604	0.05474	0.106027	0.0547776	0.0625967	0.0544287	0.0565614	0.233281	0.26658	0.231796	0.240878	-2.90447	-2.77104	-2.91086	-2.87243	1.44896	1.49044
36	-57751.74	-57754.98	3.246901	0.00452457	0.0215932	0.00733172	0.0438662	0.00204177	0.00974418	0.00330853	0.0197952	-5.39823	-3.83538	-4.91554	-3.12661	-0.795706	0.292152	0.003712146	0.1456439	0.006981884	0.00581321	0.02397425	0.006275619	0.0257719	0.01556394	0.05991551	6.195078e-06	0.0452535	0.276609	0.15913	0.276033	0.0450487	0.0594139	0.0471621	0.0913493	0.0609046	0.0625967	0.0514335	0.0565614	0.259374	0.26658	0.21904	0.240878	-2.79845	-2.77104	-2.96747	-2.87243	1.44896	1.49044
37	-57744.61	-57747.25	2.639607	0.00452457	0.0174606	0.00890971	0.0457899	0.0020367	0.00785975	0.00401063	0.0206119	-5.39823	-4.04781	-4.72061	-3.08369	-0.798194	-0.987024	0.004334654	0.1358548	0.01053791	0.003837446	0.02276095	0.007973052	0.0257719	0.01556394	0.05545074	2.250024e-06	0.0444257	0.27155	0.156219	0.270984	0.0442247	0.0583271	0.06459	0.0896785	0.0609046	0.0664227	0.0512937	0.0565614	0.249005	0.271566	0.209712	0.231249	-2.79845	-2.71172	-2.97019	-2.87243	1.40817	2.30172
38	-57741.5	-57743.56	2.059781	0.00700848	0.0174606	0.00890971	0.0778113	0.000678959	0.00169153	0.000863143	0.0075381	-4.96063	-4.04781	-4.72061	-2.55347	-2.33432	-0.118657	0.003335971	0.1435351	0.009423476	0.004441768	0.02251988	0.008026034	0.0257719	0.01497837	0.03542762	0.0001327796	0.0444257	0.27155	0.156219	0.270984	0.0442247	0.0583271	0.06459	0.0896785	0.0584502	0.0664227	0.0588423	0.0515835	0.237779	0.270212	0.239374	0.209845	-2.83958	-2.71172	-2.83289	-2.96455	1.40317	0.269208
39	-57740.09	-57743.12	3.03691	0.00700848	0.0174606	0.0266891	0.0778113	0.000872412	0.00217349	0.00332225	0.00968591	-4.96063	-4.04781	-3.6235	-2.55347	-2.08361	-0.118657	0.001868432	0.1474776	0.01051963	0.004441768	0.02251988	0.008565328	0.0180006	0.01538067	0.04054052	0.001382385	0.0387608	0.236923	0.333433	0.23643	0.0385854	0.0508895	0.0563537	0.0086242	0.0627623	0.0668544	0.0588423	0.0579881	0.247062	0.263171	0.231631	0.228269	-2.7684	-2.70524	-2.83289	-2.84752	1.37029	0.269208
40	-57744.85	-57743.82	-1.034722	0.00289206	0.0174606	0.0266891	0.0778113	0.000360002	0.00217349	0.00332225	0.00968591	-5.84579	-4.04781	-3.6235	-2.55347	-2.08361	-0.118657	0.001868432	0.1353789	0.0115882	0.004441768	0.02251988	0.008267398	0.01932853	0.01538067	0.04442767	0.00108462	0.0457121	0.279413	0.393231	0.0994912	0.0455053	0.060016	0.0664602	0.0101709	0.0622279	0.068474	0.0648657	0.0545283	0.244958	0.269546	0.255342	0.214649	-2.77695	-2.6813	-2.73544	-2.90904	1.37029	2.38744
41	-57740.41	-57744.26	3.845399	0.00945633	0.0176098	0.0299335	0.0778113	0.00122205	0.00227574	0.00386835	0.0100556	-4.66107	-4.0393	-3.50878	-2.55347	-2.04615	-0.118657	0.001970748	0.1428699	0.007783243	0.004441768	0.02251988	0.008267398	0.01932853	0.01538067	0.04076437	0.00131619	0.0461945	0.282362	0.196769	0.100541	0.0459855	0.250709	0.0671616	0.0102782	0.0622279	0.068474	0.0627424	0.0472557	0.244958	0.269546	0.246984	0.186021	-2.77695	-2.6813	-2.76872	-3.05218	1.37029	0.287284
42	-57746.24	-57747.81	1.568531	0.0110962	0.00712741	0.0291138	0.0666837	0.00143398	0.000921084	0.00376242	0.00861762	-4.50115	-4.94381	-3.53654	-2.70779	-2.04615	-0.436494	0.00168621	0.1428699	0.007783243	0.005410485	0.02251988	0.008267398	0.01932853	0.01538067	0.05256903	0.004392053	0.0474799	0.290218	0.202244	0.103339	0.01944	0.257685	0.0690304	0.0105642	0.0645144	0.0699507	0.0625874	0.0498037	0.243129	0.263616	0.235867	0.18769	-2.74087	-2.65996	-2.77119	-2.99967	1.3267	0.495284
43	-57746.86	-57747.87	1.008947	0.0106501	0.0135256	0.0137027	0.0666837	0.00137633	0.00174793	0.00177082	0.00861762	-4.54218	-4.30317	-4.29016	-2.70779	-2.04615	0.714214	0.002647885	0.1460375	0.008215706	0.005410485	0.02240191	0.007321507	0.01903084	0.01746093	0.05256903	0.0007703033	0.0474799	0.290218	0.202244	0.103339	0.01944	0.257685	0.0690304	0.0105642	0.065112	0.0748625	0.0625874	0.047788	0.245381	0.282127	0.235867	0.180094	-2.73165	-2.5921	-2.77119	-3.04098	1.3267	1.87462
44	-57742.28	-57744.89	2.607957	0.0106501	0.0265917	0.0234347	0.0666837	0.00137633	0.00343648	0.0030285	0.00861762	-4.54218	-3.62716	-3.75354	-2.70779	-2.04615	-0.649886	0.002177269	0.1460375	0.008215706	0.004023531	0.02389396	0.008557801	0.01629384	0.014654	0.04808159	0.0009252034	0.176781	0.26341	0.295355	0.059402	0.0111747	0.148124	0.0396806	0.00607259	0.0676535	0.0701096	0.058972	0.0589486	0.254959	0.264215	0.222242	0.222154	-2.69336	-2.6577	-2.83069	-2.83109	1.3267	2.02666
45	-57744.11	-57745.92	1.805759	0.0135155	0.00893896	0.0234347	0.0666837	0.00174663	0.00115519	0.0030285	0.00861762	-4.30392	-4.71734	-3.75354	-2.70779	-2.04615	1.08932	0.004445807	0.1409236	0.008215706	0.004023531	0.0246362	0.008557801	0.01341422	0.01664957	0.04808159	0.001557592	0.176781	0.26341	0.295355	0.059402	0.0111747	0.148124	0.0396806	0.00607259	0.0676535	0.0702369	0.0603479	0.0627694	0.25398	0.263678	0.226554	0.235644	-2.69336	-2.65588	-2.80763	-2.76829	1.32286	1.13821
