Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation_alpha	speciation_beta
18	-57955.87	-57970.46	14.59032	0.0138901	0.0138901	0.0138901	0.0138901	0.019993	0.019993	0.019993	0.019993	-4.276581	0.3642068	0.01234985	0.142109	0.01518469	0.01242671	0.01557791	0.006487065	0.02124799	0.005420173	0.03850347	0.03775696	0.2439	0.0415937	0.223932	0.0617579	0.117105	0.00226486	0.235111	0.0743356	0.0844978	0.0844978	0.0844978	0.0844978	0.277497	0.277497	0.277497	0.277497	-2.47103	1.189084
19	-57942.67	-57956.72	14.05846	0.00634073	0.00634073	0.00634073	0.00634073	0.00381771	0.00381771	0.00381771	0.00381771	-5.060761	-0.5073447	0.01881589	0.1728169	0.005363554	0.01006004	0.04060677	0.006487065	0.01429199	0.01397017	0.03850347	0.004190944	0.22138	0.0377533	0.203256	0.0560557	0.265616	0.0113841	0.137082	0.0674721	0.0844978	0.0844978	0.0844978	0.0844978	0.302072	0.302072	0.302072	0.302072	-2.47103	1.273939
20	-57916.6	-57931.74	15.13672	0.0184982	0.0184982	0.0184982	0.0184982	0.00913286	0.00913286	0.00913286	0.00913286	-3.990084	-0.7057923	0.01693354	0.1979377	0.005363554	0.01006004	0.01816127	0.006487065	0.01915468	0.03871589	0.03850347	0.006636294	0.136349	0.0734043	0.403308	0.10899	0.0504057	0.00950726	0.0868484	0.131187	0.0844978	0.0844978	0.0844978	0.0844978	0.302072	0.302072	0.302072	0.302072	-2.47103	1.273939
21	-57990.8	-58006.14	15.33999	0.0546529	0.0546529	0.0546529	0.0546529	0.108978	0.108978	0.108978	0.108978	-2.906752	0.6901454	0.01693354	0.1787078	0.01658948	0.01006004	0.02541181	0.006487065	0.01264988	0.03871589	0.05414984	0.006636294	0.129279	0.0695982	0.382396	0.103339	0.0477921	0.00901429	0.134197	0.124385	0.100669	0.100669	0.100669	0.100669	0.360735	0.360735	0.360735	0.360735	-2.29592	1.276308
22	-57928.46	-57945.09	16.63103	0.0413614	0.0413614	0.0413614	0.0413614	0.0824749	0.0824749	0.0824749	0.0824749	-3.185406	0.6901454	0.01693354	0.2465464	0.007259461	0.001693093	0.02475959	0.006487065	0.007448387	0.0299808	0.03356853	0.008175944	0.127456	0.0686167	0.377004	0.101881	0.0612206	0.00888717	0.132304	0.122631	0.0821835	0.0821835	0.0821835	0.0821835	0.429463	0.429463	0.429463	0.429463	-2.498801	1.653581
23	-57945.59	-57958.69	13.10256	0.0113102	0.0113102	0.0113102	0.0113102	0.0550234	0.0550234	0.0550234	0.0550234	-4.48205	1.582053	0.02343048	0.2115436	0.02317365	0.001693093	0.02475959	0.00901826	0.00949069	0.03954981	0.03356853	0.008175944	0.146373	0.0679187	0.373169	0.0908036	0.0605978	0.00879677	0.130958	0.121383	0.0593705	0.0593705	0.0593705	0.0593705	0.31025	0.31025	0.31025	0.31025	-2.823959	1.653581
24	-57856.41	-57872.77	16.36464	0.0113102	0.0113102	0.0113102	0.0113102	0.00568513	0.00568513	0.00568513	0.00568513	-4.48205	-0.6878508	0.02508744	0.2178592	0.004577234	0.004075432	0.01648301	0.007514839	0.00949069	0.01776615	0.09852598	0.0002313973	0.14517	0.0594511	0.370101	0.0900571	0.0600996	0.00872445	0.146012	0.120385	0.0527316	0.0527316	0.0527316	0.0527316	0.274811	0.274811	0.274811	0.274811	-2.94254	1.650867
25	-57938.76	-57953.93	15.16702	0.0113102	0.0113102	0.0113102	0.0113102	0.00493862	0.00493862	0.00493862	0.00493862	-4.48205	-0.8286193	0.02262076	0.1592258	0.002974778	0.003626352	0.01648301	0.01584753	0.06868692	0.01776615	0.09852598	0.0002313973	0.14517	0.0594511	0.370101	0.0900571	0.0600996	0.00872445	0.146012	0.120385	0.0530055	0.0530055	0.0530055	0.0530055	0.276238	0.276238	0.276238	0.276238	-2.937359	1.650867
26	-57880.91	-57899.05	18.14473	0.0275387	0.0275387	0.0275387	0.0275387	0.0120248	0.0120248	0.0120248	0.0120248	-3.592162	-0.8286193	0.005616042	0.189407	0.005323682	0.002951257	0.02586671	0.01584753	0.01906494	0.002429863	0.03312092	0.0002313973	0.500683	0.0347261	0.21618	0.0526034	0.0351049	0.00509606	0.0852875	0.0703186	0.0522689	0.0522689	0.0522689	0.0522689	0.272399	0.272399	0.272399	0.272399	-2.951353	1.650867
27	-57885.59	-57901.63	16.03832	0.025828	0.025828	0.025828	0.025828	0.00800448	0.00800448	0.00800448	0.00800448	-3.656296	-1.171458	0.02828453	0.189407	0.008867783	0.001419483	0.02092243	0.01584753	0.03724816	0.003887953	0.07512833	0.001430064	0.588471	0.0408149	0.0177516	0.0618267	0.0412601	0.0669865	0.100241	0.082648	0.0522689	0.0522689	0.0522689	0.0522689	0.258321	0.258321	0.258321	0.258321	-2.951353	1.597802
28	-57935.15	-57950.33	15.17498	0.025828	0.025828	0.025828	0.025828	0.00690178	0.00690178	0.00690178	0.00690178	-3.656296	-1.31968	0.02040489	0.1815085	0.004656849	0.001314336	0.02092243	0.01584753	0.03724816	0.03491512	0.07512833	0.0014779	0.581214	0.0403115	0.0175327	0.0610643	0.0407513	0.0784924	0.0990053	0.0816287	0.065511	0.065511	0.065511	0.065511	0.323765	0.323765	0.323765	0.323765	-2.725538	1.597802
29	-57952.21	-57965.74	13.53669	0.025828	0.025828	0.025828	0.025828	0.00690178	0.00690178	0.00690178	0.00690178	-3.656296	-1.31968	0.0102537	0.1799737	0.002345469	0.009489192	0.02092243	0.01203459	0.04973017	0.03491512	0.07512833	0.01582889	0.467691	0.0324379	0.0141082	0.0491372	0.0327917	0.0631613	0.274988	0.065685	0.0583407	0.0583407	0.0583407	0.0583407	0.223148	0.223148	0.223148	0.223148	-2.841455	1.341534
30	-57840.68	-57852.84	12.15885	0.0100612	0.0100612	0.0100612	0.0100612	0.00268856	0.00268856	0.00268856	0.00268856	-4.59907	-1.31968	0.006573215	0.188112	0.007036618	0.009489192	0.02962843	0.007321819	0.0410016	0.03491512	0.05317091	0.01582889	0.152929	0.0438446	0.0190693	0.0664162	0.0443229	0.212947	0.371688	0.0887831	0.06765	0.06765	0.06765	0.06765	0.258755	0.258755	0.258755	0.258755	-2.693407	1.341534
31	-57864.47	-57878.22	13.75778	0.0303362	0.0303362	0.0303362	0.0303362	0.00480642	0.00480642	0.00480642	0.00480642	-3.495414	-1.84239	0.008779278	0.1701748	0.006588375	0.009489192	0.03129769	0.006828218	0.006137797	0.03491512	0.05317091	0.01582889	0.0456439	0.37668	0.0202676	0.0705897	0.0471081	0.226329	0.11902	0.094362	0.06765	0.06765	0.06765	0.06765	0.258755	0.258755	0.258755	0.258755	-2.693407	1.341534
32	-57850.24	-57864.59	14.34668	0.0303362	0.0303362	0.0303362	0.0303362	0.00427715	0.00427715	0.00427715	0.00427715	-3.495414	-1.959054	0.003355669	0.1454129	0.001681081	0.009489192	0.03048429	0.006828218	0.04137489	0.005229076	0.05317091	0.01177861	0.0382776	0.315889	0.178384	0.0591974	0.0395054	0.189802	0.0998115	0.0791332	0.0629451	0.0629451	0.0629451	0.0629451	0.250887	0.250887	0.250887	0.250887	-2.765493	1.382742
33	-57858.45	-57873.59	15.1483	0.00641656	0.00641656	0.00641656	0.00641656	0.00417487	0.00417487	0.00417487	0.00417487	-5.048874	-0.4297981	0.01597452	0.1512796	0.001681081	0.001569449	0.03536045	0.006828218	0.01773569	0.02017917	0.05317091	0.003526489	0.0374583	0.309127	0.174566	0.0579303	0.0386598	0.185739	0.0976751	0.0988439	0.0629451	0.0629451	0.0629451	0.0629451	0.250887	0.250887	0.250887	0.250887	-2.765493	1.382742
34	-57885.81	-57904.31	18.50034	0.0207327	0.0207327	0.0207327	0.0207327	0.0134896	0.0134896	0.0134896	0.0134896	-3.876042	-0.4297981	0.01137824	0.1430678	0.004126702	0.001569449	0.03536045	0.001445137	0.01773569	0.009315534	0.0231124	0.001804493	0.0444135	0.156924	0.20698	0.0686868	0.0458382	0.10955	0.115811	0.251796	0.0635304	0.0635304	0.0635304	0.0635304	0.25322	0.25322	0.25322	0.25322	-2.756237	1.382742
35	-57848.34	-57863.56	15.21241	0.022232	0.022232	0.022232	0.022232	0.00569417	0.00569417	0.00569417	0.00569417	-3.806222	-1.36209	0.008565983	0.1255613	0.01417938	0.002433943	0.03536045	0.005320568	0.05233158	0.009315534	0.04745119	0.001804493	0.0367926	0.129997	0.171464	0.0200002	0.0379728	0.299243	0.0959394	0.20859	0.0510254	0.0510254	0.0510254	0.0510254	0.203378	0.203378	0.203378	0.203378	-2.975431	1.382742
36	-57855.44	-57869.22	13.77935	0.0119543	0.0119543	0.0119543	0.0119543	0.00247223	0.00247223	0.00247223	0.00247223	-4.42666	-1.575975	0.01119786	0.1358828	0.004143402	0.006801952	0.03536045	0.005320568	0.05520663	0.004089896	0.04089586	0.01013041	0.0278991	0.0985745	0.271743	0.0151657	0.028794	0.326905	0.0727489	0.15817	0.0510254	0.0510254	0.0510254	0.0510254	0.203378	0.203378	0.203378	0.203378	-2.975431	1.382742
37	-58097.02	-58109.87	12.85717	0.03991	0.03991	0.03991	0.03991	0.0023045	0.0023045	0.0023045	0.0023045	-3.221127	-2.851764	0.01119786	0.1515477	0.02328441	0.006801952	0.02731097	0.0005493475	0.05520663	0.002571275	0.04089586	0.01013041	0.0311492	0.186513	0.0451379	0.0169324	0.0321484	0.364987	0.0812237	0.241909	0.0481517	0.0481517	0.0481517	0.0481517	0.191924	0.191924	0.191924	0.191924	-3.033399	1.382742
38	-58087.33	-58098.47	11.14435	0.00636786	0.00636786	0.00636786	0.00636786	0.000654945	0.000654945	0.000654945	0.000654945	-5.056492	-2.274468	0.02265606	0.2237527	0.02328441	0.006801952	0.04162812	0.0004517631	0.05520663	0.003831789	0.03152082	0.01013041	0.396078	0.222648	0.0538829	0.0202129	0.0383768	0.157399	0.09696	0.0144422	0.0412951	0.0412951	0.0412951	0.0412951	0.247049	0.247049	0.247049	0.247049	-3.187011	1.788843
39	-58027.64	-58041.02	13.37984	0.0895819	0.0895819	0.0895819	0.0895819	0.00921364	0.00921364	0.00921364	0.00921364	-2.412602	-2.274468	0.02688294	0.2314378	0.007787159	0.006569817	0.04595506	0.002268361	0.05520663	0.003099745	0.05459764	0.01013041	0.404583	0.227429	0.0819647	0.020647	0.0392009	0.160779	0.0506441	0.0147524	0.0412951	0.0412951	0.0412951	0.0412951	0.247049	0.247049	0.247049	0.247049	-3.187011	1.788843
40	-57963.85	-57979.45	15.59656	0.0524113	0.0524113	0.0524113	0.0524113	0.0119279	0.0119279	0.0119279	0.0119279	-2.948633	-1.480245	0.03388367	0.3149851	0.007377724	0.003854424	0.04075954	0.002268361	0.03181318	0.003099745	0.04045622	0.01013041	0.464998	0.0986734	0.0942041	0.0371207	0.0450546	0.184787	0.0582066	0.0169553	0.0527949	0.0527949	0.0527949	0.0527949	0.315847	0.315847	0.315847	0.315847	-2.941341	1.788843
41	-57991.74	-58005.43	13.69185	0.0213176	0.0213176	0.0213176	0.0213176	0.00206319	0.00206319	0.00206319	0.00206319	-3.848221	-2.335279	0.001138436	0.1266576	0.01189913	0.006517077	0.04075954	0.002268361	0.03181318	0.01054637	0.1027108	0.0002462215	0.326902	0.126597	0.120863	0.0476255	0.0578045	0.23708	0.0613743	0.0217534	0.0527949	0.0527949	0.0527949	0.0527949	0.315847	0.315847	0.315847	0.315847	-2.941341	1.788843
42	-58031.99	-58045.66	13.66693	0.0277267	0.0277267	0.0277267	0.0277267	0.00268348	0.00268348	0.00268348	0.00268348	-3.585361	-2.335279	0.0007493373	0.1266576	0.01189913	0.006517077	0.04075954	0.001861632	0.03181318	0.01197442	0.01910613	0.00299039	0.337067	0.130533	0.124621	0.018011	0.059602	0.244452	0.0632827	0.0224299	0.0527949	0.0527949	0.0527949	0.0527949	0.315847	0.315847	0.315847	0.315847	-2.941341	1.788843
43	-57922.67	-57939.7	17.02749	0.0195482	0.0195482	0.0195482	0.0195482	0.00530157	0.00530157	0.00530157	0.00530157	-3.934873	-1.304879	0.00295473	0.1274013	0.004671328	0.006517077	0.04075954	0.0007649036	0.03606782	0.006022105	0.04896556	0.0002293987	0.475287	0.123049	0.117476	0.0169783	0.0561846	0.130227	0.0596543	0.0211438	0.042958	0.042958	0.042958	0.042958	0.263814	0.263814	0.263814	0.263814	-3.147532	1.815021
44	-58008.16	-58025.32	17.15655	0.0195482	0.0195482	0.0195482	0.0195482	0.0163343	0.0163343	0.0163343	0.0163343	-3.934873	-0.1796186	0.006597546	0.08151205	0.01745214	0.006517077	0.03730502	0.002956593	0.03606782	0.002938682	0.04896556	0.0002293987	0.524612	0.135819	0.129667	0.0098567	0.0620154	0.0488457	0.0658452	0.0233381	0.0369384	0.0369384	0.0369384	0.0369384	0.169503	0.169503	0.169503	0.169503	-3.298503	1.523616
45	-58004.78	-58022.27	17.48347	0.0192419	0.0192419	0.0192419	0.0192419	0.0160783	0.0160783	0.0160783	0.0160783	-3.950667	-0.1796186	0.01005139	0.05786417	0.01832832	0.003463172	0.03730502	0.002956593	0.03606782	0.002938682	0.04896556	0.0002293987	0.433099	0.112127	0.107048	0.0027282	0.0637984	0.0403251	0.221607	0.019267	0.0374955	0.0374955	0.0374955	0.0374955	0.168489	0.168489	0.168489	0.168489	-3.283536	1.502648
46	-57952.22	-57967.1	14.88654	0.0192419	0.0192419	0.0192419	0.0192419	0.00672883	0.00672883	0.00672883	0.00672883	-3.950667	-1.050686	0.004466489	0.1421187	0.01832832	0.007636799	0.03730502	0.002956593	0.06452263	0.003102145	0.04896556	0.003586361	0.433298	0.112178	0.107098	0.00272945	0.228021	0.0226405	0.0747588	0.0192759	0.0470968	0.0470968	0.0470968	0.0470968	0.21153	0.21153	0.21153	0.21153	-3.055551	1.502161
47	-57963.32	-57979.32	16.00291	0.0192419	0.0192419	0.0192419	0.0192419	0.00712736	0.00712736	0.00712736	0.00712736	-3.950667	-0.993147	0.007614211	0.1077119	0.001524704	0.007636799	0.03730502	0.002956593	0.06452263	0.003102145	0.1301116	0.003586361	0.386906	0.139011	0.132715	0.00338231	0.140842	0.028056	0.0926406	0.0764479	0.0621673	0.0621673	0.0621673	0.0621673	0.225236	0.225236	0.225236	0.225236	-2.777926	1.287317
48	-58022.53	-58035.72	13.19225	0.00596201	0.00596201	0.00596201	0.00596201	0.00220838	0.00220838	0.00220838	0.00220838	-5.122348	-0.993147	0.005967723	0.07672115	0.0009639624	0.01465583	0.03965779	0.002956593	0.06452263	0.003359517	0.1301116	0.01526694	0.373283	0.134116	0.128042	0.00326322	0.171093	0.0270682	0.0893787	0.0737562	0.0552148	0.0552148	0.0552148	0.0552148	0.200046	0.200046	0.200046	0.200046	-2.896524	1.287317
49	-57992.85	-58007.11	14.25745	0.00665303	0.00665303	0.00665303	0.00665303	0.00966651	0.00966651	0.00966651	0.00966651	-5.012682	0.3735943	0.005967723	0.1030704	0.0009639624	0.007244673	0.02276264	0.002956593	0.01901696	0.02153096	0.1252432	0.01526694	0.123308	0.13472	0.37577	0.00327792	0.171864	0.0271901	0.0897813	0.0740884	0.0548997	0.0548997	0.0548997	0.0548997	0.186496	0.186496	0.186496	0.186496	-2.902248	1.222902
50	-57898.81	-57911.97	13.1656	0.00643858	0.00643858	0.00643858	0.00643858	0.00946409	0.00946409	0.00946409	0.00946409	-5.045448	0.3851973	0.004978415	0.1030704	0.001733315	0.007425653	0.02276264	0.004087491	0.05352359	0.02153096	0.1252432	0.01526694	0.123308	0.13472	0.37577	0.00327792	0.171864	0.0271901	0.0897813	0.0740884	0.0625713	0.0625713	0.0625713	0.0625713	0.22387	0.22387	0.22387	0.22387	-2.771448	1.274758
51	-57863.56	-57876.54	12.98204	0.00643858	0.00643858	0.00643858	0.00643858	0.00946409	0.00946409	0.00946409	0.00946409	-5.045448	0.3851973	0.00416211	0.1005461	0.004615092	0.006598797	0.03302515	0.004087491	0.05781171	0.01180617	0.1373963	0.01001417	0.123308	0.13472	0.37577	0.00327792	0.171864	0.0271901	0.0897813	0.0740884	0.0661156	0.0661156	0.0661156	0.0661156	0.236551	0.236551	0.236551	0.236551	-2.71635	1.274758
52	-57862.92	-57877.68	14.75906	0.0143453	0.0143453	0.0143453	0.0143453	0.0210862	0.0210862	0.0210862	0.0210862	-4.244334	0.3851973	0.01178291	0.1328438	0.004615092	0.006598797	0.03302515	0.003237217	0.0484254	0.009876161	0.1373963	0.007344016	0.108926	0.134912	0.376306	0.0032826	0.18524	0.0272289	0.0899094	0.0741941	0.0661156	0.0661156	0.0661156	0.0661156	0.236551	0.236551	0.236551	0.236551	-2.71635	1.274758
53	-57801.69	-57817.16	15.47081	0.0126811	0.0126811	0.0126811	0.0126811	0.0125495	0.0125495	0.0125495	0.0125495	-4.367642	-0.01042992	0.01661971	0.1810692	0.004615092	0.003516517	0.03302515	0.003237217	0.0484254	0.009876161	0.0454179	0.007344016	0.103332	0.169853	0.453394	0.00395505	0.0389384	0.0328068	0.108328	0.089393	0.0661156	0.0661156	0.0661156	0.0661156	0.260035	0.260035	0.260035	0.260035	-2.71635	1.36941
54	-57875.04	-57889.02	13.98451	0.0126811	0.0126811	0.0126811	0.0126811	0.0125495	0.0125495	0.0125495	0.0125495	-4.367642	-0.01042992	0.01661971	0.2161705	0.01333799	0.008450621	0.01939744	0.01655274	0.0484254	0.009876161	0.0454179	0.007344016	0.0455346	0.181013	0.483184	0.00421491	0.0414968	0.0349623	0.115445	0.0941493	0.0790305	0.0790305	0.0790305	0.0790305	0.298455	0.298455	0.298455	0.298455	-2.537922	1.328786
55	-57954.27	-57969.16	14.8882	0.015896	0.015896	0.015896	0.015896	0.0157311	0.0157311	0.0157311	0.0157311	-4.141688	-0.01042992	0.01048984	0.3054969	0.01348531	0.008450621	0.01527273	0.01655274	0.0484254	0.009876161	0.01554962	0.007344016	0.0712206	0.283122	0.17096	0.0272822	0.0649049	0.0546844	0.180567	0.147259	0.0847271	0.0847271	0.0847271	0.0847271	0.327761	0.327761	0.327761	0.327761	-2.46832	1.352849
