Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation_alpha	speciation_beta
143	-58087.26	-58103.44	16.18091	0.0399844	0.0399844	0.0399844	0.0399844	0.0154576	0.0154576	0.0154576	0.0154576	-3.219265	-0.9503894	0.06136968	0.3917127	0.01182166	0.00282544	0.0193106	0.008194016	0.01224186	0.04833831	0.1545823	0.000148931	0.18526	0.0881876	0.130227	0.0819559	0.122839	0.141268	0.14569	0.104572	0.0669841	0.0669841	0.0669841	0.0669841	0.3885	0.3885	0.3885	0.3885	-2.7033	1.757839
144	-58055.77	-58075.7	19.92987	0.0521492	0.0521492	0.0521492	0.0521492	0.0123851	0.0123851	0.0123851	0.0123851	-2.953646	-1.437611	0.06102577	0.4925144	0.01182166	0.005070639	0.01311035	0.008194016	0.01269538	0.01305921	0.01486189	1.263858e-06	0.387677	0.0461342	0.0681266	0.228976	0.0642617	0.0739027	0.0762161	0.0547058	0.0697913	0.0697913	0.0697913	0.0697913	0.404782	0.404782	0.404782	0.404782	-2.662246	1.757839
145	-58070.47	-58087.31	16.84071	0.0149386	0.0149386	0.0149386	0.0149386	0.0210435	0.0210435	0.0210435	0.0210435	-4.20381	0.342645	0.03296313	0.3252536	0.01182166	0.005070639	0.01190166	0.02899425	0.00183353	0.02097413	0.01486189	0.001108063	0.401984	0.0478368	0.0706408	0.237426	0.0666333	0.07663	0.0421242	0.0567247	0.0697913	0.0697913	0.0697913	0.0697913	0.350272	0.350272	0.350272	0.350272	-2.662246	1.613202
146	-57962.67	-57977.87	15.20178	0.00836913	0.00836913	0.00836913	0.00836913	0.0117893	0.0117893	0.0117893	0.0117893	-4.783205	0.342645	0.007227008	0.3252536	0.01182166	0.004580382	0.01190166	0.01037281	0.01562574	0.03036726	0.01486189	0.001108063	0.407216	0.0354442	0.0715602	0.240516	0.0675005	0.0776274	0.0426725	0.0574629	0.0801599	0.0801599	0.0801599	0.0801599	0.436801	0.436801	0.436801	0.436801	-2.523732	1.695454
147	-57961.59	-57976.97	15.38104	0.0187351	0.0187351	0.0187351	0.0187351	0.0510224	0.0510224	0.0510224	0.0510224	-3.977356	1.001865	0.01677323	0.3252536	0.01182166	0.00181389	0.01190166	0.01037281	0.01562574	0.03036726	0.01486189	0.007599983	0.407207	0.0354654	0.0715586	0.240511	0.067499	0.0776257	0.0426716	0.0574617	0.0687674	0.0687674	0.0687674	0.0687674	0.389643	0.389643	0.389643	0.389643	-2.677025	1.734502
148	-58186.01	-58201.86	15.84854	0.0452662	0.0452662	0.0452662	0.0452662	0.123276	0.123276	0.123276	0.123276	-3.095194	1.001865	0.02674424	0.2561421	0.01182166	0.015245	0.02064024	0.009549261	0.001917963	0.06421923	0.01486189	0.003970169	0.407207	0.0354654	0.0715586	0.240511	0.067499	0.0776257	0.0426716	0.0574617	0.0646306	0.0646306	0.0646306	0.0646306	0.372729	0.372729	0.372729	0.372729	-2.739067	1.752163
149	-58062.92	-58080.74	17.8184	0.0452662	0.0452662	0.0452662	0.0452662	0.123276	0.123276	0.123276	0.123276	-3.095194	1.001865	0.02674424	0.1864113	0.004865043	0.0118036	0.02900474	0.009549261	0.001917963	0.00258314	0.01486189	0.003970169	0.276623	0.0240922	0.048611	0.163383	0.038899	0.0527324	0.0289875	0.366672	0.0563139	0.0563139	0.0563139	0.0563139	0.367163	0.367163	0.367163	0.367163	-2.876814	1.874865
150	-58025.88	-58042.14	16.26169	0.0452662	0.0452662	0.0452662	0.0452662	0.123276	0.123276	0.123276	0.123276	-3.095194	1.001865	0.02535386	0.1262347	0.004292753	0.0118036	0.02900474	0.009549261	0.003063215	0.00258314	0.06525678	0.01209856	0.247057	0.0215173	0.0434154	0.145921	0.151858	0.0470964	0.0156524	0.327482	0.0465457	0.0465457	0.0465457	0.0465457	0.303475	0.303475	0.303475	0.303475	-3.06732	1.874865
151	-58063.23	-58081.16	17.93348	0.0769849	0.0769849	0.0769849	0.0769849	0.102573	0.102573	0.102573	0.102573	-2.564146	0.2869668	0.005766908	0.1340433	0.01360253	0.0026545	0.02900474	0.009549261	0.003063215	0.000356603	0.1006734	0.01209856	0.0633278	0.0282705	0.0570415	0.139135	0.199519	0.0618778	0.020565	0.430263	0.04971	0.04971	0.04971	0.04971	0.305999	0.305999	0.305999	0.305999	-3.00155	1.817378
152	-58100.49	-58116.31	15.81701	0.0839986	0.0839986	0.0839986	0.0839986	0.111918	0.111918	0.111918	0.111918	-2.476955	0.2869668	0.005766908	0.1340433	0.01360253	0.01355258	0.04451186	0.009549261	0.066987	0.0005610287	0.02653471	0.01209856	0.0733563	0.00586115	0.0660746	0.0296945	0.231115	0.0716767	0.0238217	0.4984	0.0516579	0.0516579	0.0516579	0.0516579	0.31799	0.31799	0.31799	0.31799	-2.963112	1.817378
153	-58123.13	-58137.67	14.54358	0.0528864	0.0528864	0.0528864	0.0528864	0.0188952	0.0188952	0.0188952	0.0188952	-2.939609	-1.029239	0.01657019	0.1587808	0.004722944	0.01355258	0.04559214	0.0007755579	0.02950378	0.02769661	0.02653471	0.05748169	0.0733563	0.00586115	0.0660746	0.0296945	0.231115	0.0716767	0.0238217	0.4984	0.0465917	0.0465917	0.0465917	0.0465917	0.286804	0.286804	0.286804	0.286804	-3.066333	1.817378
154	-58016.35	-58029.87	13.52125	0.0130514	0.0130514	0.0130514	0.0130514	0.0165489	0.0165489	0.0165489	0.0165489	-4.338862	0.2374263	0.01057914	0.1587808	0.01639107	0.001927358	0.01090791	0.00355312	0.07432973	0.02769661	0.02653471	0.05748169	0.0686486	0.005485	0.0191286	0.0277888	0.216283	0.0670768	0.117284	0.478305	0.0465917	0.0465917	0.0465917	0.0465917	0.292328	0.292328	0.292328	0.292328	-3.066333	1.836456
155	-58013.08	-58026.71	13.62166	0.0130514	0.0130514	0.0130514	0.0130514	0.0596041	0.0596041	0.0596041	0.0596041	-4.338862	1.518831	0.002766339	0.06185976	0.02130363	0.001372656	0.02223041	0.00355312	0.02411853	0.02769661	0.02020761	0.01048183	0.0443609	0.00354442	0.012361	0.0669197	0.417873	0.0433452	0.102513	0.309082	0.0343598	0.0343598	0.0343598	0.0343598	0.215582	0.215582	0.215582	0.215582	-3.370868	1.836456
156	-58169.48	-58178.86	9.381045	0.00391034	0.00391034	0.00391034	0.00391034	0.00177874	0.00177874	0.00177874	0.00177874	-5.54413	-0.7877221	0.003049936	0.06803826	0.02130363	0.009027332	0.03488472	0.03598627	0.01559623	0.02769661	0.05662208	0.01048183	0.0377953	0.00301983	0.0105315	0.0570152	0.356026	0.0369299	0.0873409	0.411342	0.0343598	0.0343598	0.0343598	0.0343598	0.233724	0.233724	0.233724	0.233724	-3.370868	1.917254
157	-58067.54	-58079.24	11.69909	0.00920325	0.00920325	0.00920325	0.00920325	0.00418637	0.00418637	0.00418637	0.00418637	-4.688199	-0.7877221	0.03402104	0.1546451	0.002272134	0.009027332	0.03355506	0.004626659	0.01559623	0.0383606	0.1138722	0.07514641	0.0379614	0.00443612	0.0105778	0.0572659	0.357591	0.0312928	0.0877249	0.41315	0.0343598	0.0343598	0.0343598	0.0343598	0.20896	0.20896	0.20896	0.20896	-3.370868	1.805255
158	-58255.82	-58269.79	13.97178	0.0329035	0.0329035	0.0329035	0.0329035	0.0134964	0.0134964	0.0134964	0.0134964	-3.414176	-0.8911542	0.02212793	0.1467208	0.007077672	0.009027332	0.03355506	0.04164185	0.01822762	0.0383606	0.004725159	0.01373622	0.0379614	0.00443612	0.0105778	0.0572659	0.357591	0.0312928	0.0877249	0.41315	0.0347298	0.0347298	0.0347298	0.0347298	0.231951	0.231951	0.231951	0.231951	-3.360158	1.898931
159	-58442.01	-58457.54	15.52608	0.0331208	0.0331208	0.0331208	0.0331208	0.00710585	0.00710585	0.00710585	0.00710585	-3.407594	-1.539243	0.01013206	0.1467208	0.004719194	0.001999646	0.04335409	0.04164185	0.01342036	0.0383606	0.004725159	0.001512811	0.0412424	0.00481954	0.011492	0.0622154	0.302067	0.0339974	0.095307	0.448859	0.0495738	0.0495738	0.0495738	0.0495738	0.331091	0.331091	0.331091	0.331091	-3.004293	1.898931
160	-57944.67	-57958.76	14.09578	0.00719422	0.00719422	0.00719422	0.00719422	0.00365007	0.00365007	0.00365007	0.00365007	-4.934478	-0.6785308	0.02246773	0.1900712	0.004719194	0.008126792	0.030488	0.00493134	0.005016754	0.0383606	0.05313845	0.001512811	0.0413674	0.00483414	0.0115268	0.0624039	0.230805	0.0341004	0.164743	0.450219	0.0398122	0.0398122	0.0398122	0.0398122	0.259433	0.259433	0.259433	0.259433	-3.223582	1.874327
161	-58012.7	-58027.71	15.01353	0.0400327	0.0400327	0.0400327	0.0400327	0.020311	0.020311	0.020311	0.020311	-3.21806	-0.6785308	0.03949335	0.2119297	0.006785361	0.008126792	0.030488	0.00493134	0.002799958	0.0383606	0.05313845	0.02308422	0.0343376	0.00401265	0.00956801	0.0517992	0.191583	0.0283055	0.306684	0.37371	0.042382	0.042382	0.042382	0.042382	0.276179	0.276179	0.276179	0.276179	-3.161032	1.874327
162	-58136.82	-58151.15	14.33346	0.053257	0.053257	0.053257	0.053257	0.0270205	0.0270205	0.0270205	0.0270205	-2.932627	-0.6785308	0.03949335	0.1547955	0.007596863	0.008126792	0.030488	0.01469931	0.002799958	0.09176189	0.03589491	0.03553306	0.0359388	0.00419976	0.0100142	0.0542147	0.153886	0.0296254	0.320985	0.391137	0.0448412	0.0448412	0.0448412	0.0448412	0.241792	0.241792	0.241792	0.241792	-3.104628	1.68495
163	-58179.79	-58194.7	14.90392	0.053257	0.053257	0.053257	0.053257	0.0270205	0.0270205	0.0270205	0.0270205	-2.932627	-0.6785308	0.03311195	0.2135403	0.007596863	0.008126792	0.01093046	0.01469931	0.002799958	0.03051115	0.08134422	0.03553306	0.0112843	0.00481074	0.011471	0.0621018	0.176273	0.0339353	0.367681	0.332443	0.0401962	0.0401962	0.0401962	0.0401962	0.216745	0.216745	0.216745	0.216745	-3.213982	1.68495
164	-58030.16	-58046.09	15.93302	0.0276003	0.0276003	0.0276003	0.0276003	0.0254662	0.0254662	0.0254662	0.0254662	-3.589928	-0.08047539	0.03311195	0.2135403	0.007596863	0.008126792	0.008948576	0.01469931	0.001735001	0.01823477	0.08134422	0.01484263	0.012545	0.00534819	0.04759	0.0690397	0.195965	0.0377265	0.262203	0.369582	0.0492064	0.0492064	0.0492064	0.0492064	0.248183	0.248183	0.248183	0.248183	-3.011732	1.618143
165	-58324.31	-58341.19	16.87588	0.0540241	0.0540241	0.0540241	0.0540241	0.0399597	0.0399597	0.0399597	0.0399597	-2.918326	-0.3015591	0.1305562	0.2135403	0.007707864	0.008126792	0.01397844	0.01469931	0.001051911	0.06740869	0.006122533	0.01484263	0.0121104	0.0051629	0.0805858	0.0666478	0.189176	0.0364195	0.253119	0.356778	0.0443953	0.0443953	0.0443953	0.0443953	0.223917	0.223917	0.223917	0.223917	-3.114622	1.618143
166	-58168.59	-58184.28	15.69004	0.0540241	0.0540241	0.0540241	0.0540241	0.0104957	0.0104957	0.0104957	0.0104957	-2.918326	-1.638466	0.1305562	0.2011507	0.007707864	0.008126792	0.02050524	0.01037132	0.001051911	0.01047009	0.03030604	0.01484263	0.0138068	0.00588615	0.0918748	0.0759843	0.215677	0.0415214	0.288578	0.266671	0.0443953	0.0443953	0.0443953	0.0443953	0.234506	0.234506	0.234506	0.234506	-3.114622	1.664346
167	-58049.28	-58065.15	15.86253	0.0540241	0.0540241	0.0540241	0.0540241	0.0404039	0.0404039	0.0404039	0.0404039	-2.918326	-0.2905024	0.02654423	0.2011507	0.004941408	0.008126792	0.0557298	0.01440733	0.03646375	0.002211411	0.02322953	0.01484263	0.0113289	0.00149601	0.278187	0.0623472	0.176969	0.0140752	0.236786	0.218811	0.0580465	0.0580465	0.0580465	0.0580465	0.306614	0.306614	0.306614	0.306614	-2.846511	1.664346
168	-57907.49	-57922.53	15.04488	0.0128675	0.0128675	0.0128675	0.0128675	0.00962343	0.00962343	0.00962343	0.00962343	-4.353053	-0.2905024	0.05117522	0.2305985	0.004941408	0.004915763	0.04012248	0.004790885	0.03646375	0.007251416	0.02322953	0.01484263	0.0117985	0.00155802	0.289719	0.0649317	0.184305	0.0146587	0.246602	0.186428	0.0580465	0.0580465	0.0580465	0.0580465	0.247554	0.247554	0.247554	0.247554	-2.846511	1.450384
169	-57982.86	-57995.49	12.63747	0.00634781	0.00634781	0.00634781	0.00634781	0.00474745	0.00474745	0.00474745	0.00474745	-5.059646	-0.2905024	0.02886531	0.2305985	0.004941408	0.004915763	0.02174882	0.005390507	0.03646375	0.007251416	0.1951246	0.02033153	0.0855851	0.00170274	0.316629	0.0709628	0.035849	0.0160203	0.269507	0.203744	0.0568562	0.0568562	0.0568562	0.0568562	0.258318	0.258318	0.258318	0.258318	-2.867229	1.513665
170	-57865.22	-57880.47	15.25017	0.00700881	0.00700881	0.00700881	0.00700881	0.0052418	0.0052418	0.0052418	0.0052418	-4.960588	-0.2905024	0.001414405	0.145312	0.005375148	0.0005450655	0.02174882	0.003413166	0.03646375	0.007251416	0.0298765	0.02033153	0.25415	0.00144156	0.237593	0.0600779	0.0325144	0.013563	0.228168	0.172492	0.0568562	0.0568562	0.0568562	0.0568562	0.282369	0.282369	0.282369	0.282369	-2.867229	1.602691
171	-57982.87	-58000.21	17.34388	0.0179787	0.0179787	0.0179787	0.0179787	0.0135851	0.0135851	0.0135851	0.0135851	-4.018568	-0.2802147	0.004730584	0.2003795	0.01453234	0.0009135233	0.02174882	0.0005038292	0.03646375	0.007585054	0.0298765	0.01047524	0.233557	0.00132475	0.218342	0.0552099	0.0298798	0.012464	0.20968	0.239544	0.0568562	0.0568562	0.0568562	0.0568562	0.242653	0.242653	0.242653	0.242653	-2.867229	1.451107
172	-57938.25	-57954.81	16.56272	0.0179787	0.0179787	0.0179787	0.0179787	0.0524329	0.0524329	0.0524329	0.0524329	-4.018568	1.070347	0.002770759	0.1127908	0.01453234	0.0009135233	0.01192684	0.003720848	0.03646375	0.007585054	0.0298765	0.008562661	0.2005	0.00113725	0.187439	0.0473959	0.167185	0.0106999	0.180003	0.20564	0.063527	0.063527	0.063527	0.063527	0.219127	0.219127	0.219127	0.219127	-2.756291	1.238185
173	-57936.92	-57951.61	14.68789	0.0179787	0.0179787	0.0179787	0.0179787	0.0524329	0.0524329	0.0524329	0.0524329	-4.018568	1.070347	0.006543688	0.201527	0.01453234	0.0003941569	0.03366783	0.01349023	0.03646375	0.007585054	0.1235833	0.008562661	0.2005	0.00113725	0.187439	0.0473959	0.167185	0.0106999	0.180003	0.20564	0.0656438	0.0656438	0.0656438	0.0656438	0.280795	0.280795	0.280795	0.280795	-2.723511	1.45338
174	-58011.42	-58026.43	15.01103	0.0339261	0.0339261	0.0339261	0.0339261	0.0142179	0.0142179	0.0142179	0.0142179	-3.383571	-0.8696854	0.02017398	0.1796641	0.008894569	0.003276058	0.02020188	0.02048755	0.02166308	0.01378229	0.1391593	0.00267028	0.200197	0.00264981	0.187155	0.0473241	0.166932	0.0106837	0.17973	0.205329	0.0627852	0.0627852	0.0627852	0.0627852	0.338013	0.338013	0.338013	0.338013	-2.768036	1.683364
175	-57965.36	-57983.73	18.37222	0.0339261	0.0339261	0.0339261	0.0339261	0.0142179	0.0142179	0.0142179	0.0142179	-3.383571	-0.8696854	0.01030451	0.2321203	0.008894569	0.002440231	0.0098463	0.02048755	0.01418838	0.01324481	0.0100298	0.0002397024	0.165737	0.0140584	0.30878	0.105029	0.138198	0.00503956	0.148793	0.114365	0.0617818	0.0617818	0.0617818	0.0617818	0.332611	0.332611	0.332611	0.332611	-2.784146	1.683364
176	-58141.24	-58158.44	17.20221	0.0585062	0.0585062	0.0585062	0.0585062	0.0442518	0.0442518	0.0442518	0.0442518	-2.838623	-0.279237	0.004009729	0.2595537	0.02071938	0.002440231	0.005644729	0.0026813	0.01418838	0.02363151	0.01288479	0.01439242	0.159204	0.0135042	0.335029	0.100889	0.13275	0.00583863	0.142928	0.109857	0.0542323	0.0542323	0.0542323	0.0542323	0.337429	0.337429	0.337429	0.337429	-2.914479	1.828078
177	-58145.99	-58161.19	15.19815	0.0581086	0.0581086	0.0581086	0.0581086	0.0405369	0.0405369	0.0405369	0.0405369	-2.845442	-0.3601018	0.01283395	0.1639417	0.02071938	0.001263495	0.0346444	0.002461035	0.01418838	0.02363151	0.1777569	0.01439242	0.173983	0.0205236	0.382209	0.110255	0.145074	0.00638065	0.041519	0.120055	0.0516039	0.0516039	0.0516039	0.0516039	0.321075	0.321075	0.321075	0.321075	-2.964158	1.828078
178	-58029.83	-58044.18	14.34678	0.0342513	0.0342513	0.0342513	0.0342513	0.0603988	0.0603988	0.0603988	0.0603988	-3.374031	0.5672445	0.008259981	0.1965599	0.01400979	0.001263495	0.0346444	0.02365525	0.07496551	0.014063	0.01351904	0.02781584	0.178193	0.0210202	0.391457	0.112923	0.148584	0.00862201	0.0425236	0.0966776	0.0568322	0.0568322	0.0568322	0.0568322	0.353605	0.353605	0.353605	0.353605	-2.867652	1.828078
179	-58121.85	-58138.98	17.13751	0.0254097	0.0254097	0.0254097	0.0254097	0.0448075	0.0448075	0.0448075	0.0448075	-3.672625	0.5672445	0.04463713	0.124787	0.0008959605	0.002108916	0.0346444	0.02365525	0.07496551	0.003373266	0.06433343	0.0006949559	0.150016	0.0147317	0.329556	0.0950666	0.125089	0.00725862	0.228809	0.0494738	0.0473878	0.0473878	0.0473878	0.0473878	0.240168	0.240168	0.240168	0.240168	-3.04939	1.622972
180	-58018.79	-58035.28	16.48745	0.0191118	0.0191118	0.0191118	0.0191118	0.0337018	0.0337018	0.0337018	0.0337018	-3.957449	0.5672445	0.0281191	0.1489696	0.00273812	0.002108916	0.0346444	0.02365525	0.07496551	0.003373266	0.04897031	0.0006949559	0.150016	0.0147317	0.329556	0.0950666	0.125089	0.00725862	0.228809	0.0494738	0.0473878	0.0473878	0.0473878	0.0473878	0.222622	0.222622	0.222622	0.222622	-3.04939	1.54711
181	-57892.64	-57906.39	13.75779	0.00554983	0.00554983	0.00554983	0.00554983	0.0177703	0.0177703	0.0177703	0.0177703	-5.193987	1.163759	0.008366638	0.1690025	0.00273812	0.01093944	0.04213684	0.002665423	0.03495958	0.003373266	0.04897031	0.003856446	0.0277	0.0168516	0.37698	0.108747	0.143089	0.00830316	0.261735	0.0565932	0.055619	0.055619	0.055619	0.055619	0.261291	0.261291	0.261291	0.261291	-2.88923	1.54711
182	-57943.4	-57958.77	15.37117	0.0410566	0.0410566	0.0410566	0.0410566	0.0117772	0.0117772	0.0117772	0.0117772	-3.192803	-1.248785	0.007940963	0.09502723	0.0157632	0.01017214	0.04213684	0.002665423	0.03495958	0.00715825	0.04897031	0.003856446	0.0274395	0.0166931	0.38284	0.107724	0.141744	0.00822507	0.259273	0.0560609	0.055619	0.055619	0.055619	0.055619	0.225241	0.225241	0.225241	0.225241	-2.88923	1.398643
183	-57905.16	-57920.78	15.61985	0.0682595	0.0682595	0.0682595	0.0682595	0.0201802	0.0201802	0.0201802	0.0201802	-2.684439	-1.218615	0.0006923453	0.2159928	0.0157632	0.005745474	0.03307764	0.002665423	0.02165734	0.00715825	0.04897031	0.01793208	0.0291068	0.0177075	0.406103	0.0535066	0.150356	0.00872485	0.275028	0.0594674	0.0950427	0.0950427	0.0950427	0.0950427	0.353215	0.353215	0.353215	0.353215	-2.353429	1.312752
184	-57894.51	-57908.34	13.82831	0.011427	0.011427	0.011427	0.011427	0.0108509	0.0108509	0.0108509	0.0108509	-4.47178	-0.0517239	0.001391475	0.2438908	0.0157632	0.005745474	0.03307764	0.01212832	0.02165734	0.01369047	0.04424863	0.0127898	0.0291068	0.0177075	0.406103	0.0535066	0.150356	0.00872485	0.275028	0.0594674	0.0969088	0.0969088	0.0969088	0.0969088	0.360151	0.360151	0.360151	0.360151	-2.333985	1.312752
185	-57868.12	-57885.13	17.01159	0.0504498	0.0504498	0.0504498	0.0504498	0.0193316	0.0193316	0.0193316	0.0193316	-2.986776	-0.9592362	0.001391475	0.1516512	0.009781288	0.003823232	0.03307764	0.01212832	0.001368556	0.01369047	0.04424863	0.010141	0.043474	0.026448	0.112952	0.0799176	0.224573	0.0130315	0.410783	0.0888207	0.0751127	0.0751127	0.0751127	0.0751127	0.256449	0.256449	0.256449	0.256449	-2.588766	1.227938
186	-57849.75	-57862.45	12.70603	0.00672517	0.00672517	0.00672517	0.00672517	0.00313198	0.00313198	0.00313198	0.00313198	-5.001898	-0.7641935	0.003829879	0.1516512	0.009781288	0.003823232	0.03307764	0.01212832	0.01076082	0.01369047	0.06520066	0.04538547	0.0713778	0.0266964	0.185451	0.0404253	0.368715	0.0213957	0.140108	0.14583	0.0751127	0.0751127	0.0751127	0.0751127	0.251097	0.251097	0.251097	0.251097	-2.588766	1.206848
187	-57864.48	-57878.66	14.17752	0.00644369	0.00644369	0.00644369	0.00644369	0.0101764	0.0101764	0.0101764	0.0101764	-5.044653	0.4569729	0.008961539	0.1502336	0.009781288	0.003823232	0.03321269	0.007865519	0.02881178	0.001842781	0.05130365	0.01786805	0.070581	0.0263984	0.183381	0.13066	0.364599	0.0211569	0.0590212	0.144202	0.0871117	0.0871117	0.0871117	0.0871117	0.291208	0.291208	0.291208	0.291208	-2.440564	1.206848
188	-57874.83	-57886.84	12.01536	0.00379286	0.00379286	0.00379286	0.00379286	0.00197497	0.00197497	0.00197497	0.00197497	-5.574635	-0.6525682	0.002294727	0.1674727	0.009781288	0.01120171	0.03321269	0.005412029	0.02881178	0.001842781	0.06024531	0.03848373	0.070581	0.0263984	0.183381	0.13066	0.364599	0.0211569	0.0590212	0.144202	0.081068	0.081068	0.081068	0.081068	0.280822	0.280822	0.280822	0.280822	-2.512467	1.242431
189	-57980.37	-57993.67	13.30292	0.00400532	0.00400532	0.00400532	0.00400532	0.00368047	0.00368047	0.00368047	0.00368047	-5.520133	-0.08458173	0.0002549237	0.1945137	0.006979497	0.01120171	0.01596726	0.005412029	0.02881178	0.0006410003	0.06024531	0.03848373	0.0641318	0.0239863	0.166625	0.118721	0.331285	0.0192237	0.145001	0.131026	0.091407	0.091407	0.091407	0.091407	0.357229	0.357229	0.357229	0.357229	-2.392433	1.363056
190	-57970.1	-57986.73	16.63189	0.0217994	0.0217994	0.0217994	0.0217994	0.0200314	0.0200314	0.0200314	0.0200314	-3.825872	-0.08458173	0.02938004	0.1665143	0.01153739	0.008087378	0.01596726	0.005412029	0.02881178	0.0002231377	0.06193098	0.03848373	0.0429757	0.0230751	0.160295	0.114211	0.30073	0.0931715	0.139493	0.126049	0.0758424	0.0758424	0.0758424	0.0758424	0.286076	0.286076	0.286076	0.286076	-2.579097	1.327598
191	-58146.01	-58161.91	15.89289	0.0313483	0.0313483	0.0313483	0.0313483	0.0123498	0.0123498	0.0123498	0.0123498	-3.462594	-0.9315232	0.0949041	0.1665143	0.01638374	0.006297743	0.03564136	0.005412029	0.06451083	0.0007499916	0.01397981	0.03848373	0.0304212	0.0163341	0.113468	0.0808467	0.212878	0.0659533	0.275962	0.204137	0.0600993	0.0600993	0.0600993	0.0600993	0.185827	0.185827	0.185827	0.185827	-2.811757	1.128817
192	-58187.1	-58203.88	16.77944	0.033314	0.033314	0.033314	0.033314	0.0131242	0.0131242	0.0131242	0.0131242	-3.401777	-0.9315232	0.08977245	0.2148097	0.01638374	0.006297743	0.03564136	0.00243875	0.06451083	0.0007499916	0.004996625	0.0472815	0.0304212	0.0163341	0.113468	0.0808467	0.212878	0.0659533	0.275962	0.204137	0.0793685	0.0793685	0.0793685	0.0793685	0.246615	0.246615	0.246615	0.246615	-2.533653	1.133726
193	-58030.89	-58046.1	15.20692	0.0301949	0.0301949	0.0301949	0.0301949	0.0118954	0.0118954	0.0118954	0.0118954	-3.500082	-0.9315232	0.01769275	0.1459946	0.01638374	0.006297743	0.03564136	0.007987252	0.06451083	0.0009390971	0.01463009	0.1049757	0.0128565	0.0960592	0.106069	0.0755748	0.198996	0.0616525	0.257967	0.190826	0.0776626	0.0776626	0.0776626	0.0776626	0.221476	0.221476	0.221476	0.221476	-2.555382	1.047943
194	-58016.07	-58032.49	16.41217	0.0695853	0.0695853	0.0695853	0.0695853	0.0274134	0.0274134	0.0274134	0.0274134	-2.665202	-0.9315232	0.01193352	0.1459946	0.004363828	0.006297743	0.02686838	0.007987252	0.06451083	0.001456274	0.01463009	0.05150614	0.013119	0.0980208	0.108235	0.0771181	0.20306	0.0424909	0.263234	0.194722	0.0810349	0.0810349	0.0810349	0.0810349	0.307305	0.307305	0.307305	0.307305	-2.512876	1.33296
195	-58059.69	-58077.42	17.73727	0.0695853	0.0695853	0.0695853	0.0695853	0.107647	0.107647	0.107647	0.107647	-2.665202	0.4363031	0.006875304	0.1599357	0.0001872397	0.006297743	0.02686838	0.007987252	0.06451083	0.001456274	0.04417947	0.04262144	0.0160376	0.119827	0.132314	0.0942744	0.18709	0.0519438	0.321796	0.0767173	0.0810349	0.0810349	0.0810349	0.0810349	0.341207	0.341207	0.341207	0.341207	-2.512876	1.43761
196	-57920.88	-57936.18	15.2987	0.0695853	0.0695853	0.0695853	0.0695853	0.107647	0.107647	0.107647	0.107647	-2.665202	0.4363031	0.0135713	0.2030229	0.01066352	0.002534356	0.02124849	0.007987252	0.06451083	0.009560778	0.04417947	0.04262144	0.0155978	0.116542	0.128686	0.0916895	0.18196	0.0505195	0.312972	0.102033	0.0886094	0.0886094	0.0886094	0.0886094	0.3731	0.3731	0.3731	0.3731	-2.423518	1.43761
197	-58019.11	-58036.18	17.06842	0.0695853	0.0695853	0.0695853	0.0695853	0.0925252	0.0925252	0.0925252	0.0925252	-2.665202	0.2849275	0.01087473	0.3078484	0.01915958	0.003562047	0.01564678	0.001915099	0.006864892	0.01220861	0.04417947	0.01586282	0.0145155	0.108455	0.119756	0.0853273	0.169334	0.047014	0.360644	0.0949535	0.0886094	0.0886094	0.0886094	0.0886094	0.439009	0.439009	0.439009	0.439009	-2.423518	1.600283
198	-58041.55	-58059.27	17.71925	0.0627034	0.0627034	0.0627034	0.0627034	0.0833746	0.0833746	0.0833746	0.0833746	-2.769339	0.2849275	0.01469618	0.254794	0.003994132	0.001334752	0.01564678	0.001685869	0.01267726	0.03858349	0.05839162	0.01586282	0.0146002	0.109088	0.120455	0.0858249	0.16449	0.0472882	0.362747	0.0955073	0.0886094	0.0886094	0.0886094	0.0886094	0.311314	0.311314	0.311314	0.311314	-2.423518	1.256563
199	-58073.67	-58088.83	15.15531	0.0114337	0.0114337	0.0114337	0.0114337	0.0241573	0.0241573	0.0241573	0.0241573	-4.471186	0.7480196	0.01469618	0.254794	0.01731384	0.002805443	0.01564678	0.001685869	0.01267726	0.03858349	0.05839162	0.01068743	0.0134423	0.100437	0.110902	0.0790188	0.230748	0.0435381	0.333981	0.0879334	0.109731	0.109731	0.109731	0.109731	0.31507	0.31507	0.31507	0.31507	-2.209724	1.054765
