Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_alpha[4]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_alpha[4]	speciation_beta[1]	speciation_beta[2]
0	-57747.9	-57748.74	0.842845	0.00372735	0.0148909	0.0128352	0.0543377	0.00210582	0.00841284	0.00725147	0.0306989	-5.59206	-4.20701	-4.35556	-2.91254	-0.570991	1.26019	0.003564818	0.1440908	0.008002121	0.003414714	0.02351978	0.006849859	0.02517903	0.01362729	0.05549426	0.004049859	0.105565	0.209688	0.0100967	0.0218841	0.330738	0.140619	0.0833278	0.0980811	0.0659264	0.0737728	0.0662916	0.0662763	0.235918	0.263997	0.237225	0.23717	-2.71922	-2.60676	-2.71369	-2.71392	1.27495	0.881833
1	-57751.91	-57754.14	2.23366	0.0129055	0.0211236	0.0128352	0.0718242	0.00213265	0.00349071	0.00212104	0.011869	-4.3501	-3.85736	-4.35556	-2.63353	-1.80029	1.26019	0.0003033565	0.1316093	0.008002121	0.002999921	0.02457366	0.006849859	0.02517903	0.01362729	0.05549426	0.0001775804	0.105565	0.209688	0.0100967	0.0218841	0.330738	0.140619	0.0833278	0.0980811	0.0689691	0.0735899	0.0695156	0.06304	0.246807	0.263342	0.248762	0.225589	-2.6741	-2.60925	-2.6662	-2.76399	1.27495	2.58655
2	-57746.61	-57748.75	2.136485	0.01031	0.0211236	0.0195717	0.0500823	0.00255241	0.00522947	0.00484526	0.0123986	-4.57464	-3.85736	-3.93367	-2.99409	-1.39608	-1.75351	0.00134176	0.1347893	0.009811823	0.002999921	0.02467215	0.006849859	0.02601813	0.01362729	0.04101451	0.0001765791	0.104664	0.207899	0.018546	0.0216973	0.327915	0.139419	0.0826165	0.0972439	0.0659339	0.0704082	0.0664405	0.0584623	0.25031	0.267297	0.252234	0.221946	-2.7191	-2.65345	-2.71145	-2.83937	1.33405	2.58655
3	-57746.01	-57746.32	0.3164664	0.0124817	0.0211236	0.00745286	0.0344079	0.00137868	0.00233323	0.000823213	0.00380055	-4.38349	-3.85736	-4.89916	-3.36947	-2.20314	0.450535	0.002280729	0.1389839	0.009811823	0.004615442	0.02411214	0.007338621	0.02601813	0.01824646	0.04200169	0.0001596368	0.0770592	0.214309	0.0191178	0.0223663	0.338025	0.143718	0.0851637	0.100242	0.0647535	0.0721445	0.0664405	0.0531585	0.245829	0.273888	0.252234	0.20181	-2.73717	-2.62908	-2.71145	-2.93448	1.33405	2.58655
4	-57756.53	-57758.49	1.959007	0.00579677	0.0264528	0.00745286	0.117094	0.00238163	0.0108682	0.00306204	0.0481088	-5.15045	-3.63239	-4.89916	-2.14477	-0.889515	-0.745612	0.002280729	0.1389839	0.009811823	0.004295204	0.02411214	0.01078064	0.02803515	0.01824646	0.03677125	0.008734307	0.0775673	0.215722	0.0670635	0.0225138	0.340254	0.0902514	0.0857253	0.100903	0.0677098	0.0772004	0.0622934	0.0683494	0.243279	0.277378	0.223818	0.245577	-2.69252	-2.56135	-2.7759	-2.68312	1.27898	0.076882
5	-57748.6	-57750.03	1.427217	0.00579677	0.0158771	0.00745286	0.117094	0.00238163	0.00652319	0.00306204	0.0481088	-5.15045	-4.14288	-4.89916	-2.14477	-0.889515	-0.745612	0.0004481874	0.1302842	0.00915644	0.004295204	0.0197969	0.008230817	0.01746267	0.01824646	0.03579354	0.00148344	0.313968	0.167915	0.0522013	0.0175244	0.264848	0.0702504	0.0667273	0.0465661	0.065143	0.0718191	0.0622934	0.0666064	0.234056	0.258043	0.223818	0.239314	-2.73117	-2.6336	-2.7759	-2.70896	1.27898	1.43535
6	-57747.7	-57749.58	1.872453	0.00479672	0.0158771	0.00511084	0.117094	0.00273064	0.0090384	0.00290946	0.0666587	-5.33982	-4.14288	-5.27639	-2.14477	-0.563396	-0.558929	0.0001948155	0.1302842	0.006998728	0.004295204	0.02340667	0.008230817	0.0231473	0.01936105	0.03579354	0.00148344	0.240537	0.128643	0.0459933	0.0216026	0.202906	0.0538203	0.0511212	0.255376	0.0674992	0.0718191	0.0622934	0.0666064	0.249135	0.265079	0.22992	0.245839	-2.69564	-2.6336	-2.7759	-2.70896	1.30588	0.0441713
7	-57743.54	-57747.51	3.970175	0.0100068	0.0158771	0.00708483	0.112283	0.00569658	0.0090384	0.0040332	0.0639197	-4.60449	-4.14288	-4.9498	-2.18673	-0.563396	-0.558929	0.0005704332	0.1392943	0.007045539	0.004051564	0.02353399	0.008230817	0.0231473	0.01936105	0.03644724	0.00148344	0.17256	0.140157	0.05011	0.0235361	0.221068	0.0586376	0.0556969	0.278234	0.067935	0.0718191	0.0622934	0.068886	0.250743	0.265079	0.22992	0.254253	-2.6892	-2.6336	-2.7759	-2.6753	1.30588	0.0441713
8	-57751.19	-57753.55	2.361711	0.0100068	0.00659192	0.0152586	0.0524874	0.00569658	0.0037526	0.00868632	0.0298796	-4.60449	-5.02191	-4.18261	-2.94718	-0.563396	-0.558929	0.001757736	0.1212201	0.009158619	0.004051564	0.0269433	0.008230817	0.02372871	0.02302909	0.04331297	0.00870051	0.230354	0.187099	0.0668931	0.0314189	0.295108	0.0782767	0.0743512	0.0364979	0.0634291	0.0696994	0.0622934	0.062582	0.228978	0.251614	0.224879	0.225921	-2.75783	-2.66356	-2.7759	-2.77128	1.28371	0.0112715
9	-57742.48	-57745.7	3.222166	0.0100068	0.00659192	0.0152586	0.0626498	0.00614084	0.00404525	0.00936374	0.0384462	-4.60449	-5.02191	-4.18261	-2.7702	-0.4883	0.48623	0.002692528	0.127356	0.007786688	0.004051564	0.0269433	0.008230817	0.02372871	0.01300373	0.04423454	0.00376717	0.224071	0.181996	0.0650684	0.0191601	0.287058	0.0761415	0.111003	0.0355023	0.0648521	0.0738583	0.0651511	0.0692446	0.234116	0.266628	0.235195	0.249973	-2.73565	-2.60561	-2.73105	-2.67011	1.28371	0.145723
