Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation_alpha	speciation_beta
10	-57949.06	-57962.92	13.86679	0.0265219	0.0265219	0.0265219	0.0265219	0.0755212	0.0755212	0.0755212	0.0755212	-3.629783	1.046442	0.01388236	0.120896	0.003613313	0.01022648	0.01654136	0.01046293	0.01700424	0.02620272	0.03987064	0.0432988	0.0442749	0.0800585	0.186431	0.0384554	0.019184	0.379669	0.213133	0.0387943	0.0471581	0.0471581	0.0471581	0.0471581	0.284978	0.284978	0.284978	0.284978	-3.05425	1.798906
11	-57952.5	-57968.46	15.96317	0.0419696	0.0419696	0.0419696	0.0419696	0.021976	0.021976	0.021976	0.021976	-3.17081	-0.6469955	0.002996829	0.167306	0.008048241	0.01022648	0.01654136	0.01046293	0.01700424	0.02620272	0.03987064	0.001005071	0.0442749	0.0800585	0.186431	0.0384554	0.019184	0.379669	0.213133	0.0387943	0.0393005	0.0393005	0.0393005	0.0393005	0.232006	0.232006	0.232006	0.232006	-3.236519	1.775527
12	-58088.26	-58105.82	17.55837	0.0758071	0.0758071	0.0758071	0.0758071	0.0540519	0.0540519	0.0540519	0.0540519	-2.579563	-0.3382475	0.02409713	0.2223873	0.008048241	0.01022648	0.01654136	0.01046293	0.001583874	0.00906576	0.1699438	0.001005071	0.0502594	0.0908796	0.0269217	0.0436532	0.021777	0.430987	0.291484	0.0440379	0.0550361	0.0550361	0.0550361	0.0550361	0.265943	0.265943	0.265943	0.265943	-2.899766	1.575293
13	-58157.2	-58174.31	17.11257	0.0758071	0.0758071	0.0758071	0.0758071	0.0540519	0.0540519	0.0540519	0.0540519	-2.579563	-0.3382475	0.007521567	0.1041595	0.008048241	0.004841598	0.01654136	0.03905281	0.001583874	0.03525755	0.07812876	0.001005071	0.0502594	0.0908796	0.0269217	0.0436532	0.021777	0.430987	0.291484	0.0440379	0.0496196	0.0496196	0.0496196	0.0496196	0.23977	0.23977	0.23977	0.23977	-3.003369	1.575293
14	-58044.85	-58061.24	16.39774	0.0758071	0.0758071	0.0758071	0.0758071	0.0540519	0.0540519	0.0540519	0.0540519	-2.579563	-0.3382475	0.007521567	0.127184	0.0176651	0.003137884	0.0213296	0.02894641	0.002491226	0.01146437	0.07812876	0.006190014	0.0742302	0.0885859	0.0262422	0.0425515	0.0212274	0.420109	0.284127	0.0429264	0.0517519	0.0517519	0.0517519	0.0517519	0.250073	0.250073	0.250073	0.250073	-2.961295	1.575293
15	-58068.06	-58087.34	19.28259	0.0554475	0.0554475	0.0554475	0.0554475	0.0395351	0.0395351	0.0395351	0.0395351	-2.892318	-0.3382475	0.007521567	0.2268902	0.002279902	0.0001383709	0.0213296	0.002737424	0.01239856	0.05463101	0.1290757	0.000761937	0.0695483	0.0829986	0.024587	0.0398676	0.0198885	0.393612	0.266206	0.103291	0.0637958	0.0637958	0.0637958	0.0637958	0.286019	0.286019	0.286019	0.286019	-2.752068	1.500372
16	-58125.3	-58139.03	13.73487	0.0315439	0.0315439	0.0315439	0.0315439	0.0224914	0.0224914	0.0224914	0.0224914	-3.456376	-0.3382475	0.02127389	0.3921303	0.002197192	0.008180476	0.0213296	0.02106771	0.0190592	0.03852236	0.1290757	0.02518611	0.0695483	0.0829986	0.024587	0.0398676	0.0198885	0.393612	0.266206	0.103291	0.066393	0.066393	0.066393	0.066393	0.348298	0.348298	0.348298	0.348298	-2.712164	1.657468
17	-58118.99	-58134.86	15.86985	0.0448731	0.0448731	0.0448731	0.0448731	0.245978	0.245978	0.245978	0.245978	-3.103918	1.701405	0.02127389	0.4343286	0.002507395	0.005659252	0.03060005	0.02106771	0.0190592	0.03678277	0.03289425	0.0001633193	0.0590336	0.0704503	0.0208698	0.185027	0.0168816	0.334103	0.22596	0.0876751	0.0980769	0.0980769	0.0980769	0.0980769	0.522762	0.522762	0.522762	0.522762	-2.322004	1.673375
18	-57940.15	-57955.62	15.47497	0.0448731	0.0448731	0.0448731	0.0448731	0.245978	0.245978	0.245978	0.245978	-3.103918	1.701405	0.01096734	0.2808041	0.01005421	0.005659252	0.03060005	0.01194872	0.0190592	0.0304482	0.04026002	0.0001633193	0.0440075	0.0525183	0.270713	0.0753594	0.00369375	0.249063	0.168445	0.136201	0.0980769	0.0980769	0.0980769	0.0980769	0.602472	0.602472	0.602472	0.602472	-2.322004	1.81529
19	-58059.01	-58076.25	17.23631	0.0448731	0.0448731	0.0448731	0.0448731	0.25832	0.25832	0.25832	0.25832	-3.103918	1.750362	0.01675059	0.1688019	0.0260918	0.007837537	0.03060005	0.01194872	0.0190592	0.0304482	0.01930327	3.780694e-06	0.0432225	0.0515815	0.265884	0.0740152	0.00362786	0.24462	0.183278	0.133771	0.0907268	0.0907268	0.0907268	0.0907268	0.490104	0.490104	0.490104	0.490104	-2.399902	1.686765
20	-58140.32	-58156.19	15.86966	0.0465221	0.0465221	0.0465221	0.0465221	0.267813	0.267813	0.267813	0.267813	-3.067829	1.750362	0.06488684	0.339004	0.00962448	0.001110375	0.03060005	0.01194872	0.000971614	0.0304482	0.01930327	0.01546588	0.0444788	0.0240152	0.273612	0.0761665	0.00373331	0.25173	0.188605	0.13766	0.0907268	0.0907268	0.0907268	0.0907268	0.490104	0.490104	0.490104	0.490104	-2.399902	1.686765
21	-58025.13	-58040.53	15.4035	0.0321166	0.0321166	0.0321166	0.0321166	0.184885	0.184885	0.184885	0.184885	-3.438382	1.750362	0.01594189	0.2242989	0.00962448	0.0006506703	0.03060005	0.01194872	0.003363437	0.0304482	0.01930327	0.01546588	0.0435154	0.023495	0.267685	0.096177	0.00365245	0.246278	0.184519	0.134678	0.0907268	0.0907268	0.0907268	0.0907268	0.501133	0.501133	0.501133	0.501133	-2.399902	1.709018
22	-58168.43	-58182.49	14.05897	0.0230171	0.0230171	0.0230171	0.0230171	0.132502	0.132502	0.132502	0.132502	-3.771518	1.750362	0.01285719	0.5165069	0.01453215	0.0006506703	0.004789014	0.01194872	0.037103	0.0304482	0.01930327	0.02509908	0.047613	0.0257075	0.292892	0.105234	0.0546429	0.269468	0.0570826	0.14736	0.108152	0.108152	0.108152	0.108152	0.597383	0.597383	0.597383	0.597383	-2.224215	1.709018
23	-58282.44	-58300.34	17.8975	0.0264802	0.0264802	0.0264802	0.0264802	0.0408521	0.0408521	0.0408521	0.0408521	-3.631359	0.4335608	0.0246661	0.8790525	0.01407534	0.0007684018	0.005166612	0.01194872	0.005395117	0.001036394	0.06893274	0.009191632	0.047613	0.0257075	0.292892	0.105234	0.0546429	0.269468	0.0570826	0.14736	0.108152	0.108152	0.108152	0.108152	0.493106	0.493106	0.493106	0.493106	-2.224215	1.517184
24	-58107.49	-58123.42	15.92973	0.0518516	0.0518516	0.0518516	0.0518516	0.00893963	0.00893963	0.00893963	0.00893963	-2.959369	-1.757891	0.02617407	0.6615422	0.01407534	6.032968e-05	0.01627102	0.01194872	0.005395117	0.03203238	0.06893274	0.01237679	0.047613	0.0257075	0.292892	0.105234	0.0546429	0.269468	0.0570826	0.14736	0.108152	0.108152	0.108152	0.108152	0.493106	0.493106	0.493106	0.493106	-2.224215	1.517184
25	-58189.07	-58205.89	16.82056	0.0537299	0.0537299	0.0537299	0.0537299	0.00926347	0.00926347	0.00926347	0.00926347	-2.923785	-1.757891	0.01887083	0.8053813	0.01407534	0.000486764	0.01627102	0.01194872	0.0002598076	0.02929393	0.06893274	0.004696357	0.271509	0.0196639	0.224036	0.0804943	0.041797	0.206119	0.0436631	0.112717	0.115442	0.115442	0.115442	0.115442	0.52634	0.52634	0.52634	0.52634	-2.158991	1.517184
26	-58179.57	-58196.39	16.81678	0.159649	0.159649	0.159649	0.159649	0.0275248	0.0275248	0.0275248	0.0275248	-1.834777	-1.757891	0.03133037	0.512141	0.01407534	0.001663862	0.02151008	0.01194872	0.0001062505	0.02929393	0.06893274	0.004696357	0.299282	0.0216754	0.246954	0.0887285	0.0460726	0.12491	0.0481296	0.124248	0.109067	0.109067	0.109067	0.109067	0.511148	0.511148	0.511148	0.511148	-2.215796	1.544699
27	-58185.6	-58200.87	15.26598	0.0825216	0.0825216	0.0825216	0.0825216	0.0142274	0.0142274	0.0142274	0.0142274	-2.494695	-1.757891	0.00601617	0.6219929	0.01407534	0.001663862	0.02151008	0.01194872	0.003445478	0.00483016	0.06893274	0.01937204	0.352597	0.0255367	0.290947	0.104535	0.05428	0.0700754	0.0567034	0.0453266	0.10444	0.10444	0.10444	0.10444	0.489464	0.489464	0.489464	0.489464	-2.259143	1.544699
28	-58164.99	-58178.25	13.25668	0.0937403	0.0937403	0.0937403	0.0937403	0.0161616	0.0161616	0.0161616	0.0161616	-2.367227	-1.757891	0.0586547	0.6502527	0.01864945	0.002925009	0.01550992	0.005931857	0.01783681	0.04883153	0.06893274	0.01937204	0.457192	0.033112	0.0806118	0.135544	0.0703817	0.0908627	0.0735241	0.0587724	0.100396	0.100396	0.100396	0.100396	0.470513	0.470513	0.470513	0.470513	-2.29863	1.544699
29	-58181.79	-58197.82	16.03187	0.130575	0.130575	0.130575	0.130575	0.0225121	0.0225121	0.0225121	0.0225121	-2.03581	-1.757891	0.06881308	0.5702981	0.01416516	0.002925009	0.003577949	0.01156541	0.00971138	0.01693059	0.06893274	0.001453726	0.451318	0.0326866	0.0795762	0.14665	0.0694775	0.0896954	0.0725795	0.0580173	0.0921628	0.0921628	0.0921628	0.0921628	0.431927	0.431927	0.431927	0.431927	-2.384199	1.544699
30	-58141.23	-58158.78	17.54287	0.130575	0.130575	0.130575	0.130575	0.0225121	0.0225121	0.0225121	0.0225121	-2.03581	-1.757891	0.004830947	0.4413281	0.007077262	0.002925009	0.003577949	0.02304934	0.00971138	0.02439392	0.06893274	8.922769e-05	0.328119	0.169602	0.0767646	0.06001	0.0670227	0.0865262	0.155988	0.0559675	0.108069	0.108069	0.108069	0.108069	0.451538	0.451538	0.451538	0.451538	-2.224983	1.429888
31	-57978.22	-57994.34	16.12229	0.0528808	0.0528808	0.0528808	0.0528808	0.00911708	0.00911708	0.00911708	0.00911708	-2.939714	-1.757891	0.009012209	0.4413281	0.0152544	0.005873156	0.02247061	0.01648923	0.00971138	0.02439392	0.06893274	8.922769e-05	0.18068	0.0933922	0.0422707	0.242355	0.0369063	0.0476461	0.327147	0.0296032	0.108069	0.108069	0.108069	0.108069	0.368119	0.368119	0.368119	0.368119	-2.224983	1.225634
32	-58259.7	-58273.95	14.25016	0.0356762	0.0356762	0.0356762	0.0356762	0.00615087	0.00615087	0.00615087	0.00615087	-3.333271	-1.757891	0.008337269	0.6745148	0.008187588	0.001030822	0.01737434	0.01648923	0.06908934	0.1014496	0.06893274	0.0002917225	0.17564	0.118683	0.0410915	0.235594	0.0358768	0.0463169	0.318021	0.0287773	0.108069	0.108069	0.108069	0.108069	0.501606	0.501606	0.501606	0.501606	-2.224983	1.535042
33	-58106.29	-58116.49	10.19728	0.00910318	0.00910318	0.00910318	0.00910318	0.00254241	0.00254241	0.00254241	0.00254241	-4.699132	-1.275511	0.008337269	0.3263336	0.01738649	0.009849406	0.01737434	0.01648923	0.06908934	0.04722379	0.1474854	0.0128667	0.167595	0.126326	0.0583437	0.334507	0.0509395	0.0657629	0.155667	0.0408594	0.0956126	0.0956126	0.0956126	0.0956126	0.443788	0.443788	0.443788	0.443788	-2.347451	1.535042
34	-58300.77	-58310	9.225501	0.0149611	0.0149611	0.0149611	0.0149611	0.00417845	0.00417845	0.00417845	0.00417845	-4.202304	-1.275511	0.006019937	0.3079705	0.02795124	0.009849406	0.03154917	0.01648923	0.06908934	0.04722379	0.1474854	0.1195409	0.124732	0.0878882	0.0993742	0.25635	0.0747864	0.0489439	0.277516	0.0304095	0.0956126	0.0956126	0.0956126	0.0956126	0.434925	0.434925	0.434925	0.434925	-2.347451	1.514869
35	-58209.4	-58219.25	9.859675	0.0149611	0.0149611	0.0149611	0.0149611	0.053677	0.053677	0.053677	0.053677	-4.202304	1.277533	0.0006631362	0.2737084	0.02795124	0.009849406	0.03154917	0.01780466	0.05292725	0.04722379	0.1474854	0.05144527	0.124732	0.0878882	0.0993742	0.25635	0.0747864	0.0489439	0.277516	0.0304095	0.0907341	0.0907341	0.0907341	0.0907341	0.412734	0.412734	0.412734	0.412734	-2.399822	1.514869
36	-58093.63	-58105.64	12.01143	0.0142683	0.0142683	0.0142683	0.0142683	0.0511915	0.0511915	0.0511915	0.0511915	-4.249715	1.277533	0.003699998	0.1855118	0.02795124	0.009849406	0.02653347	0.01780466	0.01534639	0.007864034	0.1474854	0.02702771	0.10161	0.0715955	0.118109	0.208828	0.0609225	0.0398706	0.374293	0.0247722	0.0907341	0.0907341	0.0907341	0.0907341	0.372648	0.372648	0.372648	0.372648	-2.399822	1.412702
37	-58000	-58013.6	13.60084	0.00832741	0.00832741	0.00832741	0.00832741	0.00567872	0.00567872	0.00567872	0.00567872	-4.788202	-0.3828274	0.004048632	0.1011719	0.004647533	0.009849406	0.02653347	0.01791158	0.03436159	0.007864034	0.03013035	0.02702771	0.0147884	0.164978	0.117172	0.20717	0.060439	0.0395542	0.371322	0.0245756	0.0907341	0.0907341	0.0907341	0.0907341	0.300249	0.300249	0.300249	0.300249	-2.399822	1.196677
38	-58174.49	-58188	13.50647	0.00857803	0.00857803	0.00857803	0.00857803	0.0102931	0.0102931	0.0102931	0.0102931	-4.758551	0.1822656	0.03257241	0.1642952	0.002116312	0.009849406	0.01286025	0.01791158	0.03690687	0.05380627	0.03013035	0.02702771	0.0162335	0.235481	0.167245	0.141415	0.0862675	0.0564577	0.261823	0.0350779	0.0895218	0.0895218	0.0895218	0.0895218	0.251736	0.251736	0.251736	0.251736	-2.413273	1.0339
39	-58208.44	-58222.66	14.22122	0.0518039	0.0518039	0.0518039	0.0518039	0.020214	0.020214	0.020214	0.020214	-2.96029	-0.9410877	0.01008407	0.2012269	0.002523032	0.009849406	0.04826785	0.01791158	0.04660485	0.05380627	0.04358381	0.02702771	0.0183129	0.137555	0.188668	0.159528	0.0973174	0.0636892	0.295359	0.039571	0.104452	0.104452	0.104452	0.104452	0.228839	0.228839	0.228839	0.228839	-2.259023	0.7842873
40	-58058.95	-58073.88	14.92617	0.0275052	0.0275052	0.0275052	0.0275052	0.0266451	0.0266451	0.0266451	0.0266451	-3.593382	-0.03176888	0.02141832	0.2167968	0.002523032	0.00496283	0.03553245	0.008579038	0.04660485	0.05380627	0.04358381	0.02702771	0.0193033	0.144994	0.198871	0.168156	0.102581	0.0469931	0.311333	0.00776827	0.104452	0.104452	0.104452	0.104452	0.268539	0.268539	0.268539	0.268539	-2.259023	0.9442637
41	-58089.47	-58104.62	15.14653	0.0275052	0.0275052	0.0275052	0.0275052	0.0266451	0.0266451	0.0266451	0.0266451	-3.593382	-0.03176888	0.0009677873	0.3019868	0.00342339	0.004085864	0.03127868	0.008579038	0.02804641	0.05380627	0.04358381	0.02702771	0.0193033	0.144994	0.198871	0.168156	0.102581	0.0469931	0.311333	0.00776827	0.104452	0.104452	0.104452	0.104452	0.268539	0.268539	0.268539	0.268539	-2.259023	0.9442637
42	-58241.18	-58258.15	16.96107	0.0275052	0.0275052	0.0275052	0.0275052	0.0124938	0.0124938	0.0124938	0.0124938	-3.593382	-0.7891381	0.02959327	0.1434737	0.00342339	0.002268552	0.008899524	0.008579038	0.02804641	0.05380627	0.0199726	0.01013387	0.0193033	0.144994	0.198871	0.168156	0.102581	0.0469931	0.311333	0.00776827	0.109018	0.109018	0.109018	0.109018	0.246137	0.246137	0.246137	0.246137	-2.216245	0.8143777
43	-57995.86	-58012.14	16.2774	0.0284307	0.0284307	0.0284307	0.0284307	0.0251429	0.0251429	0.0251429	0.0251429	-3.560287	-0.1228906	0.01135541	0.1059528	0.00342339	0.002268552	0.0300517	0.008579038	0.02804641	0.02080065	0.08858855	0.01013387	0.01684	0.191412	0.173494	0.209386	0.0894905	0.0409964	0.271604	0.00677697	0.0697719	0.0697719	0.0697719	0.0697719	0.173804	0.173804	0.173804	0.173804	-2.662524	0.9126996
44	-57913.95	-57928.44	14.48743	0.0379372	0.0379372	0.0379372	0.0379372	0.00741124	0.00741124	0.00741124	0.00741124	-3.271822	-1.632935	0.01135541	0.1327374	0.003531951	0.002268552	0.0300517	0.008579038	0.06321434	0.02080065	0.08858855	0.01154493	0.0153307	0.174257	0.157944	0.280246	0.0814697	0.037322	0.247261	0.00616957	0.0697719	0.0697719	0.0697719	0.0697719	0.200703	0.200703	0.200703	0.200703	-2.662524	1.056596
45	-58206.08	-58220.61	14.53561	0.0182489	0.0182489	0.0182489	0.0182489	0.00356502	0.00356502	0.00356502	0.00356502	-4.003651	-1.632935	0.06436526	0.1571436	0.02417291	0.007481117	0.01602156	0.006436304	0.001030159	0.05622847	0.04444001	0.01154493	0.0158849	0.144406	0.163654	0.290377	0.0844148	0.0386712	0.2562	0.0063926	0.0697719	0.0697719	0.0697719	0.0697719	0.2089	0.2089	0.2089	0.2089	-2.662524	1.096623
46	-58259.48	-58274.5	15.01592	0.0246278	0.0246278	0.0246278	0.0246278	0.00984025	0.00984025	0.00984025	0.00984025	-3.703878	-0.9173963	0.06436526	0.272897	0.02417291	0.007481117	0.01864145	0.006436304	0.00027867	0.05622847	0.05721527	0.07533679	0.0168444	0.0902683	0.173538	0.307916	0.0895135	0.0410069	0.271674	0.00923859	0.0697719	0.0697719	0.0697719	0.0697719	0.227668	0.227668	0.227668	0.227668	-2.662524	1.182655
47	-58073.61	-58088.6	14.98857	0.0246278	0.0246278	0.0246278	0.0246278	0.00391679	0.00391679	0.00391679	0.00391679	-3.703878	-1.838606	0.01796466	0.1372854	0.02417291	0.002271537	0.01864145	0.006436304	0.00027867	0.05622847	0.05721527	0.03276375	0.0171816	0.0990951	0.190508	0.338025	0.0982665	0.0450168	0.201765	0.010142	0.0697719	0.0697719	0.0697719	0.0697719	0.227668	0.227668	0.227668	0.227668	-2.662524	1.182655
48	-58117.4	-58134.51	17.10727	0.0246278	0.0246278	0.0246278	0.0246278	0.0221223	0.0221223	0.0221223	0.0221223	-3.703878	-0.1072903	0.04002632	0.1618478	0.02417291	0.002271537	0.01332983	0.006436304	0.005316158	0.008810624	0.01895926	0.03276375	0.0174541	0.100667	0.177668	0.343386	0.0998251	0.0457308	0.204966	0.0103028	0.0779483	0.0779483	0.0779483	0.0779483	0.20846	0.20846	0.20846	0.20846	-2.55171	0.9837034
49	-58284.97	-58299.53	14.55976	0.0246278	0.0246278	0.0246278	0.0246278	0.0546951	0.0546951	0.0546951	0.0546951	-3.703878	0.7978968	0.0284961	0.5396596	0.02417291	0.002271537	0.005092071	0.01219329	0.0206443	0.04064779	0.05363992	0.03276375	0.0174541	0.100667	0.177668	0.343386	0.0998251	0.0457308	0.204966	0.0103028	0.11518	0.11518	0.11518	0.11518	0.308031	0.308031	0.308031	0.308031	-2.161258	0.9837034
50	-58229.78	-58244.42	14.64444	0.0135945	0.0135945	0.0135945	0.0135945	0.0301915	0.0301915	0.0301915	0.0301915	-4.298093	0.7978968	0.03619751	0.3143823	0.02417291	0.001826424	0.05536643	0.003445083	0.04923514	0.002419588	0.03473291	0.04261382	0.01671	0.096375	0.170093	0.328747	0.0955692	0.0437811	0.196227	0.0524976	0.107905	0.107905	0.107905	0.107905	0.288576	0.288576	0.288576	0.288576	-2.226501	0.9837034
51	-58148.54	-58163.16	14.62895	0.0135945	0.0135945	0.0135945	0.0135945	0.0362906	0.0362906	0.0362906	0.0362906	-4.298093	0.9818953	0.01534899	0.3639098	0.01356937	0.001826424	0.04980859	0.003918235	0.06044527	0.002419588	0.03487923	0.04261382	0.01671	0.096375	0.170093	0.328747	0.0955692	0.0437811	0.196227	0.0524976	0.107905	0.107905	0.107905	0.107905	0.288576	0.288576	0.288576	0.288576	-2.226501	0.9837034
52	-58035.68	-58052.83	17.14884	0.0992367	0.0992367	0.0992367	0.0992367	0.0278733	0.0278733	0.0278733	0.0278733	-2.310247	-1.269839	0.01435516	0.3576845	0.003532144	0.001826424	0.0191859	0.00893763	0.01613871	0.02169724	0.02184619	0.008012267	0.0192239	0.110874	0.0452379	0.378205	0.109947	0.0503678	0.225749	0.0603956	0.107905	0.107905	0.107905	0.107905	0.308681	0.308681	0.308681	0.308681	-2.226501	1.051055
53	-58256.24	-58272.35	16.10168	0.0992367	0.0992367	0.0992367	0.0992367	0.0278733	0.0278733	0.0278733	0.0278733	-2.310247	-1.269839	0.01297374	0.2603614	0.003532144	0.001780077	0.02384427	0.002435605	0.01632304	0.0904215	0.2231668	0.003305182	0.0265262	0.15299	0.0500793	0.147218	0.171351	0.0569985	0.3115	0.083337	0.103308	0.103308	0.103308	0.103308	0.29553	0.29553	0.29553	0.29553	-2.270041	1.051055
54	-58169.84	-58180.81	10.96738	0.0440439	0.0440439	0.0440439	0.0440439	0.00486113	0.00486113	0.00486113	0.00486113	-3.122568	-2.203916	0.001064483	0.152996	0.003532144	0.01168541	0.02384427	0.008634246	0.01632304	0.0904215	0.2231668	0.1365574	0.0274454	0.158291	0.0518146	0.152319	0.177289	0.0589736	0.287642	0.0862248	0.103308	0.103308	0.103308	0.103308	0.244663	0.244663	0.244663	0.244663	-2.270041	0.8621672
55	-58083.36	-58095.93	12.56755	0.0254965	0.0254965	0.0254965	0.0254965	0.00281405	0.00281405	0.00281405	0.00281405	-3.669214	-2.203916	0.006323371	0.1527872	0.002871881	0.01168541	0.03019406	0.008634246	0.03738794	0.01091148	0.2858259	0.008077341	0.0227958	0.27089	0.0430366	0.0569857	0.147254	0.148509	0.238912	0.0716172	0.0886229	0.0886229	0.0886229	0.0886229	0.209885	0.209885	0.209885	0.209885	-2.423365	0.8621672
