Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_alpha[4]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_alpha[4]	speciation_beta[1]	speciation_beta[2]
10	-57740.11	-57740.58	0.4746607	0.00831679	0.00664452	0.00762426	0.0426792	0.00141651	0.00113169	0.00129856	0.00726909	-4.78948	-5.01396	-4.87642	-3.15404	-1.77008	0.269734	0.002661025	0.1415791	0.009077285	0.003673496	0.02460156	0.008243385	0.01994231	0.0158405	0.04843247	0.0005738107	0.117319	0.0360621	0.137546	0.0814191	0.197139	0.0651069	0.354987	0.0104212	0.0651314	0.0670173	0.0538858	0.061532	0.252216	0.259519	0.208669	0.238278	-2.73135	-2.7028	-2.92089	-2.7882	1.35388	0.619812
11	-57739.73	-57741.38	1.646884	0.00605542	0.014721	0.0174736	0.0842303	0.00103135	0.00250726	0.00297609	0.014346	-5.1068	-4.21848	-4.04707	-2.4742	-1.77008	1.18732	0.002661025	0.1505488	0.009077285	0.004843523	0.02460156	0.008314176	0.01994231	0.0158405	0.04674474	0.0005738107	0.11965	0.0367787	0.140279	0.0830368	0.231202	0.0664005	0.312025	0.0106282	0.0651314	0.0689881	0.0538858	0.061532	0.252479	0.267429	0.208886	0.238526	-2.73135	-2.67382	-2.92089	-2.7882	1.35492	0.909955
12	-57741.04	-57744.88	3.840075	0.0119428	0.014721	0.0148334	0.0842303	0.00203409	0.00250726	0.00252642	0.014346	-4.42762	-4.21848	-4.21087	-2.4742	-1.77008	-0.0627048	0.00251788	0.1531372	0.008299644	0.004219565	0.02265705	0.008314176	0.01990335	0.01910366	0.04674474	0.0005738107	0.0834858	0.0256623	0.0978797	0.36019	0.161321	0.0463309	0.217715	0.00741584	0.0651314	0.0691354	0.0538858	0.061532	0.267193	0.283618	0.221059	0.252427	-2.73135	-2.67169	-2.92089	-2.7882	1.41156	0.415058
13	-57746.12	-57749.89	3.763295	0.00802889	0.0123695	0.0326137	0.087932	0.00136747	0.00210677	0.00555474	0.0149765	-4.82471	-4.39252	-3.42302	-2.43119	-1.77008	-0.0627048	0.003786316	0.1627859	0.008299644	0.0050109	0.02486485	0.008485987	0.01941981	0.01559408	0.04674474	0.0005738107	0.0834858	0.0256623	0.0978797	0.36019	0.161321	0.0463309	0.217715	0.00741584	0.0653621	0.0691354	0.0510593	0.061532	0.257613	0.272484	0.201241	0.242517	-2.72781	-2.67169	-2.97477	-2.7882	1.37152	0.415058
14	-57743.93	-57745.23	1.302556	0.0068296	0.0123695	0.0175012	0.087932	0.00137855	0.00249678	0.0035326	0.017749	-4.98649	-4.39252	-4.04549	-2.43119	-1.60023	-0.0627048	0.004040584	0.1511297	0.008299644	0.005826691	0.02600831	0.008485987	0.01753309	0.01559408	0.03615289	0.0005738107	0.105467	0.0250468	0.0955322	0.351551	0.157452	0.0452197	0.212493	0.00723798	0.0630449	0.0673432	0.0556742	0.061532	0.258775	0.276418	0.228521	0.252565	-2.76391	-2.69795	-2.88824	-2.7882	1.41211	2.30139
15	-57741.22	-57738.25	-2.970542	0.00250608	0.00917154	0.00938485	0.0693193	0.000505851	0.00185127	0.00189432	0.013992	-5.98903	-4.69165	-4.66866	-2.66903	-1.60023	2.13949	0.00396241	0.1401971	0.00822527	0.005826691	0.02439174	0.008485987	0.02719378	0.01559408	0.0408682	0.0007733451	0.121584	0.0235879	0.0899679	0.288124	0.148281	0.121522	0.200117	0.00681641	0.0621885	0.0655706	0.0590789	0.0543666	0.248736	0.262263	0.236298	0.217451	-2.77758	-2.72463	-2.82888	-2.91201	1.38622	0.131037
16	-57738.74	-57738.61	-0.128586	0.00267343	0.00508289	0.0189964	0.0844947	0.00053963	0.00102598	0.00383441	0.0170552	-5.92439	-5.28188	-3.9635	-2.47107	-1.60023	1.49221	0.002490039	0.1394188	0.00822527	0.005418845	0.02439174	0.00721069	0.02213041	0.01988775	0.0408682	2.747964e-05	0.0865377	0.0170907	0.0530628	0.205073	0.105539	0.385411	0.142434	0.0048516	0.0621885	0.0655706	0.0590789	0.05355	0.243768	0.257025	0.231579	0.209907	-2.77758	-2.72463	-2.82888	-2.92714	1.36605	0.33828
17	-57737.35	-57737.26	-0.08946269	0.00267343	0.0063377	0.0129166	0.0931793	0.00025532	0.000605268	0.00123357	0.00889889	-5.92439	-5.06124	-4.34925	-2.37323	-2.3486	0.956778	0.001887615	0.1308125	0.00822527	0.004243785	0.02439174	0.008867518	0.02309096	0.01988775	0.0408682	4.823793e-06	0.0926169	0.0182913	0.0567904	0.127532	0.112953	0.351249	0.235374	0.00519242	0.0601329	0.072634	0.0590789	0.0562957	0.235711	0.284713	0.231579	0.22067	-2.8112	-2.62232	-2.82888	-2.87714	1.36605	0.33828
18	-57743.94	-57742.13	-1.81362	0.00267343	0.0063377	0.0129166	0.0931793	0.00025532	0.000605268	0.00123357	0.00889889	-5.92439	-5.06124	-4.34925	-2.37323	-2.3486	0.956778	0.002530785	0.1344949	0.007519207	0.004649182	0.02439174	0.007197579	0.02309096	0.01753917	0.0408682	4.823793e-06	0.0846203	0.016712	0.0518871	0.116521	0.103201	0.320922	0.215052	0.0910847	0.0616078	0.0753067	0.0603639	0.0562957	0.241492	0.295189	0.236616	0.22067	-2.78697	-2.58619	-2.80736	-2.87714	1.36605	2.25279
19	-57737.59	-57741.33	3.73643	0.00484136	0.00810897	0.029494	0.121688	0.00058909	0.000986688	0.00358878	0.0148068	-5.33056	-4.81478	-3.52357	-2.1063	-2.10637	-0.0658982	0.001205918	0.1344949	0.008377542	0.004649182	0.02699395	0.007186104	0.02247984	0.0201808	0.03693123	2.698877e-06	0.0846203	0.016712	0.0518871	0.116521	0.103201	0.320922	0.215052	0.0910847	0.0617536	0.0672214	0.0603639	0.0562957	0.242996	0.264511	0.237527	0.22152	-2.7846	-2.69976	-2.80736	-2.87714	1.36989	0.697503
20	-57739.69	-57742.04	2.347668	0.0045674	0.00470815	0.0122749	0.121688	0.00105234	0.00108477	0.00282817	0.0280372	-5.38881	-5.35846	-4.4002	-2.1063	-1.46793	-0.48456	0.00272401	0.1357704	0.008377542	0.004649182	0.02699395	0.007186104	0.0248134	0.0201808	0.04171267	2.525662e-06	0.102296	0.0202028	0.0627252	0.14086	0.124758	0.179077	0.259972	0.11011	0.0621329	0.0639259	0.0581296	0.0523903	0.244489	0.251544	0.228736	0.206152	-2.77848	-2.75003	-2.84508	-2.94903	1.36989	0.700254
21	-57739.84	-57741.72	1.887756	0.0045674	0.0123007	0.0122749	0.0784616	0.000393448	0.00105962	0.00105739	0.00675889	-5.38881	-4.3981	-4.4002	-2.54515	-2.45175	0.92512	0.003370162	0.1362043	0.008474513	0.004649182	0.02685336	0.00865247	0.02787444	0.0201808	0.04171267	2.525662e-06	0.0605776	0.018158	0.0563768	0.126603	0.418128	0.0289376	0.192252	0.0989661	0.0621329	0.0702058	0.0717549	0.0568845	0.236908	0.267689	0.273596	0.216896	-2.77848	-2.65632	-2.6345	-2.86673	1.3384	0.700254
22	-57746.28	-57751.82	5.540762	0.0146422	0.00550664	0.0177954	0.0954505	0.00576193	0.00216695	0.00700275	0.0375612	-4.22385	-5.2018	-4.02882	-2.34915	-0.932636	0.92512	0.002630266	0.1319179	0.006830116	0.004649182	0.02685336	0.008360233	0.03004987	0.02679503	0.04171267	2.525662e-06	0.0485758	0.0145605	0.0452072	0.10152	0.335287	0.0232044	0.197827	0.233818	0.0630434	0.0715287	0.0650057	0.0529673	0.24038	0.272734	0.247862	0.20196	-2.76393	-2.63766	-2.73328	-2.93808	1.3384	0.700254
23	-57744.02	-57746.83	2.811848	0.00629856	0.0101777	0.00712358	0.0962869	0.00129633	0.00209471	0.00146613	0.0198172	-5.06743	-4.58756	-4.94434	-2.34042	-1.58078	0.194301	0.001372651	0.1309994	0.007710167	0.004031385	0.02685336	0.009234026	0.03004987	0.02679503	0.04609315	3.660333e-06	0.0481379	0.0144292	0.0447997	0.100605	0.332265	0.0320097	0.196044	0.23171	0.0602655	0.0727694	0.0582261	0.0529673	0.229788	0.277464	0.222012	0.20196	-2.809	-2.62046	-2.84342	-2.93808	1.3384	0.979491
24	-57736.97	-57737.44	0.4694656	0.00283758	0.00767067	0.0200277	0.0962869	0.000584014	0.00157873	0.00412198	0.0198172	-5.8648	-4.87035	-3.91064	-2.34042	-1.58078	0.355782	0.00263104	0.1256143	0.008568183	0.004031385	0.02408032	0.009234026	0.02064431	0.02197637	0.04609315	0.0001490813	0.0479193	0.0143637	0.0445963	0.100148	0.330756	0.0364047	0.195154	0.230658	0.0598426	0.067743	0.0582261	0.0529673	0.228175	0.258299	0.222012	0.20196	-2.81604	-2.69203	-2.84342	-2.93808	1.3384	0.979491
25	-57742.44	-57741.69	-0.7512069	0.00434744	0.0074826	0.00856523	0.0890677	0.000894765	0.00154002	0.00176284	0.0183314	-5.43817	-4.89517	-4.76004	-2.41836	-1.58078	0.355782	0.003120695	0.1235695	0.009114269	0.00433187	0.024558	0.006885048	0.02824282	0.01940523	0.03450382	0.001214867	0.0263812	0.0343057	0.0446722	0.100319	0.331319	0.0364666	0.195486	0.23105	0.0598426	0.067743	0.055399	0.0530912	0.232625	0.263336	0.215352	0.20638	-2.81604	-2.69203	-2.89319	-2.93574	1.35771	0.979491
26	-57746.43	-57742.9	-3.524889	0.00346495	0.00327559	0.00856523	0.0894624	0.0011751	0.00111088	0.00290479	0.0303401	-5.66506	-5.72126	-4.76004	-2.41394	-1.08135	0.355782	0.002886621	0.1160345	0.009114269	0.00433187	0.0230643	0.009150507	0.02824282	0.02127773	0.04784256	0.000627621	0.0304085	0.0395428	0.0514918	0.115633	0.381898	0.0420336	0.225329	0.113664	0.0598426	0.067743	0.055399	0.0530912	0.232625	0.263336	0.215352	0.20638	-2.81604	-2.69203	-2.89319	-2.93574	1.35771	2.09663
27	-57738.43	-57739.65	1.219375	0.00363341	0.00797908	0.0119666	0.0894624	0.00123223	0.00270601	0.00405831	0.0303401	-5.61758	-4.83093	-4.42564	-2.41394	-1.08135	-0.255528	0.001251921	0.1160345	0.009114269	0.00433187	0.0230643	0.009150507	0.01814276	0.01928755	0.03818078	0.000627621	0.0317644	0.0413059	0.0537878	0.120789	0.398926	0.0439078	0.185162	0.124357	0.0605327	0.0630739	0.055399	0.0564895	0.235308	0.245186	0.215352	0.219591	-2.80457	-2.76345	-2.89319	-2.8737	1.35771	0.375662
28	-57739.96	-57740.11	0.1513787	0.00363341	0.00264712	0.0273889	0.077559	0.00158003	0.00115113	0.0119104	0.0337274	-5.61758	-5.93428	-3.59762	-2.55672	-0.832729	-0.255528	0.00186907	0.1214028	0.009114269	0.004528031	0.0230643	0.008355932	0.01814276	0.01928755	0.03818078	0.000627621	0.0320777	0.0417133	0.0543183	0.12198	0.151894	0.0443409	0.428092	0.125584	0.0613658	0.0630981	0.0558844	0.0560402	0.238546	0.24528	0.217239	0.217844	-2.7909	-2.76306	-2.88447	-2.88169	1.35771	0.25257
29	-57741.31	-57737.45	-3.866562	0.00363341	0.00443541	0.0111792	0.077559	0.000643401	0.00078542	0.0019796	0.0137341	-5.61758	-5.41813	-4.4937	-2.55672	-1.73116	0.473307	0.00186907	0.1234915	0.008945261	0.004528031	0.0230643	0.008355932	0.0258542	0.01928755	0.03818078	0.001455621	0.0320777	0.0417133	0.0543183	0.12198	0.151894	0.0443409	0.428092	0.125584	0.0593424	0.0682751	0.0609283	0.0560402	0.233665	0.268839	0.23991	0.220663	-2.82443	-2.68421	-2.79806	-2.88169	1.37057	2.60535
30	-57740.99	-57738.47	-2.510836	0.00451202	0.0102502	0.00566477	0.077559	0.000533087	0.00121104	0.000669282	0.00916345	-5.40101	-4.58046	-5.17349	-2.55672	-2.13582	-1.25752	0.0009344587	0.1375996	0.007149449	0.005272269	0.02422212	0.008355932	0.02622941	0.0208105	0.03818078	0.001455621	0.0320777	0.0417133	0.0543183	0.12198	0.151894	0.0443409	0.428092	0.125584	0.0638945	0.0659107	0.0602985	0.0539206	0.246997	0.254791	0.233096	0.208441	-2.75052	-2.71945	-2.80845	-2.92024	1.35214	0.643482
31	-57738.86	-57738.28	-0.5779879	0.00451202	0.00592637	0.0194519	0.0819171	0.000533087	0.00070019	0.00229821	0.00967835	-5.40101	-5.12834	-3.93981	-2.50205	-2.13582	-1.25752	0.0009057162	0.1375996	0.007149449	0.004181328	0.02422212	0.008010489	0.01931346	0.0208105	0.03818078	0.0004935571	0.0167538	0.0466882	0.0607965	0.136528	0.069895	0.0496292	0.479148	0.140561	0.0602733	0.0659581	0.0588399	0.0553049	0.235539	0.257754	0.229937	0.216123	-2.80887	-2.71874	-2.83294	-2.89489	1.36299	0.526793
32	-57741.06	-57739.43	-1.629387	0.00472569	0.00592637	0.00997179	0.0682969	0.000558331	0.00070019	0.00117815	0.00806915	-5.35474	-5.12834	-4.60799	-2.68389	-2.13582	0.174183	0.001130846	0.120385	0.007149449	0.004518841	0.02419959	0.008225872	0.01931346	0.0208105	0.03931274	0.003550055	0.0127438	0.0355134	0.0977995	0.10385	0.0168379	0.261874	0.364463	0.106918	0.062213	0.0725408	0.0588399	0.0553049	0.228831	0.266818	0.216424	0.203421	-2.77719	-2.62361	-2.83294	-2.89489	1.30242	0.526793
33	-57742.64	-57739.95	-2.685626	0.0098433	0.00286715	0.00650897	0.0941901	0.00124504	0.000362655	0.000823293	0.0119137	-4.62096	-5.85444	-5.03457	-2.36244	-2.06762	0.576834	0.00115226	0.1333571	0.007543665	0.004518841	0.02371484	0.008746781	0.01931346	0.0208105	0.03931274	0.003550055	0.0117787	0.0328241	0.172872	0.0959859	0.084696	0.166158	0.336864	0.0988214	0.0614437	0.0712912	0.0621498	0.0546067	0.229913	0.266761	0.232555	0.20433	-2.78963	-2.64098	-2.77821	-2.9076	1.31958	0.526793
34	-57741.73	-57746.2	4.477194	0.0098433	0.0162	0.0439804	0.0942855	0.00356557	0.00586816	0.0159312	0.0341533	-4.62096	-4.12275	-3.12401	-2.36143	-1.01547	-1.6043	0.0004117843	0.1380055	0.008137675	0.004126143	0.02371484	0.01044134	0.02174168	0.02202153	0.04325134	0.0007332551	0.0137996	0.0384557	0.202532	0.112454	0.0992272	0.0230959	0.39466	0.115776	0.0620688	0.0748276	0.0635576	0.0582186	0.232252	0.279994	0.237823	0.217845	-2.77951	-2.59257	-2.75581	-2.84355	1.31958	0.27255
35	-57737.58	-57742.42	4.842421	0.0098433	0.0152763	0.0307179	0.0825204	0.00356557	0.00553359	0.011127	0.0298916	-4.62096	-4.18145	-3.48291	-2.49471	-1.01547	1.50869	0.0009772645	0.1360082	0.007464234	0.004126143	0.02393986	0.008345478	0.01502982	0.01700959	0.04325134	0.0007332551	0.00601921	0.0387591	0.204129	0.113341	0.10001	0.0232781	0.397773	0.11669	0.0666804	0.0748276	0.0667028	0.060861	0.242235	0.271832	0.242316	0.221094	-2.70784	-2.59257	-2.70751	-2.79916	1.29	0.27255
36	-57739.76	-57743.66	3.894444	0.0098433	0.00993181	0.0480324	0.0825204	0.00279825	0.00282341	0.0136547	0.0234589	-4.62096	-4.61201	-3.03588	-2.49471	-1.2578	1.50395	0.003811773	0.1412252	0.009101624	0.004126143	0.02393986	0.01030633	0.01984303	0.01661742	0.04101957	0.0007332551	0.00578529	0.0372528	0.274224	0.108937	0.0961235	0.0223735	0.382315	0.0729892	0.0673753	0.0707343	0.0630368	0.0626645	0.244759	0.256962	0.228999	0.227646	-2.69748	-2.64882	-2.76404	-2.76996	1.29	0.27255
37	-57736.38	-57739.42	3.039287	0.0071544	0.00993181	0.0244022	0.0668243	0.00203385	0.00282341	0.00693705	0.0189968	-4.94003	-4.61201	-3.71308	-2.70569	-1.2578	-1.41107	0.003384345	0.1412252	0.007197926	0.004465926	0.02393986	0.009401793	0.01984303	0.01661742	0.04101957	0.0003151333	0.00625916	0.0403042	0.296686	0.0359501	0.103997	0.0242061	0.41363	0.0789677	0.0673753	0.0738322	0.06332	0.0566697	0.249126	0.273001	0.234131	0.209541	-2.69748	-2.60596	-2.75955	-2.87052	1.30768	0.635219
38	-57742.18	-57740.25	-1.934075	0.00294858	0.00750786	0.0172292	0.0630564	0.00134971	0.00343672	0.00788664	0.028864	-5.82643	-4.8918	-4.06115	-2.76373	-0.781434	-1.41107	0.001311701	0.1354787	0.009145651	0.004465926	0.02393986	0.009401793	0.02476967	0.01880205	0.05615535	0.0003802053	0.00612221	0.0613024	0.290194	0.0351635	0.101721	0.0236765	0.40458	0.0772399	0.0611054	0.0719939	0.0634723	0.0566697	0.235982	0.278032	0.245122	0.218852	-2.79516	-2.63117	-2.75715	-2.87052	1.35115	2.57663
39	-57745.39	-57745.09	-0.2918628	0.00865478	0.00329736	0.0172897	0.0750092	0.00396172	0.00150936	0.00791435	0.0343354	-4.74964	-5.71463	-4.05764	-2.59015	-0.781434	-0.548832	0.001380251	0.1310881	0.00916806	0.004465926	0.02393986	0.009225303	0.02088909	0.01880205	0.04753343	0.0003802053	0.00446502	0.0447087	0.211643	0.0162294	0.0741869	0.297369	0.295066	0.0563322	0.0592436	0.0719939	0.0696142	0.0566697	0.228792	0.278032	0.268842	0.218852	-2.8261	-2.63117	-2.66479	-2.87052	1.35115	2.57663
40	-57739.74	-57736.72	-3.018905	0.00260937	0.00329736	0.0214175	0.0696183	0.00119444	0.00150936	0.00980383	0.0318677	-5.94864	-5.71463	-3.84355	-2.66473	-0.781434	0.699043	0.002900857	0.1383746	0.009358113	0.004589421	0.02306334	0.009225303	0.02088909	0.01880205	0.04753343	0.0004665256	0.00446502	0.0447087	0.211643	0.0162294	0.0741869	0.297369	0.295066	0.0563322	0.060042	0.0682138	0.0580785	0.0564499	0.243801	0.276983	0.235829	0.229216	-2.81271	-2.68511	-2.84596	-2.8744	1.40131	2.57663
41	-57744.9	-57739.72	-5.186539	0.00347065	0.00812161	0.0142017	0.112928	0.000231956	0.000542795	0.000949148	0.00754739	-5.66341	-4.81323	-4.25439	-2.181	-2.70555	1.25645	0.002533822	0.1189732	0.009358113	0.004589421	0.02306334	0.008667401	0.02332639	0.01880205	0.04334476	0.0004665256	0.00431143	0.0431708	0.204363	0.0156712	0.071635	0.28714	0.284916	0.0887927	0.0611281	0.0630728	0.0575693	0.0530875	0.229886	0.2372	0.216502	0.199647	-2.79478	-2.76347	-2.85477	-2.93581	1.32461	3.08833
42	-57741.97	-57740.08	-1.891826	0.00365723	0.00822478	0.0142017	0.120303	0.00032475	0.000730334	0.00126106	0.0106825	-5.61105	-4.8006	-4.25439	-2.11774	-2.42141	0.754797	0.002883852	0.1241864	0.009358113	0.004589421	0.0263109	0.008262942	0.01933798	0.01880205	0.04334476	0.0004665256	0.00431143	0.0431708	0.204363	0.0156712	0.071635	0.28714	0.284916	0.0887927	0.0607805	0.0630728	0.0575693	0.0530875	0.234657	0.243507	0.222259	0.204956	-2.80049	-2.76347	-2.85477	-2.93581	1.35086	1.1869
43	-57742.44	-57741.98	-0.4596476	0.00365723	0.00822478	0.0213515	0.0854675	0.00032475	0.000730334	0.00189595	0.00758924	-5.61105	-4.8006	-3.84663	-2.45962	-2.42141	-0.678032	0.002883852	0.1305236	0.009248667	0.005072288	0.02437318	0.008262942	0.02115663	0.02248902	0.04334476	0.0004665256	0.00409013	0.0996117	0.193873	0.00896683	0.0679581	0.272402	0.270292	0.0828065	0.0630498	0.0615076	0.0602844	0.0508396	0.243418	0.237464	0.232742	0.196278	-2.76383	-2.78859	-2.80868	-2.97908	1.35086	0.179499
44	-57737.51	-57738.59	1.077215	0.00656174	0.00822478	0.00967047	0.1006	0.00115971	0.00145363	0.00170914	0.0177798	-5.0265	-4.8006	-4.63868	-2.29661	-1.73309	-0.678032	0.002883852	0.1245645	0.008296598	0.005126261	0.02437318	0.008325735	0.02169831	0.02092313	0.04334476	0.0007853497	0.00291559	0.0710068	0.1382	0.00639188	0.048443	0.194178	0.192674	0.346191	0.0586991	0.0626746	0.0602844	0.0544577	0.226621	0.24197	0.232742	0.210246	-2.83533	-2.7698	-2.80868	-2.91033	1.35086	0.0742117
45	-57739.64	-57737.27	-2.370806	0.00273225	0.00514589	0.00704123	0.1006	0.000482892	0.000909473	0.00124445	0.0177798	-5.90263	-5.26956	-4.95597	-2.29661	-1.73309	-0.356227	0.003412561	0.1245645	0.007802888	0.005126261	0.02437318	0.007708382	0.02169831	0.0169678	0.03584438	0.0007853497	0.00265042	0.0645487	0.12563	0.00581054	0.0440371	0.14358	0.299038	0.314705	0.0586991	0.0656236	0.0563749	0.0585529	0.225824	0.252464	0.216882	0.225262	-2.83533	-2.72382	-2.87573	-2.83782	1.34733	0.496631
