Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_alpha[4]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_alpha[4]	speciation_beta[1]	speciation_beta[2]
10	-57741.42	-57745.01	3.590157	0.0104344	0.0126989	0.0416019	0.068872	0.00213501	0.00259835	0.00851228	0.0140921	-4.56265	-4.36624	-3.17961	-2.67551	-1.58664	-0.410838	0.001469035	0.1241759	0.007512409	0.004768053	0.02386147	0.01029119	0.01940996	0.01889024	0.03960055	0.002713811	0.0476127	0.059653	0.193791	0.151104	0.0109232	0.00022627	0.472416	0.0642736	0.0673701	0.072467	0.0592782	0.0560664	0.242061	0.260374	0.212987	0.201447	-2.69755	-2.62462	-2.82551	-2.88122	1.27899	0.829449
11	-57741.37	-57742.86	1.494213	0.00701774	0.0126989	0.0327533	0.0696417	0.00107268	0.00194105	0.00500642	0.0106449	-4.95931	-4.36624	-3.41875	-2.66439	-1.87828	-0.326819	0.001636906	0.1303174	0.007512409	0.004131574	0.02549382	0.01029119	0.01600713	0.01889024	0.05180909	0.002713811	0.0480219	0.0495812	0.195456	0.152403	0.0110171	0.000228215	0.478466	0.064826	0.0673701	0.072467	0.0576166	0.0552573	0.242061	0.260374	0.207017	0.19854	-2.69755	-2.62462	-2.85394	-2.89576	1.27899	1.54788
12	-57739.01	-57742.57	3.553061	0.00701774	0.0123491	0.0482422	0.0696417	0.00256877	0.00452025	0.0176585	0.0254916	-4.95931	-4.39417	-3.03152	-2.66439	-1.00501	1.51398	0.00168454	0.1512939	0.007695855	0.00464567	0.02318444	0.01106257	0.01600713	0.01889024	0.05180909	0.001337734	0.0479759	0.0225663	0.195269	0.152257	0.0110065	0.000227996	0.478008	0.09269	0.0680094	0.0753279	0.0660098	0.0679661	0.250789	0.277776	0.243415	0.250629	-2.68811	-2.58591	-2.71795	-2.68875	1.30497	0.247352
13	-57745.62	-57749.1	3.481397	0.00988595	0.0123491	0.0178234	0.112082	0.00280384	0.00350243	0.00505507	0.0317886	-4.61664	-4.39417	-4.02724	-2.18853	-1.26012	1.3101	0.002730611	0.1512939	0.007695855	0.00464567	0.02275108	0.01151233	0.0189094	0.01430367	0.04037272	0.001337734	0.0479759	0.0225663	0.195269	0.152257	0.0110065	0.000227996	0.478008	0.09269	0.0656861	0.0789692	0.0651195	0.0627509	0.242113	0.291073	0.240024	0.231294	-2.72287	-2.5387	-2.73153	-2.76858	1.30452	0.247352
14	-57741.45	-57744.78	3.330181	0.0141089	0.0123491	0.0492559	0.103415	0.00431382	0.00377577	0.0150601	0.0316196	-4.26095	-4.39417	-3.01073	-2.269	-1.18498	2.32076	0.002841358	0.1440478	0.008129751	0.00464567	0.02705935	0.009411792	0.0189094	0.01430367	0.04037272	0.0009409056	0.0449976	0.0211654	0.183147	0.142805	0.0103232	0.000213842	0.448333	0.149015	0.0649778	0.07171	0.0662735	0.0631108	0.239502	0.264316	0.244278	0.23262	-2.73371	-2.63513	-2.71396	-2.76286	1.30452	0.247352
15	-57739.55	-57740.59	1.043538	0.00625194	0.00707889	0.0336753	0.103415	0.00191155	0.00216439	0.0102963	0.0316196	-5.07486	-4.95064	-3.39099	-2.269	-1.18498	0.81839	0.002805062	0.1496628	0.008129751	0.00568891	0.0252755	0.009411792	0.02124894	0.01430367	0.04292775	0.00180757	0.0483086	0.0227228	0.196623	0.079156	0.0110828	0.000803296	0.481323	0.15998	0.064455	0.073477	0.0662735	0.0631108	0.248138	0.282871	0.255139	0.242963	-2.74179	-2.61078	-2.71396	-2.76286	1.34802	1.7757
16	-57741.25	-57743.86	2.618011	0.00625194	0.0290141	0.0336753	0.0538073	0.00191155	0.00887114	0.0102963	0.0164517	-5.07486	-3.53997	-3.39099	-2.92235	-1.18498	-2.10077	0.002858404	0.1515225	0.009926199	0.004583919	0.0233822	0.0093648	0.02124894	0.017553	0.05243822	0.001028932	0.0548234	0.0257871	0.0358718	0.0832748	0.0125774	0.000911626	0.546233	0.240521	0.0649677	0.0733591	0.0659526	0.0630716	0.250112	0.282417	0.253903	0.242812	-2.73387	-2.61239	-2.71882	-2.76348	1.34802	0.286511
17	-57744.03	-57745.59	1.563493	0.00958386	0.0283076	0.0110295	0.0525561	0.00293029	0.00865515	0.00337231	0.0160692	-4.64768	-3.56462	-4.50718	-2.94587	-1.18498	-2.10077	0.004838024	0.1563968	0.008920417	0.004583919	0.0233822	0.009387946	0.02124894	0.01808684	0.05243822	0.0006469065	0.0584737	0.0275041	0.0382603	0.0888196	0.0134149	0.000972325	0.582603	0.189952	0.0659313	0.070468	0.0656248	0.05867	0.253821	0.271287	0.252642	0.225867	-2.71914	-2.6526	-2.7238	-2.83583	1.34802	1.0062
18	-57738.21	-57741.45	3.241059	0.00958386	0.0183707	0.0110295	0.072178	0.00411144	0.00788095	0.00473163	0.0309641	-4.64768	-3.997	-4.50718	-2.62862	-0.846307	-0.239204	0.003043076	0.1391487	0.008920417	0.004583919	0.0233822	0.009387946	0.02296721	0.01943083	0.05243822	0.0001235819	0.378917	0.0179018	0.0249027	0.0578105	0.0169976	0.000632863	0.379202	0.123635	0.0629536	0.0727	0.0615697	0.05867	0.242358	0.27988	0.23703	0.225867	-2.76536	-2.62141	-2.78758	-2.83583	1.34802	2.24195
19	-57740.79	-57737.4	-3.384623	0.0015907	0.00822453	0.025563	0.072178	0.000682403	0.00352829	0.0109664	0.0309641	-6.44358	-4.80063	-3.66661	-2.62862	-0.846307	-1.6595	0.001452008	0.1308384	0.008920417	0.004141725	0.0233822	0.009387946	0.01964995	0.01943083	0.05243822	0.001137845	0.378917	0.0179018	0.0249027	0.0578105	0.0169976	0.000632863	0.379202	0.123635	0.0629039	0.0731053	0.0615697	0.05867	0.235291	0.273449	0.230301	0.219454	-2.76615	-2.61585	-2.78758	-2.83583	1.31922	2.24195
20	-57739.22	-57737.75	-1.467259	0.00419723	0.00822453	0.025563	0.0619041	0.000480268	0.000941092	0.00292505	0.00708337	-5.47333	-4.80063	-3.66661	-2.78217	-2.16784	-0.684025	0.003480412	0.1341282	0.006907808	0.00394445	0.0233822	0.009279668	0.01964995	0.01555017	0.05243822	0.001137845	0.396016	0.0187096	0.268431	0.0604193	0.0177647	0.000661422	0.108784	0.129214	0.0626284	0.0705322	0.0590751	0.05867	0.23378	0.263283	0.220516	0.219004	-2.77054	-2.65169	-2.82894	-2.83583	1.31716	2.24195
21	-57748.55	-57745.81	-2.739654	0.00307976	0.00417135	0.0192642	0.0855045	0.000373856	0.000506365	0.00233851	0.0103795	-5.7829	-5.47952	-3.9495	-2.45919	-2.10874	-0.684025	0.003480412	0.1187778	0.008724455	0.00462122	0.02353129	0.01186762	0.01964995	0.01518925	0.05457796	0.003238239	0.108081	0.0233675	0.335259	0.0754611	0.0221873	0.000826087	0.273435	0.161383	0.0614124	0.070559	0.0599374	0.0594322	0.220732	0.253607	0.21543	0.213615	-2.79014	-2.65131	-2.81445	-2.82292	1.27934	0.467609
22	-57741.04	-57741.99	0.9506173	0.00896141	0.00545747	0.0154819	0.0855045	0.00108784	0.000662488	0.00187937	0.0103795	-4.71483	-5.21077	-4.16808	-2.45919	-2.10874	-0.684025	0.003342867	0.1321177	0.007618943	0.004416164	0.02041138	0.009290877	0.01941523	0.01709028	0.0453091	0.001582094	0.125154	0.0270587	0.388218	0.0873813	0.0256921	0.000516638	0.316629	0.0293504	0.0637659	0.0696327	0.06513	0.0562257	0.236332	0.258076	0.241388	0.208386	-2.75254	-2.66452	-2.73137	-2.87838	1.31002	0.0317338
23	-57744.81	-57745.05	0.2381987	0.00309882	0.0129667	0.0154819	0.0902573	0.00037617	0.00157404	0.00187937	0.0109564	-5.77673	-4.34537	-4.16808	-2.40509	-2.10874	-0.289577	0.006192314	0.1535008	0.007618943	0.004416164	0.02041138	0.009437857	0.01941523	0.0221888	0.0453091	0.001582094	0.123164	0.0780701	0.382044	0.0349627	0.0252835	0.000508422	0.311593	0.0443745	0.0635062	0.0698723	0.06513	0.054635	0.239674	0.2637	0.245802	0.206194	-2.75662	-2.66109	-2.73137	-2.90708	1.32814	0.0317338
24	-57746.68	-57747.53	0.8506956	0.00347464	0.00948359	0.0154819	0.0902573	0.000633357	0.00172867	0.00282204	0.0164521	-5.66226	-4.65819	-4.16808	-2.40509	-1.70221	-0.289577	0.006686551	0.1594576	0.008803804	0.004416164	0.02237055	0.009437857	0.01941523	0.01814104	0.0330274	0.001582094	0.0830432	0.0167663	0.257593	0.0235736	0.0170474	0.361965	0.210092	0.0299195	0.0647009	0.071248	0.0599331	0.0499984	0.253711	0.279384	0.235015	0.196058	-2.73798	-2.64159	-2.81453	-2.99576	1.36642	0.0317338
25	-57746.78	-57747.48	0.6996498	0.00548965	0.00948359	0.0215047	0.089148	0.00100065	0.00172867	0.00391987	0.0162499	-5.20489	-4.65819	-3.83948	-2.41746	-1.70221	0.520707	0.001153811	0.1395306	0.008803804	0.004416164	0.02237055	0.009437857	0.01875678	0.02894663	0.03714941	0.001582094	0.0870893	0.0175833	0.270144	0.211981	0.017878	0.143619	0.220328	0.0313773	0.059625	0.071248	0.0634602	0.0499984	0.233807	0.279384	0.248846	0.196058	-2.81968	-2.64159	-2.75734	-2.99576	1.36642	1.25208
26	-57743.66	-57745.17	1.509848	0.00705334	0.00948359	0.0215047	0.0877985	0.00123801	0.00166456	0.00377451	0.0154104	-4.95425	-4.65819	-3.83948	-2.43271	-1.74	0.586739	0.001900933	0.125637	0.007212256	0.004965664	0.02237055	0.009437857	0.01876867	0.02894663	0.04462054	0.0004922195	0.0771922	0.015585	0.325838	0.191359	0.0158463	0.151079	0.195289	0.0278114	0.0633623	0.0698957	0.0558878	0.0551004	0.240108	0.264866	0.211783	0.208799	-2.75889	-2.66075	-2.88441	-2.8986	1.33222	1.43024
27	-57748.46	-57748.09	-0.370489	0.00705334	0.00948359	0.0105928	0.0877985	0.000725127	0.000974971	0.001089	0.00902623	-4.95425	-4.65819	-4.54758	-2.43271	-2.27491	-0.599975	0.002270962	0.1388248	0.006169844	0.004965664	0.02097566	0.007580717	0.01876867	0.02894663	0.04462054	0.0005991767	0.0536211	0.0108261	0.531697	0.132926	0.0110075	0.104946	0.135657	0.019319	0.0647573	0.0695829	0.0649875	0.0574233	0.251205	0.269925	0.252098	0.222755	-2.73711	-2.66524	-2.73356	-2.85731	1.35562	1.43024
28	-57752.33	-57746.55	-5.774854	0.00198654	0.0204527	0.00223852	0.147966	0.000204229	0.00210267	0.000230134	0.0152118	-6.22136	-3.88964	-6.10194	-1.91077	-2.27491	-0.599975	0.001415821	0.132848	0.006169844	0.004965664	0.02097566	0.007580717	0.02473745	0.02894663	0.04462054	0.0005991767	0.0431365	0.0272877	0.427734	0.106935	0.00885523	0.191495	0.109132	0.0854241	0.0645558	0.0700629	0.0662599	0.0629193	0.23786	0.258151	0.244138	0.23183	-2.74023	-2.65836	-2.71417	-2.7659	1.30415	1.43024
29	-57747.64	-57739.81	-7.836307	0.00597684	0.00841242	0.0035217	0.0973078	0.000137717	0.000193837	8.11464e-05	0.00224215	-5.11986	-4.77805	-5.64881	-2.32988	-3.77044	-0.599975	0.001294378	0.132848	0.007970459	0.004628787	0.02097566	0.007580717	0.02473745	0.02603295	0.04835522	0.0005991767	0.0389204	0.0246206	0.385927	0.0964834	0.00798972	0.270519	0.098465	0.0770748	0.0647698	0.0700629	0.0649016	0.0537816	0.238648	0.258151	0.239134	0.198161	-2.73692	-2.65836	-2.73488	-2.92282	1.30415	1.43024
30	-57743.76	-57742.63	-1.123942	0.00530624	0.00841242	0.0131251	0.0734329	0.000541352	0.00085825	0.00133904	0.00749175	-5.23887	-4.77805	-4.33323	-2.61138	-2.28257	-0.599975	0.001318703	0.132848	0.009763816	0.004257214	0.02097566	0.00836031	0.01978001	0.02435227	0.05233183	0.000636571	0.0386736	0.0244645	0.383481	0.102211	0.00793907	0.268804	0.0978408	0.0765862	0.0623542	0.0721991	0.0649016	0.0537816	0.23562	0.272822	0.245246	0.203227	-2.77492	-2.62833	-2.73488	-2.92282	1.32939	1.43024
31	-57744.64	-57744.68	0.0406801	0.00971513	0.00841242	0.00782085	0.0777716	0.000991155	0.00085825	0.000797897	0.0079344	-4.63407	-4.77805	-4.85096	-2.55398	-2.28257	0.066554	0.003247914	0.1370289	0.009763816	0.004311429	0.02097566	0.01030293	0.01828465	0.02517059	0.05233183	0.000636571	0.0386736	0.0244645	0.383481	0.102211	0.00793907	0.268804	0.0978408	0.0765862	0.0635519	0.0717923	0.0638919	0.0523692	0.240146	0.271285	0.241431	0.19789	-2.7559	-2.63398	-2.75056	-2.94944	1.32939	0.641754
32	-57744.05	-57747.03	2.978253	0.00612764	0.0188998	0.0110798	0.0784892	0.000923717	0.00284907	0.00167024	0.0118319	-5.09495	-3.9686	-4.50263	-2.54479	-1.89216	0.066554	0.001964727	0.1307934	0.009763816	0.00392592	0.02154925	0.009607999	0.02449207	0.02608019	0.05233183	4.312289e-05	0.0402595	0.0254677	0.399206	0.106402	0.00826461	0.282853	0.0578211	0.0797266	0.0601997	0.0687934	0.0545926	0.0529079	0.227479	0.259953	0.206291	0.199926	-2.81009	-2.67665	-2.90786	-2.9392	1.32939	0.641754
33	-57740	-57744.61	4.608822	0.00612764	0.0188998	0.0178906	0.0882781	0.000918247	0.0028322	0.00268096	0.0132288	-5.09495	-3.9686	-4.02348	-2.42726	-1.8981	0.066554	0.004194243	0.1302447	0.007638213	0.00392592	0.02154925	0.009607999	0.02449207	0.01727291	0.04591417	5.365595e-05	0.0472903	0.0299153	0.294284	0.124984	0.00970793	0.33225	0.0679189	0.09365	0.0600356	0.0672196	0.0654768	0.0553455	0.226859	0.254006	0.24742	0.209136	-2.81282	-2.69979	-2.72606	-2.89416	1.32939	0.0701206
34	-57741	-57745.2	4.196496	0.0106226	0.0188998	0.0178906	0.0171143	0.00315004	0.00560461	0.00530531	0.00507511	-4.54477	-3.9686	-4.02348	-4.06784	-1.21556	0.066554	0.002814083	0.1394185	0.007638213	0.00392592	0.02327009	0.007918855	0.02353375	0.01727291	0.04591417	0.0009730217	0.0597298	0.0377843	0.0515357	0.15786	0.0122615	0.419646	0.140484	0.120698	0.06395	0.0673355	0.0588302	0.0594375	0.241651	0.254444	0.222304	0.224599	-2.74965	-2.69807	-2.8331	-2.82283	1.32939	0.0701206
35	-57744.3	-57745.14	0.8395535	0.00431729	0.0188998	0.00666615	0.0219849	0.00128026	0.00560461	0.0019768	0.00651945	-5.44513	-3.9686	-5.01071	-3.8174	-1.21556	0.641758	0.002497643	0.1420487	0.007638213	0.003723771	0.02285638	0.00993304	0.01862751	0.01706371	0.04591417	0.0009402383	0.0548024	0.0346674	0.0823106	0.144838	0.01125	0.385028	0.176362	0.110741	0.0649737	0.076911	0.0588302	0.0544711	0.243252	0.287943	0.220252	0.203932	-2.73377	-2.56511	-2.8331	-2.91008	1.32011	0.268319
36	-57744.7	-57748.22	3.518755	0.00692383	0.0188998	0.0219507	0.0313112	0.00140492	0.003835	0.00445406	0.0063534	-4.97279	-3.9686	-3.81895	-3.46378	-1.59499	0.641758	0.003334508	0.1356733	0.007638213	0.00394973	0.02298551	0.00993304	0.01518276	0.01706371	0.04447842	0.0009402383	0.0548024	0.0346674	0.0823106	0.144838	0.01125	0.385028	0.176362	0.110741	0.0641566	0.0734286	0.0577097	0.0496944	0.231749	0.265242	0.208462	0.179508	-2.74643	-2.61144	-2.85233	-3.00186	1.28433	0.268319
37	-57745.29	-57748.7	3.418507	0.021006	0.0129479	0.0219507	0.0313112	0.00295985	0.00182442	0.00309297	0.00441191	-3.86295	-4.34683	-3.81895	-3.46378	-1.95967	1.50137	0.001443358	0.1347415	0.007638213	0.003001578	0.02298551	0.007929126	0.01518276	0.01521754	0.05599271	0.0009402383	0.0552308	0.0349384	0.20572	0.14597	0.011338	0.257456	0.177741	0.111607	0.0661514	0.0699827	0.061956	0.0583725	0.238955	0.252795	0.2238	0.210856	-2.71581	-2.65951	-2.78133	-2.84091	1.28433	0.268319
38	-57742.05	-57744.49	2.444828	0.00813699	0.0129479	0.020606	0.0216621	0.00114654	0.00182442	0.0029035	0.0030523	-4.81133	-4.34683	-3.88217	-3.83219	-1.95967	-0.13336	0.003024834	0.1347415	0.007638213	0.003424698	0.02206053	0.009753637	0.02276688	0.01709511	0.04557549	0.0009402383	0.052808	0.0346365	0.251132	0.139567	0.0108406	0.246162	0.169944	0.0949096	0.0648761	0.0699827	0.061956	0.0654146	0.234349	0.252795	0.2238	0.236294	-2.73528	-2.65951	-2.78133	-2.72701	1.28433	0.268319
39	-57749.34	-57746.48	-2.856906	0.0158101	0.0129479	0.0115194	0.0158705	0.00222028	0.00181832	0.00161772	0.00222876	-4.14711	-4.34683	-4.46372	-4.14329	-1.96302	-0.770047	0.001514187	0.1424122	0.007638213	0.003758385	0.02704712	0.009753637	0.02632617	0.01709511	0.05473652	0.001499757	0.0608654	0.0399214	0.28945	0.160862	0.0124947	0.283721	0.0432947	0.109391	0.0648761	0.0699827	0.0678546	0.0634813	0.246595	0.266005	0.257916	0.241293	-2.73528	-2.65951	-2.69039	-2.75701	1.33527	4.5542
40	-57743.49	-57747.39	3.903655	0.0119993	0.0109302	0.0380818	0.0543244	0.00168511	0.00153497	0.00534798	0.00762899	-4.42291	-4.51623	-3.26802	-2.91278	-1.96302	0.911586	0.003186863	0.1470076	0.007638213	0.004838364	0.02857102	0.009198192	0.02632617	0.01422236	0.0510114	0.0003639812	0.0666307	0.102851	0.316867	0.176099	0.00913926	0.161265	0.0473956	0.119752	0.0648761	0.0699827	0.0678546	0.0641215	0.238968	0.257778	0.249939	0.236188	-2.73528	-2.65951	-2.69039	-2.74697	1.30385	0.191668
41	-57742.51	-57745.29	2.770913	0.0107015	0.0142457	0.0115835	0.0550094	0.00289094	0.00384838	0.00312919	0.0148604	-4.53737	-4.2513	-4.45818	-2.90025	-1.30881	0.430707	0.001513315	0.1332513	0.007638213	0.004838364	0.02857102	0.00903792	0.02377789	0.02024688	0.0510114	0.001869949	0.0634137	0.0978849	0.301568	0.167597	0.00869801	0.153479	0.0451073	0.162252	0.0644418	0.0713384	0.0678546	0.0641215	0.23695	0.262309	0.249499	0.235773	-2.74199	-2.64032	-2.69039	-2.74697	1.30209	0.684827
42	-57739.75	-57743.28	3.531825	0.0107015	0.0252273	0.0128563	0.0490168	0.00264561	0.00623665	0.0031783	0.0121178	-4.53737	-3.67983	-4.35392	-3.01559	-1.39748	0.308614	0.001513315	0.1353848	0.008671288	0.004993931	0.02253963	0.00903792	0.02636914	0.01643127	0.0510114	0.001869949	0.0560914	0.0865824	0.266747	0.148245	0.00769367	0.135757	0.0398989	0.258985	0.0638603	0.0700027	0.0640649	0.0592669	0.234058	0.256571	0.234808	0.217222	-2.75106	-2.65922	-2.74786	-2.8257	1.29887	0.684827
43	-57741.35	-57745.05	3.7012	0.00993689	0.0252273	0.0128563	0.0592171	0.00245658	0.00623665	0.0031783	0.0146395	-4.6115	-3.67983	-4.35392	-2.82655	-1.39748	0.308614	0.00217268	0.1259767	0.008598151	0.003413474	0.02485939	0.00903792	0.02396273	0.01643127	0.0510114	0.001869949	0.052068	0.0803718	0.200715	0.137611	0.0071418	0.244648	0.0370369	0.240408	0.0621894	0.0705068	0.0640649	0.0583693	0.224215	0.254202	0.230977	0.210442	-2.77757	-2.65205	-2.74786	-2.84096	1.28242	0.684827
44	-57743.27	-57743.04	-0.2276112	0.00567675	0.00992561	0.00922848	0.0281106	0.00107351	0.001877	0.00174517	0.00531591	-5.17138	-4.61264	-4.68546	-3.57161	-1.66544	-1.59042	0.002111183	0.1217864	0.009562632	0.003546491	0.02164999	0.008792537	0.02623437	0.01655135	0.05867916	8.976797e-05	0.052068	0.0803718	0.200715	0.137611	0.0071418	0.244648	0.0370369	0.240408	0.0656753	0.0705068	0.0640649	0.0601254	0.236783	0.254202	0.230977	0.216773	-2.72303	-2.65205	-2.74786	-2.81132	1.28242	1.13218
45	-57747.5	-57743.91	-3.595148	0.00405297	0.0218584	0.0106471	0.035331	0.000766445	0.00413358	0.00201345	0.00668135	-5.50831	-3.82317	-4.54246	-3.34299	-1.66544	1.35703	0.0009623131	0.1270315	0.009562632	0.003546491	0.02114508	0.006535554	0.02623437	0.01655135	0.05872236	0.0005738151	0.0592621	0.0914765	0.0902797	0.156624	0.00812856	0.278451	0.0421542	0.273624	0.0656753	0.0705068	0.0640649	0.0601254	0.236783	0.254202	0.230977	0.216773	-2.72303	-2.65205	-2.74786	-2.81132	1.28242	4.85172
