Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation_alpha	speciation_beta
37	-57806.88	-57823.14	16.25456	0.0456627	0.0456627	0.0456627	0.0456627	0.0324878	0.0324878	0.0324878	0.0324878	-3.086475	-0.3404149	0.01273405	0.2211828	0.01390018	0.002619306	0.02539511	0.01068123	0.03185656	0.01650247	0.05989151	0.002072121	0.209539	0.106727	0.226298	0.0121044	0.0315559	0.306802	0.0820615	0.0249127	0.0729441	0.0729441	0.0729441	0.0729441	0.295165	0.295165	0.295165	0.295165	-2.618063	1.397841
38	-57816.2	-57831.83	15.62884	0.044165	0.044165	0.044165	0.044165	0.0314223	0.0314223	0.0314223	0.0314223	-3.119822	-0.3404149	0.01158931	0.2336957	0.005072876	0.003781938	0.02539511	0.01068123	0.03185656	0.01650247	0.04493609	0.01748845	0.210005	0.106964	0.226801	0.00990721	0.0316261	0.307484	0.082244	0.0249681	0.0729441	0.0729441	0.0729441	0.0729441	0.295165	0.295165	0.295165	0.295165	-2.618063	1.397841
39	-57785.84	-57800.41	14.56357	0.0149689	0.0149689	0.0149689	0.0149689	0.01065	0.01065	0.01065	0.01065	-4.20178	-0.3404149	0.004373595	0.2068325	0.005072876	0.003781938	0.0266064	0.01068123	0.03185656	0.02302013	0.06821448	0.008413557	0.140269	0.116406	0.246822	0.0107818	0.0344178	0.334627	0.089504	0.0271722	0.0768576	0.0768576	0.0768576	0.0768576	0.311001	0.311001	0.311001	0.311001	-2.5658	1.397841
40	-57796.22	-57808.64	12.42491	0.0149689	0.0149689	0.0149689	0.0149689	0.00192622	0.00192622	0.00192622	0.00192622	-4.20178	-2.050417	0.01081569	0.2079082	0.005072876	0.003781938	0.0266064	0.01068123	0.04724034	0.01481669	0.06863485	0.01189905	0.183041	0.242133	0.322084	0.0140694	0.0449127	0.0415057	0.116796	0.0354577	0.0753591	0.0753591	0.0753591	0.0753591	0.28124	0.28124	0.28124	0.28124	-2.58549	1.316945
41	-57821.54	-57833.8	12.25841	0.0243471	0.0243471	0.0243471	0.0243471	0.00313301	0.00313301	0.00313301	0.00313301	-3.715344	-2.050417	0.001818965	0.1486687	0.0179157	0.004376722	0.0266064	0.01068123	0.04724034	0.01481669	0.0545432	0.01189905	0.18468	0.244301	0.324968	0.00524168	0.0453148	0.0418774	0.117842	0.0357751	0.0587362	0.0587362	0.0587362	0.0587362	0.255794	0.255794	0.255794	0.255794	-2.834699	1.471315
42	-57792.27	-57807.13	14.85324	0.0243471	0.0243471	0.0243471	0.0243471	0.00745104	0.00745104	0.00745104	0.00745104	-3.715344	-1.184057	0.002800881	0.2020403	0.007922821	0.003218367	0.0266064	0.006891491	0.02489704	0.01481669	0.04401314	0.01189905	0.243445	0.322039	0.110171	0.0069096	0.0597341	0.0552029	0.15534	0.0471589	0.0598673	0.0598673	0.0598673	0.0598673	0.264679	0.264679	0.264679	0.264679	-2.815624	1.486386
43	-57879.92	-57895.39	15.47073	0.0306093	0.0306093	0.0306093	0.0306093	0.00575762	0.00575762	0.00575762	0.00575762	-3.486453	-1.670778	0.002800881	0.2136458	0.004501291	0.003218367	0.01794884	0.0139206	0.02489704	0.008925633	0.01140473	0.01189905	0.200687	0.265476	0.0908203	0.005696	0.0492425	0.0455071	0.128056	0.214515	0.0616561	0.0616561	0.0616561	0.0616561	0.272587	0.272587	0.272587	0.272587	-2.786183	1.486386
44	-57873.88	-57888.47	14.59522	0.0306093	0.0306093	0.0306093	0.0306093	0.00575762	0.00575762	0.00575762	0.00575762	-3.486453	-1.670778	0.002800881	0.184958	0.004875755	0.003218367	0.01794884	0.0139206	0.03843936	0.02684614	0.01247612	0.01189905	0.109301	0.144588	0.143875	0.00310224	0.0268192	0.0247848	0.430697	0.116832	0.0585416	0.0585416	0.0585416	0.0585416	0.258818	0.258818	0.258818	0.258818	-2.838017	1.486386
45	-57860.96	-57872.22	11.25787	0.00841962	0.00841962	0.00841962	0.00841962	0.00158374	0.00158374	0.00158374	0.00158374	-4.777191	-1.670778	0.007115093	0.1880467	0.0113557	0.003016415	0.0333059	0.01202808	0.05337822	0.040186	0.04115795	0.01189905	0.109578	0.132654	0.144241	0.00311011	0.0268872	0.0248477	0.43179	0.126892	0.0675125	0.0675125	0.0675125	0.0675125	0.301919	0.301919	0.301919	0.301919	-2.695442	1.497847
46	-57857.03	-57869.09	12.06532	0.00796477	0.00796477	0.00796477	0.00796477	0.0193496	0.0193496	0.0193496	0.0193496	-4.832727	0.8876441	0.01334028	0.1719563	0.006453376	0.003016415	0.0333059	0.01202808	0.05337822	0.040186	0.04063868	0.02759087	0.0715523	0.147353	0.160224	0.00345475	0.0298667	0.0276011	0.479638	0.0803101	0.0642795	0.0642795	0.0642795	0.0642795	0.272816	0.272816	0.272816	0.272816	-2.744515	1.445557
47	-57868.59	-57882.72	14.13104	0.0191547	0.0191547	0.0191547	0.0191547	0.0465344	0.0465344	0.0465344	0.0465344	-3.955207	0.8876441	0.007794568	0.149403	0.009589135	0.003921389	0.0333059	0.004876685	0.01433073	0.040186	0.0271927	0.04845297	0.235548	0.110774	0.120449	0.00259713	0.0224524	0.0207493	0.36057	0.12686	0.0630141	0.0630141	0.0630141	0.0630141	0.270638	0.270638	0.270638	0.270638	-2.764397	1.457425
48	-57893.67	-57906.69	13.01927	0.0191547	0.0191547	0.0191547	0.0191547	0.0391669	0.0391669	0.0391669	0.0391669	-3.955207	0.7152824	0.009708936	0.1389634	0.013766	0.003921389	0.02913786	0.01626788	0.06545756	0.02533806	0.0271927	0.04966585	0.234454	0.110259	0.11989	0.00722796	0.0223482	0.0206529	0.358896	0.126271	0.0630141	0.0630141	0.0630141	0.0630141	0.257954	0.257954	0.257954	0.257954	-2.764397	1.409421
49	-57860.34	-57871.85	11.51183	0.00499501	0.00499501	0.00499501	0.00499501	0.0102136	0.0102136	0.0102136	0.0102136	-5.299316	0.7152824	0.01793229	0.1532133	0.006457516	0.004032873	0.02913786	0.004510689	0.06545756	0.02533806	0.0440079	0.04966585	0.234454	0.110259	0.11989	0.00722796	0.0223482	0.0206529	0.358896	0.126271	0.0630141	0.0630141	0.0630141	0.0630141	0.257954	0.257954	0.257954	0.257954	-2.764397	1.409421
50	-57829.96	-57842.47	12.50853	0.00733252	0.00733252	0.00733252	0.00733252	0.00494793	0.00494793	0.00494793	0.00494793	-4.915437	-0.3933493	0.01971474	0.1656039	0.01349998	0.006537589	0.02529744	0.004510689	0.03483484	0.02533806	0.08896714	0.01395898	0.217882	0.102466	0.111416	0.00671705	0.091453	0.0191931	0.333528	0.117346	0.0597333	0.0597333	0.0597333	0.0597333	0.244524	0.244524	0.244524	0.244524	-2.817865	1.409421
51	-57821.53	-57833.7	12.16918	0.00575317	0.00575317	0.00575317	0.00575317	0.00113393	0.00113393	0.00113393	0.00113393	-5.158005	-1.624063	0.003872425	0.1454896	0.01349998	0.006537589	0.03325696	0.004510689	0.03483484	0.03285449	0.08896714	0.0004976813	0.125081	0.113388	0.123292	0.0168645	0.101201	0.021239	0.36908	0.129854	0.0613898	0.0613898	0.0613898	0.0613898	0.267762	0.267762	0.267762	0.267762	-2.790512	1.472856
52	-57821.28	-57832.08	10.79621	0.00717268	0.00717268	0.00717268	0.00717268	0.001574	0.001574	0.001574	0.001574	-4.937476	-1.516662	0.0006049601	0.1269093	0.01349998	0.003939704	0.02713902	0.01116589	0.03483484	0.03285449	0.08896714	0.02074454	0.121833	0.214533	0.0419661	0.0164266	0.0985737	0.0206875	0.359497	0.126482	0.0583221	0.0583221	0.0583221	0.0583221	0.254382	0.254382	0.254382	0.254382	-2.841774	1.472856
53	-57768.35	-57780.79	12.43444	0.00433194	0.00433194	0.00433194	0.00433194	0.000950615	0.000950615	0.000950615	0.000950615	-5.441739	-1.516662	0.0008743452	0.1166268	0.01061474	0.003345888	0.03013417	0.01116589	0.02864939	0.01909312	0.08896714	0.0003878143	0.0918039	0.161655	0.178259	0.0123778	0.0332263	0.0155884	0.270888	0.236202	0.0643739	0.0643739	0.0643739	0.0643739	0.255277	0.255277	0.255277	0.255277	-2.743047	1.377639
54	-57764.51	-57780.1	15.59086	0.0198863	0.0198863	0.0198863	0.0198863	0.00378604	0.00378604	0.00378604	0.00378604	-3.917724	-1.658712	0.001337165	0.1381629	0.006565753	0.003345888	0.02125292	0.00714607	0.02864939	0.01566299	0.09969339	0.0003878143	0.0832626	0.211686	0.161674	0.0201942	0.030135	0.0141381	0.245685	0.233224	0.0643739	0.0643739	0.0643739	0.0643739	0.23037	0.23037	0.23037	0.23037	-2.743047	1.274978
55	-57797.74	-57814.32	16.58365	0.0243552	0.0243552	0.0243552	0.0243552	0.0124019	0.0124019	0.0124019	0.0124019	-3.715012	-0.6748947	0.01346583	0.1421642	0.006565753	0.004064844	0.01951581	0.01069349	0.02864939	0.01785104	0.09969339	0.0003878143	0.0881877	0.266679	0.171237	0.0213887	0.0319175	0.0149744	0.158596	0.24702	0.0622784	0.0622784	0.0622784	0.0622784	0.227962	0.227962	0.227962	0.227962	-2.77614	1.297566
