Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation_alpha	speciation_beta
42	-57920.52	-57935.73	15.21165	0.0227437	0.0227437	0.0227437	0.0227437	0.0101638	0.0101638	0.0101638	0.0101638	-3.783468	-0.8054538	0.01884944	0.1022479	0.01372545	0.007701399	0.02587846	0.003648344	0.05273025	0.01143615	0.02491611	0.01138877	0.00253511	0.00444541	0.061307	0.587544	0.0097412	0.204894	0.0841401	0.0453926	0.0671661	0.0671661	0.0671661	0.0671661	0.228612	0.228612	0.228612	0.228612	-2.700586	1.224859
43	-57898.12	-57913.3	15.18093	0.0227437	0.0227437	0.0227437	0.0227437	0.0162154	0.0162154	0.0162154	0.0162154	-3.783468	-0.3383255	0.00440414	0.09213843	0.006650027	0.006310391	0.01901592	0.01275186	0.05273025	0.004202891	0.08168562	0.01138877	0.00206209	0.00361595	0.0702832	0.477916	0.00792362	0.332835	0.0684407	0.0369229	0.0652249	0.0652249	0.0652249	0.0652249	0.262539	0.262539	0.262539	0.262539	-2.729914	1.392558
44	-57851.04	-57866.25	15.20815	0.0227437	0.0227437	0.0227437	0.0227437	0.0181252	0.0181252	0.0181252	0.0181252	-3.783468	-0.2269839	0.007226217	0.1894096	0.006650027	0.006310391	0.01901592	0.01275186	0.05273025	0.003462833	0.08168562	0.01138877	0.00186222	0.00326547	0.0634709	0.52852	0.00715561	0.300575	0.061807	0.0333441	0.0648524	0.0648524	0.0648524	0.0648524	0.26104	0.26104	0.26104	0.26104	-2.735641	1.392558
45	-57867.44	-57882.06	14.61864	0.0492217	0.0492217	0.0492217	0.0492217	0.0392264	0.0392264	0.0392264	0.0392264	-3.011421	-0.2269839	0.01579632	0.1894096	0.006650027	0.003952114	0.02499732	0.01275186	0.05273025	0.0331962	0.08643996	0.01138877	0.00158171	0.00277358	0.0539101	0.448907	0.00607774	0.255298	0.0524968	0.178955	0.0648524	0.0648524	0.0648524	0.0648524	0.28486	0.28486	0.28486	0.28486	-2.735641	1.479885
46	-57849.4	-57863.86	14.4622	0.0209619	0.0209619	0.0209619	0.0209619	0.00783233	0.00783233	0.00783233	0.00783233	-3.865049	-0.9844464	0.0223275	0.1628544	0.01063163	0.005781094	0.02156987	0.00579824	0.05273025	0.00775918	0.08643996	0.009145591	0.00158171	0.00277358	0.0539101	0.448907	0.00607774	0.255298	0.0524968	0.178955	0.0648524	0.0648524	0.0648524	0.0648524	0.266778	0.266778	0.266778	0.266778	-2.735641	1.414303
47	-57914.95	-57931.19	16.24088	0.0339811	0.0339811	0.0339811	0.0339811	0.0288114	0.0288114	0.0288114	0.0288114	-3.381952	-0.1650317	0.03166471	0.1568355	0.01063163	0.003300739	0.02156987	0.001868315	0.05273025	0.00775918	0.08643996	0.009145591	0.00156256	0.00274001	0.0733813	0.443474	0.00600417	0.244188	0.0518614	0.176789	0.0648524	0.0648524	0.0648524	0.0648524	0.266778	0.266778	0.266778	0.266778	-2.735641	1.414303
48	-57981.93	-58000.4	18.46287	0.0339811	0.0339811	0.0339811	0.0339811	0.0662569	0.0662569	0.0662569	0.0662569	-3.381952	0.6677356	0.05498753	0.2359864	0.002626323	0.002115389	0.02156987	0.008435951	0.01945553	0.00775918	0.09638283	0.0002100011	0.00240844	0.00422329	0.113105	0.467087	0.00925446	0.0707162	0.0607136	0.272491	0.0648524	0.0648524	0.0648524	0.0648524	0.266778	0.266778	0.266778	0.266778	-2.735641	1.414303
49	-58073.9	-58090.83	16.93164	0.0339811	0.0339811	0.0339811	0.0339811	0.0328477	0.0328477	0.0328477	0.0328477	-3.381952	-0.03392251	0.0803377	0.2388229	0.01824681	0.01028406	0.04247832	0.006760811	0.05654771	0.01499666	0.09638283	1.857097e-05	0.00302625	0.00530665	0.137388	0.586905	0.0116284	0.0888563	0.0762879	0.0906022	0.0648524	0.0648524	0.0648524	0.0648524	0.266778	0.266778	0.266778	0.266778	-2.735641	1.414303
50	-58096.88	-58113.34	16.45036	0.0613656	0.0613656	0.0613656	0.0613656	0.0593188	0.0593188	0.0593188	0.0593188	-2.790906	-0.03392251	0.08762981	0.297477	0.01824681	0.01028406	0.04075808	0.007994168	0.01074459	0.01076034	0.09638283	0.0005035696	0.0029724	0.0230066	0.134943	0.576461	0.0114215	0.0872752	0.0749304	0.0889899	0.0648524	0.0648524	0.0648524	0.0648524	0.28872	0.28872	0.28872	0.28872	-2.735641	1.493343
51	-57978.79	-57993.56	14.77129	0.0613656	0.0613656	0.0613656	0.0613656	0.0593188	0.0593188	0.0593188	0.0593188	-2.790906	-0.03392251	0.04639656	0.293294	0.009086081	0.004095632	0.02937493	0.007994168	0.0326431	0.01076034	0.05166392	0.04036037	0.00572865	0.0229475	0.116772	0.574981	0.0113922	0.0870511	0.074738	0.106389	0.0546208	0.0546208	0.0546208	0.0546208	0.299414	0.299414	0.299414	0.299414	-2.90734	1.701411
52	-58026.69	-58041.45	14.76436	0.0244365	0.0244365	0.0244365	0.0244365	0.0874523	0.0874523	0.0874523	0.0874523	-3.711678	1.275016	0.04576152	0.2486248	0.01851317	0.004095632	0.02937493	0.003906959	0.005569707	0.01076034	0.0284477	0.03433647	0.00766075	0.030687	0.156156	0.431635	0.0152344	0.116411	0.0999448	0.142271	0.0660526	0.0660526	0.0660526	0.0660526	0.362079	0.362079	0.362079	0.362079	-2.717304	1.701411
53	-58073.57	-58088.46	14.88614	0.027282	0.027282	0.027282	0.027282	0.0976357	0.0976357	0.0976357	0.0976357	-3.601528	1.275016	0.01788157	0.2457071	0.01851317	0.004095632	0.01397713	0.003906959	0.005569707	0.02886629	0.01240902	0.03433647	0.0708664	0.032329	0.164512	0.454731	0.0160496	0.12264	0.0434824	0.0953903	0.0551743	0.0551743	0.0551743	0.0551743	0.391466	0.391466	0.391466	0.391466	-2.897257	1.959402
54	-58115.77	-58128.44	12.66856	0.0179542	0.0179542	0.0179542	0.0179542	0.0642539	0.0642539	0.0642539	0.0642539	-4.019929	1.275016	0.01661113	0.2540183	0.01851317	0.004446743	0.02576464	0.02919263	0.01119886	0.02886629	0.01240902	0.03433647	0.102907	0.0469458	0.238892	0.0939203	0.137586	0.178088	0.0631419	0.138519	0.0536385	0.0536385	0.0536385	0.0536385	0.38057	0.38057	0.38057	0.38057	-2.925487	1.959402
55	-57951.35	-57965.49	14.14436	0.0179542	0.0179542	0.0179542	0.0179542	0.0642539	0.0642539	0.0642539	0.0642539	-4.019929	1.275016	0.02290682	0.2055274	0.01851317	0.003878951	0.02576464	0.01046295	0.01119886	0.02139075	0.006850895	0.03433647	0.104613	0.0477241	0.223777	0.0954773	0.139867	0.183538	0.0641887	0.140815	0.0590738	0.0590738	0.0590738	0.0590738	0.30021	0.30021	0.30021	0.30021	-2.828968	1.625693
