Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction[5]	extinction[6]	extinction[7]	extinction[8]	extinction_alpha[1]	extinction_alpha[2]	extinction_alpha[3]	extinction_alpha[4]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	rate_12	rate_14	rate_21	rate_23	rate_32	rate_34	rate_41	rate_43	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	rate_category_prior[5]	rate_category_prior[6]	rate_category_prior[7]	rate_category_prior[8]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation[5]	speciation[6]	speciation[7]	speciation[8]	speciation_alpha[1]	speciation_alpha[2]	speciation_alpha[3]	speciation_alpha[4]	speciation_beta[1]	speciation_beta[2]
10	-57768.72	-57766.31	-2.412128	0.0101221	0.037797	0.012995	0.00929939	0.00323074	0.0120638	0.00414767	0.00296813	-4.59303	-3.27553	-4.34319	-4.67781	-1.14202	-2.56265	0.007036145	0.1885415	0.009183619	0.004208468	0.02164522	0.00577102	0.02680451	0.01535977	0.04332688	0.008980998	0.258722	0.213197	0.131047	0.0529319	0.0260264	0.195755	0.0150221	0.107299	0.0702734	0.0751696	0.0693362	0.0589234	0.28038	0.299915	0.276641	0.235095	-2.65536	-2.58801	-2.66879	-2.83152	1.38375	1.68709
11	-57778.69	-57779.46	0.7732212	0.0261716	0.037797	0.012995	0.00929939	0.0254334	0.0367309	0.0126284	0.00903709	-3.64308	-3.27553	-4.34319	-4.67781	-0.0286108	0.326056	0.002002419	0.1722286	0.009183619	0.004208468	0.02541239	0.006739677	0.02680451	0.01470596	0.04332688	0.008980998	0.26014	0.214365	0.131766	0.0477402	0.0261691	0.196828	0.0151044	0.107887	0.0720092	0.0673746	0.0719185	0.0589234	0.304116	0.284543	0.303733	0.248851	-2.63096	-2.69749	-2.63222	-2.83152	1.44062	3.43817
12	-57780.9	-57784.52	3.621162	0.0261716	0.037797	0.0345358	0.017114	0.013645	0.0197061	0.0180059	0.00892269	-3.64308	-3.27553	-3.36576	-4.06786	-0.651299	-1.19826	0.003412203	0.1834729	0.009183619	0.004208468	0.02228091	0.006739677	0.0407558	0.01247626	0.05805823	0.008980998	0.235416	0.193992	0.0715232	0.043203	0.023682	0.178122	0.156428	0.0976335	0.0618557	0.0662426	0.072876	0.0589234	0.261235	0.279762	0.307777	0.248851	-2.78295	-2.71443	-2.619	-2.83152	1.44062	1.42502
13	-57775.88	-57779.6	3.71829	0.0188019	0.0243097	0.0293764	0.0253466	0.0044148	0.00570809	0.00689778	0.00595155	-3.9738	-3.71688	-3.52756	-3.67511	-1.44899	-1.19826	0.003822489	0.1630652	0.009183619	0.006259097	0.02657889	0.006734026	0.01923468	0.008864954	0.05781133	0.008980998	0.235416	0.193992	0.0715232	0.043203	0.023682	0.178122	0.156428	0.0976335	0.0629269	0.07104	0.0661438	0.0558576	0.274455	0.309841	0.288486	0.243622	-2.76578	-2.64451	-2.71592	-2.88495	1.47281	0.312114
14	-57767.99	-57770.94	2.950319	0.0190903	0.0243097	0.0156692	0.0253466	0.00448253	0.00570809	0.00367923	0.00595155	-3.95857	-3.71688	-4.15606	-3.67511	-1.44899	-1.19826	0.007141726	0.1584813	0.007462995	0.002974656	0.02657889	0.006734026	0.02386893	0.02356809	0.05781133	0.008980998	0.269755	0.18528	0.0683109	0.0412627	0.0226184	0.170122	0.149403	0.0932486	0.0572905	0.0614126	0.0617879	0.0558576	0.249872	0.267851	0.269488	0.243622	-2.85962	-2.79014	-2.78405	-2.88495	1.47281	0.170795
15	-57777.34	-57778.89	1.549085	0.0179649	0.0152983	0.0212967	0.0868431	0.00297154	0.00253047	0.00352264	0.0143645	-4.01934	-4.18001	-3.8492	-2.44365	-1.79934	1.73349	0.007141726	0.1665253	0.007462995	0.002974656	0.02657889	0.006734026	0.02386893	0.02356809	0.04100011	0.006703124	0.269755	0.18528	0.0683109	0.0412627	0.0226184	0.170122	0.149403	0.0932486	0.0525806	0.0614126	0.064591	0.0643526	0.231887	0.270837	0.284854	0.283803	-2.94541	-2.79014	-2.73968	-2.74338	1.4839	0.983402
16	-57783.43	-57784.72	1.28874	0.00311615	0.0152983	0.0160737	0.0868431	0.00117739	0.00578023	0.00607318	0.0328123	-5.77116	-4.18001	-4.13057	-2.44365	-0.9733	0.1082	0.01039252	0.1636382	0.007300912	0.004195373	0.02345298	0.005620507	0.02672565	0.02356809	0.06857829	0.003049474	0.227231	0.313712	0.0575424	0.0347581	0.0190528	0.143304	0.125851	0.0785489	0.0525806	0.0585746	0.0577432	0.0643526	0.226288	0.252084	0.248506	0.276951	-2.94541	-2.83745	-2.85175	-2.74338	1.45946	0.284831
17	-57791.15	-57792.99	1.842225	0.00563234	0.0152983	0.0123017	0.103867	0.00222488	0.00604312	0.0048594	0.0410294	-5.17923	-4.18001	-4.39802	-2.26464	-0.928823	0.1082	0.001076358	0.1329158	0.01182565	0.005225074	0.02766506	0.005620507	0.03241547	0.02356809	0.03452718	0.003965312	0.231729	0.348484	0.0639206	0.0424174	0.0211647	0.0172639	0.139801	0.135219	0.0491155	0.0602999	0.064603	0.0400891	0.211375	0.259509	0.278028	0.172529	-3.01358	-2.80843	-2.73949	-3.21665	1.45946	0.284831
18	-57785.2	-57789.29	4.085012	0.00569664	0.0152983	0.0350911	0.159144	0.00312803	0.00840032	0.0192686	0.0873863	-5.16788	-4.18001	-3.34981	-1.83794	-0.599473	0.222867	0.001980645	0.1344458	0.005194372	0.005225074	0.02766506	0.005552619	0.03241547	0.02356809	0.02492666	9.039894e-05	0.13889	0.191701	0.0553341	0.277981	0.0183216	0.020186	0.121021	0.176565	0.0564952	0.058749	0.064603	0.0498933	0.261257	0.271679	0.298751	0.230727	-2.8736	-2.83448	-2.73949	-2.99787	1.53135	1.99771
19	-57800.4	-57804.73	4.332635	0.0158502	0.0288867	0.00932027	0.159144	0.00636146	0.0115937	0.00374069	0.0638725	-4.14458	-3.54437	-4.67556	-1.83794	-0.912922	0.60707	0.01477478	0.1788846	0.005194372	0.006715894	0.02498977	0.006656123	0.0247835	0.02356809	0.02905383	9.039894e-05	0.161091	0.222344	0.064179	0.162569	0.0212503	0.0234126	0.140366	0.204789	0.0564952	0.058749	0.0468048	0.0695507	0.261257	0.271679	0.216445	0.321631	-2.8736	-2.83448	-3.06177	-2.6657	1.53135	1.99771
20	-57795.55	-57799.47	3.915871	0.0158502	0.0328008	0.00932027	0.178351	0.00681025	0.0140934	0.00400459	0.0766313	-4.14458	-3.4173	-4.67556	-1.724	-0.84475	0.60707	0.002108471	0.176988	0.008329658	0.006994301	0.02498977	0.008324052	0.0247835	0.02356809	0.04879744	9.039894e-05	0.132437	0.182795	0.0527632	0.133652	0.0174704	0.0192481	0.293272	0.168362	0.0607055	0.058749	0.0468048	0.0777957	0.267952	0.259316	0.206595	0.343387	-2.80172	-2.83448	-3.06177	-2.55367	1.48477	1.99771
21	-57787.9	-57792.32	4.421074	0.0158502	0.00849684	0.0404476	0.178351	0.0101594	0.00544615	0.0259254	0.114316	-4.14458	-4.76806	-3.20775	-1.724	-0.444785	0.60707	0.002139163	0.1195488	0.00638449	0.006994301	0.02498977	0.008324052	0.02499327	0.01990684	0.04879744	9.039894e-05	0.126963	0.17524	0.143079	0.127983	0.0167484	0.0184526	0.281152	0.110381	0.0541017	0.056005	0.0468048	0.0777957	0.228193	0.236221	0.197416	0.32813	-2.91689	-2.88231	-3.06177	-2.55367	1.43933	1.99771
22	-57780.54	-57786.85	6.311961	0.0158502	0.0289229	0.00787073	0.144872	0.0101594	0.0185385	0.00504484	0.0928576	-4.14458	-3.54312	-4.8446	-1.9319	-0.444785	0.60707	0.001597608	0.118985	0.00638449	0.006994301	0.0225374	0.00545286	0.02499327	0.01676426	0.04516696	9.183393e-05	0.126963	0.17524	0.143079	0.127983	0.0167484	0.0184526	0.281152	0.110381	0.0541623	0.0553588	0.0468048	0.0720258	0.228449	0.233495	0.197416	0.303794	-2.91577	-2.89392	-3.06177	-2.63073	1.43933	0.15737
23	-57784.8	-57787.32	2.525421	0.0214598	0.0456033	0.0033137	0.115305	0.0117256	0.0249175	0.00181059	0.0630021	-3.84157	-3.08777	-5.70969	-2.16018	-0.604411	0.60707	0.0002483456	0.1289846	0.01241909	0.004822194	0.0225374	0.00768311	0.02499327	0.01676426	0.04604559	0.00178419	0.0814911	0.112477	0.124127	0.0821458	0.0775436	0.27091	0.180457	0.070848	0.0541623	0.0633204	0.0695426	0.047372	0.232801	0.272164	0.298908	0.203614	-2.91577	-2.75955	-2.66582	-3.04972	1.4582	0.946844
24	-57777.28	-57780.92	3.640157	0.0301643	0.013473	0.0105961	0.130496	0.00812487	0.003629	0.00285411	0.0351496	-3.5011	-4.30707	-4.54727	-2.03642	-1.31173	-0.89105	0.002439746	0.1094737	0.008033763	0.004822194	0.0225374	0.00768311	0.01842286	0.01513998	0.04604559	0.00178419	0.0698741	0.0964431	0.106432	0.0704354	0.0664893	0.232291	0.297287	0.0607482	0.0550164	0.0639582	0.0666097	0.047372	0.215669	0.250721	0.261115	0.185702	-2.90012	-2.74953	-2.70891	-3.04972	1.36611	0.946844
25	-57766.64	-57768.57	1.928953	0.00704643	0.0429088	0.00828497	0.114314	0.0013729	0.00836021	0.00161422	0.0222726	-4.95523	-3.14868	-4.79331	-2.16881	-1.63559	-0.89105	0.001841734	0.1175783	0.008033763	0.003169487	0.0225374	0.006056446	0.03961634	0.02487864	0.0331162	0.0001956155	0.0698741	0.0964431	0.106432	0.0704354	0.0664893	0.232291	0.297287	0.0607482	0.0582023	0.0639582	0.0591529	0.0630018	0.229115	0.251773	0.232857	0.248009	-2.84383	-2.74953	-2.82763	-2.76459	1.3703	2.00023
26	-57790.58	-57795.4	4.823434	0.0295258	0.0387128	0.009392	0.138817	0.00575271	0.00754268	0.00182991	0.0270467	-3.52249	-3.25158	-4.6679	-1.9746	-1.63559	2.02768	0.004651389	0.1128268	0.008033763	0.002258726	0.0225374	0.006056446	0.03499972	0.02487864	0.04587841	1.435397e-05	0.0698741	0.0964431	0.106432	0.0704354	0.0664893	0.232291	0.297287	0.0607482	0.0582023	0.0639582	0.0666564	0.0484633	0.217989	0.239547	0.249653	0.181513	-2.84383	-2.74953	-2.7082	-3.02695	1.32052	0.911718
27	-57766.14	-57770.54	4.402715	0.00979568	0.036349	0.0362932	0.0660492	0.00190856	0.00708213	0.00707125	0.0128688	-4.62581	-3.31459	-3.31613	-2.71735	-1.63559	2.02768	0.0002993301	0.1400505	0.008253062	0.004031226	0.02252147	0.006056446	0.03836675	0.02168563	0.04587841	1.435397e-05	0.0421416	0.0581656	0.168535	0.0424802	0.0401003	0.140096	0.179296	0.329184	0.0582023	0.0639582	0.0734149	0.0484633	0.232375	0.255355	0.293112	0.193491	-2.84383	-2.74953	-2.61163	-3.02695	1.38443	1.16287
28	-57760.31	-57763.89	3.583854	0.0100952	0.0174114	0.0143818	0.0660492	0.00566335	0.0097677	0.00806812	0.0370533	-4.5957	-4.05063	-4.24179	-2.71735	-0.578042	-1.29821	0.0122056	0.1380422	0.008840486	0.004031226	0.02484791	0.008614222	0.02250699	0.01874193	0.04587841	0.001412423	0.0422522	0.0556952	0.168977	0.0425916	0.0402055	0.140464	0.179767	0.330048	0.0568199	0.0618922	0.0630763	0.0629434	0.224184	0.244197	0.248869	0.248345	-2.86787	-2.78236	-2.76341	-2.76552	1.37258	0.552045
29	-57748.23	-57751.64	3.409174	0.0112606	0.0202889	0.00986804	0.0530608	0.00631717	0.011382	0.00553593	0.0297669	-4.48644	-3.89768	-4.61845	-2.93632	-0.578042	1.20863	0.003610209	0.136493	0.008840486	0.004031226	0.02484791	0.00874315	0.02250699	0.01874193	0.04587841	0.001412423	0.0462089	0.0609108	0.184801	0.0465802	0.0439705	0.153618	0.0425728	0.421338	0.0572015	0.0685069	0.0740903	0.0577103	0.234034	0.280288	0.303132	0.236115	-2.86118	-2.68082	-2.60247	-2.85232	1.40889	0.552045
30	-57757.24	-57760.89	3.65088	0.0112606	0.0202889	0.0215459	0.0530608	0.00631717	0.011382	0.0120871	0.0297669	-4.48644	-3.89768	-3.83757	-2.93632	-0.578042	1.20863	0.003610209	0.1320962	0.008840486	0.004031226	0.02556181	0.01079181	0.02250699	0.01874193	0.05954121	0.003772947	0.0270607	0.0465072	0.385793	0.0355653	0.0335728	0.117292	0.0325056	0.321704	0.0623944	0.0682815	0.0592856	0.0457915	0.240952	0.263686	0.228946	0.176835	-2.77428	-2.68412	-2.82539	-3.08366	1.35112	0.552045
31	-57762.15	-57768.29	6.13727	0.0218363	0.0181486	0.0215459	0.0410773	0.01225	0.0101813	0.0120871	0.0230442	-3.82418	-4.00916	-3.83757	-3.1923	-0.578042	-0.2439	0.003496171	0.1320962	0.008840486	0.004031226	0.02025024	0.01079181	0.01607955	0.01023358	0.05155608	0.004217681	0.0348958	0.0599727	0.294826	0.0458628	0.0432934	0.0643829	0.0419171	0.414849	0.0662445	0.0683704	0.0535335	0.054546	0.255819	0.264029	0.206733	0.210643	-2.7144	-2.68282	-2.92745	-2.90871	1.35112	0.0732992
32	-57788.7	-57794.92	6.223271	0.0153285	0.0181486	0.0338262	0.0237472	0.00859924	0.0101813	0.0189764	0.013322	-4.17804	-4.00916	-3.38652	-3.74029	-0.578042	1.25488	0.005563562	0.1607542	0.007567436	0.002488417	0.02025024	0.01079181	0.01625539	0.008756528	0.05155608	0.000924762	0.169815	0.0412307	0.20269	0.0315302	0.0297638	0.219694	0.0200704	0.285205	0.0775831	0.0793836	0.0771547	0.054546	0.299606	0.306559	0.297952	0.210643	-2.55641	-2.53346	-2.56194	-2.90871	1.35112	0.0732992
33	-57783.92	-57789.36	5.436079	0.0153285	0.0158173	0.0557516	0.0237472	0.0327529	0.0337972	0.119126	0.0507412	-4.17804	-4.14665	-2.88685	-3.74029	0.759275	1.25488	0.01048202	0.1633992	0.007567436	0.003606419	0.02030344	0.01108597	0.01625539	0.02539138	0.05521226	0.000924762	0.189453	0.0459987	0.22613	0.0351765	0.0588634	0.103801	0.0223914	0.318186	0.0682379	0.0782942	0.0771547	0.0647143	0.261229	0.299726	0.295364	0.24774	-2.68476	-2.54728	-2.56194	-2.73777	1.3424	0.106106
34	-57783.53	-57787.42	3.892996	0.0112124	0.0134179	0.0147788	0.0233689	0.0239579	0.0286704	0.0315782	0.049933	-4.49073	-4.31116	-4.21456	-3.75635	0.759275	-0.58112	0.007569682	0.1706395	0.007567436	0.004239677	0.02030344	0.01030191	0.02061647	0.02539138	0.05521226	0.000924762	0.189453	0.0459987	0.22613	0.0351765	0.0588634	0.103801	0.0223914	0.318186	0.064912	0.0782942	0.0818779	0.0909802	0.254794	0.307323	0.321389	0.357118	-2.73472	-2.54728	-2.50253	-2.39711	1.36742	0.236987
35	-57780.93	-57782.68	1.757839	0.0178523	0.0134179	0.0160976	0.00959685	0.00405914	0.00305088	0.00366017	0.00218207	-4.02562	-4.31116	-4.12908	-4.64632	-1.48116	0.651269	0.007569682	0.1894597	0.007083578	0.004239677	0.025044	0.01030191	0.01510459	0.0189728	0.04995649	0.002664664	0.127093	0.0308578	0.151697	0.0235978	0.18321	0.0696339	0.0150211	0.39889	0.0630961	0.0782942	0.0640929	0.085203	0.246972	0.30646	0.250873	0.333503	-2.7631	-2.54728	-2.74742	-2.46272	1.36461	0.74956
36	-57773.01	-57777.76	4.745474	0.00928307	0.0322732	0.0319224	0.140847	0.00628635	0.021855	0.0216174	0.0953792	-4.67956	-3.43352	-3.44445	-1.96008	-0.389811	-1.0464	0.001946864	0.1382631	0.0107234	0.004239677	0.02542092	0.01030191	0.02730408	0.0189728	0.04995649	0.001784288	0.168599	0.0409354	0.201239	0.0313044	0.243042	0.0923749	0.0199267	0.202579	0.067979	0.0718304	0.0524696	0.0696989	0.266084	0.281159	0.205377	0.272816	-2.68856	-2.63345	-2.94752	-2.66357	1.36461	0.74956
37	-57770.89	-57776.9	6.008875	0.024608	0.0186647	0.0327836	0.140119	0.0166641	0.0126394	0.0222006	0.0948868	-3.70469	-3.98112	-3.41783	-1.96526	-0.389811	0.0238623	0.001946864	0.1479399	0.0107234	0.006901028	0.0308925	0.01030191	0.02730408	0.0189728	0.03608124	0.001784288	0.168599	0.0409354	0.201239	0.0313044	0.243042	0.0923749	0.0199267	0.202579	0.0628287	0.0754684	0.0765781	0.0696989	0.247519	0.297313	0.301685	0.274584	-2.76734	-2.58404	-2.56944	-2.66357	1.37107	0.74956
38	-57779.44	-57780.45	1.008599	0.0221776	0.0152638	0.0327836	0.0394925	0.00259408	0.00178539	0.00383465	0.00461938	-3.80867	-4.18227	-3.41783	-3.23164	-2.14585	0.513132	0.0006162838	0.1402528	0.008220149	0.00401238	0.0308925	0.01030191	0.01391525	0.0189728	0.04716163	0.01563599	0.20867	0.0506644	0.249067	0.0387445	0.063138	0.114329	0.0246626	0.250725	0.0633662	0.0636501	0.0566869	0.0515846	0.257037	0.258189	0.229943	0.209247	-2.75882	-2.75435	-2.87021	-2.96453	1.40029	2.02282
39	-57774.77	-57777.5	2.725119	0.0221776	0.0112253	0.03349	0.0454826	0.00259408	0.001313	0.00391728	0.00532003	-3.80867	-4.48959	-3.39651	-3.09043	-2.14585	0.513132	0.004099824	0.1423273	0.008220149	0.00401238	0.02411008	0.01030191	0.01391525	0.0189728	0.0235087	0.0009765091	0.120826	0.0674049	0.331363	0.0515464	0.0840001	0.0607049	0.0328116	0.251343	0.0633662	0.0660152	0.0781236	0.052463	0.243521	0.253701	0.300234	0.201619	-2.75882	-2.71787	-2.54946	-2.94765	1.34627	2.02282
40	-57773.88	-57779.11	5.235235	0.0221776	0.0183847	0.03349	0.0593615	0.0131719	0.0109192	0.0198907	0.0352564	-3.80867	-3.99624	-3.39651	-2.82411	-0.520997	-0.62352	0.0005120599	0.15105	0.008220149	0.00401238	0.02618482	0.01030191	0.01881571	0.008941027	0.0235087	0.004603043	0.150602	0.084016	0.155532	0.075304	0.104701	0.0756649	0.0408976	0.313283	0.0745722	0.0780643	0.0728087	0.0673838	0.27814	0.291165	0.271562	0.251328	-2.59599	-2.55022	-2.61992	-2.69735	1.31636	2.02282
41	-57779.15	-57779.87	0.7137467	0.0189248	0.00290452	0.0570018	0.11573	0.0111053	0.00170441	0.0334494	0.0679117	-3.96728	-5.84149	-2.86467	-2.1565	-0.533049	1.45055	0.002809892	0.1637955	0.008220149	0.00401238	0.02631136	0.01030191	0.02382226	0.008941027	0.0235087	0.006745569	0.14753	0.0823022	0.152359	0.0737679	0.102565	0.0741214	0.0604618	0.306892	0.0716048	0.0762792	0.0601072	0.0695011	0.267072	0.284507	0.224188	0.259226	-2.63659	-2.57336	-2.81163	-2.66641	1.31636	2.02282
42	-57778.82	-57782.78	3.966341	0.0189248	0.00606433	0.0530434	0.102417	0.012774	0.00409337	0.0358038	0.0691304	-3.96728	-5.10533	-2.93664	-2.2787	-0.393057	0.796175	0.001381189	0.1538563	0.01043583	0.00401238	0.03181111	0.01295081	0.02382226	0.009630016	0.0235087	0.006745569	0.15143	0.0844774	0.156386	0.0492874	0.105276	0.0760805	0.0620598	0.315003	0.0693288	0.0762792	0.0713643	0.0715056	0.256761	0.282502	0.264299	0.264823	-2.66889	-2.57336	-2.63996	-2.63798	1.30928	0.924813
43	-57805.76	-57810.86	5.102812	0.0189248	0.00730551	0.0530434	0.0374684	0.012774	0.00493115	0.0358038	0.0252908	-3.96728	-4.91913	-2.93664	-3.28426	-0.393057	0.39398	0.005273761	0.1538563	0.01332218	0.00401238	0.02037474	0.01671329	0.02382226	0.009630016	0.0235087	0.003736137	0.157359	0.0486272	0.16251	0.0512174	0.109398	0.0790596	0.0644899	0.327338	0.0693288	0.0769971	0.0652843	0.0715056	0.253551	0.281595	0.238759	0.261512	-2.66889	-2.56399	-2.729	-2.63798	1.2967	0.314379
44	-57776.03	-57781.8	5.778762	0.0203083	0.0204665	0.0530434	0.0531231	0.0137079	0.0138147	0.0358038	0.0358576	-3.89673	-3.88896	-2.93664	-2.93514	-0.393057	1.81643	0.002786501	0.1538563	0.006370425	0.001696006	0.02531642	0.01368893	0.01984612	0.009630016	0.06039773	0.003736137	0.148372	0.04585	0.236922	0.0482923	0.076569	0.0745443	0.0608067	0.308643	0.0693337	0.0769971	0.0694435	0.0794098	0.258738	0.287336	0.259147	0.29634	-2.66882	-2.56399	-2.66724	-2.53313	1.31688	0.314379
45	-57781.06	-57783.64	2.587613	0.0203083	0.00942903	0.0485594	0.0973385	0.00341245	0.00158438	0.00815955	0.016356	-3.89673	-4.66396	-3.02497	-2.32956	-1.7836	1.85456	0.005033615	0.1879664	0.009469756	0.004453348	0.02148073	0.01062606	0.01459095	0.0201175	0.06039773	0.003011386	0.134125	0.0413719	0.333236	0.0215459	0.0690906	0.0672638	0.0548679	0.278499	0.0651728	0.0772622	0.066729	0.0794098	0.232943	0.276153	0.238505	0.283829	-2.73071	-2.56055	-2.70712	-2.53313	1.27375	0.314379
