Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-55830.21	-55829.26	-0.9585961	0.0169297	0.0169297	0.0257256	0.0257256	-4.078687	0.4184167	0.002477634	0.1170405	0.005397047	0.03109266	0.0403839	0.624042	0.205287	0.130287	0.0594902	0.0594902	0.243365	0.243365	-2.821944	1.408752
1	-55820.99	-55818.23	-2.767414	0.00576355	0.00576355	0.00875802	0.00875802	-5.156202	0.4184167	0.002973819	0.1170405	0.005397047	0.03109266	0.371003	0.200157	0.0658443	0.362996	0.0578631	0.0578631	0.236709	0.236709	-2.849676	1.408752
2	-55821.02	-55816.47	-4.550772	0.00260206	0.00260206	0.00395397	0.00395397	-5.951452	0.4184167	0.003214165	0.1230506	0.004524896	0.03109266	0.525374	0.168676	0.0932414	0.212709	0.0578631	0.0578631	0.236635	0.236635	-2.849676	1.408438
3	-55831.12	-55828.09	-3.027486	0.00480169	0.00480169	0.00729643	0.00729643	-5.338787	0.4184167	0.005045145	0.1454022	0.004524896	0.02449494	0.347885	0.191253	0.075045	0.385817	0.0578631	0.0578631	0.250467	0.250467	-2.849676	1.465246
4	-55827.78	-55824.54	-3.24168	0.00509401	0.00509401	0.00774063	0.00774063	-5.279689	0.4184167	0.007122473	0.1424988	0.004524896	0.04659687	0.352241	0.181127	0.0759846	0.390647	0.0579212	0.0579212	0.250718	0.250718	-2.848673	1.465246
5	-55823.07	-55819.93	-3.137214	0.00509401	0.00509401	0.00351782	0.00351782	-5.279689	-0.3702231	0.00482501	0.1375882	0.004524896	0.04659687	0.352241	0.181127	0.0759846	0.390647	0.0605717	0.0605717	0.246512	0.246512	-2.803928	1.403582
6	-55824.73	-55817.91	-6.819139	0.00509401	0.00509401	0.000322622	0.000322622	-5.279689	-2.759338	0.004186402	0.1315501	0.004524896	0.04525853	0.427153	0.219648	0.0921445	0.261054	0.0605717	0.0605717	0.238288	0.238288	-2.803928	1.369651
7	-55827.54	-55823.71	-3.825214	0.0127646	0.0127646	0.00133923	0.00133923	-4.361078	-2.254581	0.002913396	0.1187214	0.004514895	0.04525853	0.110284	0.342176	0.14086	0.40668	0.0625848	0.0625848	0.237903	0.237903	-2.771233	1.335342
8	-55825.8	-55820.21	-5.594741	0.00505404	0.00505404	0.000530257	0.000530257	-5.287568	-2.254581	0.00147887	0.1187214	0.005208785	0.04525034	0.325696	0.100013	0.415994	0.158296	0.0600749	0.0600749	0.228363	0.228363	-2.812163	1.335342
9	-55825.04	-55819.52	-5.522096	0.00505404	0.00505404	0.000530257	0.000530257	-5.287568	-2.254581	0.005262928	0.1543346	0.004424182	0.0401956	0.22429	0.238227	0.19293	0.344553	0.0621394	0.0621394	0.247434	0.247434	-2.778374	1.381764
10	-55833.88	-55829.75	-4.127445	0.011768	0.011768	0.00123467	0.00123467	-4.442373	-2.254581	0.006788357	0.1541091	0.00507518	0.0401956	0.101197	0.46087	0.278548	0.159384	0.0621394	0.0621394	0.272518	0.272518	-2.778374	1.478323
