Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-55946.89	-55945.44	-1.452339	0.0186289	0.0186289	0.0234425	0.0234425	-3.983043	0.2298367	0.01406866	0.2683207	0.007673447	0.05247347	0.107581	0.739867	0.0342422	0.118309	0.0850276	0.0850276	0.398001	0.398001	-2.464779	1.543478
1	-56133.01	-56132.01	-0.9967376	0.0183715	0.0183715	0.0231186	0.0231186	-3.996954	0.2298367	0.03186793	0.6726604	0.001704577	0.04087946	0.0478069	0.884403	0.0152165	0.0525739	0.0850276	0.0850276	0.398001	0.398001	-2.464779	1.543478
2	-55975.25	-55973.6	-1.644991	0.0217473	0.0217473	0.00683978	0.00683978	-3.828266	-1.156734	0.001865786	0.3600663	0.004123625	0.04975783	0.0858535	0.792406	0.0273264	0.0944143	0.0953699	0.0953699	0.446412	0.446412	-2.349992	1.543478
3	-55960.91	-55961.18	0.269354	0.048852	0.048852	0.0685031	0.0685031	-3.01896	0.3380846	0.001865786	0.2481792	0.001316339	0.04975783	0.0654564	0.604146	0.0208342	0.309563	0.0838455	0.0838455	0.402059	0.402059	-2.47878	1.567623
4	-55996.46	-55996.29	-0.1721358	0.048852	0.048852	0.0287682	0.0287682	-3.01896	-0.5295248	0.002313733	0.2616053	0.002262502	0.04975783	0.0324568	0.299568	0.379485	0.28849	0.0612963	0.0612963	0.29393	0.29393	-2.792036	1.567623
5	-55886.65	-55883.84	-2.807613	0.0073114	0.0073114	0.0187194	0.0187194	-4.918321	0.9401275	0.0127859	0.1823188	0.002262502	0.06027345	0.0262844	0.432771	0.307318	0.233627	0.0580423	0.0580423	0.278327	0.278327	-2.846583	1.567623
6	-55967.86	-55964.95	-2.9105	0.00719708	0.00719708	0.0184267	0.0184267	-4.93408	0.9401275	0.05166187	0.224659	0.002262502	0.06027345	0.0229567	0.377981	0.268411	0.330652	0.0562202	0.0562202	0.264036	0.264036	-2.87848	1.546811
7	-55849.01	-55846.04	-2.97356	0.00612854	0.00612854	0.0111424	0.0111424	-5.094798	0.5978029	0.007843211	0.1385972	0.003407127	0.05372467	0.0405696	0.0482937	0.326801	0.584336	0.0562202	0.0562202	0.264036	0.264036	-2.87848	1.546811
8	-55906.85	-55905.03	-1.816483	0.0126255	0.0126255	0.0229546	0.0229546	-4.372038	0.5978029	0.002361723	0.1856384	0.003407127	0.06070225	0.116371	0.138527	0.280195	0.464906	0.0562202	0.0562202	0.264036	0.264036	-2.87848	1.546811
9	-55969.27	-55967.77	-1.494776	0.0126255	0.0126255	0.0229546	0.0229546	-4.372038	0.5978029	0.05177766	0.2641462	0.003407127	0.02599265	0.144561	0.134108	0.271256	0.450075	0.054997	0.054997	0.258292	0.258292	-2.900476	1.546811
10	-56162.2	-56161.24	-0.9612617	0.0217717	0.0217717	0.0395836	0.0395836	-3.827143	0.5978029	0.08606366	0.3762416	0.003407127	0.02599265	0.144561	0.134108	0.271256	0.450075	0.0520116	0.0520116	0.244271	0.244271	-2.956288	1.546811
11	-56071.38	-56070.83	-0.549079	0.0305332	0.0305332	0.0198752	0.0198752	-3.488941	-0.4293404	0.08606366	0.4090415	0.002666712	0.04103747	0.147378	0.136721	0.257056	0.458845	0.0747383	0.0747383	0.341159	0.341159	-2.593762	1.518357
12	-55941.13	-55938	-3.125341	0.0203014	0.0203014	0.00237428	0.00237428	-3.897067	-2.145992	0.02213933	0.3458079	0.002666712	0.04103747	0.299838	0.112274	0.211091	0.376798	0.0727306	0.0727306	0.35949	0.35949	-2.620993	1.597924
13	-55962.62	-55960.52	-2.102833	0.0623572	0.0623572	0.00729279	0.00729279	-2.774876	-2.145992	0.01474844	0.3099266	0.001910016	0.04103747	0.624511	0.0602112	0.113206	0.202072	0.0674375	0.0674375	0.333327	0.333327	-2.696554	1.597924
14	-56009.66	-56008.22	-1.444819	0.0453256	0.0453256	0.00946437	0.00946437	-3.093884	-1.566337	0.003378033	0.2988984	0.001910016	0.06993403	0.844904	0.016534	0.0310862	0.107475	0.0689573	0.0689573	0.343448	0.343448	-2.674268	1.605549
15	-56107.11	-56107.79	0.673237	0.0643646	0.0643646	0.0572948	0.0572948	-2.743192	-0.1163542	0.03364378	0.2988984	0.0009679473	0.03396961	0.280835	0.0758618	0.142631	0.500673	0.0838703	0.0838703	0.417724	0.417724	-2.478484	1.605549
16	-56076.85	-56077.01	0.1599204	0.0601026	0.0601026	0.046527	0.046527	-2.811702	-0.2560192	0.07000043	0.3173813	0.002050957	0.03396961	0.55544	0.150041	0.282098	0.0124207	0.0700934	0.0700934	0.349106	0.349106	-2.657927	1.605549
17	-56000.99	-55998.93	-2.058008	0.0110284	0.0110284	0.034505	0.034505	-4.507284	1.140632	0.007834075	0.2499705	0.002050957	0.03396961	0.473448	0.294007	0.208207	0.0243384	0.0555389	0.0555389	0.276617	0.276617	-2.890672	1.605549
18	-55985.34	-55981.83	-3.512765	0.0066281	0.0066281	0.0207376	0.0207376	-5.016437	1.140632	0.004005621	0.2459483	0.006091493	0.03396961	0.680913	0.150946	0.140183	0.0279578	0.0540675	0.0540675	0.269288	0.269288	-2.917523	1.605549
19	-56069.41	-56065.94	-3.469303	0.00701596	0.00701596	0.00646115	0.00646115	-4.959567	-0.08238141	0.02376078	0.2731726	0.01360276	0.03396961	0.537147	0.162822	0.250143	0.0498879	0.0579123	0.0579123	0.383916	0.383916	-2.848825	1.891492
20	-56077.69	-56076.2	-1.491375	0.0278336	0.0278336	0.0420841	0.0420841	-3.581511	0.413425	0.09465025	0.44859	0.006529531	0.03396961	0.252481	0.473858	0.128473	0.145188	0.0550338	0.0550338	0.364833	0.364833	-2.899807	1.891492
21	-56083.17	-56081.77	-1.394314	0.0248837	0.0248837	0.0376238	0.0376238	-3.693544	0.413425	0.09465025	0.44859	0.006529531	0.02194671	0.0898881	0.417262	0.231373	0.261476	0.0519117	0.0519117	0.344136	0.344136	-2.95821	1.891492
22	-56178.02	-56177.47	-0.5454534	0.0371607	0.0371607	0.0561866	0.0561866	-3.292502	0.413425	0.09465025	0.2909423	0.01018588	0.007536369	0.0898881	0.417262	0.231373	0.261476	0.0519117	0.0519117	0.335325	0.335325	-2.95821	1.865556
23	-56173.63	-56173.34	-0.293611	0.0628896	0.0628896	0.0950882	0.0950882	-2.766375	0.413425	0.09465025	0.2909423	0.0102782	0.00780971	0.128468	0.327533	0.33068	0.21332	0.0521394	0.0521394	0.336796	0.336796	-2.953834	1.865556
24	-56098.74	-56097.82	-0.9256802	0.0628896	0.0628896	0.0950882	0.0950882	-2.766375	0.413425	0.03493298	0.2589708	0.01013525	0.03477129	0.128468	0.327533	0.33068	0.21332	0.0496012	0.0496012	0.299701	0.299701	-3.00374	1.79877
25	-56053.09	-56050.55	-2.540923	0.0230799	0.0230799	0.00620119	0.00620119	-3.768793	-1.314221	0.07613308	0.2589708	0.01013525	0.03477129	0.105261	0.268364	0.451592	0.174783	0.0393999	0.0393999	0.230932	0.230932	-3.233992	1.768358
