Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-55830.29	-55828.89	-1.403235	0.0125489	0.0125489	0.0286137	0.0286137	-4.378123	0.8242537	0.00232186	0.1234764	0.005001549	0.03008824	0.306775	0.187281	0.374917	0.131027	0.0711724	0.0711724	0.258521	0.258521	-2.642651	1.289874
1	-55836.14	-55835.15	-0.9883584	0.0125489	0.0125489	0.0136306	0.0136306	-4.378123	0.08268292	0.005830141	0.1649737	0.003977928	0.03008824	0.670884	0.0755259	0.151195	0.102395	0.0737808	0.0737808	0.267996	0.267996	-2.606656	1.289874
2	-55830.11	-55829.08	-1.02846	0.0125489	0.0125489	0.01438	0.01438	-4.378123	0.1362052	0.002209439	0.1352767	0.005105579	0.03008824	0.29526	0.593133	0.0665419	0.0450647	0.0744423	0.0744423	0.255547	0.255547	-2.597731	1.233381
3	-55837.37	-55832.89	-4.478241	0.0271676	0.0271676	0.00145686	0.00145686	-3.605729	-2.92574	0.003767777	0.1336078	0.005105579	0.03815128	0.29526	0.593133	0.0665419	0.0450647	0.0719872	0.0719872	0.243151	0.243151	-2.631268	1.217196
4	-55831.6	-55830.82	-0.7743386	0.0271676	0.0271676	0.00896039	0.00896039	-3.605729	-1.109212	0.002779414	0.1530346	0.004621479	0.03815128	0.317543	0.572646	0.0654712	0.0443396	0.0744268	0.0744268	0.251392	0.251392	-2.597939	1.217196
5	-55840.85	-55840.43	-0.4251053	0.0271676	0.0271676	0.0149182	0.0149182	-3.605729	-0.5994437	0.002779414	0.1934673	0.004548265	0.03815128	0.316869	0.573554	0.0653322	0.0442454	0.0797258	0.0797258	0.287751	0.287751	-2.529161	1.283503
6	-55853.12	-55853.25	0.1305834	0.0389861	0.0389861	0.0214079	0.0214079	-3.244551	-0.5994437	0.004596515	0.1633902	0.004548265	0.02345117	0.15485	0.709584	0.080827	0.0547391	0.0715051	0.0715051	0.258081	0.258081	-2.637987	1.283503
7	-55840.38	-55837.8	-2.579978	0.0167715	0.0167715	0.00267723	0.00267723	-4.088076	-1.834898	0.007251627	0.1842071	0.004959511	0.0432963	0.15485	0.709584	0.080827	0.0547391	0.0715051	0.0715051	0.25477	0.25477	-2.637987	1.270593
8	-55829.27	-55827.54	-1.731945	0.00969847	0.00969847	0.00805556	0.00805556	-4.635787	-0.1856055	0.005615157	0.156874	0.006357132	0.03385552	0.327289	0.453885	0.10313	0.115696	0.0715051	0.0715051	0.265582	0.265582	-2.637987	1.312154
9	-55824.44	-55823.59	-0.8565104	0.0189691	0.0189691	0.00867203	0.00867203	-3.964942	-0.7827098	0.003312108	0.1386418	0.004428504	0.03299135	0.294739	0.392011	0.147631	0.16562	0.0667869	0.0667869	0.248058	0.248058	-2.706249	1.312154
