Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-55818.47	-55814.9	-3.573317	0.00400156	0.00400156	0.00265486	0.00265486	-5.521071	-0.4102907	0.002422744	0.1288833	0.00484481	0.03996114	0.162146	0.187221	0.448017	0.202617	0.0635359	0.0635359	0.247687	0.247687	-2.756151	1.360562
1	-55820.64	-55816.98	-3.660567	0.00400156	0.00400156	0.00265486	0.00265486	-5.521071	-0.4102907	0.00425516	0.1365975	0.004642679	0.03996114	0.247624	0.096048	0.451938	0.20439	0.0602451	0.0602451	0.254718	0.254718	-2.809335	1.441735
2	-55840.38	-55838.24	-2.137085	0.0074525	0.0074525	0.00494442	0.00494442	-4.899205	-0.4102907	0.01226399	0.1475762	0.004642679	0.02784761	0.247624	0.096048	0.451938	0.20439	0.0632211	0.0632211	0.25974	0.25974	-2.761117	1.413043
3	-55820.65	-55818.4	-2.248547	0.0074525	0.0074525	0.00494442	0.00494442	-4.899205	-0.4102907	0.002352113	0.1333773	0.004642679	0.04294319	0.0874088	0.109985	0.552663	0.249943	0.0660414	0.0660414	0.249802	0.249802	-2.717473	1.330385
4	-55820.87	-55818.14	-2.734506	0.00590597	0.00590597	0.00391836	0.00391836	-5.131792	-0.4102907	0.002060048	0.1344216	0.005406361	0.03731177	0.0874088	0.109985	0.552663	0.249943	0.0660414	0.0660414	0.257168	0.257168	-2.717473	1.359447
5	-55825.87	-55823.18	-2.693427	0.0056635	0.0056635	0.00367107	0.00367107	-5.173713	-0.4335586	0.0006309562	0.1344216	0.004123059	0.0373884	0.337172	0.0970667	0.345176	0.220586	0.0660414	0.0660414	0.257168	0.257168	-2.717473	1.359447
6	-55826.02	-55824.74	-1.28221	0.0137678	0.0137678	0.00892426	0.00892426	-4.285423	-0.4335586	0.001987121	0.1344216	0.004385706	0.0472439	0.34285	0.0818604	0.350989	0.224301	0.0651587	0.0651587	0.248642	0.248642	-2.73093	1.33919
7	-55825.8	-55824.26	-1.535943	0.00916908	0.00916908	0.00852837	0.00852837	-4.691919	-0.0724381	0.003783079	0.1344216	0.004385706	0.02803341	0.255758	0.31509	0.261829	0.167323	0.0673436	0.0673436	0.255114	0.255114	-2.697948	1.331901
8	-55826.01	-55822.57	-3.440773	0.00778473	0.00778473	0.00130577	0.00130577	-4.855592	-1.785369	0.004729077	0.1470801	0.004385706	0.02803341	0.193458	0.238337	0.441641	0.126565	0.0653989	0.0653989	0.247747	0.247747	-2.727249	1.331901
9	-55825.68	-55823.62	-2.061824	0.00778473	0.00778473	0.00707617	0.00707617	-4.855592	-0.09543112	0.002335573	0.1520806	0.006142955	0.02990045	0.193458	0.238337	0.441641	0.126565	0.0680247	0.0680247	0.261465	0.261465	-2.687885	1.346432
10	-55838.06	-55835.35	-2.71159	0.00778473	0.00778473	0.00292537	0.00292537	-4.855592	-0.9787438	0.000797803	0.155172	0.005272968	0.04863586	0.139887	0.59048	0.193586	0.0760472	0.0710126	0.0710126	0.27295	0.27295	-2.644898	1.346432
11	-55853.21	-55852.71	-0.4940198	0.0357054	0.0357054	0.0134175	0.0134175	-3.332453	-0.9787438	0.007357119	0.1778999	0.004553952	0.03168791	0.137855	0.5819	0.205303	0.0749422	0.0654214	0.0654214	0.251459	0.251459	-2.726906	1.346432
12	-55835.25	-55833.37	-1.876878	0.00906004	0.00906004	0.0103332	0.0103332	-4.703881	0.1314873	0.005848496	0.171259	0.006765089	0.02859774	0.349819	0.0165564	0.520974	0.112651	0.0667682	0.0667682	0.264132	0.264132	-2.706529	1.375225
13	-55845.11	-55844.46	-0.6463657	0.0231124	0.0231124	0.0263602	0.0263602	-3.767387	0.1314873	0.002108491	0.178263	0.004844077	0.045476	0.365709	0.0071946	0.281136	0.345961	0.0693276	0.0693276	0.274257	0.274257	-2.668913	1.375225
14	-55836.47	-55836.05	-0.4277305	0.0223872	0.0223872	0.0177793	0.0177793	-3.799266	-0.2304563	0.003046943	0.1791745	0.004021898	0.0334913	0.365709	0.0071946	0.281136	0.345961	0.0734301	0.0734301	0.290487	0.290487	-2.611422	1.375225
15	-55839.53	-55838.15	-1.380915	0.0121598	0.0121598	0.00889949	0.00889949	-4.40962	-0.3121416	0.003046943	0.1824409	0.004021898	0.0334913	0.458762	0.0096271	0.0686802	0.46293	0.0657666	0.0657666	0.28988	0.28988	-2.721643	1.483356
16	-55821.5	-55818.93	-2.576939	0.00576917	0.00576917	0.00422233	0.00422233	-5.155227	-0.3121416	0.001722267	0.1294148	0.004021898	0.0334913	0.388577	0.0108755	0.0775863	0.522961	0.0626358	0.0626358	0.250295	0.250295	-2.770418	1.385301
17	-55838.09	-55836.88	-1.206053	0.0142735	0.0142735	0.0104464	0.0104464	-4.249353	-0.3121416	0.01272295	0.1579237	0.00499859	0.0334913	0.158629	0.0149656	0.106766	0.71964	0.0626358	0.0626358	0.26236	0.26236	-2.770418	1.432379
18	-55841.95	-55840.71	-1.241212	0.0142735	0.0142735	0.0132894	0.0132894	-4.249353	-0.07143607	0.01272295	0.1744831	0.00499859	0.0334913	0.420319	0.272806	0.282897	0.0239782	0.0626358	0.0626358	0.279913	0.279913	-2.770418	1.497143
19	-55862.71	-55862.35	-0.3513008	0.0325996	0.0325996	0.030352	0.030352	-3.423456	-0.07143607	0.01312584	0.2105739	0.00499859	0.0334913	0.764612	0.0147857	0.0153327	0.20527	0.0658807	0.0658807	0.294414	0.294414	-2.71991	1.497143
20	-55835.64	-55833.08	-2.565234	0.00689495	0.00689495	0.00977955	0.00977955	-4.976966	0.3495043	0.004242885	0.1651086	0.00499859	0.03941359	0.764612	0.0147857	0.0153327	0.20527	0.0658807	0.0658807	0.294414	0.294414	-2.71991	1.497143
21	-55828.02	-55825.8	-2.223703	0.0101645	0.0101645	0.0292167	0.0292167	-4.588857	1.055841	0.004242885	0.1404966	0.00499859	0.02975953	0.764612	0.0147857	0.0153327	0.20527	0.05994	0.05994	0.267866	0.267866	-2.814411	1.497143
22	-55828.54	-55826.39	-2.158248	0.0101645	0.0101645	0.0292167	0.0292167	-4.588857	1.055841	0.002658979	0.112741	0.004841238	0.03266783	0.764612	0.0147857	0.0153327	0.20527	0.0615865	0.0615865	0.259211	0.259211	-2.787312	1.437197
23	-55821.84	-55819.24	-2.607942	0.00736298	0.00736298	0.0171673	0.0171673	-4.91129	0.8465396	0.004525264	0.1381746	0.005371627	0.03266783	0.515735	0.0515812	0.0598139	0.37287	0.0615865	0.0615865	0.259211	0.259211	-2.787312	1.437197
24	-55835.42	-55833.31	-2.106513	0.00999971	0.00999971	0.023315	0.023315	-4.605199	0.8465396	0.004305123	0.171711	0.005184956	0.03710824	0.143856	0.0143878	0.73775	0.104006	0.0715138	0.0715138	0.300993	0.300993	-2.637865	1.437197
25	-55847.12	-55844.3	-2.818909	0.00764186	0.00764186	0.0178175	0.0178175	-4.874115	0.8465396	0.001820323	0.1643921	0.007954395	0.03710824	0.534828	0.00781736	0.400844	0.0565101	0.065761	0.065761	0.279774	0.279774	-2.721728	1.447954
26	-55833.96	-55830.64	-3.316321	0.00462932	0.00462932	0.00357005	0.00357005	-5.375346	-0.2598292	0.00891262	0.1454137	0.00695836	0.02789801	0.534828	0.00781736	0.400844	0.0565101	0.0595137	0.0595137	0.253195	0.253195	-2.821548	1.447954
27	-55835.11	-55833.32	-1.784844	0.0138544	0.0138544	0.0050024	0.0050024	-4.279154	-1.018683	0.004476495	0.1306275	0.00695836	0.02789801	0.492617	0.00720038	0.369208	0.130975	0.0595213	0.0595213	0.252807	0.252807	-2.821421	1.446292
28	-55833.1	-55830.36	-2.739493	0.0118144	0.0118144	0.00240721	0.00240721	-4.438433	-1.590852	0.001156569	0.1265236	0.00695836	0.02789801	0.492617	0.00720038	0.369208	0.130975	0.0595213	0.0595213	0.247706	0.247706	-2.821421	1.425908
29	-55827.84	-55824.77	-3.072696	0.00603476	0.00603476	0.00250164	0.00250164	-5.110219	-0.88059	0.004325585	0.1327353	0.00695836	0.02789801	0.492617	0.00720038	0.369208	0.130975	0.0588419	0.0588419	0.244878	0.244878	-2.832901	1.425908
