Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-55868.25	-55867.47	-0.782986	0.0492133	0.0492133	0.0156618	0.0156618	-3.011591	-1.144941	0.006812557	0.1615783	0.00661936	0.03301728	0.073087	0.124733	0.341495	0.460685	0.0640414	0.0640414	0.275111	0.275111	-2.748226	1.457643
1	-55879.58	-55878.63	-0.9536176	0.0288787	0.0288787	0.00919042	0.00919042	-3.544652	-1.144941	0.01525122	0.2349956	0.003790223	0.03301728	0.0843456	0.143948	0.439251	0.332455	0.0644008	0.0644008	0.276654	0.276654	-2.74263	1.457643
2	-55865.03	-55863.68	-1.349673	0.0198504	0.0198504	0.00631724	0.00631724	-3.919532	-1.144941	0.008606657	0.1126452	0.003790223	0.05571428	0.051725	0.0882761	0.269371	0.590627	0.0621458	0.0621458	0.228457	0.228457	-2.778273	1.301864
3	-55861.25	-55859.14	-2.11086	0.00924438	0.00924438	0.0189305	0.0189305	-4.68374	0.7167616	0.01313037	0.1570671	0.003790223	0.05214533	0.051725	0.0882761	0.269371	0.590627	0.0621458	0.0621458	0.239512	0.239512	-2.778273	1.349119
4	-55851.29	-55849.37	-1.914431	0.00924438	0.00924438	0.0189305	0.0189305	-4.68374	0.7167616	0.003309915	0.1891737	0.003790223	0.02809924	0.339545	0.114841	0.350434	0.195181	0.0660101	0.0660101	0.290718	0.290718	-2.717947	1.482545
5	-55885.05	-55884.09	-0.9525254	0.0163138	0.0163138	0.0334073	0.0334073	-4.115744	0.7167616	0.01584371	0.1446038	0.003286838	0.02809924	0.338702	0.114556	0.349564	0.197178	0.0660101	0.0660101	0.290718	0.290718	-2.717947	1.482545
6	-55842.39	-55841.2	-1.189565	0.0163138	0.0163138	0.00996398	0.00996398	-4.115744	-0.4930347	0.00713069	0.1905821	0.006295006	0.02809924	0.418483	0.0432973	0.210736	0.327483	0.064453	0.064453	0.28386	0.28386	-2.741819	1.482545
7	-55859.65	-55859.54	-0.1147556	0.0374278	0.0374278	0.0228598	0.0228598	-3.285342	-0.4930347	0.005824748	0.1905821	0.004688097	0.02470443	0.112589	0.286999	0.0566964	0.543716	0.0699437	0.0699437	0.308042	0.308042	-2.660065	1.482545
8	-56003.42	-56002.47	-0.9513324	0.0147188	0.0147188	0.0384024	0.0384024	-4.218632	0.9589972	0.03912512	0.1905821	0.002789324	0.01540381	0.106746	0.324	0.0537541	0.5155	0.0699437	0.0699437	0.308042	0.308042	-2.660065	1.482545
9	-55968.76	-55967.56	-1.19824	0.0124899	0.0124899	0.0192759	0.0192759	-4.382831	0.43393	0.03912512	0.1384879	0.007815798	0.02642095	0.761645	0.108997	0.0908455	0.0385126	0.0699437	0.0699437	0.212225	0.212225	-2.660065	1.109958
10	-55976.96	-55975.4	-1.553408	0.0337537	0.0337537	0.00561317	0.00561317	-3.388667	-1.793972	0.01330219	0.2031943	0.007815798	0.02325385	0.328747	0.156962	0.361176	0.153115	0.0699437	0.0699437	0.212225	0.212225	-2.660065	1.109958
11	-55880.26	-55879.03	-1.229586	0.0536067	0.0536067	0.0089147	0.0089147	-2.926081	-1.793972	0.002518238	0.2031943	0.006215406	0.02325385	0.176502	0.60515	0.0126882	0.205661	0.0913434	0.0913434	0.31456	0.31456	-2.393129	1.236548
12	-55898.84	-55897.08	-1.760681	0.0406812	0.0406812	0.0067652	0.0067652	-3.20199	-1.793972	0.02080961	0.2031943	0.004957167	0.05420751	0.200458	0.145096	0.0215109	0.632935	0.0758017	0.0758017	0.261039	0.261039	-2.579634	1.236548
13	-55903.21	-55903.11	-0.1015079	0.0406812	0.0406812	0.0349155	0.0349155	-3.20199	-0.1528334	0.01687688	0.1756782	0.004957167	0.05420751	0.218032	0.571796	0.0847707	0.125402	0.0758017	0.0758017	0.253265	0.253265	-2.579634	1.206314
14	-55858.67	-55858.83	0.1569218	0.0586519	0.0586519	0.033528	0.033528	-2.836135	-0.5592407	0.001618224	0.1552712	0.004957167	0.03725204	0.227438	0.414417	0.144454	0.213692	0.0809055	0.0809055	0.27988	0.27988	-2.514473	1.241079
15	-55863.88	-55862.81	-1.071035	0.0229268	0.0229268	0.00567071	0.00567071	-3.775449	-1.396993	0.002069124	0.1949595	0.002405271	0.03725204	0.257477	0.469151	0.0314573	0.241915	0.0809055	0.0809055	0.29658	0.29658	-2.514473	1.299034
16	-55898.09	-55897.64	-0.4565259	0.07777	0.07777	0.016706	0.016706	-2.554	-1.53799	0.00207366	0.2184422	0.004672263	0.01653568	0.59113	0.0214781	0.281342	0.106049	0.0809055	0.0809055	0.29658	0.29658	-2.514473	1.299034
17	-55862.62	-55860.79	-1.829747	0.0106373	0.0106373	0.00283692	0.00283692	-4.543386	-1.321652	0.007752825	0.1534079	0.004987149	0.0186928	0.59113	0.0214781	0.281342	0.106049	0.0753585	0.0753585	0.238857	0.238857	-2.585498	1.153608
18	-55867.66	-55866.63	-1.022437	0.0106373	0.0106373	0.0115067	0.0115067	-4.543386	0.07856057	0.01075448	0.1301482	0.004743768	0.02233571	0.337123	0.426086	0.179345	0.0574451	0.0701726	0.0701726	0.22242	0.22242	-2.656798	1.153608
19	-55869.72	-55869.4	-0.3193754	0.0291086	0.0291086	0.0244332	0.0244332	-3.53672	-0.1750916	0.01075448	0.1301482	0.004743768	0.05092973	0.244701	0.309275	0.404327	0.0416966	0.0675539	0.0675539	0.234875	0.234875	-2.69483	1.246127
20	-55865.3	-55864.57	-0.7299658	0.0347622	0.0347622	0.0143487	0.0143487	-3.359224	-0.8848706	0.01072696	0.1496888	0.005264097	0.05092973	0.596532	0.148227	0.235257	0.0199839	0.0675539	0.0675539	0.261689	0.261689	-2.69483	1.354233
21	-55894.19	-55892.85	-1.336452	0.0129215	0.0129215	0.0063743	0.0063743	-4.348861	-0.7066193	0.001791925	0.2108898	0.002383942	0.05092973	0.555371	0.206999	0.219025	0.0186051	0.0695862	0.0695862	0.269301	0.269301	-2.665188	1.353263
22	-55963.49	-55962.09	-1.400496	0.0503579	0.0503579	0.00964454	0.00964454	-2.988601	-1.652763	0.03966859	0.2048473	0.003923429	0.05092973	0.582299	0.168549	0.229644	0.0195072	0.0695862	0.0695862	0.269301	0.269301	-2.665188	1.353263
23	-55878.64	-55877.32	-1.318426	0.0151429	0.0151429	0.0114999	0.0114999	-4.190225	-0.2751922	0.01666056	0.2048473	0.00708833	0.02967411	0.380125	0.250129	0.340796	0.0289489	0.0695862	0.0695862	0.31333	0.31333	-2.665188	1.504691
24	-55899.98	-55898.68	-1.302462	0.0186232	0.0186232	0.014143	0.014143	-3.983346	-0.2751922	0.004844794	0.192816	0.00708833	0.07073868	0.40563	0.199818	0.363662	0.0308912	0.0710143	0.0710143	0.262613	0.262613	-2.644874	1.307799
25	-55827.54	-55826	-1.542625	0.0112919	0.0112919	0.0133546	0.0133546	-4.48367	0.1677737	0.003524069	0.1518539	0.005773498	0.04230476	0.408493	0.194168	0.366229	0.0311094	0.0710143	0.0710143	0.262613	0.262613	-2.644874	1.307799
26	-55838.78	-55838	-0.7862216	0.0154217	0.0154217	0.0182388	0.0182388	-4.171979	0.1677737	0.005861791	0.1635124	0.005773498	0.02442282	0.248717	0.246616	0.465155	0.0395126	0.0722962	0.0722962	0.26232	0.26232	-2.626984	1.288793
27	-55846.56	-55846.64	0.07724014	0.0355112	0.0355112	0.041998	0.041998	-3.337908	0.1677737	0.002413363	0.1569233	0.005773498	0.02605422	0.170871	0.169428	0.268516	0.391185	0.0788704	0.0788704	0.286174	0.286174	-2.53995	1.288793
28	-55876.82	-55876.82	0.0008348922	0.0355112	0.0355112	0.0481831	0.0481831	-3.337908	0.3051611	0.006318354	0.1867267	0.005773498	0.02605422	0.163739	0.162356	0.297095	0.37681	0.0746008	0.0746008	0.270682	0.270682	-2.595604	1.288793
29	-55860.89	-55861.09	0.2048426	0.0355112	0.0355112	0.0428436	0.0428436	-3.337908	0.1877079	0.0015187	0.1704036	0.005773498	0.02003479	0.15402	0.182435	0.333837	0.329709	0.0823395	0.0823395	0.298761	0.298761	-2.496904	1.288793
30	-55858.13	-55858.15	0.02029543	0.0433603	0.0433603	0.0223814	0.0223814	-3.13821	-0.6613129	0.003825087	0.2150865	0.004785761	0.0276708	0.121634	0.150233	0.366331	0.361802	0.085259	0.085259	0.309354	0.309354	-2.462062	1.288793
31	-55927.65	-55926.97	-0.6824465	0.0701381	0.0701381	0.0228506	0.0228506	-2.657289	-1.121488	0.001761829	0.2812051	0.009176796	0.03554866	0.121634	0.150233	0.366331	0.361802	0.0973161	0.0973161	0.344878	0.344878	-2.329791	1.265225
32	-55885.5	-55885.44	-0.06754907	0.0398568	0.0398568	0.0140337	0.0140337	-3.222462	-1.04383	0.004471378	0.225595	0.002525873	0.03554866	0.401357	0.0780996	0.190439	0.330104	0.0882564	0.0882564	0.286766	0.286766	-2.427509	1.178419
33	-55859.97	-55859.58	-0.3940464	0.0398568	0.0398568	0.0140337	0.0140337	-3.222462	-1.04383	0.006383759	0.1851717	0.005568244	0.03554866	0.394651	0.068137	0.212623	0.324588	0.0882564	0.0882564	0.277379	0.277379	-2.427509	1.145139
34	-55884.44	-55884.49	0.04634252	0.0444864	0.0444864	0.0156638	0.0156638	-3.112571	-1.04383	0.006383759	0.177278	0.002618337	0.03554866	0.394283	0.0690066	0.212425	0.324286	0.0780002	0.0780002	0.245145	0.245145	-2.551044	1.145139
