Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-57076.76	-57073.31	-3.443158	0.0742965	0.0742965	0.0749425	0.0749425	-2.599691	0.008657522	1.49808	0.938798	0.02512168	0.2022973	0.00888479	0.368027	0.607433	0.0156556	0.101468	0.101468	0.264511	0.264511	-2.288015	0.9581432
1	-57125.94	-57125.61	-0.330158	0.0742965	0.0742965	0.0749425	0.0749425	-2.599691	0.008657522	0.4645637	0.6152039	0.000640039	0.2022973	0.26657	0.203019	0.517084	0.013327	0.0921666	0.0921666	0.266085	0.266085	-2.384157	1.060218
2	-56796.13	-56794	-2.13108	0.0716	0.0716	0.0722226	0.0722226	-2.63666	0.008657522	0.4298799	0.6518309	0.02203596	0.2022973	0.276032	0.159115	0.55066	0.0141924	0.0921666	0.0921666	0.266085	0.266085	-2.384157	1.060218
3	-56350.53	-56350.13	-0.4043078	0.0716	0.0716	0.0722226	0.0722226	-2.63666	0.008657522	0.3261428	0.7335514	0.005566349	0.03800396	0.680869	0.0701394	0.242736	0.00625613	0.0921666	0.0921666	0.266085	0.266085	-2.384157	1.060218
4	-56547.78	-56546.46	-1.315558	0.0616118	0.0616118	0.0621475	0.0621475	-2.786902	0.008657522	0.4456698	1.169984	0.01324792	0.03800396	0.517208	0.05328	0.424759	0.00475235	0.0921666	0.0921666	0.23384	0.23384	-2.384157	0.9310398
5	-56857.25	-56856.19	-1.059356	0.0919191	0.0919191	0.0927183	0.0927183	-2.386847	0.008657522	0.6482477	0.009540857	0.02668089	0.07728862	0.217832	0.0863187	0.68815	0.00769925	0.0761242	0.0761242	0.193138	0.193138	-2.57539	0.9310398
6	-56958.4	-56956.19	-2.211736	0.125179	0.125179	0.0846993	0.0846993	-2.078014	-0.3906347	1.262668	0.1123982	0.02668089	0.1390091	0.217832	0.0863187	0.68815	0.00769925	0.0837661	0.0837661	0.212527	0.212527	-2.479727	0.9310398
7	-56651.5	-56646.86	-4.637552	0.0146367	0.0146367	0.00990356	0.00990356	-4.224226	-0.3906347	1.262668	1.579715	0.01380552	0.1390091	0.0721269	0.102398	0.816341	0.00913349	0.0837661	0.0837661	0.212527	0.212527	-2.479727	0.9310398
8	-56497.21	-56494.06	-3.150499	0.0114697	0.0114697	0.00776071	0.00776071	-4.468046	-0.3906347	0.9352117	1.433963	0.01380552	0.01758368	0.120608	0.606522	0.257597	0.0152726	0.0837661	0.0837661	0.17098	0.17098	-2.479727	0.7135158
9	-56826.69	-56826.24	-0.4548432	0.0523105	0.0523105	0.0212624	0.0212624	-2.950557	-0.900258	0.14644	0.4438576	0.0240486	0.01758368	0.273804	0.352649	0.338875	0.0346721	0.0837661	0.0837661	0.17098	0.17098	-2.479727	0.7135158
10	-57296.94	-57297.27	0.3305543	0.0820537	0.0820537	0.0333519	0.0333519	-2.500382	-0.900258	0.418692	0.8491974	0.001877833	0.03354411	0.660457	0.0955958	0.0220641	0.221883	0.0837661	0.0837661	0.118015	0.118015	-2.479727	0.3427863
11	-56597.58	-56596.1	-1.482527	0.0820537	0.0820537	0.0333519	0.0333519	-2.500382	-0.900258	1.067264	1.999286	0.01116106	0.005685555	0.205584	0.0637052	0.582848	0.147863	0.137282	0.137282	0.193413	0.193413	-1.985715	0.3427863
12	-56517.84	-56514.48	-3.357886	0.0596241	0.0596241	0.0568678	0.0568678	-2.819695	-0.04733069	0.8649299	3.543903	0.01116106	0.03007476	0.376536	0.054499	0.498619	0.0703463	0.137282	0.137282	0.193413	0.193413	-1.985715	0.3427863
13	-56447.62	-56446.19	-1.435051	0.0303667	0.0303667	0.0249063	0.0249063	-3.494409	-0.1982272	0.2448538	2.346376	0.001496214	0.0455268	0.454805	0.0800109	0.361907	0.103277	0.137282	0.137282	0.249854	0.249854	-1.985715	0.598836
14	-56486	-56484.76	-1.234259	0.0617577	0.0617577	0.0506526	0.0506526	-2.784537	-0.1982272	2.671029	0.2587423	0.001496214	0.0455268	0.0707694	0.15445	0.57542	0.199361	0.0959075	0.0959075	0.161744	0.161744	-2.344371	0.522628
15	-56477.69	-56479.17	1.483446	0.0474577	0.0474577	0.038924	0.038924	-3.047916	-0.1982272	0.06587912	0.2587423	0.0008358676	0.0455268	0.055328	0.104384	0.624071	0.216217	0.150786	0.150786	0.254293	0.254293	-1.891896	0.522628
16	-56516.19	-56514.22	-1.968495	0.0474577	0.0474577	0.0771504	0.0771504	-3.047916	0.485917	1.132975	1.609511	0.01201657	0.03449948	0.0473129	0.234128	0.533665	0.184894	0.138098	0.138098	0.184218	0.184218	-1.979792	0.2881539
17	-56964.49	-56964.71	0.2243443	0.11544	0.11544	0.0647677	0.0647677	-2.159006	-0.5779426	0.4933458	0.7133556	0.00463474	0.03449948	0.087565	0.433316	0.136923	0.342196	0.110292	0.110292	0.147126	0.147126	-2.204623	0.2881539
18	-56939.64	-56937.2	-2.441494	0.0688602	0.0688602	0.0422782	0.0422782	-2.675677	-0.4878073	0.287809	2.957339	0.01360885	0.03449948	0.108622	0.339675	0.437344	0.114358	0.110292	0.110292	0.160887	0.160887	-2.204623	0.3775702
19	-56635.1	-56634.57	-0.5281023	0.0688602	0.0688602	0.0422782	0.0422782	-2.675677	-0.4878073	0.1555299	1.155944	0.01360885	0.03449948	0.153772	0.0652085	0.619128	0.161892	0.128263	0.128263	0.187102	0.187102	-2.053674	0.3775702
20	-57548.3	-57549.91	1.607855	0.0737936	0.0737936	0.0453071	0.0453071	-2.606483	-0.4878073	1.124164	1.155944	0.04213614	2.342876e-05	0.173758	0.0736841	0.6996	0.052957	0.128263	0.128263	0.187102	0.187102	-2.053674	0.3775702
21	-56782.73	-56787.05	4.321511	0.0299419	0.0299419	0.0176144	0.0176144	-3.508495	-0.5305423	0.2519731	0.6555973	0.01432847	2.642173e-06	0.4929	0.137341	0.271051	0.0987077	0.128263	0.128263	0.154717	0.154717	-2.053674	0.1875149
22	-56761.46	-56762.76	1.297348	0.049126	0.049126	0.0254911	0.0254911	-3.013367	-0.65606	1.066982	1.322781	0.01432847	9.61458e-05	0.24546	0.260327	0.134981	0.359232	0.134483	0.134483	0.16222	0.16222	-2.006317	0.1875149
23	-56832.57	-56832.65	0.07552241	0.049126	0.049126	0.0323369	0.0323369	-3.013367	-0.4181804	0.06622693	2.183302	0.01432847	0.00050301	0.228692	0.242544	0.237815	0.290949	0.117406	0.117406	0.28114	0.28114	-2.142118	0.873217
24	-56773.77	-56773.98	0.2155571	0.0208855	0.0208855	0.0219851	0.0219851	-3.868702	0.05131325	0.9026528	2.183302	0.01432847	9.673552e-05	0.239805	0.25433	0.200778	0.305087	0.117406	0.117406	0.130994	0.130994	-2.142118	0.1095143
25	-56739.06	-56736.75	-2.311981	0.0208855	0.0208855	0.00821397	0.00821397	-3.868702	-0.933217	2.120513	0.679479	0.01432847	0.008799376	0.244915	0.238441	0.205056	0.311587	0.0838437	0.0838437	0.105101	0.105101	-2.478801	0.2259641
26	-57054.76	-57054.46	-0.3004646	0.0393855	0.0393855	0.0154898	0.0154898	-3.234357	-0.933217	2.120513	1.462493	0.000761235	0.002599546	0.165792	0.321853	0.30143	0.210925	0.095275	0.095275	0.10595	0.10595	-2.350988	0.1061983
27	-56975.47	-56977.63	2.16927	0.0393855	0.0393855	0.123262	0.123262	-3.234357	1.140914	0.1827819	0.9144395	0.0003551803	0.002599546	0.165792	0.321853	0.30143	0.210925	0.153752	0.153752	0.191216	0.191216	-1.872416	0.2180644
28	-56819.46	-56819.18	-0.2790372	0.0393855	0.0393855	0.0887979	0.0887979	-3.234357	0.8129644	2.73987	1.089272	0.003938764	0.0002443203	0.135861	0.44428	0.247012	0.172847	0.153752	0.153752	0.194077	0.194077	-1.872416	0.2329169
29	-56785.52	-56785.08	-0.4319487	0.0393855	0.0393855	0.0887979	0.0887979	-3.234357	0.8129644	0.2075559	2.710555	0.005746124	0.001245306	0.11664	0.130004	0.359941	0.393415	0.17937	0.17937	0.226414	0.226414	-1.718307	0.2329169
30	-56617.08	-56615.84	-1.249014	0.0393304	0.0393304	0.0886737	0.0886737	-3.235756	0.8129644	0.1678563	3.62627	0.005746124	0.001245306	0.2677	0.109942	0.289653	0.332705	0.136614	0.136614	0.177855	0.177855	-1.990599	0.2638143
