Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-55831.69	-55829.22	-2.464924	0.00980026	0.00980026	0.00234202	0.00234202	-4.625346	-1.431395	0.008360217	0.1382233	0.003944913	0.03410759	0.117753	0.695114	0.021067	0.166065	0.0669412	0.0669412	0.243508	0.243508	-2.70394	1.291337
1	-55829.22	-55826.86	-2.364607	0.00717892	0.00717892	0.0118172	0.0118172	-4.936607	0.4984078	0.008852686	0.1501074	0.005635226	0.03454982	0.115125	0.679597	0.0205967	0.184682	0.0659505	0.0659505	0.249735	0.249735	-2.718851	1.331495
2	-55825.96	-55824.79	-1.174781	0.013906	0.013906	0.0251056	0.0251056	-4.275432	0.5907675	0.003670889	0.1355637	0.004817121	0.03454982	0.0923609	0.54522	0.0165241	0.345895	0.0697523	0.0697523	0.256795	0.256795	-2.662804	1.303329
3	-55821.62	-55819.86	-1.762002	0.013906	0.013906	0.00409261	0.00409261	-4.275432	-1.22314	0.003670889	0.1411736	0.004817121	0.03546906	0.182903	0.0993981	0.0327228	0.684977	0.0673202	0.0673202	0.244059	0.244059	-2.698295	1.287949
4	-55828.33	-55824.66	-3.677679	0.00502118	0.00502118	0.00147775	0.00147775	-5.294091	-1.22314	0.0003061463	0.1250266	0.004817121	0.04118601	0.182903	0.0993981	0.0327228	0.684977	0.0673202	0.0673202	0.251898	0.251898	-2.698295	1.319563
5	-55821.07	-55818.5	-2.578096	0.00864	0.00864	0.00254279	0.00254279	-4.751353	-1.22314	0.002706537	0.1243399	0.004817121	0.04118601	0.0699509	0.087757	0.0288904	0.813402	0.0664973	0.0664973	0.239102	0.239102	-2.710594	1.279729
6	-55827.42	-55826.14	-1.280578	0.0233446	0.0233446	0.00687042	0.00687042	-3.757389	-1.22314	0.002706537	0.1453546	0.004817121	0.04118601	0.0142959	0.0119259	0.713442	0.260336	0.0637709	0.0637709	0.244892	0.244892	-2.752458	1.345518
7	-55826.83	-55825.58	-1.24743	0.0233446	0.0233446	0.00642096	0.00642096	-3.757389	-1.290798	0.0009377918	0.1261198	0.004817121	0.03522671	0.033117	0.0257353	0.338069	0.603078	0.0637709	0.0637709	0.241709	0.241709	-2.752458	1.332436
8	-55821.47	-55819.62	-1.853865	0.00837379	0.00837379	0.0114371	0.0114371	-4.782649	0.3117524	0.002333769	0.1261198	0.004221986	0.03522671	0.027933	0.0217068	0.285149	0.665211	0.0630841	0.0630841	0.239105	0.239105	-2.763287	1.332436
9	-55824.5	-55822.8	-1.697499	0.0102118	0.0102118	0.016658	0.016658	-4.584207	0.4893442	0.001964283	0.1279435	0.004932229	0.03502328	0.328462	0.00424269	0.537277	0.130018	0.0662528	0.0662528	0.264346	0.264346	-2.714277	1.383779
