Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-55824.74	-55821.95	-2.784866	0.00536782	0.00536782	0.00547353	0.00547353	-5.227333	0.01950096	0.002382703	0.1234022	0.004901743	0.03135099	0.243688	0.316176	0.240389	0.199748	0.0618158	0.0618158	0.257733	0.257733	-2.783596	1.427764
1	-55822.55	-55817.37	-5.179716	0.00202989	0.00202989	0.00206986	0.00206986	-6.199774	0.01950096	0.004928968	0.1449816	0.004527048	0.03225886	0.0825222	0.0848468	0.0814052	0.751226	0.0616608	0.0616608	0.257086	0.257086	-2.786107	1.427764
2	-55822.66	-55820.49	-2.169417	0.00842756	0.00842756	0.00459213	0.00459213	-4.776248	-0.6071633	0.006738396	0.1422033	0.005137634	0.03225886	0.21927	0.593019	0.0183523	0.169359	0.0590046	0.0590046	0.246012	0.246012	-2.83014	1.427764
3	-55820.26	-55816.68	-3.588207	0.00385607	0.00385607	0.00322051	0.00322051	-5.558107	-0.180108	0.004871892	0.1403408	0.005137634	0.03103481	0.502216	0.0678507	0.042034	0.387899	0.0597732	0.0597732	0.249216	0.249216	-2.817199	1.427764
4	-55820.8	-55816.61	-4.191407	0.00299985	0.00299985	0.00328325	0.00328325	-5.809192	0.09027021	0.004564746	0.1407844	0.005137634	0.03103481	0.412028	0.0932466	0.057767	0.436959	0.0593987	0.0593987	0.247655	0.247655	-2.823483	1.427764
5	-55821.77	-55816.09	-5.682224	0.00287074	0.00287074	0.000554194	0.000554194	-5.853187	-1.644809	0.0054741	0.1407844	0.004946795	0.03464736	0.291746	0.0660254	0.0409032	0.601326	0.0588037	0.0588037	0.241739	0.241739	-2.83355	1.413653
6	-55818.93	-55814.31	-4.620507	0.00450965	0.00450965	0.000870585	0.000870585	-5.401536	-1.644809	0.003200346	0.1360135	0.004946795	0.03716201	0.413941	0.0936796	0.0580352	0.434344	0.0601203	0.0601203	0.247151	0.247151	-2.811408	1.413653
7	-55820.07	-55816.13	-3.944685	0.00674348	0.00674348	0.00118726	0.00118726	-4.999179	-1.736932	0.003200346	0.141661	0.005086649	0.03716201	0.606427	0.137241	0.0548222	0.20151	0.0618729	0.0618729	0.254356	0.254356	-2.782673	1.413653
8	-55822.28	-55818.92	-3.363376	0.00674348	0.00674348	0.00173378	0.00173378	-4.999179	-1.358275	0.005910714	0.1281425	0.005086649	0.03716201	0.185046	0.041878	0.509722	0.263354	0.0592278	0.0592278	0.243482	0.243482	-2.826364	1.413653
9	-55821.21	-55817.7	-3.513928	0.0061468	0.0061468	0.00158037	0.00158037	-5.091823	-1.358275	0.005910714	0.1396257	0.00511101	0.03716201	0.185046	0.041878	0.509722	0.263354	0.0627057	0.0627057	0.250994	0.250994	-2.769304	1.386976
10	-55821.28	-55818.63	-2.647205	0.0095312	0.0095312	0.00245051	0.00245051	-4.653185	-1.358275	0.00300544	0.1498184	0.004533799	0.0379935	0.185046	0.041878	0.509722	0.263354	0.064997	0.064997	0.259875	0.259875	-2.733414	1.385859
11	-55821.01	-55817.18	-3.832201	0.00473404	0.00473404	0.0015752	0.0015752	-5.352976	-1.100396	0.001587749	0.1278027	0.00597437	0.0379935	0.185046	0.041878	0.509722	0.263354	0.0606211	0.0606211	0.242379	0.242379	-2.803113	1.385859
12	-55822.87	-55818.41	-4.45853	0.00351921	0.00351921	0.00117098	0.00117098	-5.649518	-1.100396	0.005705437	0.130606	0.00597437	0.03567069	0.239978	0.0543097	0.661037	0.0446761	0.0606211	0.0606211	0.234886	0.234886	-2.803113	1.354456
13	-55824.5	-55821.49	-3.006318	0.00667785	0.00667785	0.00222198	0.00222198	-5.008959	-1.100396	0.007607285	0.1370302	0.005325388	0.03567069	0.216733	0.0559707	0.681254	0.0460425	0.0611871	0.0611871	0.237079	0.237079	-2.793819	1.354456
14	-55824.75	-55821.81	-2.947321	0.00667785	0.00667785	0.00222198	0.00222198	-5.008959	-1.100396	0.007260936	0.134175	0.005325388	0.03288206	0.0838587	0.0654657	0.796822	0.0538532	0.0634843	0.0634843	0.24598	0.24598	-2.756962	1.354456
15	-55826.28	-55824.52	-1.756898	0.0100354	0.0100354	0.00472286	0.00472286	-4.601632	-0.7537079	0.006370639	0.1438199	0.004548131	0.02898147	0.0631128	0.0492701	0.599696	0.287921	0.06271	0.06271	0.24298	0.24298	-2.769234	1.354456
16	-55821.22	-55818.42	-2.795986	0.00579181	0.00579181	0.0028611	0.0028611	-5.15131	-0.7052401	0.002935434	0.1438199	0.005226004	0.02898147	0.100192	0.0782163	0.379054	0.442538	0.0652635	0.0652635	0.252873	0.252873	-2.729323	1.354456
17	-55821.11	-55818.48	-2.628338	0.00579181	0.00579181	0.006338	0.006338	-5.15131	0.09011694	0.005479953	0.1379065	0.005226004	0.0337128	0.0831516	0.0994436	0.254765	0.562639	0.0652635	0.0652635	0.252873	0.252873	-2.729323	1.354456
18	-55825.65	-55823.79	-1.863267	0.00933339	0.00933339	0.0102135	0.0102135	-4.674157	0.09011694	0.002943686	0.1210791	0.005567512	0.04218169	0.346593	0.175276	0.233569	0.244562	0.0652635	0.0652635	0.252873	0.252873	-2.729323	1.354456
19	-55821.16	-55818.66	-2.50464	0.00686075	0.00686075	0.00750774	0.00750774	-4.981938	0.09011694	0.004302066	0.1426449	0.005567512	0.04218169	0.254863	0.393549	0.171752	0.179836	0.06261	0.06261	0.25372	0.25372	-2.770831	1.399307
20	-55824.65	-55821.49	-3.164455	0.00508624	0.00508624	0.00556588	0.00556588	-5.281217	0.09011694	0.003098911	0.1522952	0.005567512	0.04218169	0.236589	0.297341	0.299129	0.166942	0.06261	0.06261	0.264215	0.264215	-2.770831	1.439839
21	-55821.44	-55819.69	-1.75249	0.0101244	0.0101244	0.00956891	0.00956891	-4.592811	-0.05642532	0.003032938	0.1451568	0.005567512	0.03767436	0.112422	0.268142	0.39756	0.221875	0.0638743	0.0638743	0.262421	0.262421	-2.750838	1.413031
22	-55821.89	-55820.14	-1.742528	0.0101244	0.0101244	0.00604715	0.00604715	-4.592811	-0.515357	0.00374299	0.146065	0.004172877	0.03767436	0.00386149	0.249076	0.369292	0.37777	0.0638446	0.0638446	0.26299	0.26299	-2.751304	1.415665
23	-55826.86	-55825.01	-1.849655	0.0101244	0.0101244	0.00493198	0.00493198	-4.592811	-0.719205	0.007380179	0.164828	0.004172877	0.03489456	0.00329851	0.27489	0.409115	0.312697	0.0638446	0.0638446	0.26299	0.26299	-2.751304	1.415665
24	-55826.38	-55824.02	-2.356555	0.00718062	0.00718062	0.00962801	0.00962801	-4.93637	0.2932905	0.006405013	0.1645521	0.00488806	0.03489456	0.393322	0.223793	0.225637	0.157248	0.0621117	0.0621117	0.26236	0.26236	-2.778821	1.440782
25	-55827.23	-55824.09	-3.140986	0.00718062	0.00718062	0.00217615	0.00217615	-4.93637	-1.193826	0.006762665	0.1623486	0.00488806	0.0445565	0.316726	0.180211	0.181697	0.321365	0.0630217	0.0630217	0.263453	0.263453	-2.764277	1.430398
26	-55821.89	-55819.44	-2.452599	0.00961694	0.00961694	0.0029145	0.0029145	-4.644229	-1.193826	0.001613023	0.1451971	0.004613704	0.03817147	0.421389	0.152607	0.153865	0.272139	0.0630217	0.0630217	0.255876	0.255876	-2.764277	1.401216
