Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-55822.86	-55819.4	-3.459587	0.00377807	0.00377807	0.00344578	0.00344578	-5.578541	-0.09206366	0.003191682	0.1371302	0.003992722	0.03579304	0.00821884	0.577728	0.287318	0.126735	0.0669232	0.0669232	0.259572	0.259572	-2.70421	1.35549
1	-55822.53	-55818.71	-3.8262	0.00360035	0.00360035	0.00328369	0.00328369	-5.626724	-0.09206366	0.005369201	0.1224741	0.00570311	0.04048288	0.0105828	0.381799	0.36996	0.237658	0.0609284	0.0609284	0.233593	0.233593	-2.798055	1.343879
2	-55851.61	-55849.63	-1.989673	0.00849847	0.00849847	0.0103631	0.0103631	-4.767869	0.1983616	0.005369201	0.09309105	0.006597707	0.04048288	0.166468	0.216452	0.357413	0.259666	0.0609284	0.0609284	0.210838	0.210838	-2.798055	1.241391
3	-55840.17	-55838.14	-2.025273	0.00911474	0.00911474	0.0053437	0.0053437	-4.697862	-0.5339738	0.006747608	0.1300525	0.007108421	0.04048288	0.188956	0.245692	0.270608	0.294744	0.0697551	0.0697551	0.241382	0.241382	-2.662765	1.241391
4	-55832.51	-55830.49	-2.015339	0.00911474	0.00911474	0.0053437	0.0053437	-4.697862	-0.5339738	0.001867105	0.1720381	0.005881254	0.03623615	0.233788	0.0667256	0.334812	0.364675	0.0697551	0.0697551	0.269073	0.269073	-2.662765	1.349991
5	-55833.09	-55831.68	-1.410496	0.0169096	0.0169096	0.00636906	0.00636906	-4.079875	-0.9764276	0.000633313	0.163062	0.005881254	0.03623615	0.227533	0.180924	0.283144	0.308399	0.0697551	0.0697551	0.269073	0.269073	-2.662765	1.349991
6	-55844.28	-55841.65	-2.636009	0.0084815	0.0084815	0.00319459	0.00319459	-4.769868	-0.9764276	0.0003784045	0.1576593	0.005881254	0.0502788	0.262404	0.266152	0.416525	0.0549195	0.0683532	0.0683532	0.261853	0.261853	-2.683067	1.343095
7	-55857.42	-55854.9	-2.51227	0.0084815	0.0084815	0.00319459	0.00319459	-4.769868	-0.9764276	0.0005396369	0.1821154	0.004080828	0.0502788	0.377108	0.382494	0.137503	0.102895	0.0683532	0.0683532	0.2715	0.2715	-2.683067	1.379274
8	-55848.39	-55847.67	-0.7179464	0.035815	0.035815	0.0143553	0.0143553	-3.329389	-0.9142472	0.004035132	0.1792439	0.004708944	0.0502788	0.131776	0.28354	0.470962	0.113721	0.0677339	0.0677339	0.26904	0.26904	-2.692169	1.379274
9	-55840.42	-55839.14	-1.282655	0.0235827	0.0235827	0.00622307	0.00622307	-3.74724	-1.332252	0.007817366	0.1694023	0.004708944	0.02923591	0.133132	0.0838894	0.668087	0.114892	0.062774	0.062774	0.249339	0.249339	-2.768215	1.379274
