Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-55827.19	-55825.1	-2.089378	0.00810695	0.00810695	0.00591751	0.00591751	-4.815033	-0.314807	0.003822837	0.1412127	0.005631389	0.02750073	0.0119915	0.556385	0.13086	0.300764	0.05722	0.05722	0.242243	0.242243	-2.860852	1.44304
1	-55824.12	-55822.73	-1.38898	0.0128903	0.0128903	0.0137647	0.0137647	-4.35128	0.06563052	0.004267152	0.131923	0.005631389	0.03967624	0.0187899	0.304883	0.205049	0.471277	0.0606522	0.0606522	0.242907	0.242907	-2.802599	1.387524
2	-55827.99	-55826.28	-1.704925	0.0106318	0.0106318	0.00645193	0.00645193	-4.54391	-0.4994659	0.004267152	0.1468854	0.003659125	0.03967624	0.0129959	0.210871	0.141821	0.634311	0.0600415	0.0600415	0.264327	0.264327	-2.812719	1.482151
3	-55839.69	-55839.33	-0.3600418	0.0294975	0.0294975	0.0195022	0.0195022	-3.52345	-0.413776	0.005106626	0.1508851	0.003659125	0.03967624	0.0115585	0.355753	0.0685379	0.564151	0.0611645	0.0611645	0.260531	0.260531	-2.794188	1.449155
4	-55848.35	-55847.05	-1.298899	0.0140827	0.0140827	0.00931078	0.00931078	-4.262807	-0.413776	0.01400752	0.1884315	0.003659125	0.03967624	0.0149583	0.166254	0.0886976	0.73009	0.0607307	0.0607307	0.270402	0.270402	-2.801306	1.493459
5	-55834.12	-55832.21	-1.909317	0.00941944	0.00941944	0.00622765	0.00622765	-4.66498	-0.413776	0.01046045	0.1457328	0.005869713	0.03171865	0.0156067	0.130114	0.0925424	0.761737	0.0628707	0.0628707	0.259323	0.259323	-2.766675	1.416993
6	-55820.99	-55818.27	-2.72229	0.00641564	0.00641564	0.00424169	0.00424169	-5.049017	-0.413776	0.002142556	0.1256604	0.005478654	0.04079963	0.0125152	0.302424	0.0742113	0.61085	0.0572525	0.0572525	0.236149	0.236149	-2.860284	1.416993
7	-55821.69	-55818.63	-3.064092	0.00616053	0.00616053	0.0144315	0.0144315	-5.089593	0.8512508	0.002135405	0.1218172	0.005478654	0.04079963	0.0128275	0.158078	0.203005	0.626089	0.0590764	0.0590764	0.243672	0.243672	-2.828923	1.416993
8	-55823.02	-55820.01	-3.010714	0.00616053	0.00616053	0.0144315	0.0144315	-5.089593	0.8512508	0.001677289	0.1135389	0.00490586	0.04079963	0.201978	0.205892	0.229206	0.362924	0.0573828	0.0573828	0.236687	0.236687	-2.858011	1.416993
9	-55824.37	-55821.38	-2.995259	0.0080256	0.0080256	0.00211815	0.00211815	-4.825118	-1.332095	0.004867163	0.1135389	0.00490586	0.03688532	0.0457445	0.820149	0.0519111	0.0821958	0.0550209	0.0550209	0.226944	0.226944	-2.900043	1.416993
10	-55823.17	-55821.01	-2.15083	0.0080256	0.0080256	0.00779962	0.00779962	-4.825118	-0.02856142	0.004130455	0.1161774	0.00490586	0.03688532	0.415183	0.50263	0.0318138	0.0503738	0.0550209	0.0550209	0.236324	0.236324	-2.900043	1.457492
11	-55824.6	-55819	-5.59977	0.00185321	0.00185321	0.00180103	0.00180103	-6.290838	-0.02856142	0.001961654	0.1297301	0.004945472	0.03688532	0.00910024	0.946132	0.0173291	0.0274388	0.0550209	0.0550209	0.233761	0.233761	-2.900043	1.446588
12	-55824.94	-55821.64	-3.298993	0.00745492	0.00745492	0.0016432	0.0016432	-4.898881	-1.512226	0.002437512	0.1234692	0.003844461	0.0371225	0.0156986	0.119549	0.817419	0.0473341	0.0558367	0.0558367	0.237227	0.237227	-2.885325	1.446588
