Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-55820.51	-55817.66	-2.846437	0.00516314	0.00516314	0.00639151	0.00639151	-5.266211	0.213426	0.002137834	0.121204	0.003886308	0.0401785	0.0276128	0.604749	0.324656	0.0429821	0.0614945	0.0614945	0.241767	0.241767	-2.788807	1.369027
1	-55819.35	-55817.19	-2.1626	0.00776042	0.00776042	0.0097518	0.0097518	-4.858719	0.2284155	0.002137834	0.1251855	0.004698994	0.04092431	0.0347489	0.0738439	0.408558	0.482849	0.0611927	0.0611927	0.243672	0.243672	-2.793728	1.381796
2	-55820.25	-55815.18	-5.075312	0.00240934	0.00240934	0.00113592	0.00113592	-6.028403	-0.7519134	0.00187427	0.1298034	0.004698994	0.04092431	0.344605	0.0838739	0.464051	0.10747	0.0611927	0.0611927	0.243672	0.243672	-2.793728	1.381796
3	-55823.22	-55820.03	-3.191957	0.0045513	0.0045513	0.00292365	0.00292365	-5.392343	-0.4425777	0.0006835601	0.1342647	0.004911275	0.03273417	0.344605	0.0838739	0.464051	0.10747	0.0638197	0.0638197	0.247751	0.247751	-2.751694	1.356363
4	-55823.55	-55820.21	-3.332913	0.0045513	0.0045513	0.00292365	0.00292365	-5.392343	-0.4425777	0.0006835601	0.125721	0.004911275	0.04322572	0.0211236	0.287854	0.486528	0.204495	0.0638197	0.0638197	0.247751	0.247751	-2.751694	1.356363
5	-55819.82	-55817.84	-1.976867	0.00881569	0.00881569	0.00566301	0.00566301	-4.731223	-0.4425777	0.001778992	0.1281076	0.004911275	0.0340869	0.0211236	0.287854	0.486528	0.204495	0.0594478	0.0594478	0.245051	0.245051	-2.822657	1.416369
6	-55824.27	-55822.41	-1.86032	0.00881569	0.00881569	0.00970569	0.00970569	-4.731223	0.09617972	0.002676048	0.1145024	0.004911275	0.03196183	0.238719	0.3903	0.159987	0.210994	0.0559324	0.0559324	0.23056	0.23056	-2.883612	1.416369
7	-55825.53	-55823.19	-2.339888	0.0066849	0.0066849	0.00735979	0.00735979	-5.007904	0.09617972	0.001698152	0.1077917	0.004911275	0.03159218	0.24625	0.333671	0.239699	0.180381	0.05865	0.05865	0.241763	0.241763	-2.836167	1.416369
8	-55819.62	-55813.78	-5.844943	0.00164003	0.00164003	0.00183563	0.00183563	-6.41304	0.1126724	0.002775977	0.1258992	0.004911275	0.03322715	0.180748	0.244915	0.441937	0.1324	0.05865	0.05865	0.241763	0.241763	-2.836167	1.416369
9	-55819.26	-55816.38	-2.880621	0.0051952	0.0051952	0.0058148	0.0058148	-5.260021	0.1126724	0.002137203	0.1258992	0.004718447	0.03322715	0.0879842	0.11922	0.408273	0.384523	0.0588361	0.0588361	0.24253	0.24253	-2.832999	1.416369
10	-55818.8	-55815.83	-2.966648	0.0051952	0.0051952	0.00597655	0.00597655	-5.260021	0.1401087	0.00224312	0.1239077	0.004628006	0.039984	0.0398672	0.291755	0.32819	0.340188	0.0596514	0.0596514	0.245891	0.245891	-2.819237	1.416369
11	-55820.04	-55817.23	-2.813728	0.0051952	0.0051952	0.00597655	0.00597655	-5.260021	0.1401087	0.002492548	0.1239077	0.003896119	0.03680111	0.00790202	0.277712	0.205415	0.50897	0.0595313	0.0595313	0.239949	0.239949	-2.821253	1.393923
12	-55818.99	-55815.93	-3.060595	0.00475366	0.00475366	0.0054686	0.0054686	-5.348841	0.1401087	0.004791698	0.1302647	0.004320672	0.03680111	0.00633573	0.222666	0.280075	0.490923	0.0605864	0.0605864	0.244201	0.244201	-2.803685	1.393923
13	-55820.22	-55815.7	-4.522993	0.00348759	0.00348759	0.00103688	0.00103688	-5.658543	-1.212992	0.004796027	0.133662	0.004320672	0.03680111	0.00403218	0.141709	0.498552	0.355707	0.0605864	0.0605864	0.248519	0.248519	-2.803685	1.41145
14	-55822.75	-55818.02	-4.733974	0.00348759	0.00348759	0.000973416	0.000973416	-5.658543	-1.276155	0.004796027	0.1338678	0.006073529	0.03307823	0.00585432	0.205747	0.271948	0.51645	0.0578432	0.0578432	0.237267	0.237267	-2.850019	1.41145
15	-55823.74	-55818.98	-4.754889	0.00331955	0.00331955	0.000926513	0.000926513	-5.707927	-1.276155	0.006764836	0.1423709	0.004789181	0.03307823	0.00447157	0.358072	0.207716	0.42974	0.0578432	0.0578432	0.239648	0.239648	-2.850019	1.421435
16	-55820.94	-55815.39	-5.552982	0.00184688	0.00184688	0.00133568	0.00133568	-6.294255	-0.3240567	0.002929136	0.1174336	0.005204784	0.03205511	0.00485203	0.388539	0.140305	0.466305	0.0582569	0.0582569	0.241362	0.241362	-2.842892	1.421435
17	-55822.19	-55819.8	-2.396254	0.00669468	0.00669468	0.00605994	0.00605994	-5.006443	-0.09961283	0.006482667	0.1303535	0.005095019	0.03205511	0.00612242	0.288539	0.116942	0.588396	0.0586218	0.0586218	0.242874	0.242874	-2.836649	1.421435
18	-55821.17	-55817.8	-3.373286	0.00455461	0.00455461	0.00412278	0.00412278	-5.391616	-0.09961283	0.004560342	0.1303535	0.005095019	0.04463407	0.00612242	0.288539	0.116942	0.588396	0.0586218	0.0586218	0.241876	0.241876	-2.836649	1.417318
19	-55822.77	-55819.64	-3.121684	0.00514039	0.00514039	0.00465302	0.00465302	-5.270626	-0.09961283	0.004560342	0.1437065	0.005095019	0.04463407	0.00580634	0.193501	0.242673	0.558019	0.0616079	0.0616079	0.258653	0.258653	-2.786965	1.434697
20	-55826.45	-55823.3	-3.150002	0.00593134	0.00593134	0.0131081	0.0131081	-5.127506	0.7929779	0.003133608	0.1521648	0.005304814	0.04463407	0.0101307	0.0022443	0.0140166	0.973608	0.0636932	0.0636932	0.267824	0.267824	-2.753678	1.436254
21	-55822.32	-55819.67	-2.647571	0.00695244	0.00695244	0.0153647	0.0153647	-4.968663	0.7929779	0.005404148	0.1299076	0.005208463	0.03758675	0.274738	0.0608642	0.380123	0.284275	0.0636932	0.0636932	0.250814	0.250814	-2.753678	1.370634
22	-55821.1	-55818.52	-2.577923	0.00739465	0.00739465	0.0163419	0.0163419	-4.906999	0.7929779	0.00354621	0.1363722	0.005208463	0.03758675	0.0659771	0.0783834	0.489538	0.366101	0.0617693	0.0617693	0.251361	0.251361	-2.784349	1.403483
23	-55820.07	-55816.37	-3.694278	0.00374848	0.00374848	0.00225948	0.00225948	-5.586405	-0.5062164	0.004092214	0.1363722	0.0041061	0.03758675	0.140396	0.052798	0.358055	0.448751	0.0628144	0.0628144	0.251644	0.251644	-2.767571	1.387832
24	-55821.43	-55815.56	-5.867099	0.00157212	0.00157212	0.00156304	0.00156304	-6.455328	-0.005796342	0.00280348	0.1325827	0.0041061	0.03783477	0.208762	0.0785082	0.565537	0.147192	0.0624848	0.0624848	0.242288	0.242288	-2.772831	1.355202
25	-55821.26	-55817.64	-3.613609	0.00418525	0.00418525	0.00869469	0.00869469	-5.476189	0.7311464	0.005408641	0.1294144	0.00471777	0.03783477	0.0867576	0.0485977	0.580102	0.284543	0.0624848	0.0624848	0.242288	0.242288	-2.772831	1.355202
