Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-55918.79	-55917.97	-0.824163	0.0377576	0.0377576	0.013349	0.013349	-3.276569	-1.039748	0.03482786	0.2571066	0.005991236	0.03510104	0.150032	0.00573396	0.190104	0.65413	0.0716244	0.0716244	0.284515	0.284515	-2.63632	1.379351
1	-55872.74	-55872.17	-0.5766365	0.0377576	0.0377576	0.013349	0.013349	-3.276569	-1.039748	0.0161714	0.1671876	0.005991236	0.03150968	0.189195	0.00893203	0.252252	0.549621	0.0716244	0.0716244	0.262275	0.262275	-2.63632	1.297959
2	-55972.32	-55972.56	0.2415026	0.0186176	0.0186176	0.0165103	0.0165103	-3.983648	-0.1201246	0.002469942	0.2351765	0.005240268	0.005379393	0.189195	0.00893203	0.252252	0.549621	0.0914842	0.0914842	0.334998	0.334998	-2.391589	1.297959
3	-56124.35	-56124.77	0.4214302	0.0895563	0.0895563	0.04225	0.04225	-2.412888	-0.7512637	0.007501272	0.2351765	0.01529851	0.005379393	0.189195	0.00893203	0.252252	0.549621	0.0914842	0.0914842	0.334998	0.334998	-2.391589	1.297959
4	-56179.45	-56179.79	0.3393975	0.089504	0.089504	0.0422253	0.0422253	-2.413472	-0.7512637	0.02609045	0.2382018	0.01529851	0.005860375	0.140826	0.262303	0.187762	0.409108	0.0864822	0.0864822	0.32076	0.32076	-2.447816	1.310754
5	-55918.32	-55918.04	-0.2776627	0.0664472	0.0664472	0.0313478	0.0313478	-2.711348	-0.7512637	0.007056623	0.2595106	0.003989136	0.06301126	0.159467	0.297023	0.212616	0.330895	0.0864822	0.0864822	0.32076	0.32076	-2.447816	1.310754
6	-55994.64	-55991.75	-2.886264	0.00592882	0.00592882	0.00279704	0.00279704	-5.127929	-0.7512637	0.04162797	0.3639198	0.004437373	0.03949496	0.181132	0.337376	0.105642	0.37585	0.0864822	0.0864822	0.279614	0.279614	-2.447816	1.17347
7	-56092.16	-56091.18	-0.9763175	0.0220988	0.0220988	0.0275584	0.0275584	-3.812231	0.2207836	0.05557473	0.5051716	0.007307627	0.03949496	0.109497	0.590711	0.0638622	0.23593	0.0924645	0.0924645	0.298956	0.298956	-2.380931	1.17347
8	-56096.27	-56095.34	-0.9262327	0.0329158	0.0329158	0.0410478	0.0410478	-3.413801	0.2207836	0.03979135	0.5051716	0.009093423	0.04963138	0.246036	0.0803428	0.143496	0.530125	0.0924645	0.0924645	0.332074	0.332074	-2.380931	1.278532
9	-56304.41	-56302.54	-1.872147	0.0248518	0.0248518	0.0309915	0.0309915	-3.694826	0.2207836	0.1836221	1.289951	0.009093423	0.03376616	0.179163	0.0874688	0.156223	0.577145	0.0924645	0.0924645	0.323334	0.323334	-2.380931	1.25186
10	-56240.37	-56237.33	-3.03921	0.00729124	0.00729124	0.00946618	0.00946618	-4.921081	0.2610516	0.1096864	0.8801354	0.009093423	0.03376616	0.161536	0.156724	0.279917	0.401823	0.0924645	0.0924645	0.283936	0.283936	-2.380931	1.121923
