Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-55842.02	-55840.94	-1.078821	0.0157379	0.0157379	0.0188172	0.0188172	-4.151686	0.1787036	0.007145876	0.1549462	0.006496629	0.02605969	0.190481	0.0498782	0.639066	0.120574	0.0638651	0.0638651	0.282387	0.282387	-2.750983	1.486507
1	-55866.55	-55864.69	-1.861427	0.0145508	0.0145508	0.0615118	0.0615118	-4.23011	1.441584	0.01177975	0.1568899	0.003140517	0.02605969	0.299022	0.0431905	0.55338	0.104408	0.0636919	0.0636919	0.28509	0.28509	-2.753698	1.498749
2	-55894.4	-55893.33	-1.071371	0.0170159	0.0170159	0.0100927	0.0100927	-4.073609	-0.5223365	0.01056549	0.1579691	0.009452268	0.01558329	0.112224	0.0162096	0.207686	0.66388	0.0582355	0.0582355	0.260667	0.260667	-2.843261	1.498749
3	-55836.5	-55833.84	-2.661176	0.00743482	0.00743482	0.00440984	0.00440984	-4.901581	-0.5223365	0.008776138	0.1246224	0.005179866	0.04791679	0.044544	0.141158	0.0824345	0.731863	0.0538268	0.0538268	0.240934	0.240934	-2.921983	1.498749
4	-55845.84	-55843.05	-2.78739	0.00588037	0.00588037	0.0125486	0.0125486	-5.136136	0.7579923	0.008293586	0.1492905	0.005179866	0.02028001	0.044544	0.141158	0.0824345	0.731863	0.0612586	0.0612586	0.274199	0.274199	-2.792651	1.498749
5	-55839.76	-55836.14	-3.618739	0.00432994	0.00432994	0.00244046	0.00244046	-5.442203	-0.573366	0.004201889	0.09908767	0.004391289	0.04358009	0.0897664	0.284467	0.166124	0.459642	0.0543716	0.0543716	0.23856	0.23856	-2.911914	1.47878
6	-55867.99	-55864.25	-3.731427	0.00811383	0.00811383	0.00120309	0.00120309	-4.814185	-1.90868	0.008222613	0.1033793	0.004391289	0.0222635	0.0897664	0.284467	0.166124	0.459642	0.0458236	0.0458236	0.201055	0.201055	-3.082956	1.47878
7	-55886.42	-55881.85	-4.565068	0.0189561	0.0189561	0.00132627	0.00132627	-3.965627	-2.659755	0.006799906	0.08849373	0.007084263	0.03395452	0.280343	0.436325	0.254807	0.0285252	0.0508776	0.0508776	0.22323	0.22323	-2.978332	1.47878
8	-55852.48	-55848.51	-3.975141	0.00669615	0.00669615	0.00137426	0.00137426	-5.006222	-1.583618	0.01324535	0.1382598	0.007084263	0.03395452	0.353385	0.104	0.506659	0.0359573	0.0508776	0.0508776	0.22323	0.22323	-2.978332	1.47878
9	-55931.9	-55930.83	-1.074057	0.0168706	0.0168706	0.0117479	0.0117479	-4.082184	-0.3618997	0.01324535	0.1212799	0.00408108	0.03312106	0.0824182	0.79103	0.118166	0.00838615	0.0431477	0.0431477	0.189314	0.189314	-3.143127	1.47878
10	-55904.83	-55901.28	-3.55063	0.0109702	0.0109702	0.0765255	0.0765255	-4.512575	1.942444	0.005541766	0.08095276	0.006046074	0.03312106	0.30758	0.220136	0.440987	0.0312966	0.0523633	0.0523633	0.227322	0.227322	-2.949549	1.468161
11	-55878.41	-55874.89	-3.521011	0.00810282	0.00810282	0.0565234	0.0565234	-4.815543	1.942444	0.001922136	0.1086515	0.006046074	0.0163586	0.40808	0.208305	0.347725	0.0358903	0.0630445	0.0630445	0.241038	0.241038	-2.763915	1.341112
