Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-55867.94	-55865.43	-2.511377	0.00969	0.00969	0.0340892	0.0340892	-4.636661	1.257887	0.002261439	0.1085906	0.007447431	0.03015371	0.535633	0.226787	0.109321	0.128259	0.06002	0.06002	0.219587	0.219587	-2.813078	1.297069
1	-55849.05	-55845.88	-3.173135	0.00628158	0.00628158	0.0220985	0.0220985	-5.070133	1.257887	0.0001342169	0.1140682	0.005545995	0.03015371	0.578443	0.244913	0.162104	0.014541	0.06002	0.06002	0.22187	0.22187	-2.813078	1.307415
2	-55893.48	-55889.9	-3.578857	0.00628158	0.00628158	0.0267482	0.0267482	-5.070133	1.448844	0.00672157	0.08837401	0.005545995	0.02848515	0.297786	0.156373	0.100446	0.445396	0.06002	0.06002	0.270053	0.270053	-2.813078	1.50394
3	-55844.03	-55841.41	-2.618766	0.0110419	0.0110419	0.0470186	0.0470186	-4.506056	1.448844	0.005086516	0.1037111	0.005545995	0.02848515	0.23975	0.320789	0.0808696	0.358591	0.0546389	0.0546389	0.245841	0.245841	-2.90701	1.50394
4	-55858.03	-55857.58	-0.45177	0.032536	0.032536	0.0405365	0.0405365	-3.425408	0.2198553	0.002137227	0.124827	0.006276038	0.02848515	0.438194	0.299222	0.0754325	0.187152	0.0546389	0.0546389	0.263794	0.263794	-2.90701	1.574423
5	-55885.78	-55885.28	-0.5011406	0.032536	0.032536	0.0405365	0.0405365	-3.425408	0.2198553	0.01709758	0.1381973	0.006542283	0.02848515	0.585459	0.201962	0.100783	0.111796	0.0546389	0.0546389	0.263794	0.263794	-2.90701	1.574423
6	-55871.58	-55870	-1.582865	0.0159242	0.0159242	0.00922256	0.00922256	-4.139913	-0.5461899	0.002885713	0.1879513	0.007418124	0.03493563	0.261687	0.404604	0.15821	0.175499	0.0560926	0.0560926	0.270813	0.270813	-2.880751	1.574423
7	-55865.51	-55862.56	-2.952742	0.00657584	0.00657584	0.00380841	0.00380841	-5.024353	-0.5461899	0.023004	0.1663605	0.006905431	0.03493563	0.261687	0.404604	0.15821	0.175499	0.0556982	0.0556982	0.256225	0.256225	-2.887807	1.526109
8	-55875.21	-55872.65	-2.560503	0.00835074	0.00835074	0.00483635	0.00483635	-4.785405	-0.5461899	0.023004	0.2097761	0.004509142	0.04830377	0.045577	0.00821412	0.488025	0.458184	0.0569931	0.0569931	0.27903	0.27903	-2.864825	1.588388
9	-55859.4	-55858.4	-1.002511	0.0174139	0.0174139	0.0102868	0.0102868	-4.050484	-0.526413	0.01057587	0.1815403	0.004509142	0.03555513	0.045577	0.00821412	0.488025	0.458184	0.0602011	0.0602011	0.241304	0.241304	-2.810065	1.388366
10	-55971.16	-55970.04	-1.12213	0.0235971	0.0235971	0.0309096	0.0309096	-3.74663	0.2699415	0.009153261	0.1399749	0.01270731	0.06128698	0.045759	0.00824694	0.485979	0.460015	0.0663736	0.0663736	0.222404	0.222404	-2.712456	1.209195
