Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-56469.98	-56472.06	2.085478	0.0730263	0.0730263	0.0233908	0.0233908	-2.616936	-1.138477	0.05689793	0.135033	0.0004795715	0.01883005	0.202639	0.111682	0.66826	0.0174187	0.126038	0.126038	0.183585	0.183585	-2.071171	0.3760959
1	-56317.24	-56318.99	1.750919	0.0562181	0.0562181	0.0321602	0.0321602	-2.878516	-0.5585094	0.03697067	0.08676968	0.001103095	0.0419824	0.29643	0.0891656	0.600497	0.0139068	0.121053	0.121053	0.172508	0.172508	-2.111528	0.3542167
2	-56400.58	-56401.58	1.002624	0.0562181	0.0562181	0.0458692	0.0458692	-2.878516	-0.2034456	0.09396559	0.149386	0.001661609	0.06407018	0.703977	0.211755	0.0512419	0.0330266	0.121053	0.121053	0.238783	0.238783	-2.111528	0.6793276
3	-56486.24	-56486.68	0.4375048	0.0320096	0.0320096	0.0261171	0.0261171	-3.441718	-0.2034456	0.176958	0.2855499	0.001661609	0.06407018	0.57823	0.275751	0.0887916	0.0572283	0.121053	0.121053	0.239007	0.239007	-2.111528	0.6802637
4	-56643.2	-56644	0.7964648	0.0854289	0.0854289	0.0697027	0.0697027	-2.460071	-0.2034456	0.4284004	1.549868	9.154472e-05	0.06407018	0.183056	0.508067	0.187822	0.121056	0.139842	0.139842	0.276104	0.276104	-1.967241	0.6802637
5	-56690.91	-56690.97	0.06277366	0.0492538	0.0492538	0.115558	0.115558	-3.010768	0.8527809	0.7517611	0.4627201	0.0007509739	0.07361677	0.183056	0.508067	0.187822	0.121056	0.139842	0.139842	0.23877	0.23877	-1.967241	0.534985
6	-56491.97	-56488.31	-3.66317	0.00971306	0.00971306	0.0227884	0.0227884	-4.634284	0.8527809	0.03184518	3.471336	0.0007509739	0.04520378	0.183411	0.507111	0.188187	0.121291	0.137934	0.137934	0.221598	0.221598	-1.980977	0.4740863
7	-56540.44	-56541.52	1.083476	0.0338657	0.0338657	0.0794545	0.0794545	-3.385352	0.8527809	0.1609227	0.1294018	0.000584969	0.04520378	0.0469267	0.59187	0.21964	0.141563	0.123678	0.123678	0.23024	0.23024	-2.090077	0.6214446
8	-56541.9	-56537.1	-4.80673	0.0219839	0.0219839	0.0206081	0.0206081	-3.817444	-0.06462802	3.623572	2.814131	0.000584969	0.04520378	0.411952	0.058922	0.32175	0.207376	0.123678	0.123678	0.170822	0.170822	-2.090077	0.3229426
9	-56496.19	-56493.22	-2.972221	0.0272644	0.0272644	0.0525652	0.0525652	-3.602175	0.6564738	0.4586764	3.87168	0.001017208	0.04520378	0.418158	0.0598096	0.311533	0.2105	0.123678	0.123678	0.170822	0.170822	-2.090077	0.3229426
10	-56493	-56488.49	-4.504768	0.0272644	0.0272644	0.0525652	0.0525652	-3.602175	0.6564738	0.04208725	4.488171	0.007485455	0.04520378	0.49137	0.0522839	0.272333	0.184013	0.158864	0.158864	0.28594	0.28594	-1.839706	0.5877314
11	-56503.88	-56501.25	-2.629783	0.0272644	0.0272644	0.0525652	0.0525652	-3.602175	0.6564738	0.9551414	1.799651	0.007485455	0.06428163	0.268684	0.0285891	0.576729	0.125998	0.142632	0.142632	0.197598	0.197598	-1.947488	0.3259654
12	-56489.3	-56488.65	-0.6506228	0.0272644	0.0272644	0.0998037	0.0998037	-3.602175	1.297625	0.4253609	0.2025056	0.007485455	0.03049826	0.0797044	0.0359769	0.725762	0.158557	0.135933	0.135933	0.177328	0.177328	-1.995593	0.2658367
13	-56406.09	-56404.05	-2.046022	0.0142009	0.0142009	0.0519838	0.0519838	-4.254448	1.297625	0.01450883	1.33215	0.007485455	0.03049826	0.0797044	0.0359769	0.725762	0.158557	0.135933	0.135933	0.162709	0.162709	-1.995593	0.1798025
