Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-56489.07	-56488.56	-0.5100655	0.029502	0.029502	0.0105306	0.0105306	-3.523297	-1.030176	0.1155626	0.5326618	0.007137104	0.07084637	0.276979	0.00783904	0.668007	0.0471752	0.121174	0.121174	0.130184	0.130184	-2.110531	0.07172343
1	-56621.91	-56622.56	0.6561011	0.0498056	0.0498056	0.0177778	0.0177778	-2.999627	-1.030176	0.07590089	0.2696283	0.007137104	0.02500058	0.00872732	0.0107474	0.915847	0.0646779	0.106895	0.106895	0.123823	0.123823	-2.235911	0.1470091
2	-56556.05	-56556.41	0.3578771	0.0975865	0.0975865	0.0714671	0.0714671	-2.327016	-0.3115014	0.1239858	0.4304423	0.007137104	0.06607307	0.00872732	0.0107474	0.915847	0.0646779	0.145083	0.145083	0.197845	0.197845	-1.930446	0.3101733
3	-57395.19	-57395.16	-0.03687331	0.0612992	0.0612992	0.0625751	0.0625751	-2.791988	0.02060011	0.9486274	0.2772373	0.001066928	0.2030792	0.00376046	0.544837	0.423534	0.0278687	0.0952701	0.0952701	0.129916	0.129916	-2.351039	0.3101733
4	-56973.41	-56972.52	-0.8832211	0.0266993	0.0266993	0.027255	0.027255	-3.623118	0.02060011	0.8897456	0.50578	0.001066928	0.1215446	0.00376046	0.544837	0.423534	0.0278687	0.104825	0.104825	0.230172	0.230172	-2.255464	0.7865375
5	-56630.94	-56631.25	0.3108859	0.0266993	0.0266993	0.027255	0.027255	-3.623118	0.02060011	0.4067419	0.9248597	0.003417567	0.01733985	0.4015	0.4781	0.096306	0.0240939	0.101247	0.101247	0.117729	0.117729	-2.29019	0.1508232
6	-56745.1	-56744.61	-0.4932709	0.0234288	0.0234288	0.0239165	0.0239165	-3.753788	0.02060011	1.833539	0.5422662	0.004051695	0.007064007	0.45549	0.409995	0.109256	0.025259	0.0893896	0.0893896	0.103941	0.103941	-2.41475	0.1508232
7	-56545.76	-56544.34	-1.42143	0.0234288	0.0234288	0.0239165	0.0239165	-3.753788	0.02060011	1.096839	0.8426592	0.01383658	0.007064007	0.237213	0.574349	0.153054	0.0353846	0.0789232	0.0789232	0.18966	0.18966	-2.53928	0.8767595
8	-57289.18	-57288.07	-1.106655	0.0315194	0.0315194	0.0651758	0.0651758	-3.457153	0.7264862	1.096839	1.197137	0.03520697	0.0007261752	0.141291	0.74647	0.0911632	0.0210761	0.0789232	0.0789232	0.18966	0.18966	-2.53928	0.8767595
9	-56636.98	-56637.26	0.2893094	0.0218037	0.0218037	0.0450858	0.0450858	-3.825674	0.7264862	1.129807	0.252683	0.006801133	0.0007261752	0.141291	0.74647	0.0911632	0.0210761	0.0740904	0.0740904	0.178047	0.178047	-2.602469	0.8767595
10	-56679.6	-56678.31	-1.290462	0.0218037	0.0218037	0.0450858	0.0450858	-3.825674	0.7264862	0.1296896	0.9509935	0.001895518	0.09767576	0.154569	0.722643	0.0997306	0.0230568	0.0855275	0.0855275	0.205531	0.205531	-2.458918	0.8767595
11	-56027.7	-56028.07	0.3718921	0.0218037	0.0218037	0.0282421	0.0282421	-3.825674	0.2587327	0.01902518	0.1341246	0.001895518	0.0405153	0.152256	0.711828	0.098238	0.0376785	0.10165	0.10165	0.244274	0.244274	-2.286223	0.8767595
12	-57120.7	-57120.51	-0.1948121	0.040137	0.040137	0.0472457	0.0472457	-3.215456	0.1630632	0.03726731	0.07441758	0.001895518	0.2641054	0.150863	0.705314	0.10649	0.0373337	0.0939823	0.0939823	0.225849	0.225849	-2.364649	0.8767595
13	-56531.43	-56530.28	-1.145609	0.040137	0.040137	0.0472457	0.0472457	-3.215456	0.1630632	0.2394069	0.6933543	0.02171935	0.044616	0.0846032	0.3197	0.57476	0.0209366	0.100144	0.100144	0.240656	0.240656	-2.301145	0.8767595
14	-56509.91	-56508.86	-1.054932	0.040137	0.040137	0.0472457	0.0472457	-3.215456	0.1630632	0.05628305	0.7697952	0.02171935	0.044616	0.0741284	0.403928	0.503599	0.0183444	0.121971	0.121971	0.293109	0.293109	-2.103969	0.8767595
15	-56778.01	-56774.32	-3.692531	0.0620722	0.0620722	0.0730659	0.0730659	-2.779457	0.1630632	0.1262627	5.689128	0.002794898	0.005434222	0.129251	0.184588	0.273812	0.412349	0.121971	0.121971	0.293109	0.293109	-2.103969	0.8767595
16	-56504.87	-56506.34	1.468991	0.0452958	0.0452958	0.0533182	0.0533182	-3.094541	0.1630632	0.1262627	0.1575413	0.006370149	0.005434222	0.163025	0.096704	0.345361	0.39491	0.121971	0.121971	0.242993	0.242993	-2.103969	0.6892457
17	-57025.38	-57026.28	0.9013366	0.0806169	0.0806169	0.154071	0.154071	-2.518046	0.647707	0.8079047	0.03064874	0.006370149	0.005434222	0.284275	0.113938	0.198079	0.403708	0.136532	0.136532	0.272001	0.272001	-1.991195	0.6892457
18	-56931.05	-56932.63	1.575578	0.0806169	0.0806169	0.154071	0.154071	-2.518046	0.647707	0.1989538	0.002757652	0.006370149	0.005434222	0.275563	0.110446	0.222654	0.391337	0.0952384	0.0952384	0.189735	0.189735	-2.351372	0.6892457
19	-56568.41	-56569.18	0.7663938	0.0885338	0.0885338	0.0306475	0.0306475	-2.424371	-1.060832	0.6971604	0.3580911	0.006370149	0.00252472	0.18185	0.412963	0.146935	0.258252	0.0976939	0.0976939	0.194627	0.194627	-2.325917	0.6892457
20	-57102.63	-57100.61	-2.017253	0.0885338	0.0885338	0.0264336	0.0264336	-2.424371	-1.208747	0.648126	0.1724151	0.01266855	0.2354008	0.373244	0.262712	0.223799	0.140245	0.0976939	0.0976939	0.194627	0.194627	-2.325917	0.6892457
21	-57471.78	-57469.28	-2.501459	0.0341518	0.0341518	0.0166931	0.0166931	-3.376939	-0.7158185	0.1375838	0.7102082	0.08123132	0.1164539	0.160484	0.16519	0.586142	0.0881844	0.0976939	0.0976939	0.194627	0.194627	-2.325917	0.6892457
22	-57679.32	-57676.06	-3.262201	0.0371992	0.0371992	0.0630063	0.0630063	-3.291468	0.526948	1.60908	0.1532894	0.08123132	0.1164539	0.285819	0.294199	0.262928	0.157054	0.0976939	0.0976939	0.199887	0.199887	-2.325917	0.7159128
23	-57760.38	-57754.43	-5.956644	0.0371992	0.0371992	0.188989	0.188989	-3.291468	1.625402	3.752954	0.1532894	0.03087748	0.1164539	0.043291	0.277214	0.55392	0.125575	0.0976939	0.0976939	0.181306	0.181306	-2.325917	0.6183448
24	-56758.14	-56757.2	-0.9410499	0.0389911	0.0389911	0.0401085	0.0401085	-3.244423	0.028255	0.7930763	0.2109549	0.01494646	0.1164539	0.0596528	0.381986	0.292197	0.266164	0.0976939	0.0976939	0.123788	0.123788	-2.325917	0.2367323
