Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-55822.63	-55819.12	-3.514411	0.00626114	0.00626114	0.00136981	0.00136981	-5.073393	-1.519689	0.00226328	0.1402505	0.005011092	0.03294396	0.060728	0.436841	0.113702	0.388729	0.066169	0.066169	0.239482	0.239482	-2.715543	1.286267
1	-55821.23	-55819.23	-1.993921	0.00998649	0.00998649	0.00384663	0.00384663	-4.606522	-0.9540349	0.002518469	0.122769	0.005011092	0.0379717	0.0397977	0.630938	0.0745138	0.254751	0.0666987	0.0666987	0.23588	0.23588	-2.70757	1.263138
2	-55823.24	-55819.01	-4.232097	0.00293326	0.00293326	0.0016314	0.0016314	-5.831639	-0.5866801	0.003042466	0.1165317	0.004606227	0.0379717	0.0327553	0.519289	0.0613282	0.386627	0.0666987	0.0666987	0.233823	0.233823	-2.70757	1.25438
3	-55826.14	-55822.52	-3.619109	0.00378251	0.00378251	0.00210372	0.00210372	-5.577368	-0.5866801	0.003491132	0.1075151	0.004606227	0.0379717	0.0272268	0.767718	0.0906676	0.114388	0.0624885	0.0624885	0.219064	0.219064	-2.772773	1.25438
4	-55828.77	-55825.23	-3.541953	0.00378251	0.00378251	0.00516954	0.00516954	-5.577368	0.3123961	0.0007187687	0.1084076	0.005039801	0.03895869	0.0272268	0.767718	0.0906676	0.114388	0.0632123	0.0632123	0.219961	0.219961	-2.761257	1.24695
5	-55820.49	-55816.88	-3.603711	0.00378251	0.00378251	0.00345981	0.00345981	-5.577368	-0.08917374	0.0008580586	0.1195186	0.005039801	0.03895869	0.0272268	0.767718	0.0906676	0.114388	0.0632123	0.0632123	0.241961	0.241961	-2.761257	1.342278
6	-55818.59	-55814.82	-3.76508	0.00378251	0.00378251	0.00183901	0.00183901	-5.577368	-0.721161	0.002664682	0.135469	0.004386462	0.03600515	0.0352369	0.658884	0.117342	0.188537	0.0632123	0.0632123	0.241961	0.241961	-2.761257	1.342278
7	-55819.76	-55816.47	-3.296045	0.00419326	0.00419326	0.00554453	0.00554453	-5.474276	0.2793328	0.004374267	0.1235502	0.004386462	0.03600515	0.136996	0.589388	0.104965	0.168651	0.0632123	0.0632123	0.24246	0.24246	-2.761257	1.344337
8	-55821.24	-55816.52	-4.720283	0.00419326	0.00419326	0.00074921	0.00074921	-5.474276	-1.722216	0.003231147	0.1275992	0.004386462	0.03565196	0.133789	0.596241	0.102507	0.167463	0.061602	0.061602	0.230224	0.230224	-2.787061	1.31836
9	-55821.74	-55818.71	-3.030449	0.0104614	0.0104614	0.00189878	0.00189878	-4.56006	-1.706482	0.002697131	0.1184515	0.005428071	0.03565196	0.113679	0.50662	0.169687	0.210014	0.0602695	0.0602695	0.230195	0.230195	-2.80893	1.340101
10	-55819.65	-55813.27	-6.381116	0.00165621	0.00165621	0.000569728	0.000569728	-6.403225	-1.067127	0.003323797	0.1198386	0.005147572	0.03410534	0.113679	0.50662	0.169687	0.210014	0.059421	0.059421	0.23889	0.23889	-2.823108	1.391354
11	-55822.83	-55818.21	-4.621564	0.00289432	0.00289432	0.00160715	0.00160715	-5.845006	-0.5882866	0.001813618	0.1191962	0.006389923	0.03882553	0.113679	0.50662	0.169687	0.210014	0.0592857	0.0592857	0.238346	0.238346	-2.825388	1.391354
12	-55819.15	-55816.43	-2.715072	0.00595689	0.00595689	0.00330773	0.00330773	-5.123207	-0.5882866	0.001813618	0.1203924	0.004782953	0.03486726	0.181497	0.166413	0.316785	0.335304	0.0600639	0.0600639	0.231731	0.231731	-2.812346	1.350168
13	-55819.34	-55816.81	-2.530033	0.00595689	0.00595689	0.00613485	0.00613485	-5.123207	0.02943796	0.00236134	0.1200602	0.004782953	0.03486726	0.598965	0.112544	0.21424	0.0742507	0.0611591	0.0611591	0.234486	0.234486	-2.794276	1.343919
14	-55823.17	-55816.88	-6.289117	0.00306478	0.00306478	0.00035706	0.00035706	-5.787779	-2.149826	0.002373603	0.118734	0.004673688	0.03110257	0.607451	0.146914	0.217275	0.0283588	0.0594514	0.0594514	0.227939	0.227939	-2.822596	1.343919
