Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-55850.86	-55848.08	-2.780432	0.00599453	0.00599453	0.00265749	0.00265749	-5.116908	-0.8134649	0.009281751	0.2045714	0.005426687	0.0271627	0.462179	0.177522	0.325774	0.0345247	0.0767242	0.0767242	0.285555	0.285555	-2.567538	1.314216
1	-55846.36	-55844.72	-1.643271	0.0127168	0.0127168	0.00515791	0.00515791	-4.364834	-0.9023894	0.007368016	0.2080447	0.004785719	0.03519744	0.703256	0.0979484	0.179747	0.0190491	0.0780778	0.0780778	0.301267	0.301267	-2.550049	1.35029
2	-55846.69	-55844.7	-1.980918	0.0127331	0.0127331	0.00439497	0.00439497	-4.363548	-1.063747	0.005870747	0.191174	0.006297497	0.04456495	0.242098	0.033719	0.649068	0.0751154	0.0780778	0.0780778	0.281793	0.281793	-2.550049	1.283465
3	-55844.66	-55841.32	-3.336297	0.00500417	0.00500417	0.00172724	0.00172724	-5.297484	-1.063747	0.003047887	0.1725885	0.004252337	0.03902114	0.646961	0.0901077	0.0621997	0.200732	0.080374	0.080374	0.275743	0.275743	-2.521064	1.232779
4	-55845.2	-55844.47	-0.7304533	0.0146702	0.0146702	0.0216985	0.0216985	-4.221935	0.391425	0.001595732	0.1449798	0.004252337	0.02772513	0.628573	0.115969	0.0604318	0.195027	0.080374	0.080374	0.275743	0.275743	-2.521064	1.232779
5	-55843.31	-55841.14	-2.17309	0.00965736	0.00965736	0.0336642	0.0336642	-4.640035	1.248714	0.003486103	0.1363655	0.005153325	0.02772513	0.472534	0.225704	0.117616	0.184146	0.0739821	0.0739821	0.252127	0.252127	-2.603933	1.226109
6	-55843.47	-55839.99	-3.477587	0.0050558	0.0050558	0.0176238	0.0176238	-5.287219	1.248714	0.001667093	0.135779	0.005153325	0.02772513	0.393551	0.130681	0.0680982	0.40767	0.0766527	0.0766527	0.280651	0.280651	-2.56847	1.297826
7	-55841.5	-55839.22	-2.276117	0.00895357	0.00895357	0.00324957	0.00324957	-4.715703	-1.013531	0.004382548	0.1309946	0.005153325	0.04117307	0.103958	0.193084	0.100617	0.602341	0.0751406	0.0751406	0.26545	0.26545	-2.588395	1.262065
8	-55832.15	-55831.32	-0.8350721	0.0258397	0.0258397	0.00937813	0.00937813	-3.655844	-1.013531	0.001870271	0.168013	0.004713788	0.04117307	0.248488	0.461521	0.2405	0.0494909	0.0751406	0.0751406	0.267145	0.267145	-2.588395	1.268433
9	-55831.34	-55830.48	-0.8616926	0.0258397	0.0258397	0.00937813	0.00937813	-3.655844	-1.013531	0.001870271	0.1388632	0.005082729	0.04197841	0.106947	0.198635	0.0361068	0.658311	0.0730621	0.0730621	0.260115	0.260115	-2.616446	1.269815
10	-55830.48	-55828.6	-1.884872	0.00909265	0.00909265	0.00589792	0.00589792	-4.700288	-0.4328664	0.003302624	0.1377865	0.005082729	0.04197841	0.0832284	0.0240491	0.813019	0.0797031	0.0645629	0.0645629	0.229856	0.229856	-2.740115	1.269815
11	-55838.02	-55836.94	-1.080098	0.0138907	0.0138907	0.00809427	0.00809427	-4.276539	-0.5400596	0.002845738	0.1491226	0.003723758	0.04197841	0.157116	0.124978	0.303707	0.414199	0.07717	0.07717	0.27474	0.27474	-2.561744	1.269815
12	-55832.12	-55831.44	-0.6803713	0.0189392	0.0189392	0.0110361	0.0110361	-3.96652	-0.5400596	0.002845738	0.1491226	0.003723758	0.04197841	0.131551	0.278677	0.242972	0.346801	0.074721	0.074721	0.266021	0.266021	-2.593994	1.269815
