Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-55827.16	-55825.57	-1.590142	0.0118592	0.0118592	0.0100439	0.0100439	-4.434655	-0.1661368	0.00262896	0.1536652	0.005100332	0.04574649	0.0240562	0.512781	0.369797	0.0933661	0.0647665	0.0647665	0.269515	0.269515	-2.736968	1.425835
1	-55831.63	-55830.15	-1.487662	0.0118592	0.0118592	0.0100439	0.0100439	-4.434655	-0.1661368	0.005101054	0.149896	0.004946587	0.04574649	0.0235586	0.502175	0.247698	0.226568	0.0634984	0.0634984	0.241033	0.241033	-2.75674	1.333917
2	-55833.82	-55831.46	-2.361463	0.00649909	0.00649909	0.00506653	0.00506653	-5.036093	-0.2490055	0.002132979	0.1447449	0.003620807	0.04574649	0.0235586	0.502175	0.247698	0.226568	0.0714802	0.0714802	0.27133	0.27133	-2.638335	1.333917
3	-55846.72	-55845.68	-1.043378	0.015459	0.015459	0.0120515	0.0120515	-4.169562	-0.2490055	0.01302594	0.1596265	0.004293243	0.04574649	0.0235586	0.502175	0.247698	0.226568	0.0694832	0.0694832	0.26375	0.26375	-2.666671	1.333917
4	-55830.39	-55829.31	-1.078231	0.014888	0.014888	0.0116063	0.0116063	-4.2072	-0.2490055	0.002843264	0.1631421	0.004293243	0.04574649	0.0235586	0.502175	0.247698	0.226568	0.0723044	0.0723044	0.274459	0.274459	-2.626871	1.333917
5	-55832.35	-55831.18	-1.165701	0.0153582	0.0153582	0.0296154	0.0296154	-4.176107	0.6566468	0.002843264	0.1425414	0.004293243	0.04574649	0.0560314	0.343426	0.154516	0.446027	0.0723044	0.0723044	0.265222	0.265222	-2.626871	1.299683
6	-55850.32	-55849.82	-0.49453	0.0284841	0.0284841	0.0161939	0.0161939	-3.55841	-0.56471	0.003700743	0.1191687	0.005400618	0.04402677	0.0603543	0.466263	0.209784	0.263599	0.0700823	0.0700823	0.257071	0.257071	-2.658086	1.299683
7	-55834.13	-55833.68	-0.4555004	0.0295418	0.0295418	0.0167953	0.0167953	-3.521948	-0.56471	0.004315629	0.1537984	0.004970792	0.04402677	0.045349	0.302936	0.277577	0.374138	0.0700823	0.0700823	0.257071	0.257071	-2.658086	1.299683
8	-55839.02	-55838.1	-0.9156157	0.0246293	0.0246293	0.00941514	0.00941514	-3.703818	-0.9616182	0.004315629	0.1583352	0.004970792	0.04402677	0.316396	0.216926	0.198767	0.267911	0.0762467	0.0762467	0.279683	0.279683	-2.573781	1.299683
9	-55837.95	-55837.59	-0.3593859	0.0246293	0.0246293	0.0180343	0.0180343	-3.703818	-0.3116595	0.002878618	0.1447743	0.004970792	0.03475929	0.294066	0.0988077	0.468584	0.138543	0.0762467	0.0762467	0.279683	0.279683	-2.573781	1.299683
10	-55834.83	-55834.33	-0.4928267	0.0246293	0.0246293	0.0176718	0.0176718	-3.703818	-0.331966	0.003571891	0.1647182	0.006003939	0.03475929	0.233492	0.0542861	0.372062	0.34016	0.0762467	0.0762467	0.282725	0.282725	-2.573781	1.3105
