Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-55852.83	-55851.82	-1.003037	0.0220422	0.0220422	0.00701365	0.00701365	-3.814798	-1.145099	0.005615909	0.1804221	0.005544035	0.01985092	0.14287	0.0791411	0.510194	0.267794	0.064649	0.064649	0.257162	0.257162	-2.738782	1.380732
1	-55904.37	-55902.94	-1.431196	0.0220422	0.0220422	0.00701365	0.00701365	-3.814798	-1.145099	0.026369	0.1496574	0.005544035	0.04121885	0.132738	0.144445	0.474013	0.248803	0.0537729	0.0537729	0.210203	0.210203	-2.922986	1.363307
2	-55857.74	-55856.52	-1.216537	0.0251863	0.0251863	0.00981668	0.00981668	-3.681454	-0.9422188	0.01201002	0.1416258	0.005544035	0.03896767	0.149724	0.162929	0.53467	0.152677	0.0537729	0.0537729	0.253757	0.253757	-2.922986	1.551608
3	-55872.42	-55870.04	-2.387763	0.0137098	0.0137098	0.0446649	0.0446649	-4.289646	1.181079	0.01825342	0.1871052	0.005544035	0.03896767	0.122452	0.391896	0.377777	0.107875	0.0537729	0.0537729	0.288867	0.288867	-2.922986	1.681199
4	-55890.37	-55884.94	-5.428204	0.00306735	0.00306735	0.00999308	0.00999308	-5.786942	1.181079	0.02213654	0.2103263	0.005544035	0.03896767	0.122452	0.391896	0.377777	0.107875	0.0537729	0.0537729	0.306275	0.306275	-2.922986	1.739715
5	-55907.23	-55905.86	-1.371033	0.0304199	0.0304199	0.0991046	0.0991046	-3.492659	1.181079	0.01552859	0.1176125	0.005544035	0.03014997	0.122452	0.391896	0.377777	0.107875	0.0489665	0.0489665	0.2789	0.2789	-3.016618	1.739715
6	-55887.59	-55886.75	-0.8334287	0.0304199	0.0304199	0.0242182	0.0242182	-3.492659	-0.2279937	0.01501897	0.1389738	0.005544035	0.03380449	0.122452	0.391896	0.377777	0.107875	0.0444844	0.0444844	0.253371	0.253371	-3.112617	1.739715
7	-55883.05	-55881.76	-1.288688	0.0218994	0.0218994	0.0174348	0.0174348	-3.821295	-0.2279937	0.007464869	0.1180433	0.00816424	0.03380449	0.191298	0.612233	0.0279433	0.168526	0.0441437	0.0441437	0.242419	0.242419	-3.120304	1.703217
8	-55889.48	-55887.88	-1.5998	0.018672	0.018672	0.0148653	0.0148653	-3.980732	-0.2279937	0.01576187	0.133659	0.00816424	0.04101913	0.153173	0.151681	0.0756722	0.619473	0.0441437	0.0441437	0.242419	0.242419	-3.120304	1.703217
9	-55921.19	-55919.79	-1.399811	0.018672	0.018672	0.0307113	0.0307113	-3.980732	0.4976071	9.243048e-05	0.1022475	0.003635013	0.06221212	0.10718	0.264797	0.0529499	0.575074	0.0504061	0.0504061	0.276809	0.276809	-2.987644	1.703217
