Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-55843.18	-55837.25	-5.933078	0.00156933	0.00156933	0.0014057	0.0014057	-6.457109	-0.1101137	0.0006317599	0.1201438	0.003980122	0.05430694	0.0239048	0.0849314	0.0855211	0.805643	0.0644487	0.0644487	0.225591	0.225591	-2.741885	1.252852
1	-55854.06	-55850.15	-3.903905	0.00319396	0.00319396	0.00286093	0.00286093	-5.746494	-0.1101137	0.001637108	0.09491009	0.003368065	0.0568982	0.0217277	0.0771962	0.168808	0.732268	0.0644487	0.0644487	0.22631	0.22631	-2.741885	1.256034
2	-55836.27	-55834.59	-1.67703	0.0105159	0.0105159	0.00941943	0.00941943	-4.554867	-0.1101137	0.002616443	0.1183885	0.004590012	0.04730622	0.0217277	0.0771962	0.168808	0.732268	0.0644487	0.0644487	0.261155	0.261155	-2.741885	1.399245
3	-55832.52	-55830.64	-1.874493	0.00936134	0.00936134	0.0188133	0.0188133	-4.671166	0.6979736	0.004378809	0.1313988	0.004590012	0.02761068	0.019322	0.179367	0.150118	0.651193	0.0644487	0.0644487	0.271925	0.271925	-2.741885	1.439654
4	-55839.02	-55837.34	-1.679653	0.00936134	0.00936134	0.00982913	0.00982913	-4.671166	0.04876101	0.009945474	0.1333021	0.005237433	0.02761068	0.0223405	0.0511662	0.17357	0.752923	0.0577403	0.0577403	0.228302	0.228302	-2.851799	1.374713
5	-55826.62	-55825.03	-1.587497	0.0100876	0.0100876	0.0104304	0.0104304	-4.596453	0.03342282	0.005829798	0.1494733	0.005237433	0.02761068	0.588116	0.0215561	0.0731242	0.317203	0.0637647	0.0637647	0.266917	0.266917	-2.752555	1.431738
6	-55837.89	-55835.9	-1.990997	0.0100876	0.0100876	0.0104304	0.0104304	-4.596453	0.03342282	0.003924943	0.1681334	0.006952623	0.04350985	0.798482	0.023461	0.0333573	0.1447	0.0637456	0.0637456	0.266837	0.266837	-2.752855	1.431738
7	-55853.68	-55852.55	-1.12807	0.0520081	0.0520081	0.012192	0.012192	-2.956356	-1.450622	0.002033474	0.1697894	0.005516915	0.03893645	0.658046	0.12333	0.0409571	0.177667	0.0637456	0.0637456	0.266837	0.266837	-2.752855	1.431738
8	-55862.04	-55861.35	-0.694795	0.0439374	0.0439374	0.017078	0.017078	-3.12499	-0.9449757	0.00381662	0.1349093	0.006438824	0.03893645	0.658046	0.12333	0.0409571	0.177667	0.0572103	0.0572103	0.239481	0.239481	-2.86102	1.431738
9	-55858.01	-55855.55	-2.452883	0.00827746	0.00827746	0.00655682	0.00655682	-4.794219	-0.2330299	0.002305695	0.1298787	0.006033409	0.06330671	0.571721	0.107151	0.0355841	0.285544	0.0572103	0.0572103	0.230083	0.230083	-2.86102	1.391706
10	-55843.72	-55842.09	-1.627758	0.00877289	0.00877289	0.00694927	0.00694927	-4.736089	-0.2330299	0.006082694	0.1146883	0.003442036	0.02865709	0.535009	0.116336	0.0386344	0.31002	0.055044	0.055044	0.218695	0.218695	-2.899622	1.379546
11	-55864.75	-55862.46	-2.293215	0.00794425	0.00794425	0.0120706	0.0120706	-4.835306	0.4183203	0.01597811	0.1478103	0.007676513	0.02865709	0.309238	0.172822	0.0573928	0.460547	0.0579475	0.0579475	0.230231	0.230231	-2.848218	1.379546
12	-55835.77	-55832.98	-2.789667	0.00553446	0.00553446	0.0084091	0.0084091	-5.196762	0.4183203	0.01154759	0.1486616	0.004604887	0.02865709	0.336563	0.124316	0.0378789	0.501242	0.0579475	0.0579475	0.242313	0.242313	-2.848218	1.430692
13	-55844.55	-55841.64	-2.915137	0.00553446	0.00553446	0.0108605	0.0108605	-5.196762	0.674143	0.006593648	0.170599	0.005672219	0.02289208	0.328168	0.0816346	0.261047	0.32915	0.060928	0.060928	0.254776	0.254776	-2.798062	1.430692
14	-55834.42	-55833.19	-1.231934	0.0182368	0.0182368	0.0357871	0.0357871	-4.004311	0.674143	0.004466565	0.1647883	0.005672219	0.04226821	0.478801	0.0159481	0.0953955	0.409856	0.0680018	0.0680018	0.286598	0.286598	-2.688221	1.438547
15	-55860.91	-55859.64	-1.273352	0.0179149	0.0179149	0.0351553	0.0351553	-4.022123	0.674143	0.01522743	0.1647883	0.005672219	0.04226821	0.125589	0.00509441	0.0304728	0.838844	0.0692827	0.0692827	0.296013	0.296013	-2.66956	1.452208
16	-55853.63	-55852.26	-1.362563	0.0179149	0.0179149	0.0291936	0.0291936	-4.022123	0.4883186	0.003446573	0.1803044	0.005672219	0.04226821	0.128775	0.00522368	0.00587186	0.860129	0.0604961	0.0604961	0.300885	0.300885	-2.805177	1.604149
17	-55838.07	-55836.21	-1.865414	0.0108043	0.0108043	0.00740204	0.00740204	-4.527812	-0.3781878	0.009840406	0.1803044	0.004702305	0.04226821	0.128775	0.00522368	0.00587186	0.860129	0.0595581	0.0595581	0.27208	0.27208	-2.820803	1.519144
