Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-55867.24	-55866.58	-0.657537	0.0186708	0.0186708	0.00963184	0.00963184	-3.980793	-0.6618884	0.01227945	0.1637165	0.006368084	0.0173141	0.406542	0.0738183	0.140985	0.378654	0.066829	0.066829	0.245712	0.245712	-2.705619	1.302024
1	-55967.37	-55967.94	0.5725177	0.0642302	0.0642302	0.0331348	0.0331348	-2.745282	-0.6618884	0.002154771	0.2370599	0.006368084	0.008932953	0.315245	0.0851745	0.162674	0.436907	0.0770139	0.0770139	0.28814	0.28814	-2.56377	1.319462
2	-55949.91	-55950.32	0.4159366	0.0393125	0.0393125	0.0748616	0.0748616	-3.236213	0.6440979	0.01418678	0.1957278	0.006368084	0.008507659	0.336498	0.0909169	0.106223	0.466362	0.0886085	0.0886085	0.331521	0.331521	-2.423527	1.319462
3	-56017.07	-56016.7	-0.3637084	0.0256183	0.0256183	0.0259018	0.0259018	-3.664448	0.01100709	0.01252904	0.1403204	0.006368084	0.03839392	0.145492	0.606939	0.0459276	0.201641	0.0974745	0.0974745	0.334161	0.334161	-2.328165	1.232032
4	-55893.42	-55892.96	-0.4586299	0.0256183	0.0256183	0.0192212	0.0192212	-3.664448	-0.2872916	0.004078413	0.2024849	0.006368084	0.03839392	0.197718	0.569844	0.0431206	0.189317	0.0974745	0.0974745	0.334161	0.334161	-2.328165	1.232032
5	-56015.65	-56015.62	-0.02478259	0.0215409	0.0215409	0.0299039	0.0299039	-3.837803	0.328037	0.003511986	0.09223726	0.006368084	0.03839392	0.197718	0.569844	0.0431206	0.189317	0.108784	0.108784	0.221873	0.221873	-2.218393	0.7127437
6	-56137.03	-56137.44	0.4147738	0.0214119	0.0214119	0.0297248	0.0297248	-3.843811	0.328037	0.005092439	0.05448695	0.003499119	0.03228443	0.114803	0.431602	0.0281624	0.425433	0.0770359	0.0770359	0.151855	0.151855	-2.563484	0.6786556
7	-55971.34	-55969.89	-1.446285	0.0116478	0.0116478	0.00387618	0.00387618	-4.452639	-1.100266	0.003158929	0.0754069	0.007307257	0.03228443	0.19299	0.725545	0.0473425	0.0341223	0.0770359	0.0770359	0.169469	0.169469	-2.563484	0.7883973
8	-55939.01	-55938.7	-0.3159297	0.0298217	0.0298217	0.0129217	0.0129217	-3.512519	-0.8363275	0.00700263	0.1362143	0.007845287	0.03228443	0.530508	0.245553	0.13014	0.0937986	0.0770359	0.0770359	0.199006	0.199006	-2.563484	0.9490613
9	-56008.68	-56009.61	0.9350136	0.0298217	0.0298217	0.0129217	0.0129217	-3.512519	-0.8363275	0.005665316	0.1415676	0.001930841	0.01006745	0.530508	0.245553	0.13014	0.0937986	0.0916548	0.0916548	0.25577	0.25577	-2.389726	1.026247
10	-55995.37	-55995.37	-0.006694489	0.0821257	0.0821257	0.035585	0.035585	-2.499504	-0.8363275	0.01426806	0.1415676	0.008945333	0.03559243	0.278985	0.129132	0.256188	0.335694	0.0823088	0.0823088	0.229689	0.229689	-2.497277	1.026247
11	-55966.44	-55965.8	-0.6369006	0.0821257	0.0821257	0.0209793	0.0209793	-2.499504	-1.364717	0.01303873	0.2010935	0.004676104	0.06506417	0.365035	0.168962	0.0703299	0.395673	0.0991661	0.0991661	0.27673	0.27673	-2.310959	1.026247
12	-55948.91	-55948.39	-0.5192467	0.0821257	0.0821257	0.0209793	0.0209793	-2.499504	-1.364717	0.01303873	0.2266691	0.004716643	0.04971802	0.528129	0.0950497	0.154234	0.222587	0.106942	0.106942	0.29843	0.29843	-2.235468	1.026247
13	-56025.77	-56024.51	-1.256119	0.0821257	0.0821257	0.0130346	0.0130346	-2.499504	-1.840645	0.02000515	0.2762513	0.004716643	0.04261357	0.286302	0.051527	0.431452	0.23072	0.0889111	0.0889111	0.248113	0.248113	-2.420118	1.026247
14	-55926.62	-55925.65	-0.977609	0.0821257	0.0821257	0.0174362	0.0174362	-2.499504	-1.549702	0.01348814	0.2555092	0.005543494	0.04678169	0.181061	0.334174	0.338855	0.14591	0.0992582	0.0992582	0.310296	0.310296	-2.310031	1.139802
15	-55989.35	-55987.45	-1.901282	0.0136151	0.0136151	0.00289063	0.00289063	-4.296579	-1.549702	0.02150287	0.2959664	0.005543494	0.01861787	0.144882	0.2674	0.271146	0.316572	0.100925	0.100925	0.301075	0.301075	-2.293383	1.092987
16	-55935.82	-55935.26	-0.5532776	0.0179892	0.0179892	0.00583652	0.00583652	-4.017981	-1.125639	0.009543389	0.2393015	0.002851327	0.01256989	0.0891709	0.0478934	0.398119	0.464817	0.0828682	0.0828682	0.297851	0.297851	-2.490504	1.279343
17	-55892.69	-55892.08	-0.6095796	0.0391824	0.0391824	0.0127125	0.0127125	-3.239528	-1.125639	0.006138271	0.2393015	0.002851327	0.05775588	0.0620565	0.337402	0.277062	0.323479	0.0884007	0.0884007	0.317737	0.317737	-2.425875	1.279343
18	-55928.71	-55928.22	-0.4891222	0.0500719	0.0500719	0.0162456	0.0162456	-2.994296	-1.125639	0.01759708	0.2370358	0.003058973	0.05554991	0.0728832	0.221802	0.3254	0.379915	0.0892906	0.0892906	0.320935	0.320935	-2.415859	1.279343
19	-55948.18	-55946.36	-1.824595	0.0157936	0.0157936	0.00512415	0.00512415	-4.14815	-1.125639	0.01446746	0.3179203	0.00310354	0.05554991	0.121373	0.213195	0.312773	0.352658	0.0892906	0.0892906	0.391944	0.391944	-2.415859	1.479222
20	-56029.79	-56028.41	-1.372531	0.0153805	0.0153805	0.0068361	0.0068361	-4.174655	-0.8108833	0.01446746	0.2694654	0.005983677	0.05554991	0.153	0.268749	0.394275	0.183975	0.0821877	0.0821877	0.224578	0.224578	-2.49875	1.005217
21	-55946.93	-55946.79	-0.1317689	0.0325534	0.0325534	0.0144689	0.0144689	-3.424873	-0.8108833	0.01755163	0.2437106	0.005983677	0.02471782	0.262356	0.303993	0.295681	0.137969	0.0883383	0.0883383	0.249278	0.249278	-2.426581	1.037396
22	-55897.38	-55897.76	0.3842234	0.048731	0.048731	0.0216592	0.0216592	-3.02144	-0.8108833	0.0001983117	0.1384618	0.002089886	0.04403243	0.222129	0.26049	0.250345	0.267036	0.0883383	0.0883383	0.273854	0.273854	-2.426581	1.131423
23	-55984.98	-55985.3	0.3189073	0.048731	0.048731	0.0216592	0.0216592	-3.02144	-0.8108833	0.0002410326	0.06935954	0.005686321	0.04403243	0.360707	0.194465	0.0111992	0.433629	0.0885536	0.0885536	0.189716	0.189716	-2.424147	0.7619202
24	-56109.38	-56108.98	-0.400532	0.0353373	0.0353373	0.0157062	0.0157062	-3.342815	-0.8108833	0.008275795	0.04707104	0.009986468	0.06854617	0.81064	0.102908	0.0251686	0.0612831	0.0885536	0.0885536	0.189716	0.189716	-2.424147	0.7619202
25	-56137.15	-56137.09	-0.06473789	0.0254904	0.0254904	0.0113296	0.0113296	-3.669455	-0.8108833	0.01728078	0.04757457	0.002924002	0.06854617	0.371913	0.341335	0.0834818	0.20327	0.074693	0.074693	0.155276	0.155276	-2.594369	0.7318158
26	-56188.83	-56188.62	-0.2076359	0.0254904	0.0254904	0.0107265	0.0107265	-3.669455	-0.8655872	0.03376192	0.05892677	0.002924002	0.0777908	0.341294	0.171792	0.0420158	0.444898	0.0759541	0.0759541	0.157897	0.157897	-2.577626	0.7318158
27	-56026.84	-56027.39	0.5539835	0.0272014	0.0272014	0.0114465	0.0114465	-3.604486	-0.8655872	0.003733952	0.07265629	0.003634109	0.0215952	0.341294	0.171792	0.0420158	0.444898	0.0905655	0.0905655	0.174983	0.174983	-2.401682	0.6586144
28	-56120.56	-56120.86	0.2989639	0.0979677	0.0979677	0.0412252	0.0412252	-2.323117	-0.8655872	0.006426596	0.08455279	0.00773723	0.05138845	0.294572	0.148274	0.105267	0.451887	0.103238	0.103238	0.199468	0.199468	-2.270715	0.6586144
29	-56002.43	-56002.32	-0.106907	0.0355286	0.0355286	0.0149506	0.0149506	-3.337419	-0.8655872	0.002489247	0.0955961	0.007667034	0.05138845	0.358976	0.180692	0.128282	0.33205	0.0965902	0.0965902	0.191335	0.191335	-2.337278	0.6835481
30	-56147.47	-56146.97	-0.4999727	0.0355286	0.0355286	0.0185237	0.0185237	-3.337419	-0.6512865	0.002489247	0.1368956	0.01563973	0.06885562	0.341821	0.161802	0.229292	0.267086	0.100178	0.100178	0.19573	0.19573	-2.300805	0.6697837
31	-56250.11	-56247.32	-2.785276	0.020078	0.020078	0.00182893	0.00182893	-3.908132	-2.39589	0.04479837	0.08121294	0.002651554	0.06885562	0.551879	0.110163	0.156113	0.181845	0.100178	0.100178	0.19573	0.19573	-2.300805	0.6697837
32	-56086.58	-56084.48	-2.099266	0.020078	0.020078	0.00247895	0.00247895	-3.908132	-2.091787	0.007358598	0.04836566	0.002651554	0.06885562	0.555237	0.110833	0.157063	0.176867	0.076938	0.076938	0.15709	0.15709	-2.564756	0.7138192
33	-55962.25	-55961.48	-0.7741597	0.0143811	0.0143811	0.0160617	0.0160617	-4.241844	0.1105281	0.007358598	0.06842387	0.00205577	0.06885562	0.162705	0.473073	0.17131	0.192911	0.0604252	0.0604252	0.198146	0.198146	-2.80635	1.187599
34	-55923.98	-55921	-2.98414	0.00670843	0.00670843	0.00749243	0.00749243	-5.004391	0.1105281	0.01278664	0.08371084	0.006175006	0.06885562	0.147735	0.429546	0.247558	0.175161	0.0509843	0.0509843	0.223161	0.223161	-2.976237	1.476374
35	-55889.8	-55888.33	-1.479102	0.017207	0.017207	0.0185133	0.0185133	-4.062436	0.073169	0.01278664	0.1340661	0.006175006	0.06885562	0.222081	0.256641	0.309207	0.212071	0.0554435	0.0554435	0.242679	0.242679	-2.892391	1.476374
36	-55857.99	-55855.86	-2.127388	0.0180111	0.0180111	0.00450236	0.00450236	-4.016765	-1.386389	0.008513035	0.121581	0.007848538	0.03595206	0.161447	0.186571	0.224785	0.427197	0.0554435	0.0554435	0.242679	0.242679	-2.892391	1.476374
37	-55857.26	-55856.06	-1.200759	0.0180111	0.0180111	0.0253548	0.0253548	-4.016765	0.3419764	0.01020206	0.1265932	0.007848538	0.0339426	0.278267	0.16058	0.19347	0.367683	0.0554435	0.0554435	0.242679	0.242679	-2.892391	1.476374
38	-56037.02	-56036.7	-0.325037	0.0642836	0.0642836	0.0852481	0.0852481	-2.74445	0.2822605	0.01020206	0.1634271	0.005050176	0.0339426	0.278267	0.16058	0.19347	0.367683	0.0621799	0.0621799	0.388262	0.388262	-2.777723	1.831648
39	-55977.87	-55976.27	-1.596165	0.0215992	0.0215992	0.0334135	0.0334135	-3.835101	0.4363054	0.007879194	0.1980273	0.008411759	0.04490776	0.204058	0.177091	0.213363	0.405489	0.0615428	0.0615428	0.384284	0.384284	-2.788023	1.831648
40	-55970.7	-55969.4	-1.302614	0.0304206	0.0304206	0.0470601	0.0470601	-3.492635	0.4363054	0.04643159	0.1776627	0.008411759	0.0356372	0.232931	0.0606555	0.243552	0.462862	0.0446056	0.0446056	0.278525	0.278525	-3.109895	1.831648
41	-56003.46	-56002.92	-0.5431865	0.0323146	0.0323146	0.0499901	0.0499901	-3.432236	0.4363054	0.04979091	0.1776627	0.002768893	0.0285968	0.379442	0.0745929	0.299515	0.24645	0.0474498	0.0474498	0.296285	0.296285	-3.048083	1.831648
42	-56037.37	-56037.5	0.135372	0.0323146	0.0323146	0.0445604	0.0445604	-3.432236	0.3213254	0.04463541	0.2903487	0.002768893	0.01419349	0.34688	0.210292	0.399161	0.0436669	0.0599026	0.0599026	0.284482	0.284482	-2.815035	1.557951
43	-55925.16	-55924.35	-0.8056171	0.0323146	0.0323146	0.0551462	0.0551462	-3.432236	0.5344678	0.009150125	0.1952322	0.009823229	0.04690123	0.25059	0.151917	0.288358	0.309135	0.0724521	0.0724521	0.272212	0.272212	-2.624829	1.323655
44	-56049.13	-56047.32	-1.804734	0.0124707	0.0124707	0.0131781	0.0131781	-4.384371	0.05517432	0.07892418	0.2547608	0.009823229	0.04690123	0.0169523	0.41814	0.272632	0.292275	0.0705773	0.0705773	0.241266	0.241266	-2.651047	1.229193
45	-55955.67	-55955.11	-0.5672398	0.0418452	0.0418452	0.0124756	0.0124756	-3.173778	-1.210205	0.0173343	0.1051156	0.002461741	0.03742819	0.0204386	0.504131	0.328699	0.146731	0.0471246	0.0471246	0.195099	0.195099	-3.05496	1.420711
46	-55911.2	-55908.98	-2.213334	0.00834488	0.00834488	0.0031896	0.0031896	-4.786107	-0.9617523	0.02535815	0.1041946	0.002461741	0.03742819	0.540393	0.178817	0.211754	0.069036	0.0506335	0.0506335	0.209626	0.209626	-2.983141	1.420711
47	-56006.01	-56005.32	-0.6974313	0.030569	0.030569	0.0116842	0.0116842	-3.487768	-0.9617523	0.05860043	0.1503624	0.003567338	0.02092843	0.210971	0.0698109	0.14997	0.569247	0.0462224	0.0462224	0.231958	0.231958	-3.074292	1.613095
48	-56000.97	-55999.75	-1.222585	0.030569	0.030569	0.0116842	0.0116842	-3.487768	-0.9617523	0.05860043	0.1589312	0.003567338	0.05641688	0.502251	0.0806173	0.173185	0.243947	0.0474995	0.0474995	0.238368	0.238368	-3.047036	1.613095
49	-55919.96	-55918.53	-1.433322	0.030569	0.030569	0.0116842	0.0116842	-3.487768	-0.9617523	0.02159044	0.1394444	0.005336085	0.06250903	0.49187	0.0894319	0.148078	0.27062	0.0469029	0.0469029	0.235374	0.235374	-3.059676	1.613095
50	-55922.54	-55920	-2.534854	0.01371	0.01371	0.00524026	0.00524026	-4.289633	-0.9617523	0.02521944	0.1743515	0.005336085	0.06580643	0.213175	0.163915	0.271405	0.351505	0.0469029	0.0469029	0.265241	0.265241	-3.059676	1.732558
51	-55961.55	-55960.51	-1.04311	0.01371	0.01371	0.0276209	0.0276209	-4.289633	0.70045	0.01670666	0.1604049	0.001802772	0.02305828	0.0450996	0.0991449	0.643146	0.212609	0.0469029	0.0469029	0.230842	0.230842	-3.059676	1.593653
52	-55912.35	-55911.4	-0.9436681	0.0292055	0.0292055	0.0107784	0.0107784	-3.533398	-0.9968126	0.005044656	0.1082571	0.00233747	0.05705733	0.0560201	0.123152	0.798878	0.0219494	0.0496511	0.0496511	0.244367	0.244367	-3.002735	1.593653
53	-55948.08	-55946.26	-1.816115	0.00802047	0.00802047	0.00295998	0.00295998	-4.825759	-0.9968126	0.002695399	0.05506046	0.00233747	0.0211469	0.205338	0.451406	0.262802	0.0804542	0.0496511	0.0496511	0.18356	0.18356	-3.002735	1.307522
54	-55957.23	-55957.06	-0.170218	0.0345846	0.0345846	0.0127636	0.0127636	-3.364346	-0.9968126	0.02084736	0.1625794	0.00233747	0.0211469	0.109285	0.222076	0.62582	0.0428194	0.0520171	0.0520171	0.220346	0.220346	-2.956183	1.443627
55	-55871.33	-55870.39	-0.9383389	0.0345846	0.0345846	0.0127636	0.0127636	-3.364346	-0.9968126	0.01243655	0.2228006	0.004471991	0.04308315	0.100983	0.567505	0.291946	0.0395664	0.0664189	0.0664189	0.312193	0.312193	-2.711774	1.54764
56	-55924.07	-55922.74	-1.33562	0.0357923	0.0357923	0.0132093	0.0132093	-3.330023	-0.9968126	0.02337083	0.2445606	0.00944604	0.04308315	0.079155	0.444837	0.0619739	0.414034	0.063952	0.063952	0.300598	0.300598	-2.749622	1.54764
57	-55902.78	-55901.31	-1.466363	0.0109687	0.0109687	0.00482446	0.00482446	-4.51271	-0.8213464	0.01237762	0.2329231	0.002080635	0.02809301	0.117012	0.635124	0.0916138	0.15625	0.063952	0.063952	0.279899	0.279899	-2.749622	1.476295
58	-55856.71	-55856.26	-0.4566986	0.0378101	0.0378101	0.0166304	0.0166304	-3.275178	-0.8213464	0.006672593	0.2019644	0.005077215	0.02809301	0.117012	0.635124	0.0916138	0.15625	0.0651938	0.0651938	0.285334	0.285334	-2.730391	1.476295
59	-55930.43	-55929.93	-0.4997647	0.0303177	0.0303177	0.0133349	0.0133349	-3.496024	-0.8213464	0.01520037	0.2783183	0.002016196	0.04021626	0.117012	0.635124	0.0916138	0.15625	0.0651938	0.0651938	0.303023	0.303023	-2.730391	1.536443
60	-55957.33	-55956.87	-0.456286	0.0200686	0.0200686	0.0166071	0.0166071	-3.908596	-0.189326	0.0345565	0.2783183	0.002016196	0.02885295	0.183683	0.339251	0.143813	0.333253	0.0674803	0.0674803	0.322902	0.322902	-2.695919	1.565514
61	-55993.35	-55992.19	-1.15371	0.0212666	0.0212666	0.0175985	0.0175985	-3.850616	-0.189326	0.05724852	0.2783183	0.008524777	0.02885295	0.262431	0.0559755	0.205469	0.476125	0.0648459	0.0648459	0.310765	0.310765	-2.735742	1.567023
62	-55931.45	-55929.44	-2.007858	0.0124812	0.0124812	0.0103284	0.0103284	-4.383532	-0.189326	0.007771107	0.2783183	0.008524777	0.04243662	0.133379	0.583582	0.151981	0.131058	0.0645993	0.0645993	0.309583	0.309583	-2.739552	1.567023
63	-55985.86	-55984.37	-1.482151	0.0124812	0.0124812	0.0103284	0.0103284	-4.383532	-0.189326	0.007771107	0.2387985	0.004221089	0.02915105	0.244477	0.264846	0.278573	0.212104	0.0518834	0.0518834	0.245115	0.245115	-2.958756	1.552728
64	-56037.36	-56036.15	-1.202785	0.0124812	0.0124812	0.0103284	0.0103284	-4.383532	-0.189326	0.0666599	0.2387985	0.004221089	0.02915105	0.31785	0.441844	0.136429	0.103877	0.0577523	0.0577523	0.203668	0.203668	-2.851592	1.260329
