Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-55823.27	-55818.32	-4.948488	0.00497746	0.00497746	0.000651416	0.000651416	-5.302836	-2.033526	0.003404767	0.126686	0.004515668	0.0404116	0.199371	0.205953	0.382245	0.212431	0.0644137	0.0644137	0.230987	0.230987	-2.742428	1.277034
1	-55819.97	-55816.94	-3.027146	0.00497746	0.00497746	0.00302813	0.00302813	-5.302836	-0.496974	0.002434346	0.1237442	0.004515668	0.0404116	0.279123	0.374179	0.28149	0.0652071	0.0636605	0.0636605	0.233596	0.233596	-2.754191	1.30003
2	-55822.33	-55819.01	-3.319141	0.00480144	0.00480144	0.00868001	0.00868001	-5.33884	0.592107	0.002434346	0.1137196	0.005733416	0.0404116	0.312488	0.255386	0.176032	0.256094	0.0613578	0.0613578	0.234094	0.234094	-2.791032	1.339001
3	-55821.84	-55816.54	-5.30033	0.0037087	0.0037087	0.000637211	0.000637211	-5.597075	-1.761335	0.001671015	0.1190718	0.005733416	0.0404116	0.21542	0.176055	0.121351	0.487174	0.0603457	0.0603457	0.231364	0.231364	-2.807666	1.343902
4	-55819.96	-55816.18	-3.777757	0.00349299	0.00349299	0.00298665	0.00298665	-5.656996	-0.1566064	0.00474094	0.1230606	0.004416755	0.03954679	0.215924	0.403612	0.278201	0.102262	0.0603961	0.0603961	0.233695	0.233695	-2.806831	1.353094
5	-55822.59	-55819.28	-3.31324	0.00438916	0.00438916	0.00375291	0.00375291	-5.428617	-0.1566064	0.001263775	0.1149162	0.004416755	0.0437458	0.217464	0.40649	0.273054	0.102992	0.0587681	0.0587681	0.231204	0.231204	-2.834157	1.369703
6	-55821.11	-55816.5	-4.612527	0.00261192	0.00261192	0.00262631	0.00262631	-5.947671	0.00549489	0.002730104	0.119828	0.004747549	0.0437458	0.217464	0.40649	0.273054	0.102992	0.0587681	0.0587681	0.231204	0.231204	-2.834157	1.369703
7	-55819.43	-55814.96	-4.468512	0.00261192	0.00261192	0.00262631	0.00262631	-5.947671	0.00549489	0.003344557	0.1182622	0.004847981	0.03437909	0.217464	0.40649	0.273054	0.102992	0.0596037	0.0596037	0.230183	0.230183	-2.820037	1.351155
8	-55818.81	-55813.79	-5.018509	0.00219005	0.00219005	0.0020973	0.0020973	-6.123832	-0.04327061	0.002191276	0.1201967	0.005164019	0.03437909	0.24934	0.197113	0.313078	0.240469	0.0596037	0.0596037	0.239923	0.239923	-2.820037	1.3926
9	-55822.19	-55818.31	-3.876878	0.00543071	0.00543071	0.0012414	0.0012414	-5.215685	-1.475832	0.001583136	0.1306019	0.005163649	0.03015823	0.24934	0.197113	0.313078	0.240469	0.0593146	0.0593146	0.247537	0.247537	-2.8249	1.428703
