Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-57723.11	-57722.56	-0.5481372	0.0519764	0.0519764	0.0269417	0.0269417	-2.956966	-0.6571141	0.9516191	2.106309	0.0008541231	0.01541729	0.721462	0.0744024	0.126975	0.0771611	0.085025	0.085025	0.113315	0.113315	-2.46481	0.2872277
1	-57504.65	-57504.28	-0.3743912	0.155296	0.155296	0.0504786	0.0504786	-1.86242	-1.123785	0.8139911	0.5833564	0.004634722	0.01541729	0.0891207	0.243312	0.415235	0.252333	0.170887	0.170887	0.277264	0.277264	-1.766754	0.4839679
2	-57839.17	-57836.91	-2.257538	0.155296	0.155296	0.0504786	0.0504786	-1.86242	-1.123785	1.675128	0.9636417	0.004634722	0.04750256	0.0891207	0.243312	0.415235	0.252333	0.170887	0.170887	0.290604	0.290604	-1.766754	0.5309603
3	-58337.34	-58334.11	-3.226759	0.424648	0.424648	0.138031	0.138031	-0.8564953	-1.123785	1.675128	0.8147183	0.004634722	0.0993318	0.0386552	0.671794	0.180104	0.109447	0.170887	0.170887	0.290992	0.290992	-1.766754	0.532294
4	-57856.07	-57854.36	-1.711552	0.104525	0.104525	0.0403193	0.0403193	-2.258333	-0.9525925	0.2867431	1.634691	0.004634722	0.0993318	0.0758357	0.645812	0.173138	0.105214	0.170887	0.170887	0.290992	0.290992	-1.766754	0.532294
5	-57285.8	-57283.18	-2.615358	0.104525	0.104525	0.147682	0.147682	-2.258333	0.3456408	0.2494436	3.024821	0.02556425	0.01885863	0.0630456	0.0723224	0.537811	0.326821	0.162725	0.162725	0.277093	0.277093	-1.815696	0.532294
6	-58392.89	-58390.96	-1.927068	0.104525	0.104525	0.297773	0.297773	-2.258333	1.046911	0.2477627	3.024821	0.04211173	0.002083649	0.0994533	0.215046	0.426389	0.259111	0.124842	0.124842	0.165156	0.165156	-2.080709	0.2798459
7	-57311.08	-57309.04	-2.035814	0.0164779	0.0164779	0.0469428	0.0469428	-4.105736	1.046911	0.6242128	1.286379	0.03079801	0.004991631	0.082675	0.347472	0.354455	0.215398	0.147161	0.147161	0.194683	0.194683	-1.916229	0.2798459
8	-57302.77	-57302.59	-0.1862647	0.0204315	0.0204315	0.0398329	0.0398329	-3.890677	0.6676161	0.6761204	0.1430053	0.01575555	0.004991631	0.0838581	0.338134	0.359527	0.21848	0.0721129	0.0721129	0.116655	0.116655	-2.629523	0.4809913
9	-57666.18	-57662.3	-3.871243	0.0204315	0.0204315	0.0398329	0.0398329	-3.890677	0.6676161	2.42541	0.1827083	0.01575555	0.05168077	0.0992873	0.400348	0.425677	0.0746875	0.0688838	0.0688838	0.217638	0.217638	-2.675334	1.150413
