Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-56376.55	-56375.06	-1.48706	0.0100174	0.0100174	0.0100283	0.0100283	-4.603434	0.001088036	0.004414778	0.1384411	0.006829984	0.02016076	0.288458	0.393072	0.0872364	0.231234	0.0654311	0.0654311	0.257761	0.257761	-2.726758	1.371036
1	-56377.77	-56375.39	-2.385877	0.00654047	0.00654047	0.00654759	0.00654759	-5.029746	0.001088036	0.005101203	0.1388062	0.008584316	0.01970746	0.288458	0.393072	0.0872364	0.231234	0.0613547	0.0613547	0.241703	0.241703	-2.791083	1.371036
2	-56374.93	-56369.48	-5.450945	0.00181001	0.00181001	0.00181198	0.00181198	-6.314423	0.001088036	0.002836028	0.1317074	0.007399093	0.01970746	0.288458	0.393072	0.0872364	0.231234	0.0610975	0.0610975	0.246359	0.246359	-2.795285	1.39432
3	-56375.19	-56373.05	-2.136639	0.00718793	0.00718793	0.00719576	0.00719576	-4.935352	0.001088036	0.001601332	0.1231009	0.007399093	0.01970746	0.285521	0.0535508	0.0863481	0.57458	0.0605492	0.0605492	0.244148	0.244148	-2.804299	1.39432
4	-56375.97	-56371.22	-4.748661	0.00236077	0.00236077	0.00236334	0.00236334	-6.048767	0.001088036	0.002401031	0.1350666	0.007911415	0.01970746	0.339102	0.0495349	0.0798726	0.53149	0.0605492	0.0605492	0.244626	0.244626	-2.804299	1.396272
5	-56374.57	-56372.17	-2.405784	0.00639486	0.00639486	0.00640182	0.00640182	-5.052261	0.001088036	0.003188268	0.1350666	0.007911415	0.01970746	0.339102	0.0495349	0.0798726	0.53149	0.0618344	0.0618344	0.249818	0.249818	-2.783296	1.396272
6	-56373.32	-56370.84	-2.474302	0.00639486	0.00639486	0.00640182	0.00640182	-5.052261	0.001088036	0.002521819	0.128839	0.007481203	0.02271822	0.339102	0.0495349	0.0798726	0.53149	0.0596932	0.0596932	0.245372	0.245372	-2.818537	1.413557
7	-56373.74	-56370.15	-3.588118	0.00455471	0.00455471	0.00179347	0.00179347	-5.391592	-0.9320099	0.001944843	0.1220086	0.007481203	0.02109356	0.169034	0.281658	0.284374	0.264934	0.0579963	0.0579963	0.238397	0.238397	-2.847376	1.413557
8	-56377.91	-56374.83	-3.073226	0.00581821	0.00581821	0.00229099	0.00229099	-5.146763	-0.9320099	0.0006742171	0.1337695	0.007436716	0.02255676	0.174422	0.258762	0.293438	0.273379	0.0606765	0.0606765	0.245322	0.245322	-2.802199	1.397016
9	-56375.35	-56368.78	-6.566759	0.00148704	0.00148704	0.00058554	0.00058554	-6.510965	-0.9320099	0.003813799	0.1301865	0.007436716	0.0234535	0.266893	0.22177	0.27704	0.234297	0.0606765	0.0606765	0.245322	0.245322	-2.802199	1.397016
