Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-56991.65	-56990.72	-0.9365069	0.0165269	0.0165269	0.0307235	0.0307235	-4.102768	0.6200391	0.2072763	0.8335153	0.005469935	0.02627617	0.172334	0.0847583	0.375008	0.3679	0.137714	0.137714	0.21929	0.21929	-1.982578	0.4652164
1	-57173.01	-57171.68	-1.328472	0.019579	0.019579	0.0551628	0.0551628	-3.9333	1.035834	0.4783267	0.9614776	0.005469935	0.01145533	0.234952	0.115555	0.147915	0.501577	0.128466	0.128466	0.276895	0.276895	-2.052091	0.7679745
2	-56936.67	-56937.86	1.189191	0.0481342	0.0481342	0.0765274	0.0765274	-3.033763	0.4636571	0.1333688	0.417878	0.0009044498	0.02910128	0.203666	0.114933	0.182525	0.498876	0.113882	0.113882	0.245461	0.245461	-2.172591	0.7679745
3	-56861.07	-56860.27	-0.7968869	0.0225982	0.0225982	0.0322334	0.0322334	-3.789884	0.3551323	0.2415466	0.5674223	0.009390611	0.02910128	0.321395	0.181371	0.288033	0.209201	0.102261	0.102261	0.220413	0.220413	-2.280225	0.7679745
4	-57187.41	-57187.29	-0.1200518	0.0204636	0.0204636	0.0291886	0.0291886	-3.889109	0.3551323	0.1063966	1.619528	0.0003169588	0.02910128	0.0406071	0.142577	0.473157	0.343658	0.102261	0.102261	0.220413	0.220413	-2.280225	0.7679745
5	-57166.2	-57169.58	3.387542	0.0393033	0.0393033	0.056061	0.056061	-3.236447	0.3551323	0.05625611	0.2957126	2.003589e-05	0.02673381	0.0406071	0.142577	0.473157	0.343658	0.0968455	0.0968455	0.185618	0.185618	-2.334638	0.650576
6	-57020.38	-57023.91	3.525432	0.0393033	0.0393033	0.0301797	0.0301797	-3.236447	-0.2641376	0.08497455	0.1557893	2.003589e-05	0.02673381	0.0468719	0.219137	0.337314	0.396677	0.0923855	0.0923855	0.17707	0.17707	-2.381785	0.650576
7	-57144.63	-57145.72	1.087857	0.0162579	0.0162579	0.0318987	0.0318987	-4.119177	0.673987	0.468654	0.3050582	2.003589e-05	0.04350078	0.0468719	0.219137	0.337314	0.396677	0.0576203	0.0576203	0.177867	0.177867	-2.853881	1.127162
8	-57160.8	-57162.17	1.364026	0.0148291	0.0148291	0.0133765	0.0133765	-4.211167	-0.1030909	0.468654	0.4634684	2.003589e-05	0.02207721	0.262832	0.277253	0.170028	0.289887	0.054304	0.054304	0.16763	0.16763	-2.913158	1.127162
9	-56907.15	-56904.66	-2.48815	0.0148291	0.0148291	0.0047284	0.0047284	-4.211167	-1.143002	0.468654	0.7773676	0.001776092	0.02207721	0.395804	0.417521	0.10441	0.0822651	0.0492001	0.0492001	0.276721	0.276721	-3.01186	1.727113
