Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-56379.42	-56374.9	-4.525233	0.00280484	0.00280484	0.00144451	0.00144451	-5.87641	-0.6635785	0.00145731	0.1258718	0.008762032	0.01897269	0.442301	0.0865212	0.222726	0.248452	0.0615428	0.0615428	0.24755	0.24755	-2.788022	1.391879
1	-56376.33	-56371.86	-4.469847	0.00280484	0.00280484	0.00144451	0.00144451	-5.87641	-0.6635785	0.003325813	0.1245198	0.007837414	0.01897269	0.442301	0.0865212	0.222726	0.248452	0.0596091	0.0596091	0.237258	0.237258	-2.819947	1.38134
2	-56378.01	-56375.11	-2.904981	0.00494596	0.00494596	0.00574445	0.00574445	-5.309183	0.1496629	0.00342417	0.1158009	0.007837414	0.01897269	0.50135	0.0980721	0.25246	0.148117	0.0596091	0.0596091	0.237258	0.237258	-2.819947	1.38134
3	-56377.29	-56374.85	-2.440168	0.00667069	0.00667069	0.00367139	0.00367139	-5.010032	-0.5971518	0.002553921	0.1203256	0.007783214	0.01897269	0.346837	0.0792282	0.454278	0.119657	0.0596091	0.0596091	0.233635	0.233635	-2.819947	1.365952
4	-56373	-56370.55	-2.447892	0.00667069	0.00667069	0.00367139	0.00367139	-5.010032	-0.5971518	0.00323481	0.1323022	0.007013839	0.0222351	0.241481	0.173373	0.463152	0.121995	0.0633168	0.0633168	0.24473	0.24473	-2.759605	1.352006
5	-56374.04	-56370.27	-3.771185	0.00379368	0.00379368	0.00208796	0.00208796	-5.574418	-0.5971518	0.004148354	0.1349229	0.008394678	0.02195018	0.297265	0.108517	0.0972489	0.496969	0.0633168	0.0633168	0.249085	0.249085	-2.759605	1.369643
6	-56374.74	-56372.4	-2.334825	0.00734376	0.00734376	0.00404183	0.00404183	-4.913905	-0.5971518	0.003312076	0.1430777	0.008394678	0.02048287	0.282889	0.103269	0.140909	0.472934	0.0638344	0.0638344	0.250366	0.250366	-2.751462	1.36663
7	-56379.57	-56376.75	-2.814877	0.00586046	0.00586046	0.00322546	0.00322546	-5.139527	-0.5971518	0.003589391	0.1560917	0.00770571	0.02452793	0.00843623	0.142792	0.194837	0.653935	0.0656489	0.0656489	0.252722	0.252722	-2.723435	1.34797
8	-56384.95	-56384.16	-0.7874605	0.0227895	0.0227895	0.0125428	0.0125428	-3.781456	-0.5971518	0.004212237	0.1564693	0.008024533	0.02452793	0.26234	0.122361	0.0549306	0.560368	0.0656489	0.0656489	0.269025	0.269025	-2.723435	1.410485
9	-56387.98	-56387.16	-0.8260537	0.0221633	0.0221633	0.0121982	0.0121982	-3.809317	-0.5971518	0.003903218	0.1700366	0.007894202	0.02452793	0.266878	0.107181	0.0558807	0.570061	0.0648331	0.0648331	0.265682	0.265682	-2.735939	1.410485
