Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-56405.7	-56405.31	-0.3857762	0.0214428	0.0214428	0.0200623	0.0200623	-3.842367	-0.0665439	0.004981846	0.149532	0.006005887	0.02662849	0.571946	0.157859	0.235152	0.0350424	0.0694513	0.0694513	0.24101	0.24101	-2.66713	1.244215
1	-56395.96	-56393.89	-2.069122	0.00675013	0.00675013	0.00631557	0.00631557	-4.998193	-0.0665439	0.004981846	0.1402989	0.005220917	0.02662849	0.665647	0.0198935	0.273676	0.0407833	0.0694513	0.0694513	0.24101	0.24101	-2.66713	1.244215
2	-56396.82	-56393.3	-3.522318	0.00356165	0.00356165	0.00333235	0.00333235	-5.637533	-0.0665439	0.007616909	0.1653534	0.006471644	0.02311226	0.326557	0.0357057	0.341501	0.296236	0.0694513	0.0694513	0.24101	0.24101	-2.66713	1.244215
3	-56398.98	-56394.79	-4.186123	0.0122079	0.0122079	0.00101146	0.00101146	-4.405672	-2.490685	0.005153741	0.1161413	0.007555645	0.02311226	0.267531	0.263372	0.279774	0.189324	0.0723152	0.0723152	0.241895	0.241895	-2.626721	1.207468
4	-56387.01	-56385.15	-1.857469	0.00972701	0.00972701	0.00433277	0.00433277	-4.632848	-0.808701	0.005697074	0.1161413	0.007555645	0.02311226	0.319566	0.314599	0.210038	0.155798	0.0628982	0.0628982	0.219875	0.219875	-2.766237	1.251542
5	-56392.96	-56390.72	-2.248852	0.00972701	0.00972701	0.00333172	0.00333172	-4.632848	-1.07142	0.004710224	0.1107151	0.01008655	0.02311226	0.449819	0.0352333	0.295648	0.2193	0.0621738	0.0621738	0.217343	0.217343	-2.777822	1.251542
6	-56412.4	-56410.15	-2.249467	0.00972701	0.00972701	0.00333172	0.00333172	-4.632848	-1.07142	0.003150232	0.09672025	0.009418027	0.02311226	0.192514	0.0150792	0.126532	0.665875	0.0552809	0.0552809	0.194544	0.194544	-2.895327	1.258229
7	-56431.52	-56430.4	-1.123446	0.0208279	0.0208279	0.00713401	0.00713401	-3.871463	-1.07142	0.003295688	0.08071799	0.00951953	0.02113245	0.159978	0.306108	0.0662994	0.467614	0.0552809	0.0552809	0.194544	0.194544	-2.895327	1.258229
8	-56390.56	-56388.37	-2.192545	0.0118118	0.0118118	0.00264077	0.00264077	-4.43866	-1.498025	0.001181525	0.09835696	0.006189499	0.02113245	0.159978	0.306108	0.0662994	0.467614	0.0600399	0.0600399	0.211291	0.211291	-2.812746	1.258229
9	-56388.29	-56385.91	-2.382743	0.0112832	0.0112832	0.0025226	0.0025226	-4.484438	-1.498025	0.0027826	0.103492	0.006189499	0.02004276	0.271055	0.16264	0.0352259	0.531078	0.0581659	0.0581659	0.232648	0.232648	-2.844457	1.386229
