Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-56731.63	-56732.44	0.8086396	0.0945496	0.0945496	0.126898	0.126898	-2.358631	0.2942601	0.01883548	0.1098422	0.01492561	0.01128498	0.0131634	0.0656392	0.352098	0.5691	0.110589	0.110589	0.272103	0.272103	-2.201933	0.9003575
1	-56797.81	-56798.65	0.8440023	0.0945496	0.0945496	0.126898	0.126898	-2.358631	0.2942601	0.01160482	0.2412545	0.01492561	0.006785578	0.0663071	0.330638	0.317461	0.285594	0.158029	0.158029	0.398269	0.398269	-1.844979	0.9243516
2	-56701.17	-56700.61	-0.557574	0.123942	0.123942	0.0311753	0.0311753	-2.087943	-1.380186	0.01160482	0.3795489	0.0128979	0.0172259	0.0851157	0.424427	0.123852	0.366605	0.15951	0.15951	0.375498	0.375498	-1.835648	0.8561448
3	-56787.15	-56787.65	0.5009227	0.101849	0.101849	0.0628757	0.0628757	-2.284268	-0.4823277	0.01314325	0.4086203	0.0128979	0.01181873	0.0851157	0.424427	0.123852	0.366605	0.15951	0.15951	0.360442	0.360442	-1.835648	0.815223
4	-56790.15	-56790.66	0.5087586	0.0750563	0.0750563	0.0463356	0.0463356	-2.589517	-0.4823277	0.03489277	0.4222889	0.0128979	0.01181873	0.0755463	0.320526	0.278539	0.325388	0.139573	0.139573	0.305939	0.305939	-1.969167	0.7847966
5	-56620.89	-56621.48	0.5915772	0.0750563	0.0750563	0.0356031	0.0356031	-2.589517	-0.7458044	0.008601363	0.2348915	0.0128979	0.01179994	0.0755463	0.320526	0.278539	0.325388	0.119517	0.119517	0.261977	0.261977	-2.124295	0.7847966
6	-56513.84	-56513.79	-0.05368928	0.0750563	0.0750563	0.0356031	0.0356031	-2.589517	-0.7458044	0.003145365	0.2348915	0.0128979	0.02509415	0.204765	0.204123	0.272628	0.318483	0.119517	0.119517	0.339819	0.339819	-2.124295	1.044955
7	-56519.76	-56519.72	-0.03921708	0.0777016	0.0777016	0.0368579	0.0368579	-2.55488	-0.7458044	0.01309446	0.2271347	0.0128979	0.02509415	0.38653	0.0291143	0.53893	0.0454257	0.108087	0.108087	0.30732	0.30732	-2.22482	1.044955
8	-56769.77	-56770.31	0.5395602	0.0777016	0.0777016	0.0368579	0.0368579	-2.55488	-0.7458044	0.001167106	0.3197611	0.0128979	0.006815069	0.554743	0.267783	0.163677	0.0137962	0.0957704	0.0957704	0.275897	0.275897	-2.345801	1.058074
9	-56563.94	-56562.67	-1.27202	0.0187548	0.0187548	0.00889638	0.00889638	-3.976306	-0.7458044	0.0006965202	0.1423492	0.0128979	0.04455448	0.309896	0.415038	0.253684	0.0213827	0.0727763	0.0727763	0.209655	0.209655	-2.620365	1.058074
