Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-56382.64	-56379.87	-2.772217	0.00573419	0.00573419	0.0126037	0.0126037	-5.161309	0.7875431	0.003946983	0.1420346	0.007130179	0.01788298	0.159971	0.345328	0.433205	0.0614967	0.0675676	0.0675676	0.261861	0.261861	-2.694626	1.354686
1	-56386.83	-56385.26	-1.567454	0.00973617	0.00973617	0.0118661	0.0118661	-4.631908	0.1978415	0.003057014	0.1641047	0.007808761	0.01788298	0.313082	0.282385	0.354245	0.0502877	0.0695664	0.0695664	0.274114	0.274114	-2.665473	1.371263
2	-56387.4	-56384.66	-2.736355	0.00934549	0.00934549	0.00207802	0.00207802	-4.672861	-1.503478	0.01026556	0.1496305	0.005801983	0.02152781	0.34196	0.216196	0.386919	0.054926	0.0612232	0.0612232	0.244125	0.244125	-2.793229	1.383153
3	-56390.98	-56389.33	-1.653086	0.00934549	0.00934549	0.015661	0.015661	-4.672861	0.5162809	0.008560863	0.1421108	0.005801983	0.02379307	0.441648	0.279221	0.226362	0.0527688	0.0688974	0.0688974	0.250207	0.250207	-2.675137	1.289671
4	-56394.55	-56391.71	-2.833407	0.00593571	0.00593571	0.00389865	0.00389865	-5.126768	-0.4203576	0.008560863	0.1839042	0.006930735	0.02671609	0.140659	0.465154	0.377097	0.0170899	0.0647715	0.0647715	0.27738	0.27738	-2.73689	1.454523
5	-56402.28	-56398.5	-3.785535	0.003282	0.003282	0.00215566	0.00215566	-5.719302	-0.4203576	0.008560863	0.1858474	0.004701134	0.01864159	0.140659	0.465154	0.377097	0.0170899	0.0647715	0.0647715	0.27738	0.27738	-2.73689	1.454523
6	-56411.38	-56410.24	-1.144343	0.0142108	0.0142108	0.0288412	0.0288412	-4.253753	0.7078036	0.01050242	0.1790469	0.005425197	0.01980766	0.121744	0.478985	0.275243	0.124028	0.0647715	0.0647715	0.259891	0.259891	-2.73689	1.389397
7	-56397.34	-56396.5	-0.8415977	0.0142108	0.0142108	0.0102369	0.0102369	-4.253753	-0.3280074	0.004370863	0.1744524	0.00546925	0.01710593	0.121744	0.478985	0.275243	0.124028	0.0705163	0.0705163	0.282942	0.282942	-2.651911	1.389397
8	-56385.5	-56384.18	-1.326046	0.0106372	0.0106372	0.0076626	0.0076626	-4.543397	-0.3280074	0.002372104	0.1471374	0.006471283	0.01710593	0.145878	0.352011	0.410962	0.0911494	0.0660398	0.0660398	0.258106	0.258106	-2.717498	1.363111
9	-56378.93	-56377.29	-1.635929	0.0106372	0.0106372	0.0051766	0.0051766	-4.543397	-0.7202106	0.005096078	0.1471374	0.006471283	0.02015813	0.286779	0.258239	0.301486	0.153496	0.0626368	0.0626368	0.244805	0.244805	-2.770403	1.363111
