Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-56398.37	-56396.83	-1.546886	0.0144605	0.0144605	0.00413102	0.00413102	-4.236336	-1.252895	0.001139491	0.1077603	0.00830842	0.0160121	0.230356	0.0325439	0.149313	0.587788	0.0664389	0.0664389	0.23523	0.23523	-2.711473	1.264281
1	-56397.17	-56396.55	-0.6185123	0.0173487	0.0173487	0.0108549	0.0108549	-4.054236	-0.4689056	0.003958967	0.1257196	0.007790872	0.0160121	0.606114	0.0460323	0.211198	0.136655	0.0664389	0.0664389	0.23523	0.23523	-2.711473	1.264281
2	-56398.34	-56396.69	-1.649208	0.00872831	0.00872831	0.00502386	0.00502386	-4.741184	-0.5523732	0.002438289	0.09955607	0.00722953	0.0160121	0.281216	0.557392	0.0979888	0.0634033	0.0628868	0.0628868	0.222654	0.222654	-2.766418	1.264281
3	-56391.61	-56389.34	-2.265807	0.00629374	0.00629374	0.00362257	0.00362257	-5.0682	-0.5523732	0.002293697	0.1310969	0.00722953	0.0160121	0.299679	0.593987	0.0387682	0.067566	0.0666838	0.0666838	0.233622	0.233622	-2.707793	1.253741
4	-56407.04	-56403.48	-3.550768	0.00341845	0.00341845	0.0019676	0.0019676	-5.678568	-0.5523732	0.00608218	0.1158598	0.00722953	0.0160121	0.227243	0.450413	0.271109	0.0512345	0.065133	0.065133	0.214212	0.214212	-2.731324	1.190533
5	-56419.86	-56415.63	-4.2374	0.0033582	0.0033582	0.00132313	0.00132313	-5.696351	-0.9314025	0.01564528	0.1302469	0.009817646	0.02326351	0.039151	0.560046	0.337098	0.0637052	0.0678133	0.0678133	0.223027	0.223027	-2.690996	1.190533
6	-56413.6	-56412.15	-1.447069	0.0218256	0.0218256	0.00631164	0.00631164	-3.824671	-1.240688	0.01564528	0.1637621	0.009817646	0.02326351	0.0943747	0.370458	0.452034	0.0831329	0.0678133	0.0678133	0.260991	0.260991	-2.690996	1.347726
7	-56397.31	-56396.11	-1.196974	0.0295027	0.0295027	0.00791768	0.00791768	-3.523275	-1.315382	0.008069296	0.1854844	0.008930415	0.02326351	0.0943747	0.370458	0.452034	0.0831329	0.0726815	0.0726815	0.280445	0.280445	-2.621668	1.35029
8	-56444.51	-56443.08	-1.433806	0.0295027	0.0295027	0.00791768	0.00791768	-3.523275	-1.315382	0.009841397	0.1882689	0.01443969	0.02326351	0.134691	0.101523	0.64514	0.118647	0.0778132	0.0778132	0.300246	0.300246	-2.553444	1.35029
9	-56398.25	-56396.37	-1.876167	0.0141548	0.0141548	0.00379874	0.00379874	-4.257705	-1.315382	0.01255309	0.1625935	0.007813431	0.02326351	0.267327	0.201497	0.416526	0.114649	0.0702166	0.0702166	0.249815	0.249815	-2.656171	1.269134
10	-56428.21	-56427.49	-0.7167345	0.0169034	0.0169034	0.0163907	0.0163907	-4.080243	-0.03079721	0.002879188	0.1989552	0.007813431	0.02542267	0.0850215	0.0640847	0.640089	0.210805	0.0912972	0.0912972	0.296983	0.296983	-2.393635	1.179556
11	-56435.17	-56435.59	0.4178362	0.0524725	0.0524725	0.0508811	0.0508811	-2.947466	-0.03079721	0.003939357	0.1511273	0.006851295	0.02542267	0.211487	0.159408	0.104736	0.524369	0.0912972	0.0912972	0.286238	0.286238	-2.393635	1.142704
12	-56420.22	-56420.13	-0.08488274	0.0252388	0.0252388	0.0244734	0.0244734	-3.679372	-0.03079721	0.001069141	0.1778731	0.006851295	0.02009982	0.154692	0.385151	0.0766092	0.383548	0.0912972	0.0912972	0.307595	0.307595	-2.393635	1.214663
13	-56423.86	-56423.81	-0.05576644	0.0252388	0.0252388	0.0231043	0.0231043	-3.679372	-0.08836583	0.009465891	0.1387809	0.006851295	0.01954679	0.169456	0.541803	0.0839211	0.20482	0.0806606	0.0806606	0.271758	0.271758	-2.517505	1.214663
14	-56416.68	-56415.51	-1.170335	0.0199228	0.0199228	0.00585624	0.00585624	-3.915892	-1.224356	0.008488464	0.1458767	0.009712151	0.01954679	0.0351223	0.112297	0.621869	0.230712	0.0806606	0.0806606	0.253729	0.253729	-2.517505	1.146015
15	-56420.54	-56419.98	-0.5636007	0.0199228	0.0199228	0.0128905	0.0128905	-3.915892	-0.4353746	0.008094148	0.1385825	0.01079645	0.01954679	0.0500887	0.0434308	0.88686	0.0196201	0.079759	0.079759	0.250893	0.250893	-2.528745	1.146015
16	-56417.98	-56417.2	-0.7757156	0.0199228	0.0199228	0.0128905	0.0128905	-3.915892	-0.4353746	0.002167393	0.1378253	0.01079645	0.02914561	0.125145	0.10851	0.717325	0.0490199	0.0755591	0.0755591	0.237681	0.237681	-2.58284	1.146015
17	-56407.86	-56406.63	-1.222378	0.0125969	0.0125969	0.00815046	0.00815046	-4.374307	-0.4353746	0.0003550214	0.1001452	0.01079645	0.02200696	0.146612	0.0998947	0.696065	0.0574288	0.0676839	0.0676839	0.212909	0.212909	-2.692906	1.146015
18	-56412.83	-56408.98	-3.844305	0.0125969	0.0125969	0.00123595	0.00123595	-4.374307	-2.321605	0.0002034776	0.1135397	0.01079645	0.02200696	0.227992	0.0903687	0.629687	0.0519523	0.0656867	0.0656867	0.206626	0.206626	-2.722859	1.146015
19	-56411.41	-56408.17	-3.234797	0.0164019	0.0164019	0.00160929	0.00160929	-4.110357	-2.321605	0.002890508	0.1123436	0.007018195	0.02200696	0.215678	0.0854877	0.595677	0.103158	0.0656867	0.0656867	0.201888	0.201888	-2.722859	1.122817
20	-56401.38	-56398.64	-2.742005	0.0087586	0.0087586	0.00185635	0.00185635	-4.737719	-1.551422	0.00647896	0.1123436	0.007018195	0.02200696	0.13849	0.200565	0.382493	0.278452	0.0656867	0.0656867	0.209338	0.209338	-2.722859	1.159056
21	-56390.92	-56389.78	-1.146624	0.0119235	0.0119235	0.0150408	0.0150408	-4.429244	0.2322562	0.006868561	0.1205319	0.007018195	0.02200696	0.0890567	0.485919	0.245964	0.17906	0.0664975	0.0664975	0.230309	0.230309	-2.710591	1.24226
22	-56405.46	-56404.52	-0.9483834	0.0212478	0.0212478	0.00965923	0.00965923	-3.851503	-0.7883379	0.005532657	0.1205319	0.009728638	0.02753623	0.0907273	0.476275	0.250578	0.182419	0.0664975	0.0664975	0.230309	0.230309	-2.710591	1.24226
23	-56392.64	-56391.59	-1.045797	0.0189737	0.0189737	0.00862545	0.00862545	-3.964701	-0.7883379	0.001714998	0.1205319	0.007953487	0.02753623	0.0755989	0.396859	0.375541	0.152001	0.0664975	0.0664975	0.247762	0.247762	-2.710591	1.315305
24	-56408.02	-56407.51	-0.5098936	0.0188496	0.0188496	0.0147302	0.0147302	-3.971266	-0.2465904	0.004748658	0.1092939	0.007953487	0.0158273	0.0755989	0.396859	0.375541	0.152001	0.0599946	0.0599946	0.223533	0.223533	-2.8135	1.315305
25	-56415.9	-56415.07	-0.8317223	0.0188496	0.0188496	0.0147302	0.0147302	-3.971266	-0.2465904	0.002400128	0.1550849	0.01030845	0.0158273	0.292332	0.0757933	0.196199	0.435675	0.0664554	0.0664554	0.2963	0.2963	-2.711224	1.49484
26	-56397.95	-56397.25	-0.70442	0.0188496	0.0188496	0.0147302	0.0147302	-3.971266	-0.2465904	0.008537683	0.126235	0.00905732	0.01859083	0.219379	0.47712	0.094238	0.209263	0.0611324	0.0611324	0.234978	0.234978	-2.794713	1.346449
27	-56403.97	-56401.45	-2.521081	0.00682162	0.00682162	0.0140842	0.0140842	-4.987659	0.7249541	0.01049833	0.1071833	0.00905732	0.01859083	0.0691289	0.116782	0.748148	0.0659411	0.0599183	0.0599183	0.230311	0.230311	-2.814773	1.346449
