Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-57201.7	-57199.96	-1.732841	0.103845	0.103845	0.0124867	0.0124867	-2.264856	-2.118234	0.04057011	1.216301	0.005630966	0.008829627	0.570231	0.0706717	0.216834	0.142262	0.155936	0.155936	0.303001	0.303001	-1.858309	0.6642894
1	-57356.96	-57352.08	-4.878509	0.0652234	0.0652234	0.0728927	0.0728927	-2.729937	0.1111706	4.227159	1.935512	0.005630966	0.03134662	0.420081	0.0520628	0.237394	0.290463	0.155936	0.155936	0.238238	0.238238	-1.858309	0.4238236
2	-57181.2	-57179.02	-2.175684	0.100999	0.100999	0.112875	0.112875	-2.292642	0.1111706	1.926939	1.705343	0.005630966	0.03134662	0.420081	0.0520628	0.237394	0.290463	0.142016	0.142016	0.199815	0.199815	-1.951817	0.3414549
3	-57009.97	-57010.63	0.6656964	0.0427292	0.0427292	0.0477536	0.0477536	-3.152872	0.1111706	0.4343272	0.3233867	0.005630966	0.03134662	0.290664	0.0360234	0.164258	0.509055	0.142016	0.142016	0.160162	0.160162	-1.951817	0.1202466
4	-57156.15	-57155.12	-1.034125	0.012333	0.012333	0.0167576	0.0167576	-4.39548	0.3065765	0.3033892	0.5279338	0.005630966	0.05311505	0.471032	0.0268635	0.122491	0.379614	0.133943	0.133943	0.151058	0.151058	-2.010339	0.1202466
5	-57127.69	-57128.92	1.233013	0.0293254	0.0293254	0.0155912	0.0155912	-3.529301	-0.6317477	0.4954885	0.3703841	0.001376932	0.01468848	0.0307383	0.0332089	0.306553	0.6295	0.108238	0.108238	0.122068	0.122068	-2.223423	0.1202466
6	-57127.72	-57128.67	0.9513336	0.0293254	0.0293254	0.0366296	0.0366296	-3.529301	0.2224019	0.1134865	0.5231362	0.004695144	0.01468848	0.103297	0.0112077	0.103459	0.782036	0.108238	0.108238	0.130801	0.130801	-2.223423	0.1893435
7	-56942.83	-56944.27	1.444044	0.0374534	0.0374534	0.0482401	0.0482401	-3.284658	0.2530942	0.04611048	0.04686404	0.004695144	0.01468848	0.103297	0.0112077	0.103459	0.782036	0.128175	0.128175	0.19219	0.19219	-2.05436	0.4050906
8	-57097.31	-57096.36	-0.951996	0.0151484	0.0151484	0.0195112	0.0195112	-4.189859	0.2530942	0.03843998	0.9066579	0.02661695	0.01217137	0.103297	0.0112077	0.103459	0.782036	0.127974	0.127974	0.159995	0.159995	-2.055924	0.2233113
9	-57081.4	-57081.32	-0.07396264	0.0387723	0.0387723	0.0499389	0.0499389	-3.250049	0.2530942	1.328007	0.8962662	0.001355283	0.02156376	0.0988841	0.0107289	0.141759	0.748628	0.139257	0.139257	0.1741	0.1741	-1.971435	0.2233113
10	-57115.91	-57112.94	-2.966062	0.0387723	0.0387723	0.0501615	0.0501615	-3.250049	0.257542	1.937445	2.3025	0.02000173	0.007697786	0.0988841	0.0107289	0.141759	0.748628	0.139257	0.139257	0.181142	0.181142	-1.971435	0.2629587
11	-57149.79	-57148.19	-1.598044	0.0387723	0.0387723	0.0501615	0.0501615	-3.250049	0.257542	1.937445	0.09584692	0.02000173	0.04016304	0.0746141	0.00809564	0.352405	0.564886	0.126997	0.126997	0.165194	0.165194	-2.063591	0.2629587
12	-57121.94	-57120.28	-1.661124	0.035231	0.035231	0.0125095	0.0125095	-3.34583	-1.035437	0.3594105	2.721384	0.002635285	0.01354656	0.0746141	0.00809564	0.352405	0.564886	0.114758	0.114758	0.158496	0.158496	-2.164933	0.3229077
13	-57117.92	-57116.28	-1.638796	0.035231	0.035231	0.0146841	0.0146841	-3.34583	-0.8751619	2.010226	1.469515	0.001782483	0.01293771	0.272757	0.00636221	0.276948	0.443933	0.131087	0.131087	0.168968	0.168968	-2.031897	0.253853
14	-57138.55	-57136.84	-1.7178	0.0302034	0.0302034	0.0214064	0.0214064	-3.499802	-0.3442635	0.5405059	1.471697	0.02877754	0.030459	0.155842	0.432276	0.158237	0.253645	0.131087	0.131087	0.150338	0.150338	-2.031897	0.1370301
15	-56990.34	-56989.29	-1.051979	0.0302034	0.0302034	0.0214064	0.0214064	-3.499802	-0.3442635	0.2047266	1.970158	0.005313974	0.030459	0.155842	0.432276	0.158237	0.253645	0.131087	0.131087	0.156409	0.156409	-2.031897	0.1766176
16	-57108.88	-57108.41	-0.4617485	0.0459801	0.0459801	0.0116468	0.0116468	-3.079546	-1.373178	0.08248402	1.38711	0.002537853	0.030459	0.199069	0.187462	0.202128	0.411341	0.12671	0.12671	0.137794	0.137794	-2.065851	0.08385807
17	-57033.87	-57034.29	0.4276139	0.067025	0.067025	0.0169775	0.0169775	-2.70269	-1.373178	0.5643734	0.1576316	0.002537853	0.03007901	0.238443	0.00783749	0.242106	0.511614	0.140399	0.140399	0.152681	0.152681	-1.963264	0.08385807
18	-56914.16	-56915.82	1.667634	0.067025	0.067025	0.0325559	0.0325559	-2.70269	-0.7221083	0.01865994	0.09267435	0.002537853	0.02692064	0.523629	0.00490252	0.151443	0.320025	0.125699	0.125699	0.156465	0.156465	-2.073865	0.2189452
19	-57013.39	-57013.74	0.3503751	0.067025	0.067025	0.0325559	0.0325559	-2.70269	-0.7221083	0.1068525	0.5965557	0.01003431	0.02692064	0.026448	0.0100192	0.309501	0.654032	0.144134	0.144134	0.179356	0.179356	-1.937014	0.2186333
