Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-56392.18	-56390.78	-1.408518	0.0115481	0.0115481	0.0164101	0.0164101	-4.461233	0.3513726	9.031379e-05	0.138581	0.006328956	0.02321565	0.12255	0.0225542	0.303821	0.551075	0.0606761	0.0606761	0.247002	0.247002	-2.802205	1.403846
1	-56483.28	-56481.16	-2.118842	0.0112551	0.0112551	0.0218052	0.0218052	-4.486933	0.6613281	0.0005624288	0.186022	0.01359656	0.02707555	0.0340227	0.728638	0.0843478	0.152991	0.061575	0.061575	0.250661	0.250661	-2.787499	1.403846
2	-56401.06	-56399.54	-1.521256	0.0112551	0.0112551	0.0218052	0.0218052	-4.486933	0.6613281	0.0006361619	0.1418824	0.004876891	0.02707555	0.0315183	0.309388	0.0958544	0.56324	0.0684338	0.0684338	0.278582	0.278582	-2.681889	1.403846
3	-56412.04	-56411.17	-0.8771952	0.0218534	0.0218534	0.0322267	0.0322267	-3.823399	0.38844	0.002325215	0.1639155	0.01187765	0.01947747	0.0315183	0.309388	0.0958544	0.56324	0.0697081	0.0697081	0.309043	0.309043	-2.663439	1.489163
4	-56452.31	-56451.13	-1.179011	0.0130221	0.0130221	0.0192034	0.0192034	-4.341107	0.38844	0.001966704	0.2147036	0.01187765	0.01600404	0.0315183	0.309388	0.0958544	0.56324	0.0863624	0.0863624	0.291563	0.291563	-2.449202	1.216702
5	-56435.82	-56436.1	0.2765044	0.0391293	0.0391293	0.019933	0.019933	-3.240883	-0.6744953	0.001966704	0.1175399	0.005876847	0.015442	0.0332491	0.326377	0.101118	0.539256	0.0748398	0.0748398	0.258128	0.258128	-2.592406	1.238108
6	-56477.23	-56476.82	-0.4101191	0.0171251	0.0171251	0.00872374	0.00872374	-4.067212	-0.6744953	0.007206732	0.1437495	0.005876847	0.01065731	0.254984	0.435291	0.134862	0.174863	0.0633848	0.0633848	0.218619	0.218619	-2.758532	1.238108
7	-56413.11	-56413.22	0.1084171	0.0390778	0.0390778	0.0376601	0.0376601	-3.242201	-0.0369519	0.006973565	0.1802135	0.005876847	0.01800916	0.254984	0.435291	0.134862	0.174863	0.0675648	0.0675648	0.291102	0.291102	-2.694667	1.460585
8	-56457.02	-56456.62	-0.3990088	0.0212887	0.0212887	0.0205164	0.0205164	-3.849581	-0.0369519	0.007016576	0.2168871	0.00298919	0.03135635	0.214594	0.366339	0.113499	0.305568	0.0735863	0.0735863	0.317045	0.317045	-2.609296	1.460585
9	-56508.09	-56507.6	-0.489812	0.0471071	0.0471071	0.0238256	0.0238256	-3.055331	-0.6816623	0.02146455	0.3310139	0.01354442	0.01566889	0.214594	0.366339	0.113499	0.305568	0.0815419	0.0815419	0.351322	0.351322	-2.506638	1.460585
10	-56492.96	-56492.69	-0.2655181	0.0444794	0.0444794	0.0227702	0.0227702	-3.112729	-0.6695731	0.02146455	0.2469754	0.01086124	0.01401847	0.203738	0.398393	0.107758	0.290111	0.0782798	0.0782798	0.337267	0.337267	-2.547466	1.460585
11	-56511.77	-56512.14	0.3693021	0.0401617	0.0401617	0.0390131	0.0390131	-3.21484	-0.02901817	0.02146455	0.1357162	0.00557463	0.01401847	0.213539	0.417557	0.112941	0.255963	0.0679127	0.0679127	0.2769	0.2769	-2.689533	1.405433
12	-56415.98	-56415.33	-0.6516158	0.0151378	0.0151378	0.0147049	0.0147049	-4.190557	-0.02901817	0.007680279	0.1546909	0.003213412	0.02557696	0.213539	0.417557	0.112941	0.255963	0.0679127	0.0679127	0.2769	0.2769	-2.689533	1.405433
13	-56453.9	-56451.68	-2.218248	0.0191341	0.0191341	0.0910546	0.0910546	-3.956282	1.559986	0.02397567	0.1546909	0.01065359	0.02557696	0.237182	0.204163	0.433503	0.125152	0.0715054	0.0715054	0.303097	0.303097	-2.637983	1.44428
14	-56528.52	-56526.94	-1.580706	0.0191341	0.0191341	0.0676259	0.0676259	-3.956282	1.262518	0.04514202	0.2966459	0.008318798	0.01988988	0.11387	0.0980172	0.208122	0.579991	0.0775405	0.0775405	0.295385	0.295385	-2.556954	1.337477
15	-56415.89	-56412.36	-3.527137	0.003597	0.003597	0.00680168	0.00680168	-5.627655	0.6370691	0.008849104	0.2010024	0.004860183	0.01988988	0.11387	0.0980172	0.208122	0.579991	0.0775405	0.0775405	0.279448	0.279448	-2.556954	1.282016
16	-56429.34	-56426.93	-2.409268	0.00700661	0.00700661	0.00809975	0.00809975	-4.960902	0.1449801	0.010097	0.2067082	0.01317807	0.01988988	0.15663	0.134825	0.293924	0.414621	0.0775405	0.0775405	0.279448	0.279448	-2.556954	1.282016
17	-56525.01	-56522.7	-2.310773	0.00961277	0.00961277	0.0161364	0.0161364	-4.644663	0.517982	0.010097	0.2689351	0.01317807	0.03599355	0.183425	0.15789	0.173133	0.485551	0.0926911	0.0926911	0.33168	0.33168	-2.378483	1.274898
18	-56479.18	-56477.5	-1.678614	0.00961277	0.00961277	0.00851675	0.00851675	-4.644663	-0.1210578	0.007084633	0.1761134	0.01317807	0.01642405	0.183425	0.15789	0.173133	0.485551	0.0900238	0.0900238	0.322363	0.322363	-2.407681	1.275604
19	-56439.98	-56438.93	-1.055229	0.0131559	0.0131559	0.0116559	0.0116559	-4.330885	-0.1210578	0.00400012	0.1766296	0.01317807	0.01642405	0.177677	0.0801791	0.373442	0.368702	0.0805239	0.0805239	0.250981	0.250981	-2.519202	1.136823
20	-56452.49	-56452.42	-0.07188056	0.0412232	0.0412232	0.036523	0.036523	-3.188755	-0.1210578	0.01936608	0.2046979	0.009927699	0.02458376	0.258769	0.116773	0.101869	0.522589	0.0832071	0.0832071	0.289118	0.289118	-2.486422	1.2455
21	-56473.96	-56473.99	0.02602673	0.0412232	0.0412232	0.036523	0.036523	-3.188755	-0.1210578	0.01936608	0.2196234	0.0125434	0.015758	0.120965	0.57287	0.04762	0.258545	0.0840277	0.0840277	0.291969	0.291969	-2.476609	1.2455
22	-56478.55	-56478.39	-0.1558512	0.032079	0.032079	0.0284214	0.0284214	-3.439554	-0.1210578	0.02216221	0.1868873	0.0125434	0.015758	0.103808	0.670023	0.0556959	0.170473	0.0709626	0.0709626	0.246572	0.246572	-2.645603	1.2455
23	-56418.6	-56416.77	-1.831109	0.00823156	0.00823156	0.00729302	0.00729302	-4.79978	-0.1210578	0.008606791	0.1830034	0.01075244	0.015758	0.24131	0.232943	0.12947	0.396278	0.0777728	0.0777728	0.273355	0.273355	-2.553963	1.256979
24	-56437.39	-56435.87	-1.521511	0.00823156	0.00823156	0.00545369	0.00545369	-4.79978	-0.4116818	0.007975773	0.1387258	0.003408164	0.02878602	0.138765	0.183449	0.365705	0.312081	0.0700194	0.0700194	0.2234	0.2234	-2.658983	1.160192
25	-56423.98	-56421.01	-2.973753	0.00823156	0.00823156	0.00165752	0.00165752	-4.79978	-1.60265	0.01435768	0.1793323	0.006954483	0.02019148	0.184721	0.244204	0.48682	0.0842543	0.0700194	0.0700194	0.230551	0.230551	-2.658983	1.1917
26	-56433.53	-56431.73	-1.802861	0.0230932	0.0230932	0.0046501	0.0046501	-3.768217	-1.60265	0.007999681	0.1793323	0.00848514	0.03030912	0.172683	0.228289	0.455093	0.143935	0.0720336	0.0720336	0.237183	0.237183	-2.630623	1.1917
27	-56434.31	-56432.92	-1.389697	0.0226464	0.0226464	0.006991	0.006991	-3.787756	-1.175376	0.01224681	0.19253	0.009385546	0.03030912	0.154498	0.204249	0.407169	0.234084	0.0786251	0.0786251	0.288443	0.288443	-2.543064	1.299806
28	-56483.29	-56483.58	0.2833631	0.0604431	0.0604431	0.0439336	0.0439336	-2.806052	-0.3190245	0.01885353	0.19253	0.009385546	0.01440436	0.530098	0.180698	0.0258848	0.26332	0.0780636	0.0780636	0.299733	0.299733	-2.550231	1.345367
29	-56427.53	-56427.65	0.1235303	0.030398	0.030398	0.0225482	0.0225482	-3.493379	-0.2987194	0.002671169	0.1558237	0.009385546	0.01440436	0.530098	0.180698	0.0258848	0.26332	0.0787819	0.0787819	0.24881	0.24881	-2.541071	1.150006
30	-56492.76	-56492.65	-0.1148693	0.0211894	0.0211894	0.0204954	0.0204954	-3.854255	-0.03329772	0.002065775	0.1264144	0.003086468	0.0386375	0.570505	0.203258	0.0202489	0.205988	0.0779095	0.0779095	0.246055	0.246055	-2.552207	1.150006
31	-56596.93	-56596.18	-0.7492265	0.0211894	0.0211894	0.0204954	0.0204954	-3.854255	-0.03329772	0.0205542	0.1286219	0.01277083	0.0386375	0.281774	0.10039	0.00284551	0.614991	0.0692615	0.0692615	0.191815	0.191815	-2.669865	1.018643
32	-56442.8	-56442.45	-0.3579332	0.0211894	0.0211894	0.0204954	0.0204954	-3.854255	-0.03329772	0.02362061	0.1538406	0.007330443	0.01839376	0.392828	0.213029	0.00603825	0.388104	0.0701853	0.0701853	0.251616	0.251616	-2.656616	1.276766
33	-56429.7	-56428.74	-0.9596455	0.0211894	0.0211894	0.011427	0.011427	-3.854255	-0.6175185	0.006449561	0.1419114	0.01631339	0.01839376	0.352912	0.191383	0.107036	0.348668	0.067927	0.067927	0.249249	0.249249	-2.689321	1.300018
34	-56430.94	-56428.31	-2.635263	0.00767744	0.00767744	0.0041403	0.0041403	-4.86947	-0.6175185	0.006610091	0.1847427	0.01631339	0.01839376	0.321679	0.174445	0.0975635	0.406312	0.067927	0.067927	0.282923	0.282923	-2.689321	1.426742
