Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-56378.72	-56377.81	-0.9077229	0.0153746	0.0153746	0.00966022	0.00966022	-4.17504	-0.4646981	0.003061497	0.1449524	0.005923086	0.02146663	0.138901	0.475953	0.136768	0.248378	0.0644728	0.0644728	0.250568	0.250568	-2.741511	1.357485
1	-56383.57	-56382.14	-1.426931	0.0104859	0.0104859	0.00658856	0.00658856	-4.557722	-0.4646981	0.007661512	0.1372046	0.005923086	0.02146663	0.0307189	0.161635	0.286801	0.520846	0.0648116	0.0648116	0.240817	0.240817	-2.736271	1.312554
2	-56377.17	-56375.28	-1.885239	0.00837759	0.00837759	0.00540067	0.00540067	-4.782194	-0.4390384	0.004030666	0.1487467	0.005923086	0.02146663	0.0545333	0.28694	0.434704	0.223823	0.0648116	0.0648116	0.260591	0.260591	-2.736271	1.39147
3	-56388.29	-56386.08	-2.211724	0.00837759	0.00837759	0.00540067	0.00540067	-4.782194	-0.4390384	0.008338263	0.1704778	0.009955903	0.02146663	0.046512	0.244734	0.370763	0.337991	0.0629275	0.0629275	0.260052	0.260052	-2.765773	1.4189
4	-56383.36	-56381.58	-1.78256	0.0100786	0.0100786	0.0101564	0.0101564	-4.597337	0.00768397	0.005772706	0.1553121	0.009955903	0.02146663	0.14195	0.220238	0.333652	0.30416	0.0623511	0.0623511	0.25767	0.25767	-2.774974	1.4189
5	-56381.8	-56379.9	-1.901428	0.00943831	0.00943831	0.014226	0.014226	-4.662978	0.4102945	0.005538207	0.1343109	0.009955903	0.02146663	0.14195	0.220238	0.333652	0.30416	0.0637376	0.0637376	0.251306	0.251306	-2.75298	1.371896
6	-56378.65	-56376.03	-2.625086	0.00620426	0.00620426	0.00478636	0.00478636	-5.082519	-0.2594655	0.00269913	0.137115	0.009955903	0.02146663	0.455387	0.139787	0.211772	0.193053	0.0644348	0.0644348	0.254055	0.254055	-2.742101	1.371896
7	-56378.73	-56376.37	-2.358213	0.00620426	0.00620426	0.00584174	0.00584174	-5.082519	-0.06020851	0.006275804	0.1416153	0.006007215	0.02146663	0.455387	0.139787	0.211772	0.193053	0.0618208	0.0618208	0.243748	0.243748	-2.783516	1.371896
8	-56379.06	-56376.72	-2.34801	0.00627141	0.00627141	0.00590496	0.00590496	-5.071754	-0.06020851	0.007060321	0.1402501	0.006007215	0.02146663	0.460297	0.141294	0.203275	0.195134	0.0618208	0.0618208	0.246672	0.246672	-2.783516	1.38382
9	-56382.05	-56379.49	-2.561124	0.0058604	0.0058604	0.00551797	0.00551797	-5.139537	-0.06020851	0.007345652	0.1543047	0.006932657	0.02146663	0.458139	0.140632	0.207009	0.19422	0.0618208	0.0618208	0.244006	0.244006	-2.783516	1.372954
10	-56378.13	-56375.48	-2.644324	0.00550311	0.00550311	0.00518156	0.00518156	-5.202441	-0.06020851	0.006199232	0.1233398	0.006932657	0.02075779	0.535394	0.164346	0.0732898	0.22697	0.0613487	0.0613487	0.242143	0.242143	-2.791181	1.372954
11	-56375	-56370.71	-4.290836	0.00275646	0.00275646	0.00259539	0.00259539	-5.89381	-0.06020851	0.001697145	0.1204819	0.007194353	0.02075779	0.484495	0.227074	0.0704025	0.218029	0.0587974	0.0587974	0.232073	0.232073	-2.833658	1.372954
12	-56377.97	-56374.55	-3.420159	0.0041446	0.0041446	0.00762151	0.00762151	-5.485948	0.6091669	0.001697145	0.1204819	0.006429512	0.02075779	0.416282	0.195104	0.201282	0.187332	0.0587974	0.0587974	0.232073	0.232073	-2.833658	1.372954
13	-56380.16	-56371.41	-8.743079	0.0041446	0.0041446	0.000147704	0.000147704	-5.485948	-3.334352	0.003797198	0.1213788	0.006429512	0.0218187	0.269504	0.222198	0.130312	0.377986	0.0622872	0.0622872	0.231764	0.231764	-2.775999	1.313964
14	-56379.31	-56370.75	-8.563141	0.00175134	0.00175134	0.000142918	0.000142918	-6.347373	-2.505867	0.002317991	0.1288726	0.006600847	0.0218187	0.50487	0.160972	0.0856677	0.24849	0.0650189	0.0650189	0.238442	0.238442	-2.733077	1.299448
15	-56377.2	-56372.94	-4.261953	0.00263527	0.00263527	0.00209731	0.00209731	-5.93877	-0.2283323	0.001833014	0.1216506	0.006022303	0.0218187	0.0885521	0.162111	0.499089	0.250248	0.0650189	0.0650189	0.238442	0.238442	-2.733077	1.299448
16	-56377.23	-56375.11	-2.119769	0.00693646	0.00693646	0.00552045	0.00552045	-4.970963	-0.2283323	0.002271336	0.1336984	0.007070266	0.0218187	0.0495176	0.169054	0.520463	0.260965	0.0699202	0.0699202	0.252903	0.252903	-2.660401	1.285652
17	-56386.36	-56385.3	-1.06013	0.0128477	0.0128477	0.010225	0.010225	-4.354592	-0.2283323	0.0003879635	0.1277361	0.007642576	0.02326385	0.0482121	0.164597	0.506742	0.28045	0.0709576	0.0709576	0.238703	0.238703	-2.645673	1.213138
18	-56382.59	-56381.56	-1.023941	0.0128477	0.0128477	0.010225	0.010225	-4.354592	-0.2283323	0.000696884	0.1212679	0.007642576	0.02012469	0.044832	0.153057	0.471215	0.330896	0.0701081	0.0701081	0.24612	0.24612	-2.657716	1.255782
19	-56381.92	-56380.3	-1.61705	0.00966642	0.00966642	0.00716748	0.00716748	-4.639097	-0.2991039	0.002959249	0.132147	0.007642576	0.02506471	0.0487725	0.352145	0.239103	0.35998	0.0710442	0.0710442	0.249407	0.249407	-2.644453	1.255782
20	-56381.73	-56379.15	-2.576695	0.00531357	0.00531357	0.00393992	0.00393992	-5.237492	-0.2991039	0.001984983	0.128001	0.006916702	0.02182685	0.0600823	0.433803	0.294549	0.211566	0.0712471	0.0712471	0.238141	0.238141	-2.641601	1.206709
21	-56386.34	-56384.92	-1.416814	0.0107841	0.0107841	0.00799622	0.00799622	-4.529683	-0.2991039	0.0082548	0.1539733	0.006916702	0.02182685	0.0577826	0.719862	0.0188878	0.203468	0.0708473	0.0708473	0.268069	0.268069	-2.647229	1.330719
22	-56382.83	-56381.71	-1.119634	0.0132935	0.0132935	0.0178727	0.0178727	-4.32048	0.2959998	0.00418057	0.1646952	0.007229092	0.02182685	0.480585	0.396838	0.0104123	0.112165	0.072971	0.072971	0.276491	0.276491	-2.617694	1.332117
23	-56381.34	-56377.22	-4.112101	0.0132935	0.0132935	0.00117142	0.00117142	-4.32048	-2.42906	0.002595232	0.1372067	0.009574968	0.02182685	0.0736466	0.707742	0.0185698	0.200042	0.0662926	0.0662926	0.238435	0.238435	-2.713678	1.280018
24	-56377.32	-56375.01	-2.311571	0.00911098	0.00911098	0.00282661	0.00282661	-4.698274	-1.170404	0.004375148	0.1300009	0.008011214	0.02013732	0.0736466	0.707742	0.0185698	0.200042	0.0658269	0.0658269	0.23676	0.23676	-2.720726	1.280018
25	-56380.97	-56377.41	-3.562194	0.00394403	0.00394403	0.00266431	0.00266431	-5.535553	-0.3922563	0.001452531	0.1283799	0.008011214	0.0263287	0.0729156	0.700717	0.0183855	0.207982	0.0658269	0.0658269	0.242247	0.242247	-2.720726	1.302929
26	-56382.59	-56377.57	-5.01516	0.00394403	0.00394403	0.000687736	0.000687736	-5.535553	-1.746552	0.004360456	0.1225714	0.008011214	0.0263287	0.0729156	0.700717	0.0183855	0.207982	0.0642029	0.0642029	0.236271	0.236271	-2.745706	1.302929
27	-56377.08	-56372.92	-4.160681	0.00285109	0.00285109	0.00235197	0.00235197	-5.860052	-0.1924518	0.004040612	0.1182954	0.008011214	0.02043464	0.196233	0.194558	0.0494797	0.55973	0.0638286	0.0638286	0.233057	0.233057	-2.751553	1.295081
28	-56380.32	-56378.92	-1.399301	0.00977828	0.00977828	0.00806644	0.00806644	-4.627591	-0.1924518	0.00144838	0.1111499	0.006148184	0.02036719	0.435128	0.136731	0.0347734	0.393367	0.0638286	0.0638286	0.233057	0.233057	-2.751553	1.295081
29	-56378.76	-56376.49	-2.265501	0.00622769	0.00622769	0.0051371	0.0051371	-5.07875	-0.1925174	0.0006514786	0.1142183	0.006554137	0.02036719	0.162977	0.585515	0.0130243	0.238484	0.0634848	0.0634848	0.231801	0.231801	-2.756955	1.295081
30	-56379.72	-56376.22	-3.497141	0.00915515	0.00915515	0.0012737	0.0012737	-4.693439	-1.972391	0.002584262	0.1377237	0.006554137	0.02036719	0.278539	0.291617	0.0222595	0.407585	0.0639932	0.0639932	0.233658	0.233658	-2.748978	1.295081
31	-56379.61	-56378.45	-1.16388	0.0172514	0.0172514	0.00657204	0.00657204	-4.059861	-0.9650706	0.001471267	0.1383763	0.008259548	0.02036719	0.16865	0.176569	0.407995	0.246786	0.0696511	0.0696511	0.254317	0.254317	-2.664256	1.295081
32	-56376.11	-56373.68	-2.433851	0.00767066	0.00767066	0.00292219	0.00292219	-4.870352	-0.9650706	0.001990876	0.1371894	0.008259548	0.02035536	0.354475	0.371119	0.0768891	0.197517	0.0675544	0.0675544	0.246661	0.246661	-2.694822	1.295081
33	-56377.8	-56373.43	-4.368943	0.00271005	0.00271005	0.00400511	0.00400511	-5.910789	0.390605	0.004542951	0.1357476	0.007273168	0.02324013	0.354475	0.371119	0.0768891	0.197517	0.0675544	0.0675544	0.246661	0.246661	-2.694822	1.295081
34	-56377.5	-56374.42	-3.074951	0.00457991	0.00457991	0.00676853	0.00676853	-5.386077	0.390605	0.001701828	0.1357476	0.007895448	0.02050378	0.312508	0.327181	0.067786	0.292526	0.0675544	0.0675544	0.246661	0.246661	-2.694822	1.295081
35	-56380.91	-56377.74	-3.169648	0.00457991	0.00457991	0.00517268	0.00517268	-5.386077	0.121712	0.002775318	0.1357476	0.008901916	0.0251279	0.198726	0.659874	0.0266019	0.114799	0.0687713	0.0687713	0.251104	0.251104	-2.676969	1.295081
36	-56386.14	-56380.92	-5.227298	0.00188353	0.00188353	0.00247863	0.00247863	-6.274608	0.2745583	0.002314696	0.1088234	0.006118351	0.0251279	0.198726	0.659874	0.0266019	0.114799	0.0664527	0.0664527	0.235992	0.235992	-2.711264	1.267305
37	-56382.55	-56379.69	-2.853686	0.00481455	0.00481455	0.00633571	0.00633571	-5.336112	0.2745583	0.003009905	0.1171235	0.006011063	0.0251279	0.0537793	0.667949	0.00719903	0.271073	0.0664527	0.0664527	0.235992	0.235992	-2.711264	1.267305
38	-56381.48	-56378.3	-3.17443	0.00958864	0.00958864	0.00167885	0.00167885	-4.647176	-1.742471	0.001293737	0.1214927	0.007955104	0.02508471	0.299453	0.0897638	0.448652	0.162131	0.0633689	0.0633689	0.229207	0.229207	-2.758782	1.28565
39	-56392.41	-56389.21	-3.206166	0.009266	0.009266	0.00162236	0.00162236	-4.681403	-1.742471	0.008727328	0.1428306	0.007955104	0.02508471	0.326383	0.0834712	0.4172	0.172946	0.0695608	0.0695608	0.244545	0.244545	-2.665554	1.257199
40	-56382.58	-56380.41	-2.170521	0.017217	0.017217	0.00301448	0.00301448	-4.061857	-1.742471	0.002598753	0.1426093	0.008083638	0.0185373	0.330765	0.24144	0.422801	0.00499461	0.0672637	0.0672637	0.244838	0.244838	-2.699134	1.291977
41	-56380.01	-56376.93	-3.079945	0.00965254	0.00965254	0.00169004	0.00169004	-4.640534	-1.742471	0.001586549	0.1405607	0.006246104	0.02258112	0.496581	0.362476	0.133445	0.00749847	0.0661594	0.0661594	0.261384	0.261384	-2.715688	1.373923
42	-56377.45	-56374.62	-2.831302	0.00746307	0.00746307	0.00228842	0.00228842	-4.897789	-1.182106	0.004813911	0.1571309	0.008230024	0.02065769	0.384053	0.280337	0.103206	0.232405	0.0661594	0.0661594	0.261384	0.261384	-2.715688	1.373923
43	-56379.55	-56377.93	-1.626596	0.014145	0.014145	0.00433731	0.00433731	-4.258395	-1.182106	0.005840925	0.1506056	0.006625756	0.02065769	0.28095	0.205078	0.343959	0.170013	0.0661594	0.0661594	0.250988	0.250988	-2.715688	1.333338
44	-56382.19	-56381.19	-1.000004	0.014145	0.014145	0.00861969	0.00861969	-4.258395	-0.4953113	0.005840925	0.1402491	0.006625756	0.01904655	0.162344	0.232444	0.405018	0.200193	0.0657101	0.0657101	0.249283	0.249283	-2.722503	1.333338
45	-56384.99	-56383.31	-1.686289	0.0111205	0.0111205	0.00421542	0.00421542	-4.498966	-0.9700386	0.006837322	0.1512946	0.006625756	0.01904655	0.27441	0.201347	0.350833	0.173411	0.0694005	0.0694005	0.258512	0.258512	-2.667861	1.315049
46	-56382.8	-56380.9	-1.905592	0.0111205	0.0111205	0.00421542	0.00421542	-4.498966	-0.9700386	0.006837322	0.160763	0.006625756	0.02448868	0.150112	0.110144	0.644883	0.0948617	0.0657746	0.0657746	0.261186	0.261186	-2.721522	1.379001
47	-56383.4	-56381.21	-2.192163	0.00793192	0.00793192	0.0162211	0.0162211	-4.83686	0.715418	0.00708446	0.160763	0.006625756	0.02120645	0.215874	0.161015	0.484436	0.138675	0.0657746	0.0657746	0.261186	0.261186	-2.721522	1.379001
48	-56378.98	-56376.99	-1.98616	0.00863401	0.00863401	0.0176569	0.0176569	-4.752046	0.715418	0.00527501	0.1315789	0.006842477	0.02120645	0.215874	0.161015	0.484436	0.138675	0.0657746	0.0657746	0.251214	0.251214	-2.721522	1.340071
49	-56377.11	-56372.4	-4.705821	0.00287751	0.00287751	0.00111128	0.00111128	-5.850829	-0.9514115	0.002405177	0.1399347	0.008771441	0.02120645	0.0685728	0.132571	0.754806	0.0440504	0.06471	0.06471	0.249285	0.249285	-2.73784	1.348681
