Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-58759.26	-58753.43	-5.834616	0.00922138	0.00922138	0.0182908	0.0182908	-4.68623	0.6848724	3.703053	0.3604193	0.09651216	0.01683357	0.32579	0.141123	0.0270924	0.505994	0.07537	0.07537	0.086549	0.086549	-2.585346	0.1383007
1	-58576.47	-58576.81	0.3361179	0.0548991	0.0548991	0.0602726	0.0602726	-2.902258	0.09337924	0.3130076	0.2129381	0.0417401	0.01683357	0.226593	0.255094	0.0188432	0.49947	0.07537	0.07537	0.085122	0.085122	-2.585346	0.1216756
2	-57623.31	-57623.14	-0.1645801	0.127595	0.127595	0.156143	0.156143	-2.058895	0.2019093	0.3842436	0.3730422	0.0417401	0.02070272	0.267998	0.352666	0.0406388	0.338697	0.157381	0.157381	0.216121	0.216121	-1.849085	0.3171691
3	-57619.33	-57619.2	-0.1342491	0.127595	0.127595	0.156143	0.156143	-2.058895	0.2019093	0.3842436	0.3427112	0.0417401	0.02070272	0.251583	0.243464	0.153961	0.350992	0.157381	0.157381	0.216121	0.216121	-1.849085	0.3171691
4	-57057.56	-57053.1	-4.462846	0.0296577	0.0296577	0.00901227	0.00901227	-3.518033	-1.191135	0.3150386	3.228577	0.02469348	0.01093615	0.222761	0.215572	0.250885	0.310781	0.10132	0.10132	0.381474	0.381474	-2.28947	1.325758
5	-57033.16	-57031.38	-1.774133	0.0178395	0.0178395	0.0151599	0.0151599	-4.026339	-0.1627622	0.6268503	1.385534	0.007973567	0.004427447	0.12495	0.560002	0.140726	0.174322	0.0701099	0.0701099	0.263966	0.263966	-2.657691	1.325758
6	-58473.25	-58465.92	-7.331538	0.0178395	0.0178395	0.0590139	0.0590139	-4.026339	1.196357	4.464378	0.1519961	0.06627055	0.03834639	0.12495	0.560002	0.140726	0.174322	0.065065	0.065065	0.244972	0.244972	-2.732369	1.325758
7	-57574.71	-57571.5	-3.204999	0.0178395	0.0178395	0.0108286	0.0108286	-4.026339	-0.4992298	0.13255	1.273801	0.06627055	0.02297992	0.207265	0.219074	0.505466	0.0681953	0.0843104	0.0843104	0.317432	0.317432	-2.47325	1.325758
8	-56966.29	-56956.63	-9.661905	0.0220851	0.0220851	0.0147093	0.0147093	-3.812854	-0.4064205	6.292807	4.21451	0.00451621	0.02297992	0.321914	0.394367	0.160957	0.122762	0.105272	0.105272	0.154623	0.154623	-2.251204	0.3844383
9	-57743.73	-57741.64	-2.08583	0.0220851	0.0220851	0.0881982	0.0881982	-3.812854	1.384685	0.4599004	0.083709	0.008367652	0.09748445	0.321914	0.394367	0.160957	0.122762	0.0924515	0.0924515	0.203015	0.203015	-2.381071	0.7865953
10	-57228.05	-57228.65	0.5947891	0.0322	0.0322	0.061381	0.061381	-3.435788	0.6451339	0.2288854	0.2700291	0.001865424	0.02328532	0.356131	0.329992	0.178066	0.135811	0.125812	0.125812	0.276271	0.276271	-2.07297	0.7865953
11	-57001.67	-57000.66	-1.010097	0.0339133	0.0339133	0.0989693	0.0989693	-3.383949	1.071003	0.2415726	0.351541	0.01970208	0.02328532	0.309394	0.286685	0.154697	0.249225	0.117704	0.117704	0.258468	0.258468	-2.139579	0.7865953
12	-60136.77	-60131.51	-5.25686	0.0339133	0.0339133	0.331338	0.331338	-3.383949	2.279333	0.2415726	1.458201	0.1938116	0.01461842	0.329935	0.307347	0.218472	0.144247	0.143945	0.143945	0.316089	0.316089	-1.938327	0.7865953
13	-57430.3	-57426.15	-4.145498	0.0339133	0.0339133	0.331338	0.331338	-3.383949	2.279333	0.1677629	2.016439	0.02199234	0.01461842	0.626295	0.0434853	0.198897	0.131323	0.106833	0.106833	0.176103	0.176103	-2.236487	0.499801
14	-57822.06	-57816.44	-5.619227	0.0339133	0.0339133	0.331338	0.331338	-3.383949	2.279333	0.4936201	1.716135	0.009682644	0.1058376	0.198507	0.0469524	0.660195	0.094346	0.106833	0.106833	0.387883	0.387883	-2.236487	1.289435
15	-57698.57	-57694.01	-4.557251	0.0339133	0.0339133	0.00850497	0.00850497	-3.383949	-1.383156	0.338379	2.577407	0.00773972	0.1024916	0.198507	0.0469524	0.660195	0.094346	0.115325	0.115325	0.418714	0.418714	-2.160002	1.289435
16	-57451.04	-57451.27	0.2325555	0.0328118	0.0328118	0.0181083	0.0181083	-3.416966	-0.5944185	0.3408652	0.6913664	0.005314365	0.002515178	0.0871444	0.0206121	0.850826	0.0414179	0.0954974	0.0954974	0.346725	0.346725	-2.348657	1.289435
17	-58050.68	-58049.93	-0.7500782	0.045423	0.045423	0.105517	0.105517	-3.091738	0.8428586	0.151843	0.1832522	0.04617051	0.008197037	0.0806765	0.0190823	0.787677	0.112564	0.110967	0.110967	0.402893	0.402893	-2.198518	1.289435
18	-57764.87	-57764.91	0.03885135	0.0423328	0.0423328	0.0311005	0.0311005	-3.162193	-0.3083398	0.129764	0.1814539	0.04617051	0.01551147	0.115468	0.0273115	0.316348	0.540872	0.167876	0.167876	0.242423	0.242423	-1.78453	0.3674569
19	-57490.84	-57489.84	-0.9990879	0.183228	0.183228	0.134611	0.134611	-1.697026	-0.3083398	0.2565312	0.6766154	0.01187737	0.06585157	0.578107	0.136739	0.138862	0.146293	0.167876	0.167876	0.39099	0.39099	-1.78453	0.8454566
20	-59340.99	-59337.72	-3.272283	0.0712223	0.0712223	0.326216	0.326216	-2.641949	1.521752	0.4611977	0.6766154	0.05595234	0.2557806	0.628162	0.148578	0.0643011	0.158959	0.156247	0.156247	0.19889	0.19889	-1.856315	0.2413125
21	-59359.24	-59351.02	-8.224293	0.0277775	0.0277775	0.127228	0.127228	-3.583529	1.521752	0.8400333	0.08861608	1.051204	1.243408	0.0451064	0.408966	0.157232	0.388695	0.147206	0.147206	0.278161	0.278161	-1.915922	0.6363656
