Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-56373.38	-56369.48	-3.899434	0.00372709	0.00372709	0.00156044	0.00156044	-5.592128	-0.8706564	0.001914517	0.1308633	0.007676516	0.02119984	0.00386715	0.380845	0.278108	0.33718	0.0641555	0.0641555	0.242398	0.242398	-2.746445	1.329272
1	-56373.54	-56369.34	-4.200892	0.00372709	0.00372709	0.00116661	0.00116661	-5.592128	-1.161528	0.00318201	0.1245932	0.007676516	0.02119984	0.0051479	0.175789	0.370214	0.44885	0.0620383	0.0620383	0.234399	0.234399	-2.780004	1.329272
2	-56374.05	-56368.24	-5.809112	0.00198182	0.00198182	0.000649696	0.000649696	-6.223738	-1.115269	0.002836058	0.1218184	0.007638064	0.02119984	0.00545157	0.186158	0.333063	0.475327	0.062037	0.062037	0.239639	0.239639	-2.780025	1.351402
3	-56377.06	-56371.17	-5.892362	0.00198182	0.00198182	0.000649696	0.000649696	-6.223738	-1.115269	0.002889224	0.1278936	0.009253302	0.02037327	0.00665531	0.243184	0.406604	0.343556	0.0619818	0.0619818	0.239426	0.239426	-2.780914	1.351402
4	-56373.9	-56371.48	-2.42191	0.00894589	0.00894589	0.00293271	0.00293271	-4.716561	-1.115269	0.003816825	0.1285751	0.008175242	0.02192235	0.00984555	0.264385	0.232009	0.49376	0.0619818	0.0619818	0.239109	0.239109	-2.780914	1.350077
5	-56374.07	-56371.06	-3.015596	0.00894589	0.00894589	0.00187075	0.00187075	-4.716561	-1.564855	0.001902522	0.1285751	0.008024932	0.02137783	0.0167681	0.450278	0.395138	0.137816	0.0621375	0.0621375	0.243703	0.243703	-2.778406	1.366599
6	-56373.32	-56369.87	-3.451183	0.00704163	0.00704163	0.00147253	0.00147253	-4.955915	-1.564855	0.00262542	0.1285751	0.008024932	0.0208889	0.037528	0.376249	0.277783	0.308441	0.0613107	0.0613107	0.241676	0.241676	-2.791801	1.371643
7	-56374.37	-56370.89	-3.473461	0.00704163	0.00704163	0.00147253	0.00147253	-4.955915	-1.564855	0.00297681	0.1262323	0.008247611	0.02222223	0.184406	0.264085	0.194973	0.356536	0.0608356	0.0608356	0.233971	0.233971	-2.79958	1.347022
8	-56374.4	-56369.4	-4.993017	0.00349121	0.00349121	0.000730077	0.000730077	-5.657506	-1.564855	0.002749885	0.1290242	0.008247611	0.02222223	0.234919	0.148365	0.211926	0.40479	0.0615404	0.0615404	0.236681	0.236681	-2.788062	1.347022
9	-56375.32	-56370.04	-5.284664	0.00196724	0.00196724	0.00180499	0.00180499	-6.231126	-0.08607433	0.002424504	0.1343124	0.008247611	0.02244369	0.264253	0.166891	0.113521	0.455335	0.0627182	0.0627182	0.241211	0.241211	-2.769104	1.347022
10	-56374.84	-56369.74	-5.105777	0.00212196	0.00212196	0.00161961	0.00161961	-6.155415	-0.2701534	0.003446903	0.1362625	0.008247611	0.02264723	0.344415	0.148708	0.101152	0.405725	0.0640168	0.0640168	0.246206	0.246206	-2.74861	1.347022
11	-56374.25	-56372.2	-2.056266	0.00777029	0.00777029	0.00593077	0.00593077	-4.857448	-0.2701534	0.001786355	0.1314049	0.007870826	0.02264723	0.475963	0.205506	0.0738378	0.244693	0.0655687	0.0655687	0.249615	0.249615	-2.724657	1.336822
12	-56375.42	-56371.95	-3.467142	0.0040115	0.0040115	0.00306183	0.00306183	-5.518591	-0.2701534	0.002494307	0.1269276	0.007870826	0.02446138	0.496534	0.218139	0.0525239	0.232804	0.0638009	0.0638009	0.24034	0.24034	-2.751989	1.326286
13	-56374.87	-56369.17	-5.705086	0.00173162	0.00173162	0.00132168	0.00132168	-6.358696	-0.2701534	0.003186108	0.1246255	0.007870826	0.02392864	0.285562	0.393821	0.12075	0.199867	0.0615345	0.0615345	0.239634	0.239634	-2.788158	1.359516
14	-56374.45	-56370.35	-4.100263	0.00301776	0.00301776	0.00230335	0.00230335	-5.803239	-0.2701534	0.003051611	0.1246255	0.006967752	0.02307459	0.498596	0.209599	0.185432	0.106373	0.0630315	0.0630315	0.245464	0.245464	-2.76412	1.359516
15	-56373.18	-56369.08	-4.101344	0.00301776	0.00301776	0.00234133	0.00234133	-5.803239	-0.2537972	0.002928433	0.1259542	0.007362484	0.02307459	0.351102	0.443414	0.130578	0.0749059	0.0630315	0.0630315	0.239694	0.239694	-2.76412	1.335729
16	-56374.58	-56372.29	-2.291569	0.00711631	0.00711631	0.00419545	0.00419545	-4.945366	-0.52839	0.001401802	0.1199149	0.007257825	0.02307459	0.324297	0.409561	0.189087	0.0770546	0.0631335	0.0631335	0.240082	0.240082	-2.762503	1.335729
17	-56373.47	-56371.19	-2.277861	0.00711631	0.00711631	0.00419545	0.00419545	-4.945366	-0.52839	0.003227641	0.1279862	0.006954209	0.02307459	0.284588	0.359411	0.165934	0.190068	0.0631335	0.0631335	0.239618	0.239618	-2.762503	1.333794
18	-56379.98	-56375.93	-4.055347	0.00314158	0.00314158	0.00185213	0.00185213	-5.763029	-0.52839	0.006475911	0.1464238	0.006142269	0.02307459	0.437307	0.0576976	0.212932	0.292064	0.0631335	0.0631335	0.243953	0.243953	-2.762503	1.351722
19	-56377.55	-56374.68	-2.869852	0.00561909	0.00561909	0.00331275	0.00331275	-5.181585	-0.52839	0.006844912	0.1409777	0.008036264	0.02294236	0.401854	0.13409	0.19567	0.268386	0.0619712	0.0619712	0.241974	0.241974	-2.781086	1.362161
20	-56378.81	-56376.68	-2.127128	0.0076524	0.0076524	0.00581972	0.00581972	-4.872736	-0.2737675	0.005425907	0.1387797	0.008971532	0.01991982	0.67305	0.0759241	0.105845	0.145181	0.0643678	0.0643678	0.251332	0.251332	-2.743142	1.362161
21	-56380.69	-56377.87	-2.820976	0.0076524	0.0076524	0.00245593	0.00245593	-4.872736	-1.136515	0.004690545	0.1629776	0.008971532	0.0226846	0.397812	0.453816	0.0625609	0.0858104	0.0655925	0.0655925	0.256114	0.256114	-2.724293	1.362161
22	-56375.16	-56372.7	-2.456308	0.0076524	0.0076524	0.00307893	0.00307893	-4.872736	-0.9104372	0.004117491	0.147594	0.00782064	0.02067533	0.599685	0.17437	0.0797734	0.146171	0.0654054	0.0654054	0.255383	0.255383	-2.727151	1.362161
23	-56378.58	-56376.58	-2.001123	0.00984688	0.00984688	0.00398206	0.00398206	-4.620601	-0.9053558	0.006700573	0.1456922	0.00782064	0.02067533	0.584793	0.194873	0.0777924	0.142541	0.0654054	0.0654054	0.253613	0.253613	-2.727151	1.355206
24	-56377.06	-56372.5	-4.556021	0.00311631	0.00311631	0.0010733	0.0010733	-5.771106	-1.065914	0.0015795	0.1324187	0.00782064	0.02000798	0.270288	0.0376704	0.1397	0.552342	0.063898	0.063898	0.253573	0.253573	-2.750467	1.378362
25	-56374.72	-56370.24	-4.480785	0.00311631	0.00311631	0.00121811	0.00121811	-5.771106	-0.9393471	0.002831532	0.1415143	0.00782064	0.02190537	0.406272	0.0566228	0.209985	0.32712	0.063898	0.063898	0.252086	0.252086	-2.750467	1.372481
26	-56376.5	-56374.05	-2.449597	0.00777319	0.00777319	0.00303841	0.00303841	-4.857075	-0.9393471	0.003771248	0.1296581	0.00782064	0.02052832	0.363447	0.0438203	0.231733	0.361	0.063898	0.063898	0.252086	0.252086	-2.750467	1.372481
27	-56373.88	-56370.97	-2.905885	0.00634325	0.00634325	0.00247947	0.00247947	-5.060364	-0.9393471	0.004133014	0.144348	0.007845614	0.02267641	0.279411	0.340062	0.178152	0.202375	0.0642551	0.0642551	0.253495	0.253495	-2.744893	1.372481
28	-56374.13	-56371.89	-2.239828	0.00950237	0.00950237	0.00323291	0.00323291	-4.656214	-1.078159	0.002197372	0.1391396	0.007646313	0.02267641	0.218106	0.39604	0.184471	0.201383	0.0646995	0.0646995	0.245512	0.245512	-2.738001	1.333593
29	-56378.28	-56374.99	-3.29172	0.00413116	0.00413116	0.00377562	0.00377562	-5.489197	-0.08999426	0.002197372	0.1352154	0.007146012	0.02267641	0.239963	0.230416	0.202956	0.326666	0.0622082	0.0622082	0.233733	0.233733	-2.777269	1.323694
30	-56373.63	-56369.78	-3.847947	0.00413116	0.00413116	0.00142085	0.00142085	-5.489197	-1.0673	0.00412308	0.128786	0.006895948	0.02267641	0.2618	0.27533	0.0725281	0.390342	0.0630332	0.0630332	0.241046	0.241046	-2.764094	1.341325
31	-56376.7	-56372.02	-4.687279	0.00291251	0.00291251	0.00100172	0.00100172	-5.83874	-1.0673	0.001910345	0.1421202	0.006895948	0.02206447	0.271026	0.249792	0.075084	0.404098	0.064181	0.064181	0.245435	0.245435	-2.746048	1.341325
