Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-56386.28	-56385.09	-1.195778	0.018772	0.018772	0.00566804	0.00566804	-3.975387	-1.197524	0.003397362	0.1193333	0.0057535	0.0221652	0.445899	0.243414	0.159193	0.151495	0.0623452	0.0623452	0.229598	0.229598	-2.775069	1.303646
1	-56384.99	-56382.9	-2.088923	0.00806454	0.00806454	0.0134863	0.0134863	-4.820279	0.5142001	0.005327999	0.1141652	0.008635803	0.0221652	0.695018	0.133977	0.0876211	0.0833838	0.0623452	0.0623452	0.229598	0.229598	-2.775069	1.303646
2	-56386.99	-56382.66	-4.321338	0.00321915	0.00321915	0.00887138	0.00887138	-5.738638	1.013713	0.002676908	0.1597152	0.006344337	0.01917469	0.842564	0.111097	0.00706822	0.0392707	0.0659979	0.0659979	0.264577	0.264577	-2.718133	1.38851
3	-56380.12	-56374.87	-5.257008	0.00263201	0.00263201	0.0109287	0.0109287	-5.940008	1.42365	0.002518534	0.1160696	0.006344337	0.01917469	0.0971319	0.100714	0.000814834	0.801339	0.0625552	0.0625552	0.238289	0.238289	-2.771705	1.337435
4	-56386.5	-56382.96	-3.543068	0.00592677	0.00592677	0.0246094	0.0246094	-5.128276	1.42365	0.004308056	0.1485656	0.008952151	0.01917469	0.0941504	0.128317	0.000789822	0.776742	0.0691273	0.0691273	0.263324	0.263324	-2.671805	1.337435
5	-56391.6	-56391.15	-0.4555868	0.0238083	0.0238083	0.0380071	0.0380071	-3.737719	0.4677371	0.004308056	0.1574666	0.008030445	0.01917469	0.323672	0.10722	0.00271527	0.566392	0.0746197	0.0746197	0.288503	0.288503	-2.595351	1.352302
6	-56389.61	-56388.92	-0.6967901	0.0190648	0.0190648	0.0304347	0.0304347	-3.959909	0.4677371	0.004755094	0.1649675	0.007719784	0.01898502	0.323672	0.10722	0.00271527	0.566392	0.0708658	0.0708658	0.27399	0.27399	-2.646967	1.352302
7	-56387.74	-56386.35	-1.38777	0.0115881	0.0115881	0.0184989	0.0184989	-4.45778	0.4677371	0.006183256	0.1701602	0.007735737	0.01898502	0.648196	0.17932	0.00454113	0.167943	0.0708658	0.0708658	0.27399	0.27399	-2.646967	1.352302
8	-56394.48	-56392.56	-1.918442	0.00887281	0.00887281	0.0141644	0.0141644	-4.724763	0.4677371	0.007916363	0.1513916	0.00692003	0.02495079	0.821226	0.16798	0.00575334	0.00504022	0.0708658	0.0708658	0.279873	0.279873	-2.646967	1.373546
9	-56388.79	-56385.18	-3.612169	0.0063958	0.0063958	0.00138831	0.00138831	-5.052114	-1.527551	0.007141311	0.1695202	0.00692003	0.02421299	0.821226	0.16798	0.00575334	0.00504022	0.069341	0.069341	0.279083	0.279083	-2.66872	1.392473
10	-56393.3	-56392.39	-0.9147158	0.0185311	0.0185311	0.00775036	0.00775036	-3.988303	-0.8717133	0.007141311	0.1695202	0.004763875	0.02153157	0.540175	0.31592	0.134426	0.00947911	0.0645285	0.0645285	0.264754	0.264754	-2.740648	1.411694
11	-56380.21	-56376.73	-3.478391	0.00513654	0.00513654	0.00214828	0.00214828	-5.271375	-0.8717133	0.00595861	0.1414723	0.008498751	0.02422026	0.158215	0.3358	0.493709	0.0122767	0.059042	0.059042	0.256089	0.256089	-2.829507	1.467276
12	-56383.65	-56382.27	-1.381046	0.0145702	0.0145702	0.00609374	0.00609374	-4.22878	-0.8717133	0.000867847	0.1331403	0.006019998	0.02422026	0.0564093	0.359033	0.527868	0.0566901	0.0600865	0.0600865	0.244751	0.244751	-2.811971	1.404455
13	-56385.2	-56381.84	-3.352872	0.00487064	0.00487064	0.00203707	0.00203707	-5.32453	-0.8717133	0.000867847	0.1139706	0.006019998	0.02415262	0.0568881	0.360915	0.525209	0.0569873	0.054605	0.054605	0.222423	0.222423	-2.90763	1.404455
14	-56389.44	-56386.14	-3.303993	0.00867117	0.00867117	0.00138457	0.00138457	-4.747752	-1.834612	0.0003358065	0.1139706	0.005035012	0.0221516	0.0695366	0.441161	0.419645	0.0696578	0.0612763	0.0612763	0.241328	0.241328	-2.792362	1.370763
15	-56380.06	-56376.89	-3.176529	0.00982057	0.00982057	0.0015681	0.0015681	-4.623276	-1.834612	0.001003783	0.1300203	0.005912793	0.02066391	0.10693	0.678393	0.151815	0.0628621	0.0612763	0.0612763	0.247355	0.247355	-2.792362	1.395429
16	-56377.88	-56373.91	-3.971035	0.00622934	0.00622934	0.000994673	0.000994673	-5.078484	-1.834612	0.004367478	0.1262021	0.005912793	0.02153074	0.033796	0.467395	0.478941	0.0198681	0.0612763	0.0612763	0.23226	0.23226	-2.792362	1.332464
17	-56387.62	-56384.85	-2.76411	0.00652969	0.00652969	0.013886	0.013886	-5.031396	0.7545218	0.002766747	0.1095914	0.008243571	0.02740273	0.0182349	0.664586	0.258416	0.0587632	0.0612763	0.0612763	0.234146	0.234146	-2.792362	1.340553
18	-56378.43	-56375.44	-2.98614	0.00566345	0.00566345	0.0120439	0.0120439	-5.173723	0.7545218	0.003334825	0.1406205	0.008243571	0.01891794	0.124605	0.642629	0.175945	0.0568218	0.0611534	0.0611534	0.257218	0.257218	-2.79437	1.43654
19	-56382.6	-56379.73	-2.87212	0.00779125	0.00779125	0.0270336	0.0270336	-4.854754	1.244077	0.003036056	0.1406205	0.008243571	0.01891794	0.124605	0.642629	0.175945	0.0568218	0.0615934	0.0615934	0.265215	0.265215	-2.7872	1.459985
20	-56383.32	-56380.78	-2.542203	0.0091827	0.0091827	0.0293363	0.0293363	-4.690434	1.161505	0.001263249	0.1395442	0.008243571	0.02200159	0.124605	0.642629	0.175945	0.0568218	0.0642256	0.0642256	0.276549	0.276549	-2.745354	1.459985
21	-56380.91	-56378.5	-2.405542	0.0091827	0.0091827	0.0257323	0.0257323	-4.690434	1.030425	0.001263249	0.124006	0.008243571	0.02200159	0.269227	0.227849	0.380153	0.122771	0.0600637	0.0600637	0.258628	0.258628	-2.81235	1.459985
22	-56383.9	-56381.68	-2.213618	0.0091827	0.0091827	0.0257323	0.0257323	-4.690434	1.030425	0.004876738	0.1266934	0.005514141	0.02200159	0.64903	0.177679	0.0775527	0.0957382	0.0591579	0.0591579	0.254728	0.254728	-2.827545	1.459985
23	-56387.91	-56385.47	-2.436793	0.0091827	0.0091827	0.0257323	0.0257323	-4.690434	1.030425	0.004876738	0.1266934	0.00891797	0.02200159	0.313892	0.418414	0.122891	0.144802	0.0573473	0.0573473	0.239034	0.239034	-2.858629	1.427478
24	-56387.23	-56384.73	-2.498017	0.0091827	0.0091827	0.027668	0.027668	-4.690434	1.102955	0.005221399	0.1145638	0.00891797	0.02200159	0.397432	0.407739	0.0894407	0.105388	0.0573473	0.0573473	0.237994	0.237994	-2.858629	1.42312
25	-56383.07	-56378.1	-4.974946	0.00229486	0.00229486	0.00216649	0.00216649	-6.077083	-0.05756192	0.005520328	0.1299978	0.007134143	0.02600453	0.48166	0.299247	0.0913709	0.127723	0.0559378	0.0559378	0.232145	0.232145	-2.883515	1.42312
26	-56387.86	-56379.73	-8.128576	0.000816799	0.000816799	0.00077111	0.00077111	-7.110117	-0.05756192	0.007887974	0.1296953	0.006448872	0.02600453	0.272454	0.420025	0.128249	0.179272	0.0559378	0.0559378	0.232145	0.232145	-2.883515	1.42312
27	-56378.89	-56373.82	-5.06816	0.00210419	0.00210419	0.00198649	0.00198649	-6.163824	-0.05756192	0.0055615	0.137905	0.006448872	0.02163759	0.32074	0.494464	0.0253981	0.159398	0.0568335	0.0568335	0.235862	0.235862	-2.86763	1.42312
28	-56385.51	-56381.61	-3.899799	0.00312747	0.00312747	0.00248236	0.00248236	-5.76753	-0.2310131	0.002719376	0.1075042	0.006448872	0.02163759	0.232208	0.35798	0.0183876	0.391424	0.0568335	0.0568335	0.210912	0.210912	-2.86763	1.311315
29	-56383.2	-56380.85	-2.356546	0.00631511	0.00631511	0.00501249	0.00501249	-5.06481	-0.2310131	0.002960492	0.1339992	0.007244488	0.01852173	0.247021	0.380815	0.0195605	0.352603	0.059291	0.059291	0.230711	0.230711	-2.825298	1.358709
30	-56376.3	-56373.92	-2.382622	0.00631511	0.00631511	0.00501249	0.00501249	-5.06481	-0.2310131	0.0008677298	0.1105917	0.007009706	0.0211394	0.224075	0.438333	0.0177435	0.319849	0.0597919	0.0597919	0.233279	0.233279	-2.816884	1.361366
31	-56384.91	-56383.59	-1.315518	0.0123058	0.0123058	0.00976749	0.00976749	-4.397682	-0.2310131	0.001322765	0.1109466	0.007819734	0.0211394	0.738033	0.147989	0.00599054	0.107987	0.0606246	0.0606246	0.248576	0.248576	-2.803054	1.411047
32	-56383.45	-56382.22	-1.22858	0.0123058	0.0123058	0.00976749	0.00976749	-4.397682	-0.2310131	0.005833262	0.1296555	0.007149207	0.01844153	0.676954	0.209446	0.0145501	0.0990501	0.0595734	0.0595734	0.244265	0.244265	-2.820547	1.411047
33	-56399.47	-56397.41	-2.060785	0.00734147	0.00734147	0.00582714	0.00582714	-4.914216	-0.2310131	0.005833262	0.1198736	0.006535954	0.01712197	0.171805	0.398369	0.0276744	0.402152	0.0527878	0.0527878	0.216443	0.216443	-2.941476	1.411047
34	-56396.16	-56389.99	-6.170097	0.00532423	0.00532423	0.000375575	0.000375575	-5.235488	-2.651564	0.005833262	0.105907	0.006535954	0.01712197	0.44821	0.207697	0.0550346	0.289058	0.0537338	0.0537338	0.220322	0.220322	-2.923714	1.411047
35	-56399.95	-56395.33	-4.614669	0.0128406	0.0128406	0.000905789	0.000905789	-4.355141	-2.651564	0.006800614	0.1215412	0.005063898	0.02494831	0.44821	0.207697	0.0550346	0.289058	0.0602647	0.0602647	0.244438	0.244438	-2.809009	1.400215
36	-56387.1	-56380.69	-6.415102	0.00473683	0.00473683	0.00033414	0.00033414	-5.352387	-2.651564	0.003791496	0.1342741	0.005063898	0.02494831	0.461623	0.279026	0.0566817	0.202669	0.0602647	0.0602647	0.233925	0.233925	-2.809009	1.356253
37	-56384.24	-56380.5	-3.743954	0.00434621	0.00434621	0.00205479	0.00205479	-5.438451	-0.7491315	0.001354625	0.1212672	0.009386507	0.02494831	0.208686	0.593371	0.120538	0.077404	0.0602647	0.0602647	0.251914	0.251914	-2.809009	1.430342
38	-56391.07	-56386.48	-4.590285	0.00298094	0.00298094	0.0056522	0.0056522	-5.815517	0.6398059	0.006039803	0.1682723	0.009386507	0.02494831	0.154786	0.150306	0.637496	0.0574118	0.0671182	0.0671182	0.280563	0.280563	-2.7013	1.430342
39	-56384.96	-56383.82	-1.137587	0.0147159	0.0147159	0.027903	0.027903	-4.218828	0.6398059	0.003114804	0.1481947	0.006259921	0.02076407	0.547196	0.080523	0.341524	0.0307571	0.0674836	0.0674836	0.28209	0.28209	-2.695871	1.430342
40	-56382.28	-56381.1	-1.178683	0.0147159	0.0147159	0.027903	0.027903	-4.218828	0.6398059	0.003708265	0.1474626	0.007379409	0.02223508	0.586043	0.325135	0.0558817	0.0329406	0.0674836	0.0674836	0.260965	0.260965	-2.695871	1.3525
41	-56376.09	-56371.98	-4.11357	0.00502234	0.00502234	0.00105149	0.00105149	-5.29386	-1.563684	0.004203756	0.1357227	0.007379409	0.02223508	0.409136	0.54468	0.0290559	0.0171276	0.0607957	0.0607957	0.233598	0.233598	-2.800236	1.346082
42	-56380.87	-56377.39	-3.479475	0.00456814	0.00456814	0.00161775	0.00161775	-5.388649	-1.038073	0.004203756	0.1075325	0.00584475	0.02126381	0.372717	0.578253	0.0308468	0.0181833	0.058918	0.058918	0.226383	0.226383	-2.831609	1.346082
43	-56382.74	-56377.91	-4.827258	0.00284843	0.00284843	0.00100873	0.00100873	-5.860988	-1.038073	0.004203756	0.1332832	0.009353319	0.0241752	0.363051	0.587164	0.0313222	0.0184635	0.0661633	0.0661633	0.235163	0.235163	-2.71563	1.268153
44	-56383.19	-56381.79	-1.400288	0.0152599	0.0152599	0.00618176	0.00618176	-4.18253	-0.9036222	0.004203756	0.1456121	0.008434131	0.02095418	0.22114	0.640549	0.118168	0.0201422	0.0677097	0.0677097	0.270621	0.270621	-2.692526	1.385489
45	-56382.83	-56381.41	-1.416203	0.0152599	0.0152599	0.00618176	0.00618176	-4.18253	-0.9036222	0.00632176	0.1579476	0.008434131	0.02095418	0.191067	0.55344	0.102098	0.153395	0.0676083	0.0676083	0.270499	0.270499	-2.694025	1.386539
46	-56382.71	-56381.34	-1.36707	0.0159112	0.0159112	0.00644564	0.00644564	-4.14073	-0.9036222	0.00632176	0.1663194	0.008434131	0.02095418	0.213489	0.618386	0.114079	0.0540455	0.0679976	0.0679976	0.272057	0.272057	-2.688283	1.386539
47	-56384.09	-56383.22	-0.867347	0.022305	0.022305	0.00903576	0.00903576	-3.802943	-0.9036222	0.004883649	0.1663194	0.006360134	0.02294066	0.17938	0.519588	0.255621	0.0454108	0.0674464	0.0674464	0.270122	0.270122	-2.696422	1.387542
48	-56379.29	-56377.14	-2.145062	0.00761301	0.00761301	0.0125398	0.0125398	-4.877896	0.4990521	0.004883649	0.154384	0.006304817	0.02294066	0.176899	0.512402	0.265916	0.0447827	0.0674464	0.0674464	0.270122	0.270122	-2.696422	1.387542
