Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-56430.32	-56429.92	-0.3999842	0.0386846	0.0386846	0.0724196	0.0724196	-3.252315	0.6270365	0.005441499	0.1421169	0.01020995	0.02799141	0.249528	0.169216	0.434172	0.147085	0.0755	0.0755	0.282909	0.282909	-2.583623	1.320993
1	-56425.77	-56425.92	0.1493511	0.0386846	0.0386846	0.0543495	0.0543495	-3.252315	0.3399953	0.0007097779	0.1385526	0.004638333	0.02702808	0.162595	0.458653	0.28291	0.0958417	0.0701454	0.0701454	0.262845	0.262845	-2.657185	1.320993
2	-56446.6	-56446.31	-0.2887941	0.0386846	0.0386846	0.0543495	0.0543495	-3.252315	0.3399953	0.0008000976	0.1632247	0.01365794	0.02702808	0.0921921	0.275379	0.169862	0.462567	0.0892052	0.0892052	0.303398	0.303398	-2.416816	1.224106
3	-56443.58	-56443.83	0.2437448	0.0386846	0.0386846	0.0732918	0.0732918	-3.252315	0.6390086	0.001512605	0.1453023	0.004630034	0.01455967	0.108832	0.482595	0.359784	0.0487891	0.0767324	0.0767324	0.31578	0.31578	-2.567431	1.414722
4	-56447.6	-56447.6	0.005881657	0.0386846	0.0386846	0.0663052	0.0663052	-3.252315	0.5388274	0.009312976	0.1842455	0.005829563	0.01455967	0.065456	0.559614	0.330158	0.0447716	0.0721611	0.0721611	0.335202	0.335202	-2.628854	1.535833
5	-56445.93	-56445.69	-0.2457177	0.029715	0.029715	0.0287413	0.0287413	-3.516104	-0.03331709	0.02017109	0.2350348	0.005396392	0.02085292	0.065456	0.559614	0.330158	0.0447716	0.0721611	0.0721611	0.329637	0.329637	-2.628854	1.519092
6	-56449.67	-56445.88	-3.787036	0.0039143	0.0039143	0.00574429	0.00574429	-5.54312	0.3835703	0.0169566	0.2976799	0.007340343	0.02085292	0.0316699	0.0912625	0.772334	0.104734	0.0721611	0.0721611	0.329637	0.329637	-2.628854	1.519092
7	-56414.2	-56412.76	-1.444928	0.0105094	0.0105094	0.0082856	0.0082856	-4.555487	-0.2377492	0.003216808	0.1922653	0.006552502	0.02085292	0.0404549	0.0904345	0.765327	0.103783	0.0815098	0.0815098	0.323433	0.323433	-2.507032	1.378267
8	-56436.93	-56436.55	-0.3857628	0.0215407	0.0215407	0.0402074	0.0402074	-3.837811	0.6241064	0.003216808	0.1922653	0.002778402	0.02258645	0.0450983	0.100815	0.738391	0.115696	0.0702363	0.0702363	0.31276	0.31276	-2.65589	1.49357
9	-56444.42	-56441.43	-2.986432	0.00510057	0.00510057	0.00952061	0.00952061	-5.278402	0.6241064	0.001184058	0.1922653	0.006808255	0.01449884	0.117957	0.0237689	0.258491	0.599784	0.061622	0.061622	0.2744	0.2744	-2.786737	1.49357
10	-56453.3	-56452.09	-1.20624	0.0189735	0.0189735	0.0354155	0.0354155	-3.964712	0.6241064	0.02329382	0.1931815	0.006808255	0.02479827	0.264511	0.0533003	0.579651	0.102538	0.0540974	0.0540974	0.256625	0.256625	-2.916969	1.55683
11	-56415.61	-56414.93	-0.6770888	0.0315279	0.0315279	0.0588493	0.0588493	-3.456882	0.6241064	0.005415821	0.1931815	0.008385863	0.02271421	0.245613	0.0969602	0.470897	0.18653	0.0686646	0.0686646	0.334348	0.334348	-2.678521	1.582947
12	-56478.85	-56477.92	-0.9304386	0.0350117	0.0350117	0.065352	0.065352	-3.352073	0.6241064	0.01917727	0.2488496	0.01413175	0.02271421	0.386471	0.156582	0.179299	0.277648	0.0686646	0.0686646	0.334348	0.334348	-2.678521	1.582947
13	-56503.11	-56501.86	-1.250817	0.0280657	0.0280657	0.0471699	0.0471699	-3.573207	0.5192087	0.01853698	0.2386048	0.01413175	0.03508909	0.225337	0.283381	0.164066	0.327216	0.0686646	0.0686646	0.326897	0.326897	-2.678521	1.560411
14	-56447.51	-56445	-2.505768	0.0156058	0.0156058	0.00366709	0.00366709	-4.160115	-1.448242	0.01853698	0.1888094	0.01413175	0.01784867	0.0642741	0.271928	0.0354265	0.628371	0.0537798	0.0537798	0.256034	0.256034	-2.922857	1.560411
15	-56486.1	-56484.32	-1.776122	0.0156058	0.0156058	0.00658101	0.00658101	-4.160115	-0.8634523	0.009878981	0.1203591	0.01413175	0.01614972	0.0503719	0.700043	0.0277639	0.221821	0.0537798	0.0537798	0.276003	0.276003	-2.922857	1.635512
16	-56403.62	-56401.47	-2.146442	0.0119541	0.0119541	0.00531199	0.00531199	-4.426685	-0.8111035	0.004983875	0.1644502	0.009936467	0.02323174	0.0861986	0.4867	0.0475108	0.37959	0.0531988	0.0531988	0.267439	0.267439	-2.93372	1.614858
17	-56409.49	-56406.71	-2.77903	0.00608295	0.00608295	0.00760351	0.00760351	-5.102266	0.2231212	0.007201034	0.1579506	0.006539556	0.02700529	0.0861986	0.4867	0.0475108	0.37959	0.0531988	0.0531988	0.236079	0.236079	-2.93372	1.490132
18	-56404	-56401.48	-2.51426	0.0068828	0.0068828	0.00656468	0.00656468	-4.97873	-0.04732191	0.007115536	0.1516028	0.007226706	0.01839563	0.122829	0.693525	0.0677007	0.115946	0.0531988	0.0531988	0.276861	0.276861	-2.93372	1.649482
19	-56427.91	-56426.99	-0.913499	0.0178281	0.0178281	0.0122882	0.0122882	-4.026981	-0.3721324	0.0009302019	0.1615988	0.005463691	0.01839563	0.0859166	0.485108	0.0642871	0.364689	0.0560066	0.0560066	0.291474	0.291474	-2.882286	1.649482
20	-56417.32	-56416.21	-1.102104	0.0166044	0.0166044	0.0114448	0.0114448	-4.098085	-0.3721324	0.006620309	0.1563494	0.005463691	0.02221361	0.0939812	0.480828	0.0637199	0.361471	0.0560066	0.0560066	0.291474	0.291474	-2.882286	1.649482
21	-56413.49	-56410.98	-2.509603	0.00792826	0.00792826	0.00546466	0.00546466	-4.837321	-0.3721324	0.01317548	0.1948557	0.008298508	0.02221361	0.0723445	0.37013	0.0490501	0.508476	0.0563632	0.0563632	0.29333	0.29333	-2.875938	1.649482
22	-56408.67	-56406.64	-2.023431	0.0228399	0.0228399	0.00456057	0.00456057	-3.779246	-1.611063	0.01317548	0.1480317	0.008298508	0.02221361	0.0972412	0.497506	0.0659302	0.339322	0.0563632	0.0563632	0.255146	0.255146	-2.875938	1.510018
23	-56404	-56401.99	-2.007717	0.0128008	0.0128008	0.00423255	0.00423255	-4.358246	-1.106704	0.01317548	0.1242187	0.008298508	0.02221361	0.567532	0.238331	0.031584	0.162553	0.0557807	0.0557807	0.240991	0.240991	-2.886328	1.463332
24	-56424.35	-56421.24	-3.112512	0.0128008	0.0128008	0.00202752	0.00202752	-4.358246	-1.842697	0.01928313	0.1446907	0.008298508	0.02617863	0.396293	0.296466	0.105037	0.202204	0.0557807	0.0557807	0.219537	0.219537	-2.886328	1.370095
25	-56415.27	-56413.73	-1.539158	0.0128008	0.0128008	0.0114243	0.0114243	-4.358246	-0.113768	0.001627948	0.1643642	0.01424587	0.02159822	0.562071	0.215057	0.0761942	0.146678	0.0660089	0.0660089	0.259793	0.259793	-2.717965	1.370095
26	-56429.72	-56428.82	-0.8978028	0.03575	0.03575	0.0076295	0.0076295	-3.331206	-1.544527	0.0040602	0.1761268	0.004347617	0.02159822	0.301686	0.578689	0.0408965	0.0787283	0.0663353	0.0663353	0.236591	0.236591	-2.713032	1.271609
27	-56454.16	-56452.83	-1.324968	0.03575	0.03575	0.0076295	0.0076295	-3.331206	-1.544527	0.01336327	0.2190042	0.004347617	0.03103692	0.198427	0.380618	0.369174	0.0517816	0.065389	0.065389	0.279221	0.279221	-2.727402	1.451648
28	-56454.22	-56453.29	-0.9304255	0.03575	0.03575	0.0122929	0.0122929	-3.331206	-1.067528	0.01912947	0.2373323	0.007103965	0.03000772	0.242874	0.241876	0.451869	0.0633806	0.0721879	0.0721879	0.308253	0.308253	-2.628483	1.451648
29	-56523.06	-56522.57	-0.4851234	0.0626991	0.0626991	0.0215596	0.0215596	-2.769408	-1.067528	0.001210938	0.2024803	0.004883782	0.03404972	0.2186	0.216894	0.213819	0.350686	0.0796957	0.0796957	0.357137	0.357137	-2.529539	1.499902
30	-56413.85	-56412.24	-1.605315	0.0121603	0.0121603	0.0302041	0.0302041	-4.40958	0.9098012	0.01402334	0.1883974	0.00436084	0.02323757	0.535597	0.158111	0.116015	0.190277	0.0662795	0.0662795	0.291225	0.291225	-2.713874	1.480216
31	-56437.19	-56435.17	-2.027465	0.0121603	0.0121603	0.0302041	0.0302041	-4.40958	0.9098012	0.01402334	0.1628241	0.013649	0.01645468	0.824956	0.0593553	0.0442582	0.0714307	0.0576656	0.0576656	0.253377	0.253377	-2.853095	1.480216
32	-56450.43	-56449.68	-0.7470762	0.0161683	0.0161683	0.0211312	0.0211312	-4.124701	0.2676976	0.01781646	0.245756	0.005626897	0.0155827	0.856251	0.0236716	0.0459372	0.0741404	0.0704368	0.0704368	0.296369	0.296369	-2.653039	1.436888
