Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-56378.68	-56376.67	-2.013251	0.00950327	0.00950327	0.00419419	0.00419419	-4.656119	-0.8179355	0.007407961	0.1393671	0.007641747	0.02162262	0.438754	0.175905	0.0689481	0.316392	0.0619015	0.0619015	0.241017	0.241017	-2.782211	1.359322
1	-56377.95	-56374.83	-3.116973	0.00526806	0.00526806	0.00232501	0.00232501	-5.246094	-0.8179355	0.007407961	0.1393671	0.006695073	0.0230495	0.364194	0.363389	0.142435	0.129983	0.0626775	0.0626775	0.24762	0.24762	-2.769753	1.373895
2	-56378.5	-56374.47	-4.028638	0.00336918	0.00336918	0.00148696	0.00148696	-5.693087	-0.8179355	0.00337462	0.1475177	0.00573636	0.02110461	0.298722	0.249287	0.269245	0.182745	0.0641013	0.0641013	0.257647	0.257647	-2.747291	1.391125
3	-56388.18	-56383.58	-4.598421	0.00283515	0.00283515	0.00125127	0.00125127	-5.865662	-0.8179355	0.008779868	0.1564793	0.006355828	0.02293384	0.306726	0.255967	0.27646	0.160847	0.059252	0.059252	0.238156	0.238156	-2.825955	1.391125
4	-56376.16	-56373.63	-2.530802	0.0070471	0.0070471	0.00309561	0.00309561	-4.95514	-0.8226302	0.004817876	0.1407887	0.006355828	0.02293384	0.184528	0.176806	0.541899	0.0967663	0.0608276	0.0608276	0.244488	0.244488	-2.799712	1.391125
5	-56379.34	-56375.47	-3.862229	0.0036273	0.0036273	0.00159338	0.00159338	-5.619266	-0.8226302	0.002691239	0.1347062	0.00575661	0.02062876	0.359151	0.138945	0.425858	0.076045	0.0623269	0.0623269	0.256336	0.256336	-2.775363	1.414098
6	-56382.99	-56379.42	-3.568795	0.00603238	0.00603238	0.0012827	0.0012827	-5.110613	-1.548175	0.004598132	0.1209467	0.00609422	0.02062876	0.236629	0.16551	0.507277	0.090584	0.0579014	0.0579014	0.221404	0.221404	-2.849013	1.341246
7	-56379.19	-56375.6	-3.597821	0.0059476	0.0059476	0.00126467	0.00126467	-5.124768	-1.548175	0.005055802	0.1402443	0.006261553	0.02231561	0.305211	0.33989	0.334297	0.0206029	0.0678401	0.0678401	0.253781	0.253781	-2.690602	1.319318
8	-56380.78	-56378.91	-1.869637	0.0197103	0.0197103	0.00419111	0.00419111	-3.926615	-1.548175	0.001747475	0.1377058	0.008525162	0.02353693	0.45037	0.501542	0.0176855	0.0304017	0.064913	0.064913	0.242831	0.242831	-2.734708	1.319318
9	-56381.29	-56380.37	-0.9163702	0.0197103	0.0197103	0.00782484	0.00782484	-3.926615	-0.9238366	0.003171607	0.1341023	0.006174553	0.02268326	0.45037	0.501542	0.0176855	0.0304017	0.0641667	0.0641667	0.240039	0.240039	-2.74627	1.319318
10	-56383.27	-56382.54	-0.7362587	0.0197103	0.0197103	0.00920663	0.00920663	-3.926615	-0.7612165	0.002005976	0.1356616	0.005762295	0.02231592	0.45037	0.501542	0.0176855	0.0304017	0.0641667	0.0641667	0.240039	0.240039	-2.74627	1.319318
11	-56382.36	-56379.67	-2.683066	0.00621647	0.00621647	0.0029037	0.0029037	-5.080554	-0.7612165	0.002627757	0.1363798	0.006989917	0.02231592	0.444389	0.494881	0.0174506	0.0432794	0.0608696	0.0608696	0.227705	0.227705	-2.799022	1.319318
12	-56376.55	-56374.4	-2.145751	0.00779593	0.00779593	0.00364146	0.00364146	-4.854154	-0.7612165	0.001540161	0.1385092	0.00604693	0.02231592	0.061432	0.763237	0.108583	0.0667481	0.0668722	0.0668722	0.25016	0.25016	-2.704971	1.319318
13	-56378.08	-56375.6	-2.480522	0.0101378	0.0101378	0.00248744	0.00248744	-4.591487	-1.405014	0.001960705	0.1385092	0.006717686	0.02214716	0.0505035	0.592855	0.301767	0.054874	0.0668722	0.0668722	0.261952	0.261952	-2.704971	1.365378
14	-56384.49	-56382.58	-1.900275	0.00846871	0.00846871	0.0052638	0.0052638	-4.771377	-0.4755248	0.007207711	0.1645144	0.006717686	0.02214716	0.0443949	0.521146	0.386223	0.0482367	0.0714757	0.0714757	0.272037	0.272037	-2.638398	1.336583
15	-56384.14	-56382.15	-1.991643	0.00846871	0.00846871	0.00435255	0.00435255	-4.771377	-0.6656164	0.007207711	0.1661916	0.006717686	0.02214716	0.0570354	0.384801	0.496192	0.0619711	0.0714757	0.0714757	0.266979	0.266979	-2.638398	1.317814
16	-56382.84	-56380.58	-2.258407	0.00846871	0.00846871	0.00435255	0.00435255	-4.771377	-0.6656164	0.00369552	0.1626827	0.009452964	0.02214716	0.315168	0.438271	0.110163	0.136398	0.0676021	0.0676021	0.275204	0.275204	-2.694116	1.403874
17	-56380.9	-56377.16	-3.742062	0.00463096	0.00463096	0.00164348	0.00164348	-5.374992	-1.035947	0.00369552	0.1198365	0.009452964	0.02102717	0.382902	0.394923	0.099267	0.122907	0.0610075	0.0610075	0.248358	0.248358	-2.796758	1.403874
18	-56373.62	-56369.92	-3.697907	0.00540042	0.00540042	0.00136995	0.00136995	-5.221279	-1.371702	0.00369552	0.128669	0.008154519	0.02102717	0.0081629	0.247812	0.332429	0.411596	0.061218	0.061218	0.237412	0.237412	-2.793314	1.355355
19	-56374.46	-56372.28	-2.17594	0.00726022	0.00726022	0.00822549	0.00822549	-4.925346	0.1248284	0.003879662	0.127016	0.007754424	0.02102717	0.009388	0.285004	0.594071	0.111536	0.0620661	0.0620661	0.249092	0.249092	-2.779555	1.389621
20	-56373.53	-56370.67	-2.859974	0.00575049	0.00575049	0.00282255	0.00282255	-5.15847	-0.7116441	0.003789442	0.1322693	0.007130928	0.02102717	0.00476732	0.318505	0.452786	0.223942	0.0594288	0.0594288	0.238507	0.238507	-2.822976	1.389621
21	-56378.76	-56375.74	-3.025915	0.00575049	0.00575049	0.0025535	0.0025535	-5.15847	-0.8118221	0.002071078	0.1130386	0.007309754	0.02102717	0.0641205	0.339735	0.482966	0.113179	0.0533833	0.0533833	0.226207	0.226207	-2.930257	1.443954
22	-56381.82	-56376.66	-5.163236	0.00251873	0.00251873	0.00111844	0.00111844	-5.984002	-0.8118221	0.004715272	0.1371932	0.007854328	0.02262835	0.237183	0.265502	0.240515	0.2568	0.0526358	0.0526358	0.241976	0.241976	-2.944358	1.52544
23	-56378.92	-56376.26	-2.660154	0.00764411	0.00764411	0.00287791	0.00287791	-4.87382	-0.976872	0.004715272	0.1403964	0.00664193	0.02262835	0.299047	0.334753	0.303248	0.0629511	0.0567202	0.0567202	0.252616	0.252616	-2.869624	1.493741
24	-56385.36	-56382.41	-2.952843	0.00966979	0.00966979	0.00210827	0.00210827	-4.638749	-1.523137	0.006254073	0.1416615	0.006640879	0.02262835	0.624903	0.179135	0.162276	0.0336867	0.053711	0.053711	0.239214	0.239214	-2.924138	1.493741
25	-56383.9	-56382.12	-1.78093	0.00966979	0.00966979	0.0116813	0.0116813	-4.638749	0.1889872	0.002666595	0.1162161	0.007322554	0.02262835	0.549358	0.157479	0.263549	0.0296143	0.058054	0.058054	0.253905	0.253905	-2.846382	1.475587
26	-56378.33	-56374.46	-3.868986	0.00358795	0.00358795	0.00433433	0.00433433	-5.630175	0.1889872	0.006602249	0.1475815	0.007519115	0.02322971	0.0830594	0.436609	0.370726	0.109606	0.058054	0.058054	0.253905	0.253905	-2.846382	1.475587
27	-56376.4	-56373.5	-2.906889	0.00573451	0.00573451	0.00945069	0.00945069	-5.161253	0.4995856	0.003371826	0.131677	0.007519115	0.02322971	0.10638	0.284149	0.474814	0.134657	0.058054	0.058054	0.253126	0.253126	-2.846382	1.472513
28	-56383.49	-56380.67	-2.816013	0.00573451	0.00573451	0.00945069	0.00945069	-5.161253	0.4995856	0.001432693	0.1390899	0.007519115	0.02293708	0.328454	0.353958	0.244825	0.0727631	0.0595831	0.0595831	0.239832	0.239832	-2.820383	1.392568
29	-56377.86	-56373.56	-4.300613	0.00328366	0.00328366	0.00743279	0.00743279	-5.718796	0.8169424	0.001693034	0.1122249	0.007519115	0.02422469	0.299287	0.341662	0.29275	0.0663017	0.0578487	0.0578487	0.232851	0.232851	-2.849924	1.392568
30	-56380.93	-56378.77	-2.157717	0.0100091	0.0100091	0.00357641	0.00357641	-4.604261	-1.029134	0.003562391	0.1116105	0.007508443	0.02422469	0.305089	0.512958	0.0824112	0.0995426	0.0580429	0.0580429	0.224693	0.224693	-2.846572	1.353553
31	-56377.73	-56373.99	-3.737174	0.00457442	0.00457442	0.00163451	0.00163451	-5.387275	-1.029134	0.004676676	0.1286255	0.007508443	0.02422469	0.529928	0.346989	0.055747	0.0673355	0.057531	0.057531	0.231056	0.231056	-2.855431	1.390335
32	-56375.61	-56371.75	-3.857303	0.00426041	0.00426041	0.00152231	0.00152231	-5.45839	-1.029134	0.004586396	0.1215374	0.007508443	0.02330419	0.731013	0.198556	0.0318998	0.038531	0.0594647	0.0594647	0.238822	0.238822	-2.822373	1.390335
33	-56379.32	-56374.1	-5.219095	0.00655488	0.00655488	0.000616308	0.000616308	-5.027546	-2.364218	0.00640456	0.1304443	0.007508443	0.02330419	0.731013	0.198556	0.0318998	0.038531	0.0594647	0.0594647	0.238822	0.238822	-2.822373	1.390335
34	-56385.54	-56383.31	-2.226911	0.012986	0.012986	0.00319714	0.00319714	-4.343886	-1.401614	0.007138888	0.1210469	0.007435565	0.02330419	0.484905	0.0796857	0.0211602	0.414249	0.0581442	0.0581442	0.233518	0.233518	-2.844829	1.390335
35	-56376.71	-56373.47	-3.239854	0.0101963	0.0101963	0.00168426	0.00168426	-4.585726	-1.800706	0.001649581	0.13004	0.007435565	0.02330419	0.259738	0.347926	0.0190669	0.373269	0.0591272	0.0591272	0.237466	0.237466	-2.828064	1.390335
36	-56383.19	-56378.16	-5.024982	0.00406814	0.00406814	0.000671985	0.000671985	-5.50457	-1.800706	0.0009143997	0.1381916	0.006137746	0.02330419	0.362367	0.0902751	0.0266008	0.520757	0.0591272	0.0591272	0.251414	0.251414	-2.828064	1.44741
37	-56381.83	-56379.85	-1.973884	0.00796358	0.00796358	0.00785538	0.00785538	-4.832876	-0.01368074	0.000321873	0.117925	0.006137746	0.02305622	0.362367	0.0902751	0.0266008	0.520757	0.0581329	0.0581329	0.242084	0.242084	-2.845023	1.426553
38	-56375.75	-56373.38	-2.367174	0.00675377	0.00675377	0.00741762	0.00741762	-4.997655	0.09375749	0.003825062	0.1242208	0.007863728	0.02122524	0.284328	0.360638	0.0172541	0.33778	0.0603247	0.0603247	0.251211	0.251211	-2.808014	1.426553
39	-56373.49	-56369.8	-3.690454	0.00374809	0.00374809	0.00271728	0.00271728	-5.586509	-0.3216152	0.004707831	0.1401216	0.007487116	0.02179198	0.284328	0.360638	0.0172541	0.33778	0.0603247	0.0603247	0.251211	0.251211	-2.808014	1.426553
40	-56374.7	-56371.61	-3.091752	0.00542692	0.00542692	0.0116321	0.0116321	-5.216383	0.7623955	0.004707831	0.1254605	0.007487116	0.02287657	0.0703527	0.468463	0.0224128	0.438771	0.0603247	0.0603247	0.246112	0.246112	-2.808014	1.406045
41	-56375.55	-56373.66	-1.889675	0.00934021	0.00934021	0.00563205	0.00563205	-4.673426	-0.5058557	0.001440462	0.1225505	0.007487116	0.02287657	0.404111	0.300278	0.0143663	0.281245	0.060068	0.060068	0.245065	0.245065	-2.812278	1.406045
42	-56377.63	-56375.92	-1.707439	0.00934021	0.00934021	0.00913533	0.00913533	-4.673426	-0.02217974	0.0008358965	0.1151511	0.007487116	0.02116184	0.325614	0.203992	0.00975964	0.460634	0.060068	0.060068	0.243632	0.243632	-2.812278	1.400183
43	-56376.66	-56374.89	-1.77149	0.00932886	0.00932886	0.00912423	0.00912423	-4.674642	-0.02217974	0.001359546	0.124354	0.007487116	0.02116184	0.325614	0.203992	0.00975964	0.460634	0.0585267	0.0585267	0.247719	0.247719	-2.838271	1.442811
44	-56383.33	-56381.56	-1.771985	0.00932886	0.00932886	0.00912423	0.00912423	-4.674642	-0.02217974	0.001965941	0.1137641	0.008320456	0.01846937	0.15118	0.0984781	0.0102002	0.740141	0.0547938	0.0547938	0.232159	0.232159	-2.904178	1.443845
45	-56379.14	-56376.33	-2.811586	0.00528666	0.00528666	0.0051707	0.0051707	-5.242568	-0.02217974	0.003598817	0.1360136	0.007497079	0.01846937	0.150962	0.0983355	0.0116328	0.73907	0.0574386	0.0574386	0.243365	0.243365	-2.857038	1.443845
46	-56378.44	-56375.27	-3.175972	0.00470576	0.00470576	0.00460253	0.00460253	-5.358968	-0.02217974	0.007022397	0.1411824	0.007497079	0.02239006	0.177966	0.115926	0.0137137	0.692394	0.0568941	0.0568941	0.241058	0.241058	-2.866563	1.443845
