Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-56380.95	-56375.27	-5.688354	0.00341582	0.00341582	0.000526139	0.000526139	-5.679338	-1.870606	0.004910253	0.1229988	0.007284636	0.02383239	0.00855882	0.0781984	0.216591	0.696652	0.0536216	0.0536216	0.226389	0.226389	-2.925804	1.440303
1	-56381.37	-56377.94	-3.426949	0.0128984	0.0128984	0.00161369	0.00161369	-4.350649	-2.078585	0.00307237	0.1229988	0.007292325	0.02544294	0.00855882	0.0781984	0.216591	0.696652	0.0593501	0.0593501	0.234991	0.234991	-2.824301	1.376092
2	-56382.09	-56375.99	-6.091072	0.00325985	0.00325985	0.000407831	0.000407831	-5.726073	-2.078585	0.00795923	0.1368182	0.008383099	0.01973936	0.0201349	0.194413	0.509537	0.275915	0.0605315	0.0605315	0.239668	0.239668	-2.804591	1.376092
3	-56384.52	-56379.24	-5.277868	0.00462949	0.00462949	0.000579182	0.000579182	-5.375309	-2.078585	0.005907477	0.1350554	0.008383099	0.01996744	0.0201349	0.194413	0.509537	0.275915	0.0639223	0.0639223	0.259591	0.259591	-2.750087	1.401439
4	-56380.99	-56376.48	-4.508701	0.00267447	0.00267447	0.00427676	0.00427676	-5.924003	0.4694436	0.003528353	0.1399958	0.008962151	0.01996744	0.0225418	0.217654	0.570448	0.189357	0.0639223	0.0639223	0.239274	0.239274	-2.750087	1.319941
5	-56394.8	-56392.14	-2.662132	0.00802016	0.00802016	0.0219403	0.0219403	-4.825796	1.006366	0.003062834	0.1487907	0.01149342	0.02332176	0.0211188	0.267044	0.534435	0.177403	0.0695176	0.0695176	0.260218	0.260218	-2.666175	1.319941
6	-56378.06	-56372.5	-5.565233	0.00201404	0.00201404	0.00550969	0.00550969	-6.207613	1.006366	0.003062834	0.1417951	0.00704559	0.0198568	0.0196785	0.248832	0.214067	0.517423	0.065864	0.065864	0.252127	0.252127	-2.720163	1.34234
7	-56380.76	-56378.54	-2.216626	0.00861164	0.00861164	0.0235584	0.0235584	-4.754641	1.006366	0.003413947	0.1354589	0.00704559	0.0195128	0.0196785	0.248832	0.214067	0.517423	0.065864	0.065864	0.252127	0.252127	-2.720163	1.34234
8	-56376.61	-56373.36	-3.247847	0.00534252	0.00534252	0.0146152	0.0146152	-5.232058	1.006366	0.0040466	0.1354589	0.006865836	0.02272536	0.0721893	0.522393	0.323165	0.0822528	0.0628954	0.0628954	0.246449	0.246449	-2.766283	1.365683
9	-56383.14	-56380.83	-2.318248	0.00841979	0.00841979	0.0230335	0.0230335	-4.77717	1.006366	0.002347205	0.1123325	0.007695374	0.02272536	0.0302442	0.112095	0.135392	0.722268	0.0681248	0.0681248	0.25336	0.25336	-2.686414	1.313471
10	-56382.33	-56378.92	-3.413215	0.00485646	0.00485646	0.0132855	0.0132855	-5.327445	1.006366	0.00415989	0.1205096	0.007695374	0.02221231	0.029189	0.108185	0.165557	0.69707	0.0681248	0.0681248	0.254729	0.254729	-2.686414	1.318857
11	-56379.63	-56376.15	-3.484695	0.00485646	0.00485646	0.00172886	0.00172886	-5.327445	-1.03285	0.001459969	0.148565	0.007695374	0.02138022	0.0274619	0.101783	0.214932	0.655823	0.0681248	0.0681248	0.264871	0.264871	-2.686414	1.357901
12	-56377.12	-56373.81	-3.303587	0.00485646	0.00485646	0.0114533	0.0114533	-5.327445	0.8579712	0.001635006	0.1277207	0.007640839	0.02138022	0.0130341	0.0483087	0.627388	0.311269	0.0660897	0.0660897	0.256959	0.256959	-2.716742	1.357901
13	-56382.52	-56379.12	-3.394565	0.00423807	0.00423807	0.00999495	0.00999495	-5.463647	0.8579712	0.001635006	0.1277207	0.00527092	0.02144724	0.0158026	0.0481732	0.625628	0.310396	0.0639904	0.0639904	0.239889	0.239889	-2.749022	1.321444
14	-56389.2	-56387.22	-1.975145	0.00812268	0.00812268	0.0191563	0.0191563	-4.813095	0.8579712	0.001635006	0.1076416	0.00527092	0.02144724	0.193896	0.422328	0.256512	0.127264	0.067936	0.067936	0.242064	0.242064	-2.68919	1.270635
15	-56387.67	-56384.5	-3.168555	0.00462948	0.00462948	0.00557954	0.00557954	-5.375311	0.1866627	0.002826813	0.1330793	0.008241452	0.02659474	0.0224925	0.0489915	0.913753	0.0147631	0.0692161	0.0692161	0.259508	0.259508	-2.670521	1.321555
16	-56403.37	-56402.86	-0.503944	0.0244051	0.0244051	0.0294135	0.0294135	-3.712965	0.1866627	0.004100645	0.1338728	0.008241452	0.02649689	0.245575	0.0930224	0.500219	0.161184	0.0642513	0.0642513	0.240754	0.240754	-2.744953	1.320972
17	-56388.92	-56388.45	-0.4714025	0.0244051	0.0244051	0.0294135	0.0294135	-3.712965	0.1866627	0.005191944	0.1506619	0.00812945	0.020856	0.285697	0.10822	0.581944	0.0241387	0.0649067	0.0649067	0.264784	0.264784	-2.734804	1.405964
18	-56376.85	-56374.51	-2.340955	0.0070289	0.0070289	0.00485556	0.00485556	-4.957725	-0.3699062	0.005191944	0.1546151	0.00812945	0.020856	0.183791	0.31177	0.434897	0.0695409	0.0649067	0.0649067	0.262708	0.262708	-2.734804	1.398091
19	-56381.07	-56378.33	-2.744741	0.00590359	0.00590359	0.0040782	0.0040782	-5.132194	-0.3699062	0.007788952	0.1582802	0.008817868	0.02130278	0.0592226	0.100461	0.140136	0.700181	0.0649067	0.0649067	0.262708	0.262708	-2.734804	1.398091
20	-56379.47	-56377.48	-1.994287	0.00778348	0.00778348	0.00537682	0.00537682	-4.855751	-0.3699062	0.005203765	0.1544222	0.005890093	0.02130278	0.120617	0.204279	0.504727	0.170377	0.065483	0.065483	0.26504	0.26504	-2.725965	1.398091
21	-56381.97	-56380.06	-1.911172	0.00849929	0.00849929	0.00566074	0.00566074	-4.767772	-0.4064292	0.002559712	0.1544222	0.005843139	0.02130278	0.125934	0.169205	0.526975	0.177887	0.0618265	0.0618265	0.263139	0.263139	-2.783423	1.448351
22	-56380.54	-56378.69	-1.841112	0.00849929	0.00849929	0.00758553	0.00758553	-4.767772	-0.1137409	0.003719091	0.1544222	0.005843139	0.02153635	0.0451332	0.184846	0.57569	0.194331	0.0619692	0.0619692	0.263746	0.263746	-2.781119	1.448351
23	-56388.59	-56385.74	-2.847704	0.00612572	0.00612572	0.00970999	0.00970999	-5.095259	0.4606596	0.002295407	0.1302815	0.008997047	0.02619946	0.0451332	0.184846	0.57569	0.194331	0.0630408	0.0630408	0.26714	0.26714	-2.763973	1.443992
24	-56384.47	-56383.2	-1.269075	0.0146544	0.0146544	0.0232289	0.0232289	-4.223017	0.4606596	0.002295407	0.1270596	0.008997047	0.02531645	0.0451332	0.184846	0.57569	0.194331	0.0640042	0.0640042	0.252677	0.252677	-2.748806	1.373163
25	-56383.12	-56379.98	-3.134249	0.00510614	0.00510614	0.00809384	0.00809384	-5.277312	0.4606596	0.003070128	0.1362882	0.007623401	0.02605326	0.779496	0.13404	0.00606825	0.0803958	0.0589	0.0589	0.240848	0.240848	-2.831915	1.408326
26	-56376.88	-56374.07	-2.81494	0.00580928	0.00580928	0.0092084	0.0092084	-5.148299	0.4606596	0.004755811	0.135519	0.007623401	0.02446528	0.735459	0.160809	0.00728013	0.0964515	0.0616374	0.0616374	0.252042	0.252042	-2.786486	1.408326
27	-56384.5	-56383.29	-1.20852	0.0153647	0.0153647	0.0232492	0.0232492	-4.175684	0.4141973	0.004642989	0.1455646	0.007623401	0.02383839	0.332187	0.0726331	0.275175	0.320005	0.0596984	0.0596984	0.259335	0.259335	-2.818451	1.468817
28	-56380.62	-56378.04	-2.579089	0.00899018	0.00899018	0.0302406	0.0302406	-4.711622	1.213054	0.005205254	0.1351208	0.007623401	0.02255353	0.483129	0.0259229	0.0255376	0.465411	0.0624562	0.0624562	0.257691	0.257691	-2.77329	1.417297
29	-56391.63	-56389.14	-2.486065	0.00829802	0.00829802	0.0279124	0.0279124	-4.791738	1.213054	0.008417492	0.1459733	0.005135002	0.02129443	0.421617	0.029008	0.0285768	0.520799	0.0662902	0.0662902	0.27351	0.27351	-2.713713	1.417297
30	-56393.85	-56391.48	-2.3654	0.00829802	0.00829802	0.0279124	0.0279124	-4.791738	1.213054	0.002974275	0.147459	0.004484655	0.02080638	0.72908	0.0501621	0.0494164	0.171341	0.0664975	0.0664975	0.264832	0.264832	-2.710591	1.381931
31	-56378.98	-56377.33	-1.649782	0.0100805	0.0100805	0.0143059	0.0143059	-4.597149	0.3500669	0.002970669	0.1458282	0.006767709	0.02080638	0.614106	0.201257	0.0413309	0.143307	0.0628321	0.0628321	0.268528	0.268528	-2.767289	1.452487
32	-56379.8	-56377.46	-2.342144	0.00904634	0.00904634	0.00312361	0.00312361	-4.705395	-1.063372	0.002137757	0.1458282	0.006767709	0.02080638	0.614082	0.201288	0.0413293	0.143301	0.0617467	0.0617467	0.263889	0.263889	-2.784715	1.452487
33	-56373.86	-56371.58	-2.276847	0.00904634	0.00904634	0.00312361	0.00312361	-4.705395	-1.063372	0.002591674	0.1349045	0.006767709	0.02172656	0.614082	0.201288	0.0413293	0.143301	0.0619171	0.0619171	0.245141	0.245141	-2.78196	1.376038
34	-56379.64	-56375.22	-4.416217	0.0028653	0.0028653	0.00345055	0.00345055	-5.855082	0.1858588	0.003942447	0.1340564	0.01033514	0.02172656	0.520345	0.323208	0.0350206	0.121427	0.0616737	0.0616737	0.244177	0.244177	-2.785898	1.376038
35	-56385.71	-56383.27	-2.438399	0.00586101	0.00586101	0.00705814	0.00705814	-5.139433	0.1858588	0.003140716	0.1155037	0.006022405	0.01741798	0.4124	0.383782	0.0277556	0.176062	0.0574252	0.0574252	0.240153	0.240153	-2.857272	1.430795
36	-56393.29	-56392.68	-0.6089926	0.0207775	0.0207775	0.0164375	0.0164375	-3.873885	-0.2343028	0.002016051	0.1355111	0.008219031	0.01741798	0.371866	0.276209	0.0250276	0.326898	0.0583432	0.0583432	0.243992	0.243992	-2.841413	1.430795
37	-56389.3	-56387	-2.300463	0.00985746	0.00985746	0.00288798	0.00288798	-4.619527	-1.22767	0.004210366	0.1388919	0.004933862	0.02565619	0.371866	0.276209	0.0250276	0.326898	0.0623884	0.0623884	0.259989	0.259989	-2.774376	1.42726
38	-56382.04	-56379.77	-2.275744	0.00985746	0.00985746	0.00344555	0.00344555	-4.619527	-1.051145	0.007683755	0.1388919	0.008395653	0.02282472	0.250272	0.306023	0.280149	0.163556	0.0594767	0.0594767	0.235352	0.235352	-2.822171	1.375497
39	-56386.43	-56381.78	-4.652939	0.00293477	0.00293477	0.00119032	0.00119032	-5.831126	-0.9024083	0.007683755	0.123059	0.009363332	0.02282472	0.0269005	0.537969	0.274735	0.160395	0.06035	0.06035	0.223305	0.223305	-2.807594	1.308376
40	-56388.24	-56387.05	-1.186985	0.0161814	0.0161814	0.00656303	0.00656303	-4.123895	-0.9024083	0.006611299	0.1277719	0.006780023	0.02095141	0.00161468	0.387003	0.238954	0.372428	0.0593251	0.0593251	0.225474	0.225474	-2.824722	1.335171
41	-56374.29	-56369.99	-4.296736	0.0036142	0.0036142	0.00113592	0.00113592	-5.622885	-1.157424	0.00435776	0.1273545	0.008149765	0.02095141	0.0022644	0.542728	0.10994	0.345068	0.0633422	0.0633422	0.240741	0.240741	-2.759204	1.335171
42	-56377.26	-56373.67	-3.592707	0.0104743	0.0104743	0.00125396	0.00125396	-4.558828	-2.122621	0.002803754	0.1354506	0.006411448	0.01972248	0.0816815	0.287145	0.0324283	0.598745	0.0633422	0.0633422	0.240741	0.240741	-2.759204	1.335171
