Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-56395.84	-56395.78	-0.05369825	0.0368422	0.0368422	0.026806	0.026806	-3.30111	-0.3180173	0.001137003	0.1504974	0.007805955	0.01918848	0.0498592	0.309487	0.551366	0.0892884	0.0681458	0.0681458	0.274443	0.274443	-2.686105	1.393093
1	-56441.07	-56441	-0.06974273	0.0325036	0.0325036	0.0236493	0.0236493	-3.426403	-0.3180173	0.0072917	0.1972256	0.003828807	0.02965141	0.0648011	0.402234	0.416919	0.116046	0.0681458	0.0681458	0.274443	0.274443	-2.686105	1.393093
2	-56431.59	-56430.18	-1.414229	0.0177945	0.0177945	0.0104488	0.0104488	-4.028866	-0.5324053	0.008082781	0.1932628	0.01349876	0.02965141	0.0630625	0.391442	0.405733	0.139763	0.0681458	0.0681458	0.274443	0.274443	-2.686105	1.393093
3	-56406.01	-56403.99	-2.017427	0.00674496	0.00674496	0.00574986	0.00574986	-4.998959	-0.159621	0.005363537	0.1642596	0.003818445	0.02654344	0.0282139	0.374338	0.388005	0.209443	0.0681458	0.0681458	0.252734	0.252734	-2.686105	1.310686
4	-56465.48	-56463.77	-1.716448	0.00674496	0.00674496	0.00574986	0.00574986	-4.998959	-0.159621	0.002832617	0.1836792	0.00408176	0.01391102	0.0122926	0.409726	0.221535	0.356446	0.0838341	0.0838341	0.318606	0.318606	-2.478915	1.335115
5	-56484.68	-56483.98	-0.7018932	0.0300155	0.0300155	0.0281642	0.0281642	-3.506041	-0.06366105	0.002012892	0.1417744	0.0170048	0.02602699	0.0149847	0.280454	0.270052	0.434509	0.0595118	0.0595118	0.226171	0.226171	-2.82158	1.335115
6	-56408.9	-56408.26	-0.6446301	0.0300155	0.0300155	0.0115125	0.0115125	-3.506041	-0.9582778	0.002881442	0.1077746	0.006560254	0.02602699	0.0492665	0.16368	0.522358	0.264696	0.0586518	0.0586518	0.222902	0.222902	-2.836138	1.335115
7	-56428.82	-56427.91	-0.9079944	0.0230998	0.0230998	0.0351806	0.0351806	-3.767931	0.4206691	0.01839233	0.1893932	0.009243636	0.02602699	0.0492665	0.16368	0.522358	0.264696	0.0677855	0.0677855	0.301994	0.301994	-2.691407	1.494058
8	-56459.85	-56459.12	-0.7332527	0.0230998	0.0230998	0.0290648	0.0290648	-3.767931	0.2297039	0.02972408	0.1547704	0.009243636	0.02092209	0.0347762	0.115538	0.341566	0.50812	0.060932	0.060932	0.269217	0.269217	-2.797996	1.485759
9	-56414.29	-56413.04	-1.249303	0.0145741	0.0145741	0.0183376	0.0183376	-4.228508	0.2297039	0.01394611	0.1102406	0.008509305	0.02092209	0.0339785	0.135826	0.333731	0.496464	0.0529124	0.0529124	0.233784	0.233784	-2.939117	1.485759
