Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-56378.75	-56376.37	-2.377829	0.00624541	0.00624541	0.00465878	0.00465878	-5.075909	-0.2930926	0.005735477	0.1349635	0.007600745	0.01907334	0.0494802	0.274017	0.675774	0.000728793	0.0645744	0.0645744	0.243472	0.243472	-2.739937	1.327184
1	-56380.87	-56376.31	-4.558174	0.00278666	0.00278666	0.00745435	0.00745435	-5.88291	0.9839535	0.0008353325	0.1185383	0.00611987	0.02093756	0.0284778	0.582168	0.388935	0.00041945	0.0645744	0.0645744	0.236606	0.236606	-2.739937	1.298576
2	-56381.4	-56376.18	-5.217768	0.00278666	0.00278666	0.000656305	0.000656305	-5.88291	-1.445974	0.00744007	0.1310673	0.006677921	0.02249291	0.0440555	0.900618	0.0546774	0.000648892	0.0650954	0.0650954	0.238514	0.238514	-2.731902	1.298576
3	-56373.62	-56369.1	-4.515637	0.00277245	0.00277245	0.00134361	0.00134361	-5.888023	-0.7243702	0.002606703	0.1286041	0.007485768	0.02249291	0.0226312	0.462647	0.153435	0.361287	0.0650954	0.0650954	0.242627	0.242627	-2.731902	1.315673
4	-56375.58	-56373.38	-2.197643	0.00764472	0.00764472	0.0133584	0.0133584	-4.87374	0.5581312	0.003126538	0.1444409	0.007485768	0.02249291	0.0226312	0.462647	0.153435	0.361287	0.0668297	0.0668297	0.257536	0.257536	-2.705608	1.349012
5	-56384.29	-56381.12	-3.168955	0.00451935	0.00451935	0.00789714	0.00789714	-5.399386	0.5581312	0.006041939	0.1179718	0.007485768	0.02266097	0.0138256	0.282634	0.482827	0.220713	0.0668412	0.0668412	0.236891	0.236891	-2.705436	1.26528
6	-56377.02	-56373.66	-3.362003	0.00426504	0.00426504	0.00748251	0.00748251	-5.457303	0.5621153	0.001728722	0.1326018	0.007485768	0.02161945	0.0200939	0.0706929	0.701734	0.207479	0.0671272	0.0671272	0.256589	0.256589	-2.701166	1.340887
7	-56375.72	-56372.11	-3.610391	0.00377726	0.00377726	0.00662674	0.00662674	-5.578757	0.5621153	0.001728722	0.1326018	0.006841399	0.02161945	0.0200939	0.0706929	0.701734	0.207479	0.0644209	0.0644209	0.246245	0.246245	-2.742317	1.340887
8	-56380.96	-56379.56	-1.403955	0.0111251	0.0111251	0.0195177	0.0195177	-4.498547	0.5621153	0.001831321	0.1376988	0.006841399	0.01907053	0.0157748	0.270447	0.550896	0.162881	0.0681353	0.0681353	0.260933	0.260933	-2.68626	1.342766
9	-56375.82	-56374.31	-1.508221	0.0111251	0.0111251	0.00621043	0.00621043	-4.498547	-0.5829781	0.00345003	0.1418109	0.006841399	0.0231787	0.0157748	0.270447	0.550896	0.162881	0.06745	0.06745	0.253745	0.253745	-2.696368	1.324945
