Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-56381.71	-56380.18	-1.524885	0.0130734	0.0130734	0.00678446	0.00678446	-4.337176	-0.6559444	0.004131202	0.1559135	0.007285427	0.02474853	0.496849	0.196066	0.306596	0.000488909	0.0624066	0.0624066	0.262776	0.262776	-2.774084	1.437632
1	-56387.11	-56384.18	-2.925938	0.00516582	0.00516582	0.00268081	0.00268081	-5.265692	-0.6559444	0.006337982	0.1566512	0.007285427	0.02222396	0.430862	0.170027	0.398687	0.000423977	0.0737999	0.0737999	0.261397	0.261397	-2.606398	1.264682
2	-56387.87	-56384.97	-2.899222	0.00516582	0.00516582	0.00268081	0.00268081	-5.265692	-0.6559444	0.006337982	0.1458216	0.007285071	0.02222396	0.0774923	0.0910146	0.249947	0.581546	0.0737999	0.0737999	0.257283	0.257283	-2.606398	1.248821
3	-56389.07	-56386.4	-2.664653	0.0053092	0.0053092	0.00275522	0.00275522	-5.238314	-0.6559444	0.001512814	0.1097704	0.007285071	0.01781268	0.0897998	0.0200073	0.216284	0.673909	0.0691158	0.0691158	0.232479	0.232479	-2.671972	1.213016
4	-56378.21	-56375.16	-3.050416	0.0053092	0.0053092	0.00275522	0.00275522	-5.238314	-0.6559444	0.003914247	0.1581771	0.007781637	0.02322734	0.0662326	0.0147566	0.421964	0.497047	0.0671427	0.0671427	0.263854	0.263854	-2.700935	1.368577
5	-56389.74	-56389.09	-0.6541556	0.0252962	0.0252962	0.0131275	0.0131275	-3.677101	-0.6559444	0.00154943	0.1409965	0.01017875	0.01964432	0.050116	0.0111658	0.319286	0.619432	0.0640594	0.0640594	0.247799	0.247799	-2.747945	1.352808
6	-56398.11	-56396.27	-1.840845	0.0193437	0.0193437	0.00457242	0.00457242	-3.945386	-1.442326	0.01006409	0.1560814	0.01017875	0.02257571	0.0939037	0.0209217	0.598255	0.28692	0.0640594	0.0640594	0.241601	0.241601	-2.747945	1.327477
7	-56401.89	-56400	-1.885973	0.0193437	0.0193437	0.00457242	0.00457242	-3.945386	-1.442326	0.006860631	0.198506	0.01017875	0.02425314	0.13432	0.0299263	0.425345	0.410409	0.0719572	0.0719572	0.271388	0.271388	-2.631684	1.327477
8	-56396.59	-56394.7	-1.888837	0.0159389	0.0159389	0.00376759	0.00376759	-4.138994	-1.442326	0.0009681805	0.1308072	0.01017875	0.02466301	0.184256	0.041052	0.357097	0.417596	0.075937	0.075937	0.243234	0.243234	-2.577852	1.16412
9	-56394.04	-56393.25	-0.7856908	0.0159389	0.0159389	0.01665	0.01665	-4.138994	0.04365121	0.005196837	0.1307401	0.007901873	0.02466301	0.418926	0.0547046	0.475855	0.0505147	0.0738699	0.0738699	0.250048	0.250048	-2.60545	1.219349
10	-56384.98	-56383.96	-1.020253	0.0159389	0.0159389	0.0103174	0.0103174	-4.138994	-0.434933	0.002777294	0.157473	0.007895985	0.02466301	0.416263	0.0607127	0.472831	0.0501936	0.0722986	0.0722986	0.273815	0.273815	-2.62695	1.331647
11	-56403.23	-56403.3	0.07488107	0.045097	0.045097	0.0291917	0.0291917	-3.098939	-0.434933	0.002777294	0.1455148	0.007895985	0.02072742	0.484122	0.336133	0.16245	0.0172948	0.0722986	0.0722986	0.271256	0.271256	-2.62695	1.322259
12	-56381.2	-56378.97	-2.231504	0.0125045	0.0125045	0.0031718	0.0031718	-4.381665	-1.37179	0.001773849	0.1253703	0.007895985	0.0260765	0.156364	0.549692	0.265661	0.0282829	0.0633875	0.0633875	0.237823	0.237823	-2.758488	1.322259
13	-56395.41	-56392.69	-2.713221	0.0180714	0.0180714	0.00249296	0.00249296	-4.013426	-1.98086	0.002993829	0.1408015	0.007895985	0.0260765	0.24164	0.3306	0.159775	0.267985	0.0633875	0.0633875	0.225422	0.225422	-2.758488	1.268707
14	-56383.4	-56381.21	-2.183344	0.019047	0.019047	0.00363557	0.00363557	-3.960846	-1.656143	0.002993829	0.1482967	0.007895985	0.02565238	0.0982364	0.393115	0.189988	0.31866	0.0633875	0.0633875	0.255556	0.255556	-2.758488	1.394173
15	-56383.76	-56381.47	-2.286359	0.00708957	0.00708957	0.00847377	0.00847377	-4.949131	0.1783517	0.005437119	0.1703667	0.006960497	0.02359137	0.104037	0.416328	0.201207	0.278428	0.0680337	0.0680337	0.282704	0.282704	-2.687751	1.424398
16	-56394.13	-56391.31	-2.814209	0.00551522	0.00551522	0.00390577	0.00390577	-5.200244	-0.3450561	0.001096159	0.1410855	0.006960497	0.02430748	0.097527	0.452851	0.188617	0.261005	0.0680337	0.0680337	0.282704	0.282704	-2.687751	1.424398
17	-56386.13	-56382.33	-3.803839	0.00512892	0.00512892	0.00139099	0.00139099	-5.272861	-1.304882	0.008771648	0.1773328	0.006960497	0.02359958	0.116071	0.275379	0.22448	0.384071	0.0644628	0.0644628	0.267866	0.267866	-2.741667	1.424398
18	-56398.38	-56395.3	-3.083164	0.0234716	0.0234716	0.00238972	0.00238972	-3.751963	-2.284617	0.008771648	0.1357191	0.006960497	0.02065885	0.140673	0.331503	0.0623481	0.465476	0.0555667	0.0555667	0.230899	0.230899	-2.890172	1.424398
19	-56400.61	-56398.17	-2.437769	0.0310679	0.0310679	0.00399022	0.00399022	-3.47158	-2.05233	0.004248048	0.1357191	0.008926596	0.02065885	0.11108	0.47213	0.0492324	0.367558	0.0555667	0.0555667	0.230899	0.230899	-2.890172	1.424398
20	-56388.47	-56386.71	-1.761444	0.0157795	0.0157795	0.00475306	0.00475306	-4.149043	-1.199923	0.00539639	0.1286268	0.008926596	0.02065885	0.136291	0.579285	0.0604062	0.224018	0.0555667	0.0555667	0.226682	0.226682	-2.890172	1.405964
21	-56384.49	-56383.14	-1.346218	0.0126426	0.0126426	0.0115685	0.0115685	-4.370682	-0.08878963	0.007393678	0.1286268	0.008926596	0.02065885	0.215591	0.547917	0.0502265	0.186266	0.0596664	0.0596664	0.24689	0.24689	-2.818985	1.420173
22	-56380.77	-56374.38	-6.392311	0.00323846	0.00323846	0.000351369	0.000351369	-5.732656	-2.221018	0.00547285	0.1288354	0.008926596	0.02216446	0.201973	0.513307	0.152067	0.132653	0.0643418	0.0643418	0.234517	0.234517	-2.743547	1.293318
23	-56385.97	-56383.87	-2.100992	0.0076923	0.0076923	0.00603291	0.00603291	-4.867535	-0.2429897	0.001288686	0.1181413	0.008926596	0.02451001	0.0670497	0.664491	0.096736	0.171723	0.0692202	0.0692202	0.252298	0.252298	-2.670462	1.293318
24	-56390.34	-56388.71	-1.631067	0.0100063	0.0100063	0.00923222	0.00923222	-4.604545	-0.08051127	0.01022984	0.1698827	0.007560723	0.02451001	0.33138	0.362604	0.212308	0.093707	0.069098	0.069098	0.262398	0.262398	-2.67223	1.334336
25	-56393.84	-56391.64	-2.195751	0.0323575	0.0323575	0.00403902	0.00403902	-3.430908	-2.080846	0.003198862	0.1698827	0.007255136	0.01914758	0.66042	0.18416	0.107828	0.0475921	0.0670788	0.0670788	0.25473	0.25473	-2.701887	1.334336
26	-56383.83	-56381.24	-2.585392	0.0198801	0.0198801	0.00253252	0.00253252	-3.918037	-2.060502	0.002058569	0.1463708	0.007255136	0.01818486	0.487472	0.135933	0.0795901	0.297005	0.066326	0.066326	0.251871	0.251871	-2.713173	1.334336
27	-56381.31	-56376.85	-4.462988	0.00255461	0.00255461	0.00162683	0.00162683	-5.969855	-0.4512697	0.004144971	0.1269188	0.007255136	0.02203856	0.338667	0.0944383	0.360553	0.206342	0.0662396	0.0662396	0.22915	0.22915	-2.714477	1.241101
28	-56380.74	-56377.96	-2.775166	0.00613853	0.00613853	0.00240216	0.00240216	-5.093169	-0.9382193	0.004371513	0.1273178	0.007207852	0.02203856	0.0923264	0.160076	0.61115	0.136447	0.0646784	0.0646784	0.226637	0.226637	-2.738328	1.253924
29	-56392.23	-56391.22	-1.015104	0.019544	0.019544	0.00729352	0.00729352	-3.935086	-0.9856828	0.001444997	0.1497507	0.008208818	0.02203856	0.42939	0.100632	0.3842	0.0857778	0.0784004	0.0784004	0.27472	0.27472	-2.545926	1.253924
30	-56392.5	-56392.04	-0.4598165	0.019544	0.019544	0.0112999	0.0112999	-3.935086	-0.5478721	0.002704965	0.1515673	0.005839281	0.02203856	0.0690101	0.164188	0.626849	0.139952	0.0742816	0.0742816	0.245107	0.245107	-2.599893	1.193833
31	-56392.96	-56391.33	-1.626557	0.011361	0.011361	0.00656871	0.00656871	-4.477565	-0.5478721	0.004206375	0.1506753	0.01094316	0.02345429	0.199242	0.157318	0.610933	0.0325067	0.0698938	0.0698938	0.244146	0.244146	-2.660779	1.250788
32	-56398	-56396.83	-1.16593	0.011361	0.011361	0.00656871	0.00656871	-4.477565	-0.5478721	0.004343053	0.151735	0.005726747	0.0178783	0.341835	0.154554	0.44784	0.0557709	0.0676708	0.0676708	0.236381	0.236381	-2.6931	1.250788
33	-56406.5	-56406.16	-0.3409004	0.0227525	0.0227525	0.013155	0.013155	-3.783082	-0.5478721	0.006287002	0.1131058	0.005726747	0.02290272	0.26034	0.0460985	0.512644	0.180917	0.0685704	0.0685704	0.239523	0.239523	-2.679894	1.250788
34	-56400.18	-56395.71	-4.468073	0.016076	0.016076	0.000993556	0.000993556	-4.130429	-2.783792	0.005661957	0.146066	0.005726747	0.02535246	0.311164	0.0550978	0.300643	0.333095	0.0735442	0.0735442	0.237238	0.237238	-2.609868	1.171178
35	-56408.3	-56407.01	-1.291122	0.0143899	0.0143899	0.00640934	0.00640934	-4.241231	-0.8087676	0.007143546	0.1652711	0.008264081	0.02535246	0.650409	0.0375227	0.204744	0.107324	0.0724926	0.0724926	0.236374	0.236374	-2.624271	1.181932
36	-56386.46	-56384.6	-1.868497	0.00949852	0.00949852	0.00405275	0.00405275	-4.65662	-0.8517392	0.003141902	0.1235134	0.008264081	0.02268379	0.731018	0.0421731	0.106183	0.120626	0.0714351	0.0714351	0.232926	0.232926	-2.638966	1.181932
37	-56402.44	-56401.55	-0.8914254	0.0146586	0.0146586	0.0178933	0.0178933	-4.22273	0.1993996	0.003808883	0.1136227	0.007580725	0.02677021	0.717524	0.0413946	0.104223	0.136859	0.0714351	0.0714351	0.232926	0.232926	-2.638966	1.181932
38	-56394.23	-56392.25	-1.984476	0.00699542	0.00699542	0.00734971	0.00734971	-4.962499	0.04940434	0.003566561	0.1519614	0.007580725	0.01936541	0.271276	0.0372566	0.203515	0.487952	0.0714351	0.0714351	0.238086	0.238086	-2.638966	1.203844
39	-56386.02	-56383.91	-2.106168	0.00690206	0.00690206	0.00725162	0.00725162	-4.975935	0.04940434	0.0001658887	0.1245608	0.007580725	0.01936541	0.242591	0.033317	0.181995	0.542097	0.0632382	0.0632382	0.231222	0.231222	-2.760846	1.296469
40	-56394.1	-56392.07	-2.033413	0.00690206	0.00690206	0.00725162	0.00725162	-4.975935	0.04940434	0.008747001	0.1339433	0.006494641	0.01983732	0.672864	0.0145176	0.0764043	0.236214	0.0632382	0.0632382	0.225552	0.225552	-2.760846	1.271642
41	-56382.47	-56381.43	-1.039919	0.012218	0.012218	0.0128368	0.0128368	-4.404846	0.04940434	0.004554812	0.1294006	0.006494641	0.01983732	0.0125735	0.264911	0.358324	0.364191	0.0688633	0.0688633	0.251384	0.251384	-2.675631	1.294859
42	-56380.65	-56379.16	-1.494547	0.010467	0.010467	0.0109971	0.0109971	-4.559527	0.04940434	0.001106754	0.1294006	0.00841918	0.02424729	0.00671377	0.141453	0.191332	0.660501	0.0694055	0.0694055	0.248521	0.248521	-2.667789	1.275563
43	-56391.32	-56389.11	-2.209804	0.00626857	0.00626857	0.00511993	0.00511993	-5.072207	-0.2024067	0.000634897	0.1250779	0.006799822	0.02424729	0.117524	0.372882	0.244739	0.264855	0.0727824	0.0727824	0.233801	0.233801	-2.620281	1.166998
44	-56426.15	-56424.65	-1.495353	0.0120006	0.0120006	0.00980167	0.00980167	-4.422795	-0.2024067	0.0003774601	0.1062072	0.01491028	0.02409718	0.117524	0.372882	0.244739	0.264855	0.0709552	0.0709552	0.238692	0.238692	-2.645706	1.213124
45	-56421.32	-56419.81	-1.516014	0.0120006	0.0120006	0.00980167	0.00980167	-4.422795	-0.2024067	0.0009924285	0.1118644	0.01491028	0.02398934	0.14438	0.144107	0.644302	0.0672119	0.066579	0.066579	0.22397	0.22397	-2.709366	1.213124
46	-56416	-56414.51	-1.490632	0.0120006	0.0120006	0.00980167	0.00980167	-4.422795	-0.2024067	0.002659033	0.1131575	0.01491028	0.01909847	0.473623	0.0855159	0.400977	0.0398849	0.0624143	0.0624143	0.225311	0.225311	-2.773961	1.283686
47	-56389.61	-56388.28	-1.326468	0.0120006	0.0120006	0.00980167	0.00980167	-4.422795	-0.2024067	0.00357966	0.1135469	0.009956078	0.02103892	0.424156	0.333449	0.220466	0.0219296	0.0624143	0.0624143	0.223312	0.223312	-2.773961	1.274777
48	-56384.8	-56383.37	-1.428085	0.0120006	0.0120006	0.00556948	0.00556948	-4.422795	-0.7676576	0.003740638	0.1135469	0.006999592	0.02103892	0.353623	0.557162	0.0525726	0.0366424	0.0612469	0.0612469	0.219135	0.219135	-2.792843	1.274777
49	-56378.35	-56376.98	-1.362132	0.0127311	0.0127311	0.00590848	0.00590848	-4.363709	-0.7676576	0.003740638	0.1237885	0.006999592	0.02237986	0.0300926	0.836038	0.0788867	0.0549829	0.0650243	0.0650243	0.232651	0.232651	-2.732994	1.274777
50	-56380.08	-56376.47	-3.606987	0.00360583	0.00360583	0.00570711	0.00570711	-5.625203	0.4591608	0.006731544	0.1362094	0.006999592	0.01979747	0.0300926	0.836038	0.0788867	0.0549829	0.0650243	0.0650243	0.240492	0.240492	-2.732994	1.307928
51	-56380.39	-56378	-2.383782	0.00633142	0.00633142	0.010452	0.010452	-5.062231	0.5012649	0.003834194	0.1362094	0.00589148	0.01979747	0.214164	0.677373	0.0639155	0.0445481	0.0611519	0.0611519	0.24072	0.24072	-2.794395	1.370275
52	-56389.22	-56388.31	-0.9174123	0.0139447	0.0139447	0.0145109	0.0145109	-4.272658	0.03980221	0.006153732	0.1231535	0.00589148	0.01979747	0.210348	0.665304	0.0805935	0.0437544	0.0628826	0.0628826	0.253709	0.253709	-2.766486	1.394921
53	-56387.96	-56384.73	-3.231692	0.00429944	0.00429944	0.00418223	0.00418223	-5.449271	-0.02763893	0.006153732	0.1625936	0.006771039	0.01993286	0.210348	0.665304	0.0805935	0.0437544	0.0672449	0.0672449	0.285444	0.285444	-2.699414	1.445705
54	-56430.07	-56428.52	-1.547693	0.0120973	0.0120973	0.0117675	0.0117675	-4.414776	-0.02763893	0.002726664	0.210736	0.006246552	0.02232444	0.298599	0.652382	0.0317707	0.0172484	0.0611185	0.0611185	0.312159	0.312159	-2.79494	1.630699
55	-56411.39	-56410.46	-0.9313428	0.0184588	0.0184588	0.0143166	0.0143166	-3.992215	-0.2541204	0.004190675	0.1611861	0.006246552	0.02232444	0.235471	0.208034	0.524146	0.0323487	0.060406	0.060406	0.300605	0.300605	-2.806667	1.60471
56	-56437.68	-56435.8	-1.877504	0.0109825	0.0109825	0.00851802	0.00851802	-4.511452	-0.2541204	0.01348983	0.2579563	0.007695543	0.02238212	0.333178	0.470459	0.145629	0.0507343	0.0655649	0.0655649	0.33654	0.33654	-2.724716	1.635677
57	-56446.45	-56439.86	-6.591456	0.00401219	0.00401219	0.000358889	0.000358889	-5.518419	-2.414078	0.01732759	0.2342719	0.007695543	0.0174575	0.307838	0.434677	0.210609	0.0468756	0.063235	0.063235	0.324581	0.324581	-2.760897	1.635677
58	-56433.22	-56431.92	-1.303568	0.0134393	0.0134393	0.00744933	0.00744933	-4.30957	-0.5900615	0.02181426	0.2083173	0.007695543	0.0174575	0.102785	0.145135	0.247515	0.504565	0.063235	0.063235	0.252809	0.252809	-2.760897	1.385778
