Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha	extinction_beta	hidden_rate1	hidden_rate2	rate_12	rate_21	rate_category_prior[1]	rate_category_prior[2]	rate_category_prior[3]	rate_category_prior[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha	speciation_beta
0	-56475.27	-56473.86	-1.406626	0.0145555	0.0145555	0.0111085	0.0111085	-4.229785	-0.2702593	0.01780967	0.07495616	0.007578982	0.01980608	0.222182	0.361224	0.131382	0.285212	0.0397898	0.0397898	0.195419	0.195419	-3.224144	1.591535
1	-56442.72	-56440.38	-2.332234	0.00928409	0.00928409	0.0052004	0.0052004	-4.679453	-0.5795668	0.02206301	0.1147832	0.007578982	0.01980608	0.396074	0.277752	0.102866	0.223308	0.0397898	0.0397898	0.206029	0.206029	-3.224144	1.644405
2	-56523.59	-56522.22	-1.373338	0.0263247	0.0263247	0.0147456	0.0147456	-3.637247	-0.5795668	0.03526955	0.1125303	0.01252419	0.02721642	0.499437	0.350237	0.129711	0.0206153	0.0397898	0.0397898	0.206029	0.206029	-3.224144	1.644405
3	-56519.62	-56519	-0.6198565	0.0332545	0.0332545	0.0314135	0.0314135	-3.403565	-0.05695204	0.03051724	0.1125303	0.005932773	0.03064709	0.409467	0.13925	0.389395	0.0618876	0.0438682	0.0438682	0.227147	0.227147	-3.126565	1.644405
4	-56475.04	-56473.49	-1.552877	0.0157409	0.0157409	0.0148695	0.0148695	-4.151493	-0.05695204	0.03103465	0.1852244	0.008368508	0.03064709	0.405274	0.205455	0.328017	0.0612538	0.0540973	0.0540973	0.280112	0.280112	-2.916971	1.644405
5	-56488.45	-56487.57	-0.8850738	0.0236887	0.0236887	0.0223773	0.0223773	-3.742758	-0.05695204	0.03416802	0.168798	0.005321607	0.03064709	0.373612	0.216393	0.34548	0.0645148	0.047485	0.047485	0.24472	0.24472	-3.047342	1.639701
6	-56444.85	-56443.89	-0.9600176	0.0236887	0.0236887	0.0223773	0.0223773	-3.742758	-0.05695204	0.02128577	0.1456278	0.01061376	0.01941477	0.49477	0.286567	0.133227	0.0854362	0.047485	0.047485	0.24472	0.24472	-3.047342	1.639701
7	-56531.14	-56530.06	-1.077342	0.0372685	0.0372685	0.0621202	0.0621202	-3.289606	0.510922	0.02040751	0.1748328	0.01061376	0.0335723	0.378264	0.454562	0.101855	0.0653181	0.047485	0.047485	0.261579	0.261579	-3.047342	1.706324
8	-56485.73	-56485.08	-0.6519052	0.0267331	0.0267331	0.0445595	0.0445595	-3.621852	0.510922	0.00284312	0.1122763	0.003117745	0.0335723	0.0948703	0.661757	0.148282	0.0950909	0.047485	0.047485	0.261579	0.261579	-3.047342	1.706324
9	-56434.82	-56434.23	-0.582181	0.0319637	0.0319637	0.053278	0.053278	-3.443154	0.510922	0.001107213	0.1135137	0.006072623	0.02042086	0.160603	0.3142	0.319992	0.205205	0.0462796	0.0462796	0.254939	0.254939	-3.073054	1.706324
10	-56426.07	-56424.87	-1.200846	0.018735	0.018735	0.0158475	0.0158475	-3.977362	-0.1673802	0.003814177	0.1328531	0.006072623	0.02840188	0.0319681	0.213057	0.214223	0.540752	0.0462796	0.0462796	0.254939	0.254939	-3.073054	1.706324
11	-56445.86	-56444.73	-1.130161	0.018735	0.018735	0.0214395	0.0214395	-3.977362	0.134844	0.007786392	0.1509463	0.01048667	0.01407361	0.128347	0.279763	0.167948	0.423942	0.0462796	0.0462796	0.254939	0.254939	-3.073054	1.706324
